epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636628553153,2021-11-11T13.02.33.153,0.000,-0.549,-0.030,0.335
1636628553193,2021-11-11T13.02.33.193,0.040,-0.549,0.030,0.305
1636628553233,2021-11-11T13.02.33.233,0.080,-0.762,-0.091,0.274
1636628553273,2021-11-11T13.02.33.273,0.120,-0.579,-0.152,0.213
1636628553313,2021-11-11T13.02.33.313,0.160,-0.549,-0.030,0.061
1636628553353,2021-11-11T13.02.33.353,0.200,-0.518,-0.152,0.030
1636628553393,2021-11-11T13.02.33.393,0.240,-0.854,0.000,0.030
1636628553433,2021-11-11T13.02.33.433,0.280,-0.793,0.000,0.183
1636628553473,2021-11-11T13.02.33.473,0.320,-0.671,-0.091,0.335
1636628553513,2021-11-11T13.02.33.513,0.360,-0.610,-0.030,0.366
1636628553553,2021-11-11T13.02.33.553,0.400,-0.579,0.061,0.427
1636628553593,2021-11-11T13.02.33.593,0.440,-0.610,-0.091,0.427
1636628553633,2021-11-11T13.02.33.633,0.480,-0.732,-0.213,0.305
1636628553673,2021-11-11T13.02.33.673,0.520,-0.640,-0.183,0.183
1636628553713,2021-11-11T13.02.33.713,0.560,-0.610,-0.091,0.091
1636628553753,2021-11-11T13.02.33.753,0.600,-0.610,0.000,0.000
1636628553793,2021-11-11T13.02.33.793,0.640,-0.488,0.091,0.000
1636628553833,2021-11-11T13.02.33.833,0.680,-0.518,0.061,0.091
1636628553873,2021-11-11T13.02.33.873,0.720,-0.823,-0.122,0.091
1636628553913,2021-11-11T13.02.33.913,0.760,-0.854,-0.122,0.152
1636628553953,2021-11-11T13.02.33.953,0.800,-0.762,-0.061,0.305
1636628553993,2021-11-11T13.02.33.993,0.840,-0.762,-0.061,0.335
1636628554033,2021-11-11T13.02.34.033,0.880,0.061,-0.274,0.274
1636628554073,2021-11-11T13.02.34.073,0.920,-0.274,0.000,0.183
1636628554113,2021-11-11T13.02.34.113,0.960,-2.104,-0.610,0.061
1636628554153,2021-11-11T13.02.34.153,1.000,-2.317,-4.085,-0.945
1636628554193,2021-11-11T13.02.34.193,1.040,-0.152,-3.994,-1.616
1636628554233,2021-11-11T13.02.34.233,1.080,-0.305,-0.518,-1.707
1636628554273,2021-11-11T13.02.34.273,1.120,-1.189,1.768,-1.220
1636628554313,2021-11-11T13.02.34.313,1.160,1.921,1.159,-0.427
1636628554353,2021-11-11T13.02.34.353,1.200,0.091,0.518,-0.091
1636628554393,2021-11-11T13.02.34.393,1.240,-1.951,1.951,0.854
1636628554433,2021-11-11T13.02.34.433,1.280,-0.091,1.220,1.585
1636628554473,2021-11-11T13.02.34.473,1.320,-1.951,0.061,1.280
1636628554513,2021-11-11T13.02.34.513,1.360,0.152,0.396,1.037
1636628554553,2021-11-11T13.02.34.553,1.400,-0.244,0.762,0.762
1636628554593,2021-11-11T13.02.34.593,1.440,-1.341,0.732,0.427
