epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635079095812,2021-10-24T15.38.15.812,0.000,0.398,-0.620,-0.625
1635079095853,2021-10-24T15.38.15.853,0.041,0.401,-0.631,-0.628
1635079095894,2021-10-24T15.38.15.894,0.082,0.393,-0.625,-0.629
1635079095933,2021-10-24T15.38.15.933,0.121,0.394,-0.619,-0.631
1635079095974,2021-10-24T15.38.15.974,0.162,0.395,-0.623,-0.631
1635079096015,2021-10-24T15.38.16.015,0.203,0.393,-0.621,-0.630
1635079096056,2021-10-24T15.38.16.056,0.244,0.399,-0.626,-0.630
1635079096097,2021-10-24T15.38.16.097,0.285,0.395,-0.626,-0.629
1635079096137,2021-10-24T15.38.16.137,0.325,0.388,-0.617,-0.632
1635079096178,2021-10-24T15.38.16.178,0.366,0.392,-0.618,-0.629
1635079096219,2021-10-24T15.38.16.219,0.407,0.395,-0.625,-0.629
1635079096260,2021-10-24T15.38.16.260,0.448,0.393,-0.625,-0.628
1635079096300,2021-10-24T15.38.16.300,0.488,0.391,-0.617,-0.634
1635079096341,2021-10-24T15.38.16.341,0.529,0.395,-0.619,-0.632
1635079096382,2021-10-24T15.38.16.382,0.570,0.401,-0.627,-0.627
1635079096423,2021-10-24T15.38.16.423,0.611,0.401,-0.622,-0.628
1635079096462,2021-10-24T15.38.16.462,0.650,0.399,-0.622,-0.629
1635079096503,2021-10-24T15.38.16.503,0.691,0.396,-0.622,-0.628
1635079096544,2021-10-24T15.38.16.544,0.732,0.397,-0.618,-0.628
1635079096585,2021-10-24T15.38.16.585,0.773,0.394,-0.618,-0.628
1635079096625,2021-10-24T15.38.16.625,0.813,0.395,-0.618,-0.628
1635079096666,2021-10-24T15.38.16.666,0.854,0.402,-0.619,-0.627
1635079096707,2021-10-24T15.38.16.707,0.895,0.399,-0.620,-0.629
1635079096748,2021-10-24T15.38.16.748,0.936,0.398,-0.621,-0.628
1635079096787,2021-10-24T15.38.16.787,0.975,0.403,-0.621,-0.624
1635079096828,2021-10-24T15.38.16.828,1.016,0.402,-0.620,-0.623
1635079096869,2021-10-24T15.38.16.869,1.057,0.405,-0.627,-0.621
1635079096910,2021-10-24T15.38.16.910,1.098,0.413,-0.627,-0.619
1635079096951,2021-10-24T15.38.16.951,1.139,0.412,-0.626,-0.621
1635079096991,2021-10-24T15.38.16.991,1.179,0.410,-0.624,-0.619
1635079097032,2021-10-24T15.38.17.032,1.220,0.406,-0.622,-0.618
1635079097073,2021-10-24T15.38.17.073,1.261,0.402,-0.620,-0.619
1635079097114,2021-10-24T15.38.17.114,1.302,0.400,-0.619,-0.621
1635079097154,2021-10-24T15.38.17.154,1.342,0.406,-0.623,-0.619
1635079097195,2021-10-24T15.38.17.195,1.383,0.409,-0.627,-0.618
1635079097236,2021-10-24T15.38.17.236,1.424,0.406,-0.619,-0.622
1635079097277,2021-10-24T15.38.17.277,1.465,0.406,-0.619,-0.621
1635079097316,2021-10-24T15.38.17.316,1.504,0.408,-0.622,-0.621
1635079097357,2021-10-24T15.38.17.357,1.545,0.412,-0.627,-0.616
1635079097398,2021-10-24T15.38.17.398,1.586,0.408,-0.629,-0.615
1635079097439,2021-10-24T15.38.17.439,1.627,0.410,-0.625,-0.616
1635079097479,2021-10-24T15.38.17.479,1.667,0.408,-0.625,-0.618
1635079097520,2021-10-24T15.38.17.520,1.708,0.408,-0.619,-0.621
1635079097561,2021-10-24T15.38.17.561,1.749,0.408,-0.620,-0.619
1635079097602,2021-10-24T15.38.17.602,1.790,0.407,-0.623,-0.619
1635079097643,2021-10-24T15.38.17.643,1.831,0.410,-0.621,-0.621
1635079097682,2021-10-24T15.38.17.682,1.870,0.408,-0.624,-0.618
1635079097723,2021-10-24T15.38.17.723,1.911,0.409,-0.625,-0.616
1635079097764,2021-10-24T15.38.17.764,1.952,0.406,-0.621,-0.620
1635079097804,2021-10-24T15.38.17.804,1.992,0.409,-0.623,-0.620
1635079097845,2021-10-24T15.38.17.845,2.033,0.409,-0.625,-0.618
1635079097886,2021-10-24T15.38.17.886,2.074,0.411,-0.623,-0.618
1635079097927,2021-10-24T15.38.17.927,2.115,0.406,-0.621,-0.619
1635079097968,2021-10-24T15.38.17.968,2.156,0.405,-0.620,-0.620
1635079098008,2021-10-24T15.38.18.008,2.196,0.409,-0.622,-0.620
1635079098049,2021-10-24T15.38.18.049,2.237,0.409,-0.627,-0.617
1635079098090,2021-10-24T15.38.18.090,2.278,0.408,-0.622,-0.620
