epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635776784605,2021-11-01T16.26.24.605,0.000,0.579,-0.213,0.671
1635776784645,2021-11-01T16.26.24.645,0.040,0.244,-0.335,-0.122
1635776784686,2021-11-01T16.26.24.686,0.081,-0.610,-0.030,-0.061
1635776784727,2021-11-01T16.26.24.727,0.122,-0.274,0.122,0.061
1635776784766,2021-11-01T16.26.24.766,0.161,-0.671,0.213,0.000
1635776784807,2021-11-01T16.26.24.807,0.202,-0.671,0.244,0.244
1635776784848,2021-11-01T16.26.24.848,0.243,-0.122,0.335,0.579
1635776784889,2021-11-01T16.26.24.889,0.284,-0.366,0.061,0.457
1635776784929,2021-11-01T16.26.24.929,0.324,-0.640,0.000,0.091
1635776784970,2021-11-01T16.26.24.970,0.365,-0.488,0.366,0.122
1635776785011,2021-11-01T16.26.25.011,0.406,-0.579,0.274,0.091
1635776785050,2021-11-01T16.26.25.050,0.445,-0.610,0.183,-0.061
1635776785091,2021-11-01T16.26.25.091,0.486,0.061,0.091,0.000
1635776785132,2021-11-01T16.26.25.132,0.527,0.335,0.061,-0.030
1635776785172,2021-11-01T16.26.25.172,0.567,-0.823,-0.091,-0.091
1635776785213,2021-11-01T16.26.25.213,0.608,-0.671,-0.335,-0.213
1635776785254,2021-11-01T16.26.25.254,0.649,-0.061,-0.457,-0.091
1635776785295,2021-11-01T16.26.25.295,0.690,0.854,0.000,0.061
1635776785334,2021-11-01T16.26.25.334,0.729,0.274,-0.244,-0.213
1635776785376,2021-11-01T16.26.25.376,0.771,0.488,-0.091,-0.213
1635776785417,2021-11-01T16.26.25.417,0.812,-0.732,0.091,-0.213
1635776785456,2021-11-01T16.26.25.456,0.851,-0.091,0.061,-0.183
1635776785497,2021-11-01T16.26.25.497,0.892,-0.122,-0.122,-0.122
1635776785538,2021-11-01T16.26.25.538,0.933,0.671,0.061,-0.030
1635776785578,2021-11-01T16.26.25.578,0.973,-0.061,-0.183,0.000
1635776785619,2021-11-01T16.26.25.619,1.014,0.427,-0.305,-0.213
1635776785660,2021-11-01T16.26.25.660,1.055,-0.488,-0.091,0.030
1635776785699,2021-11-01T16.26.25.699,1.094,-0.884,0.061,0.244
1635776785740,2021-11-01T16.26.25.740,1.135,0.091,-0.030,0.213
1635776785781,2021-11-01T16.26.25.781,1.176,0.183,0.030,0.274
1635776785822,2021-11-01T16.26.25.822,1.217,0.274,0.213,0.152
1635776785862,2021-11-01T16.26.25.862,1.257,-0.549,0.030,0.000
1635776785903,2021-11-01T16.26.25.903,1.298,-0.152,0.030,-0.122
1635776785944,2021-11-01T16.26.25.944,1.339,0.061,0.091,0.000
1635776785983,2021-11-01T16.26.25.983,1.378,-0.335,0.152,0.122
1635776786024,2021-11-01T16.26.26.024,1.419,-0.061,0.030,0.061
1635776786065,2021-11-01T16.26.26.065,1.460,0.030,-0.030,0.061
1635776786105,2021-11-01T16.26.26.105,1.500,-0.091,0.030,0.061
1635776786146,2021-11-01T16.26.26.146,1.541,0.213,0.061,0.122
1635776786187,2021-11-01T16.26.26.187,1.582,-0.030,-0.091,0.000
1635776786228,2021-11-01T16.26.26.228,1.623,-0.183,-0.091,-0.061
1635776786268,2021-11-01T16.26.26.268,1.663,-0.061,0.091,0.091
1635776786309,2021-11-01T16.26.26.309,1.704,0.122,0.000,0.061
1635776786350,2021-11-01T16.26.26.350,1.745,-0.274,0.122,0.091
1635776786389,2021-11-01T16.26.26.389,1.784,-0.762,0.122,0.030
1635776786430,2021-11-01T16.26.26.430,1.825,-0.305,0.152,0.122
1635776786471,2021-11-01T16.26.26.471,1.866,-0.030,0.030,0.122
1635776786511,2021-11-01T16.26.26.511,1.906,-0.579,-0.030,0.061
1635776786552,2021-11-01T16.26.26.552,1.947,-0.640,0.244,0.061
1635776786593,2021-11-01T16.26.26.593,1.988,-0.213,0.274,0.122
1635776786634,2021-11-01T16.26.26.634,2.029,-0.183,0.244,0.000
1635776786673,2021-11-01T16.26.26.673,2.068,-0.183,0.030,-0.061
1635776786714,2021-11-01T16.26.26.714,2.109,0.000,0.061,0.030
1635776786755,2021-11-01T16.26.26.755,2.150,0.061,0.152,0.091
1635776786795,2021-11-01T16.26.26.795,2.190,-0.396,0.061,0.030
1635776786836,2021-11-01T16.26.26.836,2.231,-0.305,0.030,0.030
1635776786877,2021-11-01T16.26.26.877,2.272,-0.152,0.183,0.122
1635776786917,2021-11-01T16.26.26.917,2.312,0.091,0.213,0.152
1635776786958,2021-11-01T16.26.26.958,2.353,0.061,-0.030,0.061
1635776786999,2021-11-01T16.26.26.999,2.394,0.518,-0.091,0.000
1635776787040,2021-11-01T16.26.27.040,2.435,0.793,-0.061,-0.030
1635776787079,2021-11-01T16.26.27.079,2.474,0.396,0.122,0.061
1635776787120,2021-11-01T16.26.27.120,2.515,0.061,0.030,0.061
1635776787161,2021-11-01T16.26.27.161,2.556,0.152,0.122,0.030
1635776787201,2021-11-01T16.26.27.201,2.596,0.335,0.000,-0.122
1635776787242,2021-11-01T16.26.27.242,2.637,0.335,-0.061,-0.091
1635776787283,2021-11-01T16.26.27.283,2.678,0.091,-0.030,-0.030
1635776787322,2021-11-01T16.26.27.322,2.717,-0.091,-0.152,-0.061
1635776787363,2021-11-01T16.26.27.363,2.758,-0.183,-0.091,-0.122
1635776787404,2021-11-01T16.26.27.404,2.799,0.701,-0.061,-0.152
1635776787444,2021-11-01T16.26.27.444,2.839,0.335,0.030,-0.091
1635776787485,2021-11-01T16.26.27.485,2.880,-0.152,-0.061,-0.091
1635776787526,2021-11-01T16.26.27.526,2.921,0.183,0.030,-0.061
1635776787567,2021-11-01T16.26.27.567,2.962,0.549,0.091,0.091
1635776787606,2021-11-01T16.26.27.606,3.001,0.122,0.000,0.091
1635776787647,2021-11-01T16.26.27.647,3.042,0.000,-0.030,0.061
1635776787688,2021-11-01T16.26.27.688,3.083,0.213,0.030,0.030
1635776787728,2021-11-01T16.26.27.728,3.123,0.427,0.000,0.030
1635776787769,2021-11-01T16.26.27.769,3.164,0.152,-0.122,-0.030
1635776787810,2021-11-01T16.26.27.810,3.205,0.244,-0.061,0.000
1635776787850,2021-11-01T16.26.27.850,3.245,0.030,0.091,0.030
1635776787891,2021-11-01T16.26.27.891,3.286,-0.366,0.122,0.061
1635776787932,2021-11-01T16.26.27.932,3.327,-0.274,0.030,-0.061
1635776787973,2021-11-01T16.26.27.973,3.368,0.427,0.030,0.061
1635776788012,2021-11-01T16.26.28.012,3.407,-0.091,0.091,-0.030
1635776788053,2021-11-01T16.26.28.053,3.448,-0.518,0.030,-0.030
1635776788094,2021-11-01T16.26.28.094,3.489,0.305,0.000,0.030
