epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635769484756,2021-11-01T05:24:44.756,350.480,-0.238,0.137,-0.973
1635769484796,2021-11-01T05:24:44.796,350.520,-0.238,0.133,-0.974
1635769484836,2021-11-01T05:24:44.836,350.560,-0.240,0.129,-0.973
1635769484876,2021-11-01T05:24:44.876,350.600,-0.239,0.134,-0.973
1635769484916,2021-11-01T05:24:44.916,350.640,-0.239,0.135,-0.972
1635769484956,2021-11-01T05:24:44.956,350.680,-0.239,0.135,-0.972
1635769484996,2021-11-01T05:24:44.996,350.720,-0.240,0.135,-0.973
1635769485036,2021-11-01T05:24:45.036,350.760,-0.240,0.133,-0.971
1635769485076,2021-11-01T05:24:45.076,350.800,-0.240,0.133,-0.973
1635769485116,2021-11-01T05:24:45.116,350.840,-0.239,0.130,-0.973
1635769485156,2021-11-01T05:24:45.156,350.880,-0.240,0.129,-0.972
1635769485196,2021-11-01T05:24:45.196,350.920,-0.241,0.131,-0.973
1635769485236,2021-11-01T05:24:45.236,350.960,-0.240,0.134,-0.972
1635769485276,2021-11-01T05:24:45.276,351.000,-0.241,0.132,-0.971
1635769485316,2021-11-01T05:24:45.316,351.040,-0.241,0.129,-0.972
1635769485356,2021-11-01T05:24:45.356,351.080,-0.240,0.132,-0.972
1635769485396,2021-11-01T05:24:45.396,351.120,-0.239,0.132,-0.972
1635769485436,2021-11-01T05:24:45.436,351.160,-0.241,0.131,-0.972
1635769485476,2021-11-01T05:24:45.476,351.200,-0.240,0.135,-0.971
1635769485516,2021-11-01T05:24:45.516,351.240,-0.240,0.134,-0.973
1635769485556,2021-11-01T05:24:45.556,351.280,-0.240,0.132,-0.972
1635769485596,2021-11-01T05:24:45.596,351.320,-0.240,0.133,-0.972
1635769485636,2021-11-01T05:24:45.636,351.360,-0.241,0.132,-0.973
1635769485676,2021-11-01T05:24:45.676,351.400,-0.241,0.132,-0.973
1635769485716,2021-11-01T05:24:45.716,351.440,-0.240,0.131,-0.972
1635769485756,2021-11-01T05:24:45.756,351.480,-0.239,0.133,-0.971
1635769485796,2021-11-01T05:24:45.796,351.520,-0.241,0.130,-0.972
1635769485836,2021-11-01T05:24:45.836,351.560,-0.241,0.131,-0.971
1635769485876,2021-11-01T05:24:45.876,351.600,-0.240,0.130,-0.972
1635769485916,2021-11-01T05:24:45.916,351.640,-0.241,0.130,-0.972
1635769485956,2021-11-01T05:24:45.956,351.680,-0.240,0.134,-0.973
1635769485996,2021-11-01T05:24:45.996,351.720,-0.240,0.132,-0.973
1635769486036,2021-11-01T05:24:46.036,351.760,-0.240,0.131,-0.972
1635769486076,2021-11-01T05:24:46.076,351.800,-0.240,0.132,-0.972
1635769486116,2021-11-01T05:24:46.116,351.840,-0.240,0.131,-0.972
1635769486156,2021-11-01T05:24:46.156,351.880,-0.240,0.131,-0.972
1635769486196,2021-11-01T05:24:46.196,351.920,-0.239,0.132,-0.973
1635769486236,2021-11-01T05:24:46.236,351.960,-0.240,0.130,-0.974
1635769486276,2021-11-01T05:24:46.276,352.000,-0.240,0.132,-0.974
1635769486316,2021-11-01T05:24:46.316,352.040,-0.241,0.131,-0.973
1635769486356,2021-11-01T05:24:46.356,352.080,-0.239,0.131,-0.972
1635769486396,2021-11-01T05:24:46.396,352.120,-0.240,0.131,-0.973
1635769486436,2021-11-01T05:24:46.436,352.160,-0.240,0.131,-0.972
1635769486476,2021-11-01T05:24:46.476,352.200,-0.241,0.130,-0.973
1635769486516,2021-11-01T05:24:46.516,352.240,-0.240,0.132,-0.973
1635769486556,2021-11-01T05:24:46.556,352.280,-0.240,0.128,-0.973
1635769486596,2021-11-01T05:24:46.596,352.320,-0.239,0.131,-0.971
1635769486636,2021-11-01T05:24:46.636,352.360,-0.240,0.129,-0.972
1635769486676,2021-11-01T05:24:46.676,352.400,-0.241,0.129,-0.973
1635769486716,2021-11-01T05:24:46.716,352.440,-0.239,0.132,-0.973
1635769486756,2021-11-01T05:24:46.756,352.480,-0.238,0.133,-0.972
1635769486796,2021-11-01T05:24:46.796,352.520,-0.240,0.129,-0.972
1635769486836,2021-11-01T05:24:46.836,352.560,-0.241,0.132,-0.973
1635769486876,2021-11-01T05:24:46.876,352.600,-0.240,0.131,-0.973
1635769486916,2021-11-01T05:24:46.916,352.640,-0.239,0.130,-0.974
1635769486956,2021-11-01T05:24:46.956,352.680,-0.240,0.132,-0.973
1635769486996,2021-11-01T05:24:46.996,352.720,-0.240,0.129,-0.973
1635769487036,2021-11-01T05:24:47.036,352.760,-0.240,0.130,-0.973
1635769487076,2021-11-01T05:24:47.076,352.800,-0.239,0.132,-0.972
1635769487116,2021-11-01T05:24:47.116,352.840,-0.240,0.129,-0.973
1635769487156,2021-11-01T05:24:47.156,352.880,-0.239,0.131,-0.972
1635769487196,2021-11-01T05:24:47.196,352.920,-0.240,0.130,-0.973
1635769487236,2021-11-01T05:24:47.236,352.960,-0.241,0.129,-0.974
1635769487276,2021-11-01T05:24:47.276,353.000,-0.239,0.130,-0.972
1635769487316,2021-11-01T05:24:47.316,353.040,-0.239,0.131,-0.973
1635769487356,2021-11-01T05:24:47.356,353.080,-0.240,0.131,-0.973
1635769487396,2021-11-01T05:24:47.396,353.120,-0.240,0.130,-0.973
1635769487436,2021-11-01T05:24:47.436,353.160,-0.240,0.132,-0.974
1635769487476,2021-11-01T05:24:47.476,353.200,-0.240,0.128,-0.974
1635769487516,2021-11-01T05:24:47.516,353.240,-0.241,0.129,-0.973
1635769487556,2021-11-01T05:24:47.556,353.280,-0.239,0.131,-0.973
1635769487596,2021-11-01T05:24:47.596,353.320,-0.239,0.132,-0.972
1635769487636,2021-11-01T05:24:47.636,353.360,-0.240,0.128,-0.972
1635769487676,2021-11-01T05:24:47.676,353.400,-0.240,0.131,-0.973
1635769487716,2021-11-01T05:24:47.716,353.440,-0.240,0.129,-0.973
1635769487756,2021-11-01T05:24:47.756,353.480,-0.240,0.131,-0.973
1635769487796,2021-11-01T05:24:47.796,353.520,-0.241,0.131,-0.973
1635769487836,2021-11-01T05:24:47.836,353.560,-0.240,0.130,-0.972
1635769487876,2021-11-01T05:24:47.876,353.600,-0.240,0.130,-0.972
1635769487916,2021-11-01T05:24:47.916,353.640,-0.240,0.130,-0.972
1635769487956,2021-11-01T05:24:47.956,353.680,-0.241,0.133,-0.974
1635769487996,2021-11-01T05:24:47.996,353.720,-0.242,0.130,-0.973
1635769488036,2021-11-01T05:24:48.036,353.760,-0.240,0.124,-0.972
1635769488076,2021-11-01T05:24:48.076,353.800,-0.240,0.127,-0.973
1635769488116,2021-11-01T05:24:48.116,353.840,-0.243,0.117,-0.973
1635769488156,2021-11-01T05:24:48.156,353.880,-0.241,0.124,-0.973
1635769488196,2021-11-01T05:24:48.196,353.920,-0.240,0.132,-0.974
1635769488236,2021-11-01T05:24:48.236,353.960,-0.236,0.141,-0.973
1635769488276,2021-11-01T05:24:48.276,354.000,-0.240,0.128,-0.972
1635769488316,2021-11-01T05:24:48.316,354.040,-0.241,0.134,-0.973
1635769488356,2021-11-01T05:24:48.356,354.080,-0.240,0.133,-0.973
1635769488396,2021-11-01T05:24:48.396,354.120,-0.242,0.128,-0.971
1635769488436,2021-11-01T05:24:48.436,354.160,-0.241,0.133,-0.972
1635769488476,2021-11-01T05:24:48.476,354.200,-0.239,0.140,-0.973
1635769488516,2021-11-01T05:24:48.516,354.240,-0.241,0.133,-0.973
1635769488556,2021-11-01T05:24:48.556,354.280,-0.242,0.132,-0.972
1635769488596,2021-11-01T05:24:48.596,354.320,-0.243,0.127,-0.974
1635769488636,2021-11-01T05:24:48.636,354.360,-0.245,0.122,-0.973
1635769488676,2021-11-01T05:24:48.676,354.400,-0.245,0.128,-0.971
1635769488716,2021-11-01T05:24:48.716,354.440,-0.245,0.121,-0.972
1635769488756,2021-11-01T05:24:48.756,354.480,-0.246,0.121,-0.972
1635769488796,2021-11-01T05:24:48.796,354.520,-0.245,0.132,-0.971
1635769488836,2021-11-01T05:24:48.836,354.560,-0.238,0.156,-0.970
1635769488876,2021-11-01T05:24:48.876,354.600,-0.241,0.140,-0.970
1635769488916,2021-11-01T05:24:48.916,354.640,-0.243,0.138,-0.972
1635769488956,2021-11-01T05:24:48.956,354.680,-0.243,0.128,-0.972
1635769488996,2021-11-01T05:24:48.996,354.720,-0.246,0.120,-0.972
1635769489036,2021-11-01T05:24:49.036,354.760,-0.246,0.124,-0.974
1635769489076,2021-11-01T05:24:49.076,354.800,-0.248,0.111,-0.974
1635769489116,2021-11-01T05:24:49.116,354.840,-0.250,0.103,-0.973
1635769489156,2021-11-01T05:24:49.156,354.880,-0.247,0.113,-0.972
1635769489196,2021-11-01T05:24:49.196,354.920,-0.246,0.108,-0.972
1635769489236,2021-11-01T05:24:49.236,354.960,-0.241,0.132,-0.972
1635769489276,2021-11-01T05:24:49.276,355.000,-0.230,0.172,-0.972
1635769489316,2021-11-01T05:24:49.316,355.040,-0.229,0.154,-0.974
1635769489356,2021-11-01T05:24:49.356,355.080,-0.237,0.132,-0.972
1635769489396,2021-11-01T05:24:49.396,355.120,-0.240,0.137,-0.970
1635769489436,2021-11-01T05:24:49.436,355.160,-0.238,0.138,-0.973
1635769489476,2021-11-01T05:24:49.476,355.200,-0.239,0.134,-0.972
1635769489516,2021-11-01T05:24:49.516,355.240,-0.238,0.136,-0.971
1635769489556,2021-11-01T05:24:49.556,355.280,-0.239,0.138,-0.972
1635769489596,2021-11-01T05:24:49.596,355.320,-0.238,0.141,-0.972
1635769489636,2021-11-01T05:24:49.636,355.360,-0.237,0.142,-0.971
1635769489676,2021-11-01T05:24:49.676,355.400,-0.240,0.138,-0.971
1635769489716,2021-11-01T05:24:49.716,355.440,-0.240,0.134,-0.971
1635769489756,2021-11-01T05:24:49.756,355.480,-0.240,0.136,-0.971
1635769489796,2021-11-01T05:24:49.796,355.520,-0.239,0.137,-0.972
1635769489836,2021-11-01T05:24:49.836,355.560,-0.241,0.131,-0.971
1635769489876,2021-11-01T05:24:49.876,355.600,-0.240,0.138,-0.971
1635769489916,2021-11-01T05:24:49.916,355.640,-0.240,0.137,-0.972
1635769489956,2021-11-01T05:24:49.956,355.680,-0.242,0.131,-0.971
1635769489996,2021-11-01T05:24:49.996,355.720,-0.240,0.137,-0.970
1635769490036,2021-11-01T05:24:50.036,355.760,-0.240,0.138,-0.971
1635769490076,2021-11-01T05:24:50.076,355.800,-0.240,0.135,-0.972
1635769490116,2021-11-01T05:24:50.116,355.840,-0.240,0.135,-0.971
1635769490156,2021-11-01T05:24:50.156,355.880,-0.240,0.135,-0.972
1635769490196,2021-11-01T05:24:50.196,355.920,-0.241,0.133,-0.972
1635769490236,2021-11-01T05:24:50.236,355.960,-0.240,0.138,-0.971
1635769490276,2021-11-01T05:24:50.276,356.000,-0.240,0.136,-0.972
1635769490316,2021-11-01T05:24:50.316,356.040,-0.240,0.135,-0.971
1635769490356,2021-11-01T05:24:50.356,356.080,-0.239,0.137,-0.972
1635769490396,2021-11-01T05:24:50.396,356.120,-0.241,0.138,-0.969
1635769490436,2021-11-01T05:24:50.436,356.160,-0.240,0.131,-0.972
1635769490476,2021-11-01T05:24:50.476,356.200,-0.240,0.136,-0.973
1635769490516,2021-11-01T05:24:50.516,356.240,-0.239,0.130,-0.972
1635769490556,2021-11-01T05:24:50.556,356.280,-0.240,0.134,-0.971
1635769490596,2021-11-01T05:24:50.596,356.320,-0.240,0.131,-0.972
1635769490636,2021-11-01T05:24:50.636,356.360,-0.239,0.132,-0.972
1635769490676,2021-11-01T05:24:50.676,356.400,-0.240,0.134,-0.971
1635769490716,2021-11-01T05:24:50.716,356.440,-0.240,0.133,-0.974
1635769490756,2021-11-01T05:24:50.756,356.480,-0.239,0.134,-0.972
1635769490796,2021-11-01T05:24:50.796,356.520,-0.241,0.134,-0.972
1635769490836,2021-11-01T05:24:50.836,356.560,-0.241,0.132,-0.972
1635769490876,2021-11-01T05:24:50.876,356.600,-0.240,0.133,-0.973
1635769490916,2021-11-01T05:24:50.916,356.640,-0.240,0.134,-0.972
1635769490956,2021-11-01T05:24:50.956,356.680,-0.240,0.132,-0.971
1635769490996,2021-11-01T05:24:50.996,356.720,-0.241,0.131,-0.973
1635769491036,2021-11-01T05:24:51.036,356.760,-0.239,0.135,-0.973
1635769491076,2021-11-01T05:24:51.076,356.800,-0.241,0.133,-0.971
1635769491116,2021-11-01T05:24:51.116,356.840,-0.240,0.135,-0.971
1635769491156,2021-11-01T05:24:51.156,356.880,-0.240,0.134,-0.974
1635769491196,2021-11-01T05:24:51.196,356.920,-0.240,0.132,-0.971
1635769491236,2021-11-01T05:24:51.236,356.960,-0.240,0.134,-0.972
1635769491276,2021-11-01T05:24:51.276,357.000,-0.239,0.137,-0.972
1635769491316,2021-11-01T05:24:51.316,357.040,-0.241,0.135,-0.972
1635769491356,2021-11-01T05:24:51.356,357.080,-0.241,0.133,-0.971
1635769491396,2021-11-01T05:24:51.396,357.120,-0.241,0.132,-0.972
1635769491436,2021-11-01T05:24:51.436,357.160,-0.239,0.135,-0.972
1635769491476,2021-11-01T05:24:51.476,357.200,-0.240,0.135,-0.971
1635769491516,2021-11-01T05:24:51.516,357.240,-0.241,0.136,-0.972
1635769491556,2021-11-01T05:24:51.556,357.280,-0.241,0.134,-0.972
1635769491596,2021-11-01T05:24:51.596,357.320,-0.241,0.131,-0.971
1635769491636,2021-11-01T05:24:51.636,357.360,-0.240,0.133,-0.972
1635769491676,2021-11-01T05:24:51.676,357.400,-0.241,0.132,-0.972
1635769491716,2021-11-01T05:24:51.716,357.440,-0.241,0.133,-0.972
1635769491756,2021-11-01T05:24:51.756,357.480,-0.242,0.133,-0.972
1635769491796,2021-11-01T05:24:51.796,357.520,-0.240,0.136,-0.972
1635769491836,2021-11-01T05:24:51.836,357.560,-0.241,0.133,-0.972
1635769491876,2021-11-01T05:24:51.876,357.600,-0.241,0.134,-0.971
1635769491916,2021-11-01T05:24:51.916,357.640,-0.241,0.132,-0.971
1635769491956,2021-11-01T05:24:51.956,357.680,-0.242,0.134,-0.971
1635769491996,2021-11-01T05:24:51.996,357.720,-0.242,0.133,-0.971
1635769492036,2021-11-01T05:24:52.036,357.760,-0.241,0.134,-0.972
1635769492076,2021-11-01T05:24:52.076,357.800,-0.242,0.133,-0.973
1635769492116,2021-11-01T05:24:52.116,357.840,-0.242,0.132,-0.971
1635769492156,2021-11-01T05:24:52.156,357.880,-0.241,0.134,-0.972
1635769492196,2021-11-01T05:24:52.196,357.920,-0.242,0.132,-0.972
1635769492236,2021-11-01T05:24:52.236,357.960,-0.243,0.133,-0.972
1635769492276,2021-11-01T05:24:52.276,358.000,-0.241,0.136,-0.972
1635769492316,2021-11-01T05:24:52.316,358.040,-0.242,0.131,-0.971
1635769492356,2021-11-01T05:24:52.356,358.080,-0.242,0.134,-0.972
1635769492396,2021-11-01T05:24:52.396,358.120,-0.240,0.135,-0.973
1635769492436,2021-11-01T05:24:52.436,358.160,-0.241,0.133,-0.972
1635769492476,2021-11-01T05:24:52.476,358.200,-0.242,0.132,-0.972
1635769492516,2021-11-01T05:24:52.516,358.240,-0.242,0.133,-0.972
1635769492556,2021-11-01T05:24:52.556,358.280,-0.242,0.131,-0.972
1635769492596,2021-11-01T05:24:52.596,358.320,-0.243,0.130,-0.972
1635769492636,2021-11-01T05:24:52.636,358.360,-0.242,0.135,-0.971
1635769492676,2021-11-01T05:24:52.676,358.400,-0.241,0.137,-0.973
1635769492716,2021-11-01T05:24:52.716,358.440,-0.243,0.133,-0.972
1635769492756,2021-11-01T05:24:52.756,358.480,-0.244,0.127,-0.972
1635769492796,2021-11-01T05:24:52.796,358.520,-0.242,0.129,-0.973
1635769492836,2021-11-01T05:24:52.836,358.560,-0.243,0.127,-0.971
1635769492876,2021-11-01T05:24:52.876,358.600,-0.242,0.135,-0.971
1635769492916,2021-11-01T05:24:52.916,358.640,-0.241,0.136,-0.972
1635769492956,2021-11-01T05:24:52.956,358.680,-0.239,0.146,-0.971
1635769492996,2021-11-01T05:24:52.996,358.720,-0.241,0.138,-0.971
1635769493036,2021-11-01T05:24:53.036,358.760,-0.244,0.136,-0.970
1635769493076,2021-11-01T05:24:53.076,358.800,-0.243,0.136,-0.971
1635769493116,2021-11-01T05:24:53.116,358.840,-0.240,0.135,-0.971
1635769493156,2021-11-01T05:24:53.156,358.880,-0.244,0.131,-0.972
1635769493196,2021-11-01T05:24:53.196,358.920,-0.245,0.131,-0.971
1635769493236,2021-11-01T05:24:53.236,358.960,-0.242,0.134,-0.973
1635769493276,2021-11-01T05:24:53.276,359.000,-0.242,0.136,-0.972
1635769493316,2021-11-01T05:24:53.316,359.040,-0.244,0.129,-0.973
1635769493356,2021-11-01T05:24:53.356,359.080,-0.244,0.133,-0.971
1635769493396,2021-11-01T05:24:53.396,359.120,-0.245,0.129,-0.971
1635769493436,2021-11-01T05:24:53.436,359.160,-0.245,0.130,-0.971
1635769493476,2021-11-01T05:24:53.476,359.200,-0.244,0.133,-0.971
1635769493516,2021-11-01T05:24:53.516,359.240,-0.244,0.130,-0.971
1635769493556,2021-11-01T05:24:53.556,359.280,-0.245,0.132,-0.970
1635769493596,2021-11-01T05:24:53.596,359.320,-0.242,0.131,-0.971
1635769493636,2021-11-01T05:24:53.636,359.360,-0.241,0.131,-0.971
1635769493676,2021-11-01T05:24:53.676,359.400,-0.243,0.130,-0.971
1635769493716,2021-11-01T05:24:53.716,359.440,-0.242,0.133,-0.972
1635769493756,2021-11-01T05:24:53.756,359.480,-0.243,0.130,-0.972
1635769493796,2021-11-01T05:24:53.796,359.520,-0.242,0.130,-0.972
1635769493836,2021-11-01T05:24:53.836,359.560,-0.243,0.131,-0.972
1635769493876,2021-11-01T05:24:53.876,359.600,-0.243,0.131,-0.973
1635769493916,2021-11-01T05:24:53.916,359.640,-0.243,0.132,-0.972
1635769493956,2021-11-01T05:24:53.956,359.680,-0.243,0.133,-0.972
1635769493996,2021-11-01T05:24:53.996,359.720,-0.243,0.134,-0.973
1635769494036,2021-11-01T05:24:54.036,359.760,-0.241,0.136,-0.972
1635769494076,2021-11-01T05:24:54.076,359.800,-0.244,0.131,-0.970
1635769494116,2021-11-01T05:24:54.116,359.840,-0.245,0.129,-0.971
1635769494156,2021-11-01T05:24:54.156,359.880,-0.243,0.134,-0.972
1635769494196,2021-11-01T05:24:54.196,359.920,-0.242,0.135,-0.972
1635769494236,2021-11-01T05:24:54.236,359.960,-0.244,0.130,-0.971
1635769494276,2021-11-01T05:24:54.276,360.000,-0.243,0.130,-0.972
1635769494316,2021-11-01T05:24:54.316,360.040,-0.243,0.130,-0.972
1635769494356,2021-11-01T05:24:54.356,360.080,-0.242,0.131,-0.972
1635769494396,2021-11-01T05:24:54.396,360.120,-0.241,0.135,-0.972
1635769494436,2021-11-01T05:24:54.436,360.160,-0.241,0.134,-0.971
1635769494476,2021-11-01T05:24:54.476,360.200,-0.241,0.133,-0.974
1635769494516,2021-11-01T05:24:54.516,360.240,-0.241,0.134,-0.972
1635769494556,2021-11-01T05:24:54.556,360.280,-0.242,0.126,-0.971
1635769494596,2021-11-01T05:24:54.596,360.320,-0.241,0.132,-0.972
1635769494636,2021-11-01T05:24:54.636,360.360,-0.241,0.132,-0.973
1635769494676,2021-11-01T05:24:54.676,360.400,-0.241,0.131,-0.972
1635769494716,2021-11-01T05:24:54.716,360.440,-0.241,0.133,-0.972
1635769494756,2021-11-01T05:24:54.756,360.480,-0.242,0.133,-0.971
1635769494796,2021-11-01T05:24:54.796,360.520,-0.242,0.133,-0.972
1635769494836,2021-11-01T05:24:54.836,360.560,-0.240,0.132,-0.973
1635769494876,2021-11-01T05:24:54.876,360.600,-0.241,0.136,-0.973
1635769494916,2021-11-01T05:24:54.916,360.640,-0.241,0.132,-0.972
1635769494956,2021-11-01T05:24:54.956,360.680,-0.241,0.134,-0.971
1635769494996,2021-11-01T05:24:54.996,360.720,-0.242,0.133,-0.972
1635769495036,2021-11-01T05:24:55.036,360.760,-0.243,0.129,-0.972
1635769495076,2021-11-01T05:24:55.076,360.800,-0.242,0.132,-0.971
1635769495116,2021-11-01T05:24:55.116,360.840,-0.242,0.132,-0.971
1635769495156,2021-11-01T05:24:55.156,360.880,-0.241,0.130,-0.973
1635769495196,2021-11-01T05:24:55.196,360.920,-0.240,0.135,-0.971
1635769495236,2021-11-01T05:24:55.236,360.960,-0.241,0.134,-0.972
1635769495276,2021-11-01T05:24:55.276,361.000,-0.242,0.130,-0.973
1635769495316,2021-11-01T05:24:55.316,361.040,-0.242,0.132,-0.972
1635769495356,2021-11-01T05:24:55.356,361.080,-0.241,0.133,-0.972
1635769495396,2021-11-01T05:24:55.396,361.120,-0.242,0.130,-0.972
1635769495436,2021-11-01T05:24:55.436,361.160,-0.241,0.135,-0.972
1635769495476,2021-11-01T05:24:55.476,361.200,-0.243,0.132,-0.973
1635769495516,2021-11-01T05:24:55.516,361.240,-0.241,0.131,-0.972
1635769495556,2021-11-01T05:24:55.556,361.280,-0.241,0.134,-0.972
1635769495596,2021-11-01T05:24:55.596,361.320,-0.242,0.131,-0.973
1635769495636,2021-11-01T05:24:55.636,361.360,-0.242,0.133,-0.971
1635769495676,2021-11-01T05:24:55.676,361.400,-0.241,0.132,-0.971
1635769495716,2021-11-01T05:24:55.716,361.440,-0.241,0.133,-0.972
1635769495756,2021-11-01T05:24:55.756,361.480,-0.241,0.131,-0.973
1635769495796,2021-11-01T05:24:55.796,361.520,-0.241,0.131,-0.972
1635769495836,2021-11-01T05:24:55.836,361.560,-0.241,0.123,-0.975
1635769495876,2021-11-01T05:24:55.876,361.600,-0.235,0.143,-0.969
1635769495916,2021-11-01T05:24:55.916,361.640,-0.235,0.136,-0.973
1635769495956,2021-11-01T05:24:55.956,361.680,-0.235,0.137,-0.972
1635769495996,2021-11-01T05:24:55.996,361.720,-0.233,0.138,-0.973
1635769496036,2021-11-01T05:24:56.036,361.760,-0.234,0.138,-0.973
1635769496076,2021-11-01T05:24:56.076,361.800,-0.236,0.138,-0.972
1635769496116,2021-11-01T05:24:56.116,361.840,-0.236,0.137,-0.972
1635769496156,2021-11-01T05:24:56.156,361.880,-0.237,0.135,-0.972
1635769496196,2021-11-01T05:24:56.196,361.920,-0.239,0.134,-0.973
1635769496236,2021-11-01T05:24:56.236,361.960,-0.240,0.133,-0.972
1635769496276,2021-11-01T05:24:56.276,362.000,-0.238,0.136,-0.972
1635769496316,2021-11-01T05:24:56.316,362.040,-0.240,0.133,-0.973
1635769496356,2021-11-01T05:24:56.356,362.080,-0.241,0.132,-0.973
1635769496396,2021-11-01T05:24:56.396,362.120,-0.240,0.132,-0.972
1635769496436,2021-11-01T05:24:56.436,362.160,-0.240,0.136,-0.973
1635769496476,2021-11-01T05:24:56.476,362.200,-0.240,0.136,-0.972
1635769496516,2021-11-01T05:24:56.516,362.240,-0.241,0.134,-0.973
1635769496556,2021-11-01T05:24:56.556,362.280,-0.242,0.133,-0.972
1635769496596,2021-11-01T05:24:56.596,362.320,-0.241,0.135,-0.971
1635769496636,2021-11-01T05:24:56.636,362.360,-0.241,0.131,-0.971
1635769496676,2021-11-01T05:24:56.676,362.400,-0.241,0.134,-0.971
1635769496716,2021-11-01T05:24:56.716,362.440,-0.243,0.136,-0.971
1635769496756,2021-11-01T05:24:56.756,362.480,-0.243,0.132,-0.971
1635769496796,2021-11-01T05:24:56.796,362.520,-0.243,0.133,-0.972
1635769496836,2021-11-01T05:24:56.836,362.560,-0.242,0.135,-0.973
1635769496876,2021-11-01T05:24:56.876,362.600,-0.243,0.137,-0.972
1635769496916,2021-11-01T05:24:56.916,362.640,-0.243,0.133,-0.970
1635769496956,2021-11-01T05:24:56.956,362.680,-0.242,0.134,-0.971
1635769496996,2021-11-01T05:24:56.996,362.720,-0.242,0.136,-0.971
1635769497036,2021-11-01T05:24:57.036,362.760,-0.242,0.133,-0.970
1635769497076,2021-11-01T05:24:57.076,362.800,-0.244,0.133,-0.971
1635769497116,2021-11-01T05:24:57.116,362.840,-0.242,0.134,-0.972
1635769497156,2021-11-01T05:24:57.156,362.880,-0.242,0.135,-0.973
1635769497196,2021-11-01T05:24:57.196,362.920,-0.243,0.134,-0.972
1635769497236,2021-11-01T05:24:57.236,362.960,-0.243,0.133,-0.971
1635769497276,2021-11-01T05:24:57.276,363.000,-0.241,0.134,-0.971
1635769497316,2021-11-01T05:24:57.316,363.040,-0.242,0.132,-0.971
1635769497356,2021-11-01T05:24:57.356,363.080,-0.244,0.132,-0.972
1635769497396,2021-11-01T05:24:57.396,363.120,-0.244,0.131,-0.971
1635769497436,2021-11-01T05:24:57.436,363.160,-0.242,0.133,-0.971
1635769497476,2021-11-01T05:24:57.476,363.200,-0.243,0.133,-0.972
1635769497516,2021-11-01T05:24:57.516,363.240,-0.243,0.135,-0.972
1635769497556,2021-11-01T05:24:57.556,363.280,-0.243,0.133,-0.972
1635769497596,2021-11-01T05:24:57.596,363.320,-0.242,0.134,-0.972
1635769497636,2021-11-01T05:24:57.636,363.360,-0.242,0.136,-0.972
1635769497676,2021-11-01T05:24:57.676,363.400,-0.242,0.131,-0.972
1635769497716,2021-11-01T05:24:57.716,363.440,-0.243,0.135,-0.971
1635769497756,2021-11-01T05:24:57.756,363.480,-0.242,0.133,-0.972
1635769497796,2021-11-01T05:24:57.796,363.520,-0.243,0.135,-0.972
1635769497836,2021-11-01T05:24:57.836,363.560,-0.244,0.135,-0.970
1635769497876,2021-11-01T05:24:57.876,363.600,-0.241,0.139,-0.971
1635769497916,2021-11-01T05:24:57.916,363.640,-0.241,0.137,-0.970
1635769497956,2021-11-01T05:24:57.956,363.680,-0.243,0.138,-0.972
1635769497996,2021-11-01T05:24:57.996,363.720,-0.244,0.133,-0.971
1635769498036,2021-11-01T05:24:58.036,363.760,-0.243,0.137,-0.971
1635769498076,2021-11-01T05:24:58.076,363.800,-0.242,0.144,-0.970
1635769498116,2021-11-01T05:24:58.116,363.840,-0.244,0.137,-0.971
1635769498156,2021-11-01T05:24:58.156,363.880,-0.244,0.133,-0.971
1635769498196,2021-11-01T05:24:58.196,363.920,-0.243,0.136,-0.970
1635769498236,2021-11-01T05:24:58.236,363.960,-0.244,0.137,-0.970
1635769498276,2021-11-01T05:24:58.276,364.000,-0.243,0.138,-0.969
1635769498316,2021-11-01T05:24:58.316,364.040,-0.244,0.139,-0.971
1635769498356,2021-11-01T05:24:58.356,364.080,-0.245,0.136,-0.970
1635769498396,2021-11-01T05:24:58.396,364.120,-0.244,0.135,-0.970
1635769498436,2021-11-01T05:24:58.436,364.160,-0.245,0.135,-0.971
1635769498476,2021-11-01T05:24:58.476,364.200,-0.245,0.137,-0.971
1635769498516,2021-11-01T05:24:58.516,364.240,-0.243,0.140,-0.970
1635769498556,2021-11-01T05:24:58.556,364.280,-0.243,0.139,-0.970
1635769498596,2021-11-01T05:24:58.596,364.320,-0.244,0.138,-0.971
1635769498636,2021-11-01T05:24:58.636,364.360,-0.245,0.139,-0.969
1635769498676,2021-11-01T05:24:58.676,364.400,-0.243,0.140,-0.969
1635769498716,2021-11-01T05:24:58.716,364.440,-0.243,0.140,-0.972
1635769498756,2021-11-01T05:24:58.756,364.480,-0.244,0.139,-0.970
1635769498796,2021-11-01T05:24:58.796,364.520,-0.244,0.143,-0.969
1635769498836,2021-11-01T05:24:58.836,364.560,-0.247,0.137,-0.971
1635769498876,2021-11-01T05:24:58.876,364.600,-0.244,0.141,-0.971
1635769498916,2021-11-01T05:24:58.916,364.640,-0.245,0.142,-0.969
1635769498956,2021-11-01T05:24:58.956,364.680,-0.244,0.141,-0.969
1635769498996,2021-11-01T05:24:58.996,364.720,-0.244,0.140,-0.971
