epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636482336689,2021-11-09T20.25.36.689,0.000,-0.221,0.280,-0.859
1636482336730,2021-11-09T20.25.36.730,0.041,-0.225,0.255,-0.873
1636482336770,2021-11-09T20.25.36.770,0.081,-0.222,0.278,-0.876
1636482336809,2021-11-09T20.25.36.809,0.120,-0.196,0.319,-0.861
1636482336849,2021-11-09T20.25.36.849,0.160,-0.188,0.334,-0.859
1636482336888,2021-11-09T20.25.36.888,0.199,-0.205,0.332,-0.863
1636482336929,2021-11-09T20.25.36.929,0.240,-0.214,0.325,-0.860
1636482336969,2021-11-09T20.25.36.969,0.280,-0.221,0.312,-0.857
1636482337008,2021-11-09T20.25.37.008,0.319,-0.220,0.306,-0.864
1636482337048,2021-11-09T20.25.37.048,0.359,-0.207,0.323,-0.860
1636482337087,2021-11-09T20.25.37.087,0.398,-0.193,0.326,-0.859
1636482337127,2021-11-09T20.25.37.127,0.438,-0.186,0.324,-0.862
1636482337168,2021-11-09T20.25.37.168,0.479,-0.201,0.319,-0.862
1636482337208,2021-11-09T20.25.37.208,0.519,-0.206,0.326,-0.861
1636482337247,2021-11-09T20.25.37.247,0.558,-0.202,0.316,-0.861
1636482337287,2021-11-09T20.25.37.287,0.598,-0.205,0.306,-0.866
1636482337326,2021-11-09T20.25.37.326,0.637,-0.204,0.310,-0.862
1636482337367,2021-11-09T20.25.37.367,0.678,-0.216,0.309,-0.860
1636482337407,2021-11-09T20.25.37.407,0.718,-0.222,0.313,-0.860
1636482337446,2021-11-09T20.25.37.446,0.757,-0.219,0.317,-0.862
1636482337486,2021-11-09T20.25.37.486,0.797,-0.220,0.297,-0.867
1636482337525,2021-11-09T20.25.37.525,0.836,-0.221,0.295,-0.864
1636482337566,2021-11-09T20.25.37.566,0.877,-0.209,0.315,-0.862
1636482337606,2021-11-09T20.25.37.606,0.917,-0.194,0.319,-0.862
1636482337646,2021-11-09T20.25.37.646,0.957,-0.202,0.310,-0.864
1636482337685,2021-11-09T20.25.37.685,0.996,-0.211,0.310,-0.864
1636482337725,2021-11-09T20.25.37.725,1.036,-0.203,0.308,-0.863
1636482337764,2021-11-09T20.25.37.764,1.075,-0.209,0.306,-0.863
1636482337805,2021-11-09T20.25.37.805,1.116,-0.211,0.317,-0.860
1636482337845,2021-11-09T20.25.37.845,1.156,-0.214,0.316,-0.859
1636482337884,2021-11-09T20.25.37.884,1.195,-0.216,0.319,-0.860
1636482337924,2021-11-09T20.25.37.924,1.235,-0.211,0.322,-0.857
1636482337963,2021-11-09T20.25.37.963,1.274,-0.208,0.315,-0.864
1636482338004,2021-11-09T20.25.38.004,1.315,-0.212,0.320,-0.861
1636482338044,2021-11-09T20.25.38.044,1.355,-0.211,0.325,-0.861
1636482338084,2021-11-09T20.25.38.084,1.395,-0.194,0.323,-0.858
1636482338123,2021-11-09T20.25.38.123,1.434,-0.194,0.330,-0.859
1636482338163,2021-11-09T20.25.38.163,1.474,-0.206,0.328,-0.856
1636482338204,2021-11-09T20.25.38.204,1.515,-0.213,0.323,-0.855
1636482338243,2021-11-09T20.25.38.243,1.554,-0.214,0.324,-0.856
1636482338283,2021-11-09T20.25.38.283,1.594,-0.211,0.318,-0.857
1636482338322,2021-11-09T20.25.38.322,1.633,-0.216,0.326,-0.853
1636482338362,2021-11-09T20.25.38.362,1.673,-0.210,0.338,-0.855
1636482338401,2021-11-09T20.25.38.401,1.712,-0.190,0.325,-0.858
1636482338442,2021-11-09T20.25.38.442,1.753,-0.196,0.325,-0.859
1636482338482,2021-11-09T20.25.38.482,1.793,-0.217,0.336,-0.856
1636482338522,2021-11-09T20.25.38.522,1.833,-0.226,0.333,-0.853
1636482338561,2021-11-09T20.25.38.561,1.872,-0.216,0.325,-0.852
1636482338601,2021-11-09T20.25.38.601,1.912,-0.206,0.322,-0.856
1636482338642,2021-11-09T20.25.38.642,1.953,-0.195,0.327,-0.859
1636482338681,2021-11-09T20.25.38.681,1.992,-0.185,0.336,-0.857
1636482338721,2021-11-09T20.25.38.721,2.032,-0.186,0.340,-0.856
1636482338760,2021-11-09T20.25.38.760,2.071,-0.203,0.330,-0.856
1636482338800,2021-11-09T20.25.38.800,2.111,-0.212,0.326,-0.855
1636482338841,2021-11-09T20.25.38.841,2.152,-0.210,0.330,-0.855
1636482338880,2021-11-09T20.25.38.880,2.191,-0.205,0.336,-0.857
1636482338920,2021-11-09T20.25.38.920,2.231,-0.201,0.333,-0.856
1636482338960,2021-11-09T20.25.38.960,2.271,-0.204,0.328,-0.855
1636482338999,2021-11-09T20.25.38.999,2.310,-0.211,0.329,-0.855
1636482339039,2021-11-09T20.25.39.039,2.350,-0.205,0.332,-0.856
1636482339080,2021-11-09T20.25.39.080,2.391,-0.205,0.336,-0.854
1636482339119,2021-11-09T20.25.39.119,2.430,-0.205,0.333,-0.857
1636482339159,2021-11-09T20.25.39.159,2.470,-0.202,0.338,-0.852
1636482339198,2021-11-09T20.25.39.198,2.509,-0.206,0.335,-0.853
1636482339238,2021-11-09T20.25.39.238,2.549,-0.203,0.341,-0.851
1636482339279,2021-11-09T20.25.39.279,2.590,-0.200,0.344,-0.853
1636482339318,2021-11-09T20.25.39.318,2.629,-0.209,0.338,-0.850
1636482339358,2021-11-09T20.25.39.358,2.669,-0.210,0.348,-0.850
1636482339397,2021-11-09T20.25.39.397,2.708,-0.205,0.341,-0.852
1636482339437,2021-11-09T20.25.39.437,2.748,-0.214,0.340,-0.852
1636482339478,2021-11-09T20.25.39.478,2.789,-0.208,0.340,-0.850
1636482339518,2021-11-09T20.25.39.518,2.829,-0.201,0.344,-0.852
1636482339557,2021-11-09T20.25.39.557,2.868,-0.197,0.340,-0.854
1636482339597,2021-11-09T20.25.39.597,2.908,-0.196,0.340,-0.855
1636482339636,2021-11-09T20.25.39.636,2.947,-0.198,0.344,-0.850
1636482339676,2021-11-09T20.25.39.676,2.987,-0.197,0.345,-0.850
1636482339717,2021-11-09T20.25.39.717,3.028,-0.195,0.348,-0.851
1636482339756,2021-11-09T20.25.39.756,3.067,-0.197,0.338,-0.855
1636482339796,2021-11-09T20.25.39.796,3.107,-0.201,0.336,-0.855
1636482339835,2021-11-09T20.25.39.835,3.146,-0.204,0.342,-0.851
1636482339875,2021-11-09T20.25.39.875,3.186,-0.203,0.350,-0.851
1636482339916,2021-11-09T20.25.39.916,3.227,-0.200,0.342,-0.851
1636482339956,2021-11-09T20.25.39.956,3.267,-0.190,0.327,-0.857
1636482339995,2021-11-09T20.25.39.995,3.306,-0.195,0.335,-0.855
1636482340035,2021-11-09T20.25.40.035,3.346,-0.214,0.356,-0.849
1636482340074,2021-11-09T20.25.40.074,3.385,-0.215,0.358,-0.848
1636482340115,2021-11-09T20.25.40.115,3.426,-0.212,0.334,-0.852
1636482340155,2021-11-09T20.25.40.155,3.466,-0.209,0.336,-0.850
1636482340194,2021-11-09T20.25.40.194,3.505,-0.197,0.348,-0.851
1636482340234,2021-11-09T20.25.40.234,3.545,-0.191,0.344,-0.856
1636482340273,2021-11-09T20.25.40.273,3.584,-0.190,0.339,-0.853
1636482340313,2021-11-09T20.25.40.313,3.624,-0.196,0.335,-0.853
1636482340354,2021-11-09T20.25.40.354,3.665,-0.201,0.341,-0.849
1636482340394,2021-11-09T20.25.40.394,3.705,-0.212,0.346,-0.852
1636482340433,2021-11-09T20.25.40.433,3.744,-0.202,0.345,-0.850
1636482340473,2021-11-09T20.25.40.473,3.784,-0.191,0.330,-0.857
1636482340512,2021-11-09T20.25.40.512,3.823,-0.194,0.338,-0.856
1636482340553,2021-11-09T20.25.40.553,3.864,-0.204,0.349,-0.853
1636482340593,2021-11-09T20.25.40.593,3.904,-0.216,0.336,-0.850
1636482340632,2021-11-09T20.25.40.632,3.943,-0.210,0.329,-0.854
1636482340672,2021-11-09T20.25.40.672,3.983,-0.201,0.343,-0.852
1636482340711,2021-11-09T20.25.40.711,4.022,-0.191,0.358,-0.851
1636482340752,2021-11-09T20.25.40.752,4.063,-0.184,0.356,-0.852
1636482340792,2021-11-09T20.25.40.792,4.103,-0.212,0.336,-0.856
1636482340832,2021-11-09T20.25.40.832,4.143,-0.238,0.317,-0.853
1636482340871,2021-11-09T20.25.40.871,4.182,-0.224,0.311,-0.854
1636482340911,2021-11-09T20.25.40.911,4.222,-0.201,0.336,-0.848
1636482340950,2021-11-09T20.25.40.950,4.261,-0.198,0.358,-0.844
1636482340991,2021-11-09T20.25.40.991,4.302,-0.197,0.339,-0.850
1636482341031,2021-11-09T20.25.41.031,4.342,-0.192,0.319,-0.859
1636482341070,2021-11-09T20.25.41.070,4.381,-0.203,0.334,-0.854
1636482341110,2021-11-09T20.25.41.110,4.421,-0.222,0.377,-0.845
1636482341149,2021-11-09T20.25.41.149,4.460,-0.236,0.381,-0.833
1636482341190,2021-11-09T20.25.41.190,4.501,-0.255,0.352,-0.835
1636482341230,2021-11-09T20.25.41.230,4.541,-0.277,0.317,-0.843
1636482341270,2021-11-09T20.25.41.270,4.581,-0.255,0.314,-0.838
1636482341309,2021-11-09T20.25.41.309,4.620,-0.220,0.374,-0.835
1636482341349,2021-11-09T20.25.41.349,4.660,-0.234,0.387,-0.833
1636482341390,2021-11-09T20.25.41.390,4.701,-0.269,0.346,-0.836
1636482341429,2021-11-09T20.25.41.429,4.740,-0.274,0.324,-0.838
1636482341469,2021-11-09T20.25.41.469,4.780,-0.253,0.327,-0.841
1636482341508,2021-11-09T20.25.41.508,4.819,-0.235,0.355,-0.838
1636482341548,2021-11-09T20.25.41.548,4.859,-0.217,0.361,-0.840
1636482341587,2021-11-09T20.25.41.587,4.898,-0.221,0.339,-0.844
1636482341628,2021-11-09T20.25.41.628,4.939,-0.245,0.329,-0.845
1636482341668,2021-11-09T20.25.41.668,4.979,-0.249,0.332,-0.844
1636482341708,2021-11-09T20.25.41.708,5.019,-0.248,0.338,-0.842
1636482341747,2021-11-09T20.25.41.747,5.058,-0.239,0.344,-0.842
1636482341787,2021-11-09T20.25.41.787,5.098,-0.236,0.342,-0.842
1636482341828,2021-11-09T20.25.41.828,5.139,-0.241,0.345,-0.840
1636482341867,2021-11-09T20.25.41.867,5.178,-0.243,0.347,-0.840
1636482341907,2021-11-09T20.25.41.907,5.218,-0.243,0.345,-0.841
1636482341946,2021-11-09T20.25.41.946,5.257,-0.241,0.350,-0.840
1636482341986,2021-11-09T20.25.41.986,5.297,-0.242,0.349,-0.842
1636482342027,2021-11-09T20.25.42.027,5.338,-0.249,0.338,-0.843
1636482342066,2021-11-09T20.25.42.066,5.377,-0.258,0.333,-0.841
1636482342106,2021-11-09T20.25.42.106,5.417,-0.255,0.343,-0.841
1636482342146,2021-11-09T20.25.42.146,5.457,-0.240,0.337,-0.845
1636482342185,2021-11-09T20.25.42.185,5.496,-0.244,0.337,-0.848
1636482342225,2021-11-09T20.25.42.225,5.536,-0.249,0.349,-0.842
1636482342266,2021-11-09T20.25.42.266,5.577,-0.254,0.332,-0.840
1636482342305,2021-11-09T20.25.42.305,5.616,-0.231,0.313,-0.847
1636482342345,2021-11-09T20.25.42.345,5.656,-0.186,0.327,-0.856
1636482342384,2021-11-09T20.25.42.384,5.695,-0.190,0.351,-0.850
1636482342424,2021-11-09T20.25.42.424,5.735,-0.240,0.348,-0.842
1636482342465,2021-11-09T20.25.42.465,5.776,-0.259,0.329,-0.844
1636482342504,2021-11-09T20.25.42.504,5.815,-0.247,0.329,-0.842
1636482342544,2021-11-09T20.25.42.544,5.855,-0.237,0.347,-0.841
1636482342584,2021-11-09T20.25.42.584,5.895,-0.238,0.351,-0.843
1636482342623,2021-11-09T20.25.42.623,5.934,-0.243,0.341,-0.843
1636482342664,2021-11-09T20.25.42.664,5.975,-0.246,0.331,-0.846
1636482342704,2021-11-09T20.25.42.704,6.015,-0.246,0.326,-0.846
1636482342743,2021-11-09T20.25.42.743,6.054,-0.246,0.344,-0.845
1636482342783,2021-11-09T20.25.42.783,6.094,-0.240,0.349,-0.842
1636482342822,2021-11-09T20.25.42.822,6.133,-0.237,0.337,-0.848
1636482342863,2021-11-09T20.25.42.863,6.174,-0.234,0.333,-0.847
1636482342903,2021-11-09T20.25.42.903,6.214,-0.231,0.328,-0.847
1636482342942,2021-11-09T20.25.42.942,6.253,-0.231,0.320,-0.848
1636482342982,2021-11-09T20.25.42.982,6.293,-0.231,0.328,-0.847
1636482343022,2021-11-09T20.25.43.022,6.333,-0.234,0.336,-0.847
1636482343063,2021-11-09T20.25.43.063,6.374,-0.238,0.336,-0.845
1636482343102,2021-11-09T20.25.43.102,6.413,-0.245,0.328,-0.846
1636482343142,2021-11-09T20.25.43.142,6.453,-0.248,0.327,-0.847
1636482343181,2021-11-09T20.25.43.181,6.492,-0.245,0.336,-0.845
1636482343221,2021-11-09T20.25.43.221,6.532,-0.245,0.339,-0.845
1636482343260,2021-11-09T20.25.43.260,6.571,-0.238,0.328,-0.844
1636482343301,2021-11-09T20.25.43.301,6.612,-0.232,0.323,-0.850
1636482343341,2021-11-09T20.25.43.341,6.652,-0.231,0.319,-0.851
1636482343380,2021-11-09T20.25.43.380,6.691,-0.227,0.329,-0.851
1636482343420,2021-11-09T20.25.43.420,6.731,-0.219,0.349,-0.849
1636482343460,2021-11-09T20.25.43.460,6.771,-0.224,0.347,-0.850
1636482343501,2021-11-09T20.25.43.501,6.812,-0.246,0.326,-0.851
1636482343540,2021-11-09T20.25.43.540,6.851,-0.265,0.328,-0.841
1636482343580,2021-11-09T20.25.43.580,6.891,-0.261,0.335,-0.838
1636482343619,2021-11-09T20.25.43.619,6.930,-0.240,0.314,-0.848
1636482343659,2021-11-09T20.25.43.659,6.970,-0.213,0.312,-0.856
1636482343700,2021-11-09T20.25.43.700,7.011,-0.200,0.325,-0.859
1636482343739,2021-11-09T20.25.43.739,7.050,-0.204,0.328,-0.859
1636482343779,2021-11-09T20.25.43.779,7.090,-0.206,0.332,-0.856
1636482343818,2021-11-09T20.25.43.818,7.129,-0.204,0.331,-0.854
1636482343858,2021-11-09T20.25.43.858,7.169,-0.216,0.320,-0.855
1636482343897,2021-11-09T20.25.43.897,7.208,-0.219,0.323,-0.854
1636482343939,2021-11-09T20.25.43.939,7.250,-0.211,0.342,-0.854
1636482343978,2021-11-09T20.25.43.978,7.289,-0.211,0.340,-0.853
1636482344018,2021-11-09T20.25.44.018,7.329,-0.214,0.331,-0.853
1636482344057,2021-11-09T20.25.44.057,7.368,-0.214,0.332,-0.853
1636482344097,2021-11-09T20.25.44.097,7.408,-0.221,0.331,-0.847
1636482344138,2021-11-09T20.25.44.138,7.449,-0.241,0.344,-0.847
1636482344177,2021-11-09T20.25.44.177,7.488,-0.218,0.350,-0.847
1636482344217,2021-11-09T20.25.44.217,7.528,-0.194,0.334,-0.858
1636482344256,2021-11-09T20.25.44.256,7.567,-0.203,0.335,-0.852
1636482344296,2021-11-09T20.25.44.296,7.607,-0.214,0.337,-0.853
1636482344337,2021-11-09T20.25.44.337,7.648,-0.211,0.337,-0.850
1636482344377,2021-11-09T20.25.44.377,7.688,-0.206,0.330,-0.853
1636482344416,2021-11-09T20.25.44.416,7.727,-0.219,0.331,-0.853
1636482344456,2021-11-09T20.25.44.456,7.767,-0.224,0.340,-0.848
1636482344495,2021-11-09T20.25.44.495,7.806,-0.216,0.343,-0.849
1636482344536,2021-11-09T20.25.44.536,7.847,-0.212,0.328,-0.854
1636482344576,2021-11-09T20.25.44.576,7.887,-0.220,0.319,-0.856
1636482344615,2021-11-09T20.25.44.615,7.926,-0.216,0.327,-0.855
1636482344655,2021-11-09T20.25.44.655,7.966,-0.212,0.338,-0.854
1636482344694,2021-11-09T20.25.44.694,8.005,-0.224,0.336,-0.853
1636482344734,2021-11-09T20.25.44.734,8.045,-0.228,0.326,-0.851
1636482344775,2021-11-09T20.25.44.775,8.086,-0.226,0.313,-0.851
1636482344814,2021-11-09T20.25.44.814,8.125,-0.223,0.327,-0.853
1636482344854,2021-11-09T20.25.44.854,8.165,-0.204,0.333,-0.854
1636482344894,2021-11-09T20.25.44.894,8.205,-0.204,0.324,-0.859
1636482344933,2021-11-09T20.25.44.933,8.244,-0.219,0.330,-0.854
1636482344974,2021-11-09T20.25.44.974,8.285,-0.234,0.334,-0.850
1636482345014,2021-11-09T20.25.45.014,8.325,-0.235,0.323,-0.852
1636482345053,2021-11-09T20.25.45.053,8.364,-0.221,0.318,-0.857
1636482345093,2021-11-09T20.25.45.093,8.404,-0.224,0.324,-0.855
1636482345132,2021-11-09T20.25.45.132,8.443,-0.218,0.330,-0.851
1636482345173,2021-11-09T20.25.45.173,8.484,-0.213,0.325,-0.856
1636482345213,2021-11-09T20.25.45.213,8.524,-0.216,0.319,-0.858
1636482345252,2021-11-09T20.25.45.252,8.563,-0.216,0.318,-0.855
1636482345292,2021-11-09T20.25.45.292,8.603,-0.217,0.326,-0.855
1636482345332,2021-11-09T20.25.45.332,8.643,-0.218,0.330,-0.853
1636482345373,2021-11-09T20.25.45.373,8.684,-0.224,0.327,-0.852
1636482345412,2021-11-09T20.25.45.412,8.723,-0.221,0.319,-0.854
