epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635883530654,2021-11-02T22.05.30.654,0.000,-0.773,0.228,-0.612
1635883530694,2021-11-02T22.05.30.694,0.040,-0.782,0.229,-0.619
1635883530734,2021-11-02T22.05.30.734,0.080,-0.782,0.226,-0.618
1635883530774,2021-11-02T22.05.30.774,0.120,-0.779,0.221,-0.617
1635883530814,2021-11-02T22.05.30.814,0.160,-0.782,0.223,-0.619
1635883530854,2021-11-02T22.05.30.854,0.200,-0.782,0.228,-0.619
1635883530894,2021-11-02T22.05.30.894,0.240,-0.778,0.226,-0.616
1635883530934,2021-11-02T22.05.30.934,0.280,-0.780,0.230,-0.614
1635883530974,2021-11-02T22.05.30.974,0.320,-0.783,0.232,-0.615
1635883531014,2021-11-02T22.05.31.014,0.360,-0.779,0.228,-0.615
1635883531054,2021-11-02T22.05.31.054,0.400,-0.782,0.223,-0.617
1635883531094,2021-11-02T22.05.31.094,0.440,-0.784,0.223,-0.617
1635883531134,2021-11-02T22.05.31.134,0.480,-0.781,0.224,-0.616
1635883531174,2021-11-02T22.05.31.174,0.520,-0.778,0.223,-0.617
1635883531214,2021-11-02T22.05.31.214,0.560,-0.786,0.229,-0.616
1635883531254,2021-11-02T22.05.31.254,0.600,-0.781,0.234,-0.612
1635883531294,2021-11-02T22.05.31.294,0.640,-0.777,0.231,-0.610
1635883531334,2021-11-02T22.05.31.334,0.680,-0.780,0.226,-0.614
1635883531374,2021-11-02T22.05.31.374,0.720,-0.783,0.228,-0.618
1635883531414,2021-11-02T22.05.31.414,0.760,-0.783,0.226,-0.619
1635883531454,2021-11-02T22.05.31.454,0.800,-0.781,0.218,-0.618
1635883531494,2021-11-02T22.05.31.494,0.840,-0.782,0.224,-0.613
1635883531534,2021-11-02T22.05.31.534,0.880,-0.775,0.233,-0.609
1635883531574,2021-11-02T22.05.31.574,0.920,-0.780,0.238,-0.613
1635883531614,2021-11-02T22.05.31.614,0.960,-0.787,0.224,-0.622
1635883531654,2021-11-02T22.05.31.654,1.000,-0.782,0.215,-0.621
1635883531694,2021-11-02T22.05.31.694,1.040,-0.774,0.228,-0.612
1635883531734,2021-11-02T22.05.31.734,1.080,-0.779,0.238,-0.614
1635883531774,2021-11-02T22.05.31.774,1.120,-0.782,0.233,-0.618
1635883531814,2021-11-02T22.05.31.814,1.160,-0.782,0.224,-0.616
1635883531854,2021-11-02T22.05.31.854,1.200,-0.780,0.220,-0.614
1635883531894,2021-11-02T22.05.31.894,1.240,-0.782,0.227,-0.615
1635883531934,2021-11-02T22.05.31.934,1.280,-0.783,0.230,-0.616
1635883531974,2021-11-02T22.05.31.974,1.320,-0.776,0.228,-0.615
1635883532014,2021-11-02T22.05.32.014,1.360,-0.778,0.229,-0.617
1635883532054,2021-11-02T22.05.32.054,1.400,-0.784,0.232,-0.616
1635883532094,2021-11-02T22.05.32.094,1.440,-0.781,0.230,-0.610
1635883532134,2021-11-02T22.05.32.134,1.480,-0.779,0.227,-0.611
1635883532174,2021-11-02T22.05.32.174,1.520,-0.784,0.223,-0.615
1635883532214,2021-11-02T22.05.32.214,1.560,-0.782,0.219,-0.618
1635883532254,2021-11-02T22.05.32.254,1.600,-0.783,0.226,-0.615
1635883532294,2021-11-02T22.05.32.294,1.640,-0.785,0.232,-0.612
1635883532334,2021-11-02T22.05.32.334,1.680,-0.781,0.228,-0.610
1635883532374,2021-11-02T22.05.32.374,1.720,-0.784,0.226,-0.610
1635883532414,2021-11-02T22.05.32.414,1.760,-0.787,0.226,-0.612
1635883532454,2021-11-02T22.05.32.454,1.800,-0.782,0.226,-0.608
1635883532494,2021-11-02T22.05.32.494,1.840,-0.787,0.230,-0.607
1635883532534,2021-11-02T22.05.32.534,1.880,-0.790,0.230,-0.612
1635883532574,2021-11-02T22.05.32.574,1.920,-0.787,0.233,-0.611
1635883532614,2021-11-02T22.05.32.614,1.960,-0.783,0.241,-0.605
1635883532654,2021-11-02T22.05.32.654,2.000,-0.780,0.247,-0.597
1635883532694,2021-11-02T22.05.32.694,2.040,-0.787,0.254,-0.593
