epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636226898518,2021-11-06T21:28:18.518,1.040,1.250,-1.890,-0.213
1636226898558,2021-11-06T21:28:18.558,1.080,1.585,-2.409,-0.305
1636226898598,2021-11-06T21:28:18.598,1.120,0.701,-1.860,-0.030
1636226898638,2021-11-06T21:28:18.638,1.160,0.335,-1.128,0.427
1636226898678,2021-11-06T21:28:18.678,1.200,-0.396,-1.707,-0.366
1636226898718,2021-11-06T21:28:18.718,1.240,-0.671,-1.616,-0.671
1636226898758,2021-11-06T21:28:18.758,1.280,-0.335,-0.945,-0.427
1636226898798,2021-11-06T21:28:18.798,1.320,0.213,-1.159,-0.274
1636226898838,2021-11-06T21:28:18.838,1.360,-0.640,-0.610,-0.427
1636226898878,2021-11-06T21:28:18.878,1.400,0.671,-1.402,-0.701
1636226898918,2021-11-06T21:28:18.918,1.440,0.152,-0.518,-0.305
1636226898958,2021-11-06T21:28:18.958,1.480,-0.610,-0.183,-0.274
1636226898998,2021-11-06T21:28:18.998,1.520,0.579,-0.884,-1.067
1636226899038,2021-11-06T21:28:19.038,1.560,1.707,-1.159,-1.128
1636226899078,2021-11-06T21:28:19.078,1.600,1.890,-1.433,-1.220
1636226899118,2021-11-06T21:28:19.118,1.640,1.250,-1.037,-0.823
1636226899158,2021-11-06T21:28:19.158,1.680,-0.122,0.793,-0.061
1636226899198,2021-11-06T21:28:19.198,1.720,-1.067,1.067,-0.152
1636226899238,2021-11-06T21:28:19.238,1.760,-0.793,0.701,-0.061
1636226899278,2021-11-06T21:28:19.278,1.800,-1.311,1.768,-0.305
1636226899318,2021-11-06T21:28:19.318,1.840,-0.823,2.195,0.030
1636226899358,2021-11-06T21:28:19.358,1.880,-0.976,2.561,0.610
1636226899398,2021-11-06T21:28:19.398,1.920,-0.976,2.561,0.915
1636226899438,2021-11-06T21:28:19.438,1.960,-0.884,2.256,0.335
1636226899478,2021-11-06T21:28:19.478,2.000,0.152,1.372,-0.396
1636226899518,2021-11-06T21:28:19.518,2.040,-0.427,1.067,-0.884
1636226899558,2021-11-06T21:28:19.558,2.080,0.671,0.396,-1.067
1636226899598,2021-11-06T21:28:19.598,2.120,1.220,0.335,-0.518
1636226899638,2021-11-06T21:28:19.638,2.160,1.646,-0.457,-0.579
1636226899678,2021-11-06T21:28:19.678,2.200,3.994,-1.494,-1.098
1636226899718,2021-11-06T21:28:19.718,2.240,1.311,-0.762,-0.610
1636226899758,2021-11-06T21:28:19.758,2.280,0.061,-1.555,-0.793
1636226899798,2021-11-06T21:28:19.798,2.320,0.610,-2.774,-1.250
1636226899838,2021-11-06T21:28:19.838,2.360,0.732,-2.256,-1.311
1636226899878,2021-11-06T21:28:19.878,2.400,1.280,-1.372,-1.311
1636226899918,2021-11-06T21:28:19.918,2.440,1.128,-1.037,-1.037
1636226899958,2021-11-06T21:28:19.958,2.480,0.213,0.366,-0.915
1636226899998,2021-11-06T21:28:19.998,2.520,0.000,0.793,-1.128
1636226900038,2021-11-06T21:28:20.038,2.560,0.335,0.915,-0.823
1636226900078,2021-11-06T21:28:20.078,2.600,-0.671,1.311,-0.549
1636226900118,2021-11-06T21:28:20.118,2.640,0.945,0.122,-0.854
1636226900158,2021-11-06T21:28:20.158,2.680,1.159,0.366,-1.311
1636226900198,2021-11-06T21:28:20.198,2.720,0.305,0.274,-1.037
1636226900238,2021-11-06T21:28:20.238,2.760,0.701,0.061,-0.640
1636226900278,2021-11-06T21:28:20.278,2.800,0.274,0.427,-0.671
1636226900318,2021-11-06T21:28:20.318,2.840,0.884,-0.305,-0.945
1636226900358,2021-11-06T21:28:20.358,2.880,0.305,-0.335,-0.762
1636226900398,2021-11-06T21:28:20.398,2.920,0.335,-0.335,-0.518
1636226900438,2021-11-06T21:28:20.438,2.960,0.488,-0.030,-0.244
1636226900478,2021-11-06T21:28:20.478,3.000,-0.488,0.457,0.183
1636226900518,2021-11-06T21:28:20.518,3.040,-0.305,0.061,0.396
1636226900558,2021-11-06T21:28:20.558,3.080,-0.030,-0.091,0.183
1636226900598,2021-11-06T21:28:20.598,3.120,-0.152,-0.366,0.000
1636226900638,2021-11-06T21:28:20.638,3.160,-0.030,-0.427,-0.122
1636226900678,2021-11-06T21:28:20.678,3.200,0.152,-0.579,-0.213
1636226900718,2021-11-06T21:28:20.718,3.240,-0.488,-0.183,-0.213
1636226900758,2021-11-06T21:28:20.758,3.280,0.274,-0.183,0.122
1636226900798,2021-11-06T21:28:20.798,3.320,-0.732,0.152,0.579
1636226900838,2021-11-06T21:28:20.838,3.360,-1.189,0.061,0.732
1636226900878,2021-11-06T21:28:20.878,3.400,-1.463,0.244,1.006
1636226900918,2021-11-06T21:28:20.918,3.440,-1.341,0.701,1.220
1636226900958,2021-11-06T21:28:20.958,3.480,-1.524,0.915,1.189
1636226900998,2021-11-06T21:28:20.998,3.520,-1.098,1.067,0.762
1636226901038,2021-11-06T21:28:21.038,3.560,-0.061,0.518,0.762
1636226901078,2021-11-06T21:28:21.078,3.600,-0.854,0.671,0.915
1636226901118,2021-11-06T21:28:21.118,3.640,-0.640,0.549,0.396
1636226901158,2021-11-06T21:28:21.158,3.680,0.457,0.305,0.183
1636226901198,2021-11-06T21:28:21.198,3.720,-0.640,0.457,0.549
1636226901238,2021-11-06T21:28:21.238,3.760,-0.823,0.244,0.854
1636226901278,2021-11-06T21:28:21.278,3.800,-0.488,-0.244,1.128
1636226901318,2021-11-06T21:28:21.318,3.840,-0.457,-0.305,0.915
1636226901358,2021-11-06T21:28:21.358,3.880,-0.457,-0.183,0.579
1636226901398,2021-11-06T21:28:21.398,3.920,0.061,-0.183,0.152
1636226901438,2021-11-06T21:28:21.438,3.960,1.037,-0.854,-0.579
1636226901478,2021-11-06T21:28:21.478,4.000,1.250,-1.494,-1.006
1636226901518,2021-11-06T21:28:21.518,4.040,0.915,-1.006,-1.098
1636226901558,2021-11-06T21:28:21.558,4.080,1.189,-0.884,-1.128
1636226901598,2021-11-06T21:28:21.598,4.120,0.183,-0.549,-0.976
1636226901638,2021-11-06T21:28:21.638,4.160,0.091,-0.427,-0.884
1636226901678,2021-11-06T21:28:21.678,4.200,-0.396,-0.213,-0.549
1636226901718,2021-11-06T21:28:21.718,4.240,-0.732,0.244,-0.518
1636226901758,2021-11-06T21:28:21.758,4.280,-0.061,0.152,-0.793
1636226901798,2021-11-06T21:28:21.798,4.320,0.000,0.030,-0.579
1636226901838,2021-11-06T21:28:21.838,4.360,-0.457,0.122,-0.213
1636226901878,2021-11-06T21:28:21.878,4.400,-0.762,0.427,-0.061
1636226901918,2021-11-06T21:28:21.918,4.440,-0.823,0.732,-0.061
1636226901958,2021-11-06T21:28:21.958,4.480,-0.427,0.671,0.244
1636226901998,2021-11-06T21:28:21.998,4.520,-0.305,0.610,0.762
1636226902038,2021-11-06T21:28:22.038,4.560,0.030,0.213,0.732
1636226902078,2021-11-06T21:28:22.078,4.600,0.244,-0.518,0.061
1636226902118,2021-11-06T21:28:22.118,4.640,0.671,-1.128,0.000
1636226902158,2021-11-06T21:28:22.158,4.680,-0.274,-0.732,0.732
1636226902198,2021-11-06T21:28:22.198,4.720,-0.854,-0.213,1.159
1636226902238,2021-11-06T21:28:22.238,4.760,-0.976,0.122,1.098
1636226902278,2021-11-06T21:28:22.278,4.800,-0.274,0.061,0.518
1636226902318,2021-11-06T21:28:22.318,4.840,0.183,-0.030,-0.183
1636226902358,2021-11-06T21:28:22.358,4.880,0.244,-0.274,-0.854
1636226902398,2021-11-06T21:28:22.398,4.920,0.732,-0.091,-1.250
1636226902438,2021-11-06T21:28:22.438,4.960,1.067,-0.518,-0.915
1636226902478,2021-11-06T21:28:22.478,5.000,0.427,0.152,-0.335
1636226902518,2021-11-06T21:28:22.518,5.040,0.030,0.122,-0.305
1636226902558,2021-11-06T21:28:22.558,5.080,-0.274,0.000,-0.457
1636226902598,2021-11-06T21:28:22.598,5.120,-1.128,0.335,-0.122
1636226902638,2021-11-06T21:28:22.638,5.160,-0.915,0.183,-0.122
1636226902678,2021-11-06T21:28:22.678,5.200,-0.030,0.457,-0.061
1636226902718,2021-11-06T21:28:22.718,5.240,-0.518,1.433,0.091
1636226902758,2021-11-06T21:28:22.758,5.280,-0.427,0.762,0.213
1636226902798,2021-11-06T21:28:22.798,5.320,-0.274,0.183,0.701
1636226902838,2021-11-06T21:28:22.838,5.360,-0.305,0.457,0.762
1636226902878,2021-11-06T21:28:22.878,5.400,0.305,0.030,0.488
1636226902918,2021-11-06T21:28:22.918,5.440,-0.366,0.091,-0.061
1636226902958,2021-11-06T21:28:22.958,5.480,-1.250,0.183,-0.030
1636226902998,2021-11-06T21:28:22.998,5.520,-2.073,0.122,0.152
1636226903038,2021-11-06T21:28:23.038,5.560,-1.189,-0.122,0.091
1636226903078,2021-11-06T21:28:23.078,5.600,1.250,-0.671,0.213
1636226903118,2021-11-06T21:28:23.118,5.640,-0.976,-0.518,0.579
1636226903158,2021-11-06T21:28:23.158,5.680,1.098,-1.646,-0.122
1636226903198,2021-11-06T21:28:23.198,5.720,0.579,-1.646,-0.579
1636226903238,2021-11-06T21:28:23.238,5.760,-1.159,-2.927,-0.396
1636226903278,2021-11-06T21:28:23.278,5.800,1.982,-4.268,-1.829
1636226903318,2021-11-06T21:28:23.318,5.840,0.183,-3.323,-0.213
1636226903358,2021-11-06T21:28:23.358,5.880,-0.579,-3.659,1.311
1636226903398,2021-11-06T21:28:23.398,5.920,-0.122,-0.823,0.976
1636226903438,2021-11-06T21:28:23.438,5.960,-0.457,-0.152,1.372
1636226903478,2021-11-06T21:28:23.478,6.000,-0.488,-0.335,0.793
1636226903518,2021-11-06T21:28:23.518,6.040,-0.915,-0.793,0.732
1636226903558,2021-11-06T21:28:23.558,6.080,-1.220,-0.183,1.707
1636226903598,2021-11-06T21:28:23.598,6.120,-1.433,0.823,2.165
1636226903638,2021-11-06T21:28:23.638,6.160,-2.622,1.707,2.683
1636226903678,2021-11-06T21:28:23.678,6.200,-0.640,0.976,1.921
1636226903718,2021-11-06T21:28:23.718,6.240,0.305,0.366,2.744
1636226903758,2021-11-06T21:28:23.758,6.280,-2.530,1.280,2.652
1636226903798,2021-11-06T21:28:23.798,6.320,-0.610,0.183,0.000
1636226903838,2021-11-06T21:28:23.838,6.360,0.030,0.152,-0.823
1636226903878,2021-11-06T21:28:23.878,6.400,-1.463,0.396,0.732
1636226903918,2021-11-06T21:28:23.918,6.440,-2.226,0.030,1.951
1636226903958,2021-11-06T21:28:23.958,6.480,-3.811,-0.732,1.799
1636226903998,2021-11-06T21:28:23.998,6.520,-1.707,-0.274,0.732
1636226904038,2021-11-06T21:28:24.038,6.560,-1.006,1.037,-0.457
1636226904078,2021-11-06T21:28:24.078,6.600,0.396,0.823,-1.494
1636226904118,2021-11-06T21:28:24.118,6.640,-1.098,1.067,-0.945
1636226904158,2021-11-06T21:28:24.158,6.680,-0.671,0.213,-0.579
1636226904198,2021-11-06T21:28:24.198,6.720,-1.951,-0.976,-1.098
1636226904238,2021-11-06T21:28:24.238,6.760,-0.274,-1.494,-1.311
1636226904278,2021-11-06T21:28:24.278,6.800,2.134,-1.707,-0.945
1636226904318,2021-11-06T21:28:24.318,6.840,1.463,-1.250,-0.854
1636226904358,2021-11-06T21:28:24.358,6.880,2.012,-1.067,-1.128
1636226904398,2021-11-06T21:28:24.398,6.920,2.378,-1.098,-0.976
1636226904438,2021-11-06T21:28:24.438,6.960,1.280,-0.579,-0.457
1636226904478,2021-11-06T21:28:24.478,7.000,2.287,-0.122,-0.549
1636226904518,2021-11-06T21:28:24.518,7.040,1.037,0.396,0.122
1636226904558,2021-11-06T21:28:24.558,7.080,-0.884,1.738,1.890
1636226904598,2021-11-06T21:28:24.598,7.120,0.305,1.585,1.951
1636226904638,2021-11-06T21:28:24.638,7.160,0.701,0.244,0.122
1636226904678,2021-11-06T21:28:24.678,7.200,0.244,-0.061,-1.280
1636226904718,2021-11-06T21:28:24.718,7.240,0.396,0.213,-1.098
1636226904758,2021-11-06T21:28:24.758,7.280,0.091,0.000,-0.274
1636226904798,2021-11-06T21:28:24.798,7.320,0.457,0.701,-1.037
1636226904838,2021-11-06T21:28:24.838,7.360,1.585,1.555,-1.646
1636226904878,2021-11-06T21:28:24.878,7.400,1.067,3.140,-1.341
1636226904918,2021-11-06T21:28:24.918,7.440,0.061,5.366,-0.366
1636226904958,2021-11-06T21:28:24.958,7.480,-3.232,8.232,0.915
1636226904998,2021-11-06T21:28:24.998,7.520,-3.720,4.970,0.610
1636226905038,2021-11-06T21:28:25.038,7.560,1.829,-1.463,1.433
1636226905078,2021-11-06T21:28:25.078,7.600,0.366,-0.854,1.829
1636226905118,2021-11-06T21:28:25.118,7.640,-0.701,-2.317,0.488
1636226905158,2021-11-06T21:28:25.158,7.680,6.982,-4.756,-0.244
1636226905198,2021-11-06T21:28:25.198,7.720,1.555,-1.799,-0.884
1636226905238,2021-11-06T21:28:25.238,7.760,0.976,-4.177,-1.768
1636226905278,2021-11-06T21:28:25.278,7.800,4.116,-3.933,-1.463
1636226905318,2021-11-06T21:28:25.318,7.840,-1.646,0.396,-1.250
1636226905358,2021-11-06T21:28:25.358,7.880,0.610,1.250,-2.043
1636226905398,2021-11-06T21:28:25.398,7.920,-2.317,2.012,-1.311
1636226905438,2021-11-06T21:28:25.438,7.960,-1.585,1.311,-0.457
1636226905478,2021-11-06T21:28:25.478,8.000,-1.494,0.732,-0.183
1636226905518,2021-11-06T21:28:25.518,8.040,-0.915,0.335,0.183
1636226905558,2021-11-06T21:28:25.558,8.080,-1.463,0.213,0.457
1636226905598,2021-11-06T21:28:25.598,8.120,-0.976,0.335,0.732
1636226905638,2021-11-06T21:28:25.638,8.160,-1.372,0.427,0.915
1636226905678,2021-11-06T21:28:25.678,8.200,-0.640,0.061,1.006
1636226905718,2021-11-06T21:28:25.718,8.240,-0.915,-0.061,0.915
1636226905758,2021-11-06T21:28:25.758,8.280,-0.213,-0.549,1.067
1636226905798,2021-11-06T21:28:25.798,8.320,-1.189,-0.457,0.976
1636226905838,2021-11-06T21:28:25.838,8.360,-1.189,-0.244,0.732
1636226905878,2021-11-06T21:28:25.878,8.400,-1.006,0.122,0.305
1636226905918,2021-11-06T21:28:25.918,8.440,-1.433,0.640,-0.213
1636226905958,2021-11-06T21:28:25.958,8.480,-1.646,0.579,-0.213
1636226905998,2021-11-06T21:28:25.998,8.520,-2.317,0.762,0.305
1636226906038,2021-11-06T21:28:26.038,8.560,-1.555,0.457,0.335
1636226906078,2021-11-06T21:28:26.078,8.600,-0.915,0.305,0.488
1636226906118,2021-11-06T21:28:26.118,8.640,-1.189,0.274,0.335
1636226906158,2021-11-06T21:28:26.158,8.680,-0.701,0.305,0.183
1636226906198,2021-11-06T21:28:26.198,8.720,-0.396,0.030,0.000
1636226906238,2021-11-06T21:28:26.238,8.760,-0.610,0.030,-0.213
1636226906278,2021-11-06T21:28:26.278,8.800,-0.122,-0.457,-0.213
1636226906318,2021-11-06T21:28:26.318,8.840,0.335,-0.793,0.823
1636226906358,2021-11-06T21:28:26.358,8.880,-0.549,0.000,1.311
1636226906398,2021-11-06T21:28:26.398,8.920,-0.518,0.244,1.189
1636226906438,2021-11-06T21:28:26.438,8.960,-0.518,0.579,0.549
1636226906478,2021-11-06T21:28:26.478,9.000,-0.793,0.640,-0.152
1636226906518,2021-11-06T21:28:26.518,9.040,0.549,-0.579,-0.579
1636226906558,2021-11-06T21:28:26.558,9.080,1.006,-0.976,-0.793
1636226906598,2021-11-06T21:28:26.598,9.120,0.518,-0.732,-0.610
1636226906638,2021-11-06T21:28:26.638,9.160,0.793,-0.823,-0.488
1636226906678,2021-11-06T21:28:26.678,9.200,-0.488,-0.183,-0.549
1636226906718,2021-11-06T21:28:26.718,9.240,-0.488,-0.945,-0.122
1636226906758,2021-11-06T21:28:26.758,9.280,-0.915,-1.280,0.091
1636226906798,2021-11-06T21:28:26.798,9.320,-0.701,-0.488,-0.488
1636226906838,2021-11-06T21:28:26.838,9.360,-0.061,0.000,-0.488
1636226906878,2021-11-06T21:28:26.878,9.400,-0.213,0.274,-0.244
1636226906918,2021-11-06T21:28:26.918,9.440,0.396,0.213,-0.305
1636226906958,2021-11-06T21:28:26.958,9.480,0.457,0.274,-0.183
1636226906998,2021-11-06T21:28:26.998,9.520,0.183,0.396,-0.061
1636226907038,2021-11-06T21:28:27.038,9.560,0.732,0.122,0.030
1636226907078,2021-11-06T21:28:27.078,9.600,0.640,-0.244,0.244
1636226907118,2021-11-06T21:28:27.118,9.640,0.671,-0.549,-0.061
1636226907158,2021-11-06T21:28:27.158,9.680,0.854,-0.854,0.061
1636226907198,2021-11-06T21:28:27.198,9.720,-0.305,-0.061,0.518
1636226907238,2021-11-06T21:28:27.238,9.760,-0.762,0.244,0.640
1636226907278,2021-11-06T21:28:27.278,9.800,-0.671,0.610,0.427
1636226907318,2021-11-06T21:28:27.318,9.840,-0.915,0.640,-0.061
1636226907358,2021-11-06T21:28:27.358,9.880,0.000,0.122,-0.549
1636226907398,2021-11-06T21:28:27.398,9.920,0.061,-0.061,-0.945
1636226907438,2021-11-06T21:28:27.438,9.960,0.518,-0.335,-0.945
1636226907478,2021-11-06T21:28:27.478,10.000,0.701,-0.396,-1.067
1636226907518,2021-11-06T21:28:27.518,10.040,-0.183,-0.213,-0.518
1636226907558,2021-11-06T21:28:27.558,10.080,-0.762,0.061,0.000
1636226907598,2021-11-06T21:28:27.598,10.120,-0.671,0.091,0.152
1636226907638,2021-11-06T21:28:27.638,10.160,-1.280,0.244,0.305
1636226907678,2021-11-06T21:28:27.678,10.200,-1.189,0.305,0.335
1636226907718,2021-11-06T21:28:27.718,10.240,-0.671,0.274,0.396
1636226907758,2021-11-06T21:28:27.758,10.280,-0.915,0.366,0.244
1636226907798,2021-11-06T21:28:27.798,10.320,-0.427,0.244,0.030
1636226907838,2021-11-06T21:28:27.838,10.360,0.518,0.030,0.091
1636226907878,2021-11-06T21:28:27.878,10.400,0.152,0.549,0.030
1636226907918,2021-11-06T21:28:27.918,10.440,0.366,-0.030,0.122
1636226907958,2021-11-06T21:28:27.958,10.480,0.671,-0.335,0.335
1636226907998,2021-11-06T21:28:27.998,10.520,0.762,-0.366,0.030
1636226908038,2021-11-06T21:28:28.038,10.560,0.488,-0.488,-0.122
1636226908078,2021-11-06T21:28:28.078,10.600,-0.061,-0.244,0.122
1636226908118,2021-11-06T21:28:28.118,10.640,-0.976,-0.091,0.518
1636226908158,2021-11-06T21:28:28.158,10.680,-0.884,0.000,0.671
1636226908198,2021-11-06T21:28:28.198,10.720,-1.402,0.427,0.396
1636226908238,2021-11-06T21:28:28.238,10.760,-0.427,0.183,-0.488
1636226908278,2021-11-06T21:28:28.278,10.800,0.274,0.000,-1.128
1636226908318,2021-11-06T21:28:28.318,10.840,0.335,-0.061,-1.341
1636226908358,2021-11-06T21:28:28.358,10.880,0.671,-0.488,-1.250
1636226908398,2021-11-06T21:28:28.398,10.920,1.159,-0.671,-0.823
1636226908438,2021-11-06T21:28:28.438,10.960,0.640,-0.427,-0.488
1636226908478,2021-11-06T21:28:28.478,11.000,0.427,-0.274,-0.091
1636226908518,2021-11-06T21:28:28.518,11.040,-0.549,0.396,0.396
1636226908558,2021-11-06T21:28:28.558,11.080,-0.610,0.274,0.335
1636226908598,2021-11-06T21:28:28.598,11.120,-0.457,0.122,-0.122
1636226908638,2021-11-06T21:28:28.638,11.160,-0.061,0.000,-0.305
1636226908678,2021-11-06T21:28:28.678,11.200,-0.671,0.152,-0.091
1636226908718,2021-11-06T21:28:28.718,11.240,0.122,0.213,-0.030
1636226908758,2021-11-06T21:28:28.758,11.280,-0.091,0.579,0.457
1636226908798,2021-11-06T21:28:28.798,11.320,-0.366,0.305,0.762
1636226908838,2021-11-06T21:28:28.838,11.360,0.671,-0.244,0.274
1636226908878,2021-11-06T21:28:28.878,11.400,0.549,-0.488,-0.091
1636226908918,2021-11-06T21:28:28.918,11.440,-0.335,-0.457,-0.183
1636226908958,2021-11-06T21:28:28.958,11.480,-0.274,-0.335,0.183
1636226908998,2021-11-06T21:28:28.998,11.520,-0.854,0.122,0.915
1636226909038,2021-11-06T21:28:29.038,11.560,-1.037,0.549,1.189
1636226909078,2021-11-06T21:28:29.078,11.600,-0.701,0.488,0.671
1636226909118,2021-11-06T21:28:29.118,11.640,-0.762,0.457,-0.152
1636226909158,2021-11-06T21:28:29.158,11.680,-0.366,0.244,-0.671
1636226909198,2021-11-06T21:28:29.198,11.720,-0.183,-0.213,-0.457
1636226909238,2021-11-06T21:28:29.238,11.760,-0.579,-0.061,-0.183
1636226909278,2021-11-06T21:28:29.278,11.800,-0.579,-0.030,-0.274
1636226909318,2021-11-06T21:28:29.318,11.840,-0.488,0.030,-0.091
1636226909358,2021-11-06T21:28:29.358,11.880,-0.976,0.122,-0.061
1636226909398,2021-11-06T21:28:29.398,11.920,-0.671,0.183,-0.244
1636226909438,2021-11-06T21:28:29.438,11.960,-0.488,0.030,-0.122
1636226909478,2021-11-06T21:28:29.478,12.000,-0.732,0.244,0.000
1636226909518,2021-11-06T21:28:29.518,12.040,-0.762,0.366,-0.061
1636226909558,2021-11-06T21:28:29.558,12.080,-0.183,0.274,-0.030
1636226909598,2021-11-06T21:28:29.598,12.120,-0.366,0.366,-0.061
1636226909638,2021-11-06T21:28:29.638,12.160,-0.091,0.244,0.061
1636226909678,2021-11-06T21:28:29.678,12.200,0.122,0.305,0.213
1636226909718,2021-11-06T21:28:29.718,12.240,0.000,0.183,0.000
1636226909758,2021-11-06T21:28:29.758,12.280,0.244,-0.396,-0.152
1636226909798,2021-11-06T21:28:29.798,12.320,-0.091,-0.335,0.000
1636226909838,2021-11-06T21:28:29.838,12.360,-0.213,-0.213,0.366
1636226909878,2021-11-06T21:28:29.878,12.400,-0.488,0.000,0.610
1636226909918,2021-11-06T21:28:29.918,12.440,-0.610,0.366,0.427
1636226909958,2021-11-06T21:28:29.958,12.480,-0.396,0.244,0.061
1636226909998,2021-11-06T21:28:29.998,12.520,0.122,-0.122,-0.213
1636226910038,2021-11-06T21:28:30.038,12.560,0.366,-0.213,-0.549
1636226910078,2021-11-06T21:28:30.078,12.600,0.396,-0.213,-0.915
1636226910118,2021-11-06T21:28:30.118,12.640,0.427,-0.274,-0.823
1636226910158,2021-11-06T21:28:30.158,12.680,0.213,-0.305,-0.610
1636226910198,2021-11-06T21:28:30.198,12.720,0.030,-0.061,-0.427
1636226910238,2021-11-06T21:28:30.238,12.760,-0.274,-0.152,-0.396
1636226910278,2021-11-06T21:28:30.278,12.800,-0.244,-0.122,-0.396
1636226910318,2021-11-06T21:28:30.318,12.840,-0.488,0.122,-0.335
1636226910358,2021-11-06T21:28:30.358,12.880,-0.427,0.061,-0.152
1636226910398,2021-11-06T21:28:30.398,12.920,-0.640,0.183,-0.183
1636226910438,2021-11-06T21:28:30.438,12.960,-0.488,0.244,-0.244
1636226910478,2021-11-06T21:28:30.478,13.000,-0.305,0.213,-0.061
1636226910518,2021-11-06T21:28:30.518,13.040,0.244,0.030,0.335
1636226910558,2021-11-06T21:28:30.558,13.080,0.091,0.091,0.457
1636226910598,2021-11-06T21:28:30.598,13.120,0.244,-0.366,0.244
1636226910638,2021-11-06T21:28:30.638,13.160,-0.061,-0.427,0.152
1636226910678,2021-11-06T21:28:30.678,13.200,-0.061,-0.762,0.305
1636226910718,2021-11-06T21:28:30.718,13.240,-0.305,-1.128,0.854
1636226910758,2021-11-06T21:28:30.758,13.280,-1.128,-0.061,0.671
1636226910798,2021-11-06T21:28:30.798,13.320,-0.701,0.427,0.213
1636226910838,2021-11-06T21:28:30.838,13.360,-0.366,0.396,-0.213
1636226910878,2021-11-06T21:28:30.878,13.400,0.030,0.396,-0.396
1636226910918,2021-11-06T21:28:30.918,13.440,0.244,0.213,-0.671
1636226910958,2021-11-06T21:28:30.958,13.480,0.610,-0.091,-0.823
1636226910998,2021-11-06T21:28:30.998,13.520,0.030,-0.061,-0.671
1636226911038,2021-11-06T21:28:31.038,13.560,0.061,-0.152,-0.457
1636226911078,2021-11-06T21:28:31.078,13.600,-0.152,-0.152,-0.335
1636226911118,2021-11-06T21:28:31.118,13.640,-0.274,0.030,-0.366
1636226911158,2021-11-06T21:28:31.158,13.680,-0.335,0.152,-0.335
1636226911198,2021-11-06T21:28:31.198,13.720,-0.305,0.061,-0.091
1636226911238,2021-11-06T21:28:31.238,13.760,-0.457,0.152,-0.061
1636226911278,2021-11-06T21:28:31.278,13.800,-0.091,0.061,-0.244
1636226911318,2021-11-06T21:28:31.318,13.840,0.183,0.030,-0.213
1636226911358,2021-11-06T21:28:31.358,13.880,0.061,0.091,-0.091
1636226911398,2021-11-06T21:28:31.398,13.920,0.152,0.030,0.122
1636226911438,2021-11-06T21:28:31.438,13.960,0.244,-0.061,0.091
1636226911478,2021-11-06T21:28:31.478,14.000,0.610,-0.305,-0.305
1636226911518,2021-11-06T21:28:31.518,14.040,0.152,-0.396,-0.122
1636226911558,2021-11-06T21:28:31.558,14.080,-0.183,-0.457,0.457
1636226911598,2021-11-06T21:28:31.598,14.120,-0.671,-0.213,0.732
1636226911638,2021-11-06T21:28:31.638,14.160,-0.701,0.305,0.518
1636226911678,2021-11-06T21:28:31.678,14.200,-0.671,0.396,0.122
1636226911718,2021-11-06T21:28:31.718,14.240,-0.122,0.244,-0.305
1636226911758,2021-11-06T21:28:31.758,14.280,-0.305,0.122,-0.549
1636226911798,2021-11-06T21:28:31.798,14.320,0.213,-0.183,-0.701
1636226911838,2021-11-06T21:28:31.838,14.360,0.000,-0.152,-0.701
