epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636374971240,2021-11-08T14.36.11.240,0.000,-4.756,-39.116,25.488
1636374971280,2021-11-08T14.36.11.280,0.040,1.098,-41.677,27.409
1636374971320,2021-11-08T14.36.11.320,0.080,52.774,-45.488,5.884
1636374971360,2021-11-08T14.36.11.360,0.120,18.018,6.159,-17.866
1636374971400,2021-11-08T14.36.11.400,0.160,-10.945,0.640,2.561
1636374971440,2021-11-08T14.36.11.440,0.200,-5.274,-5.854,7.043
1636374971480,2021-11-08T14.36.11.480,0.240,4.482,7.073,2.439
1636374971520,2021-11-08T14.36.11.520,0.280,3.384,9.756,-0.030
1636374971560,2021-11-08T14.36.11.560,0.320,-4.848,3.293,1.829
1636374971600,2021-11-08T14.36.11.600,0.360,-5.823,0.518,2.470
1636374971640,2021-11-08T14.36.11.640,0.400,-3.537,0.396,1.616
1636374971680,2021-11-08T14.36.11.680,0.440,-3.963,-0.762,0.915
1636374971720,2021-11-08T14.36.11.720,0.480,-3.354,-1.037,0.396
1636374971760,2021-11-08T14.36.11.760,0.520,-2.591,-1.037,0.396
1636374971800,2021-11-08T14.36.11.800,0.560,-0.701,0.091,0.244
1636374971840,2021-11-08T14.36.11.840,0.600,-0.915,-0.488,-0.366
1636374971880,2021-11-08T14.36.11.880,0.640,0.427,-0.152,-0.244
1636374971920,2021-11-08T14.36.11.920,0.680,3.049,2.012,-0.732
1636374971960,2021-11-08T14.36.11.960,0.720,7.378,6.585,-1.067
1636374972000,2021-11-08T14.36.12.000,0.760,8.232,7.104,-2.043
1636374972040,2021-11-08T14.36.12.040,0.800,2.713,1.220,-1.402
1636374972080,2021-11-08T14.36.12.080,0.840,0.732,1.433,-0.244
1636374972120,2021-11-08T14.36.12.120,0.880,-0.213,-0.732,-0.640
1636374972160,2021-11-08T14.36.12.160,0.920,-0.976,-2.043,-0.945
1636374972200,2021-11-08T14.36.12.200,0.960,0.945,-0.213,-0.213
1636374972240,2021-11-08T14.36.12.240,1.000,0.640,-0.488,0.030
1636374972280,2021-11-08T14.36.12.280,1.040,-1.616,-2.774,0.335
1636374972320,2021-11-08T14.36.12.320,1.080,0.945,-0.305,-0.335
