epoc (ms),timestamp (+0200),elapsed (s),pressure (Pa)
1636562430506,2021-11-10T18.40.30.506,0.000,100963.867
1636562430771,2021-11-10T18.40.30.771,0.265,100963.867
1636562431035,2021-11-10T18.40.31.035,0.529,100966.188
1636562431300,2021-11-10T18.40.31.300,0.794,100964.203
1636562431565,2021-11-10T18.40.31.565,1.059,100963.375
1636562431829,2021-11-10T18.40.31.829,1.323,100967.188
1636562432094,2021-11-10T18.40.32.094,1.588,100962.875
1636562432359,2021-11-10T18.40.32.359,1.853,100957.750
1636562432623,2021-11-10T18.40.32.623,2.117,100957.750
1636562432888,2021-11-10T18.40.32.888,2.382,100960.070
1636562433153,2021-11-10T18.40.33.153,2.647,100961.227
1636562433417,2021-11-10T18.40.33.417,2.911,100957.586
1636562433682,2021-11-10T18.40.33.682,3.176,100959.906
1636562433945,2021-11-10T18.40.33.945,3.439,100961.734
1636562434211,2021-11-10T18.40.34.211,3.705,100960.406
1636562434476,2021-11-10T18.40.34.476,3.970,100964.875
1636562434739,2021-11-10T18.40.34.739,4.233,100959.250
1636562435005,2021-11-10T18.40.35.005,4.499,100959.078
1636562435270,2021-11-10T18.40.35.270,4.764,100959.906
1636562435533,2021-11-10T18.40.35.533,5.027,100962.062
1636562435798,2021-11-10T18.40.35.798,5.292,100962.062
1636562436062,2021-11-10T18.40.36.062,5.556,100966.203
1636562436327,2021-11-10T18.40.36.327,5.821,100964.047
1636562436592,2021-11-10T18.40.36.592,6.086,100964.547
1636562436856,2021-11-10T18.40.36.856,6.350,100964.219
1636562437121,2021-11-10T18.40.37.121,6.615,100961.734
1636562437386,2021-11-10T18.40.37.386,6.880,100961.891
1636562437650,2021-11-10T18.40.37.650,7.144,100965.039
1636562437915,2021-11-10T18.40.37.915,7.409,100962.234
1636562438179,2021-11-10T18.40.38.179,7.673,100964.391
1636562438444,2021-11-10T18.40.38.444,7.938,100964.547
1636562438709,2021-11-10T18.40.38.709,8.203,100966.039
1636562438974,2021-11-10T18.40.38.974,8.468,100962.234
1636562439238,2021-11-10T18.40.39.238,8.732,100964.391
1636562439503,2021-11-10T18.40.39.503,8.997,100965.219
1636562439767,2021-11-10T18.40.39.767,9.261,100962.398
1636562440032,2021-11-10T18.40.40.032,9.526,100967.695
1636562440297,2021-11-10T18.40.40.297,9.791,100961.570
1636562440561,2021-11-10T18.40.40.561,10.055,100962.398
1636562440826,2021-11-10T18.40.40.826,10.320,100963.062
1636562441091,2021-11-10T18.40.41.091,10.585,100960.406
1636562441355,2021-11-10T18.40.41.355,10.849,100960.578
1636562441620,2021-11-10T18.40.41.620,11.114,100959.922
1636562441883,2021-11-10T18.40.41.883,11.377,100961.242
1636562442149,2021-11-10T18.40.42.149,11.643,100961.242
1636562442414,2021-11-10T18.40.42.414,11.908,100962.734
1636562442677,2021-11-10T18.40.42.677,12.171,100964.227
