epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636460681621,2021-11-09T14.24.41.621,0.000,-3.293,-2.683,-0.274
1636460681660,2021-11-09T14.24.41.660,0.039,-3.415,-3.384,-0.213
1636460681701,2021-11-09T14.24.41.701,0.080,-3.811,-3.445,0.732
1636460681741,2021-11-09T14.24.41.741,0.120,-3.750,-2.409,0.396
1636460681780,2021-11-09T14.24.41.780,0.159,-3.506,-0.335,0.854
1636460681820,2021-11-09T14.24.41.820,0.199,-2.957,1.646,0.945
1636460681859,2021-11-09T14.24.41.859,0.238,-1.677,4.146,-0.213
1636460681901,2021-11-09T14.24.41.901,0.280,-2.073,5.213,-0.854
1636460681940,2021-11-09T14.24.41.940,0.319,-2.744,3.201,-1.311
1636460681980,2021-11-09T14.24.41.980,0.359,-0.579,1.799,-0.335
1636460682019,2021-11-09T14.24.42.019,0.398,2.256,0.213,2.988
1636460682059,2021-11-09T14.24.42.059,0.438,2.348,-1.646,2.378
1636460682098,2021-11-09T14.24.42.098,0.477,2.805,-0.854,-1.433
1636460682139,2021-11-09T14.24.42.139,0.518,5.061,0.244,-2.866
1636460682179,2021-11-09T14.24.42.179,0.558,5.518,-2.043,-2.134
1636460682218,2021-11-09T14.24.42.218,0.597,3.598,-3.506,-1.159
1636460682258,2021-11-09T14.24.42.258,0.637,3.232,-1.585,-1.646
1636460682299,2021-11-09T14.24.42.299,0.678,2.226,-0.732,-1.860
1636460682338,2021-11-09T14.24.42.338,0.717,1.829,-0.945,-2.470
1636460682378,2021-11-09T14.24.42.378,0.757,1.098,0.793,-3.872
1636460682418,2021-11-09T14.24.42.418,0.797,0.610,1.311,-3.018
1636460682457,2021-11-09T14.24.42.457,0.836,0.884,-0.671,-0.701
1636460682497,2021-11-09T14.24.42.497,0.876,0.274,-0.823,-0.945
1636460682538,2021-11-09T14.24.42.538,0.917,2.957,-0.549,-0.762
1636460682577,2021-11-09T14.24.42.577,0.956,-0.549,-2.561,1.738
1636460682617,2021-11-09T14.24.42.617,0.996,-9.634,-3.628,3.598
1636460682656,2021-11-09T14.24.42.656,1.035,-8.293,-2.561,-0.122
1636460682696,2021-11-09T14.24.42.696,1.075,-5.366,0.854,-4.390
1636460682735,2021-11-09T14.24.42.735,1.114,-7.744,0.701,-5.213
1636460682776,2021-11-09T14.24.42.776,1.155,-7.927,-1.250,-4.878
1636460682816,2021-11-09T14.24.42.816,1.195,-3.537,-0.823,-4.024
1636460682856,2021-11-09T14.24.42.856,1.235,1.372,-0.122,-2.226
1636460682895,2021-11-09T14.24.42.895,1.274,3.293,-0.427,-2.652
1636460682935,2021-11-09T14.24.42.935,1.314,3.262,-1.402,-2.896
1636460682976,2021-11-09T14.24.42.976,1.355,5.244,-0.305,-3.841
1636460683015,2021-11-09T14.24.43.015,1.394,4.604,-0.976,-6.860
1636460683055,2021-11-09T14.24.43.055,1.434,-3.872,-8.598,-8.598
1636460683094,2021-11-09T14.24.43.094,1.473,-2.500,-15.335,-7.561
1636460683134,2021-11-09T14.24.43.134,1.513,1.311,-17.561,-6.098
1636460683175,2021-11-09T14.24.43.175,1.554,1.402,-13.537,-4.848
1636460683214,2021-11-09T14.24.43.214,1.593,4.817,-5.610,-1.616
1636460683254,2021-11-09T14.24.43.254,1.633,7.043,-0.061,1.098
1636460683294,2021-11-09T14.24.43.294,1.673,6.829,0.518,2.439
1636460683333,2021-11-09T14.24.43.333,1.712,7.378,2.378,3.293
1636460683373,2021-11-09T14.24.43.373,1.752,5.793,4.787,1.677
1636460683414,2021-11-09T14.24.43.414,1.793,4.360,8.384,-1.616
1636460683453,2021-11-09T14.24.43.453,1.832,3.079,7.744,-3.994
1636460683493,2021-11-09T14.24.43.493,1.872,0.793,1.860,-4.055
1636460683532,2021-11-09T14.24.43.532,1.911,1.585,-0.976,-2.500
1636460683572,2021-11-09T14.24.43.572,1.951,0.030,-2.409,0.579
1636460683613,2021-11-09T14.24.43.613,1.992,0.030,-1.707,2.287
1636460683652,2021-11-09T14.24.43.652,2.031,1.402,-0.793,2.927
1636460683692,2021-11-09T14.24.43.692,2.071,-0.518,-1.067,2.195
1636460683732,2021-11-09T14.24.43.732,2.111,0.366,0.793,1.890
1636460683771,2021-11-09T14.24.43.771,2.150,0.213,1.646,1.982
1636460683812,2021-11-09T14.24.43.812,2.191,-0.793,0.640,1.707
1636460683852,2021-11-09T14.24.43.852,2.231,0.732,1.860,0.732
