epoc (ms),timestamp (+0200),elapsed (s),pressure (Pa)
1636378595728,2021-11-08T15.36.35.728,0.000,100767.039
1636378595993,2021-11-08T15.36.35.993,0.265,100767.039
1636378596256,2021-11-08T15.36.36.256,0.528,100763.367
1636378596521,2021-11-08T15.36.36.521,0.793,100762.031
1636378596787,2021-11-08T15.36.36.787,1.059,100763.531
1636378597050,2021-11-08T15.36.37.050,1.322,100764.188
1636378597315,2021-11-08T15.36.37.315,1.587,100764.188
1636378597579,2021-11-08T15.36.37.579,1.851,100762.703
1636378597844,2021-11-08T15.36.37.844,2.116,100763.844
1636378598109,2021-11-08T15.36.38.109,2.381,100766.344
1636378598374,2021-11-08T15.36.38.374,2.646,100770.031
1636378598638,2021-11-08T15.36.38.638,2.910,100766.203
1636378598903,2021-11-08T15.36.38.903,3.175,100765.852
1636378599167,2021-11-08T15.36.39.167,3.439,100764.203
1636378599432,2021-11-08T15.36.39.432,3.704,100764.359
1636378599697,2021-11-08T15.36.39.697,3.969,100764.359
1636378599961,2021-11-08T15.36.39.961,4.233,100765.688
1636378600226,2021-11-08T15.36.40.226,4.498,100766.516
1636378600491,2021-11-08T15.36.40.491,4.763,100763.695
1636378600755,2021-11-08T15.36.40.755,5.027,100763.188
1636378601020,2021-11-08T15.36.41.020,5.292,100765.852
1636378601284,2021-11-08T15.36.41.284,5.556,100768.672
1636378601549,2021-11-08T15.36.41.549,5.821,100768.672
1636378601814,2021-11-08T15.36.41.814,6.086,100768.672
1636378602078,2021-11-08T15.36.42.078,6.350,100765.031
1636378602343,2021-11-08T15.36.42.343,6.615,100762.016
1636378602608,2021-11-08T15.36.42.608,6.880,100763.188
1636378602872,2021-11-08T15.36.42.872,7.144,100760.023
1636378603137,2021-11-08T15.36.43.137,7.409,100767.508
1636378603400,2021-11-08T15.36.43.400,7.672,100768.516
1636378603666,2021-11-08T15.36.43.666,7.938,100767.672
1636378603931,2021-11-08T15.36.43.931,8.203,100768.484
1636378604194,2021-11-08T15.36.44.194,8.466,100768.172
1636378604459,2021-11-08T15.36.44.459,8.731,100764.016
1636378604725,2021-11-08T15.36.44.725,8.997,100766.172
1636378604988,2021-11-08T15.36.44.988,9.260,100764.336
1636378605253,2021-11-08T15.36.45.253,9.525,100766.328
1636378605517,2021-11-08T15.36.45.517,9.789,100767.000
1636378605782,2021-11-08T15.36.45.782,10.054,100765.672
1636378606047,2021-11-08T15.36.46.047,10.319,100765.672
1636378606311,2021-11-08T15.36.46.311,10.583,100769.828
1636378606576,2021-11-08T15.36.46.576,10.848,100763.008
1636378606841,2021-11-08T15.36.46.841,11.113,100768.328
1636378607105,2021-11-08T15.36.47.105,11.377,100767.828
1636378607370,2021-11-08T15.36.47.370,11.642,100766.656
1636378607635,2021-11-08T15.36.47.635,11.907,100769.312
