epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635955543477,2021-11-03T18:05:43.477,5.040,0.122,-1.159,-1.098
1635955543517,2021-11-03T18:05:43.517,5.080,0.366,-0.152,-0.427
1635955543557,2021-11-03T18:05:43.557,5.120,0.823,0.305,-0.701
1635955543597,2021-11-03T18:05:43.597,5.160,0.244,-0.091,-0.640
1635955543637,2021-11-03T18:05:43.637,5.200,-0.640,0.671,-0.549
1635955543677,2021-11-03T18:05:43.677,5.240,-0.030,-0.030,-1.220
1635955543717,2021-11-03T18:05:43.717,5.280,-0.091,0.152,0.061
1635955543757,2021-11-03T18:05:43.757,5.320,0.000,0.366,1.006
1635955543797,2021-11-03T18:05:43.797,5.360,0.427,0.030,0.335
1635955543837,2021-11-03T18:05:43.837,5.400,-0.091,0.061,0.915
1635955543877,2021-11-03T18:05:43.877,5.440,-0.732,1.372,1.006
1635955543917,2021-11-03T18:05:43.917,5.480,-0.030,1.524,-0.183
1635955543957,2021-11-03T18:05:43.957,5.520,1.463,-1.646,-1.189
1635955543997,2021-11-03T18:05:43.997,5.560,1.006,-0.366,-0.884
1635955544037,2021-11-03T18:05:44.037,5.600,0.427,0.305,-1.098
1635955544077,2021-11-03T18:05:44.077,5.640,0.915,-0.884,0.244
1635955544117,2021-11-03T18:05:44.117,5.680,-0.030,-0.122,-0.122
1635955544157,2021-11-03T18:05:44.157,5.720,-1.738,1.341,1.463
1635955544197,2021-11-03T18:05:44.197,5.760,-1.402,1.098,0.427
1635955544237,2021-11-03T18:05:44.237,5.800,-0.427,0.427,-1.098
1635955544277,2021-11-03T18:05:44.277,5.840,-0.945,0.549,0.183
1635955544317,2021-11-03T18:05:44.317,5.880,-0.152,-0.061,-0.061
1635955544357,2021-11-03T18:05:44.357,5.920,-0.701,0.122,0.823
1635955544397,2021-11-03T18:05:44.397,5.960,-1.738,0.366,1.860
1635955544437,2021-11-03T18:05:44.437,6.000,-0.640,-0.122,0.183
1635955544477,2021-11-03T18:05:44.477,6.040,-2.317,-0.335,2.104
1635955544517,2021-11-03T18:05:44.517,6.080,-6.494,0.732,5.152
1635955544557,2021-11-03T18:05:44.557,6.120,-3.354,-0.335,1.494
1635955544597,2021-11-03T18:05:44.597,6.160,0.030,-0.945,-0.396
1635955544637,2021-11-03T18:05:44.637,6.200,1.037,-0.610,-0.488
1635955544677,2021-11-03T18:05:44.677,6.240,1.372,-0.396,-2.744
1635955544717,2021-11-03T18:05:44.717,6.280,0.030,0.518,-3.262
1635955544757,2021-11-03T18:05:44.757,6.320,0.000,0.457,-2.713
1635955544797,2021-11-03T18:05:44.797,6.360,-0.457,0.244,-1.768
1635955544837,2021-11-03T18:05:44.837,6.400,-0.976,1.037,0.091
1635955544877,2021-11-03T18:05:44.877,6.440,-0.640,0.945,0.488
1635955544917,2021-11-03T18:05:44.917,6.480,-0.640,0.488,0.488
1635955544957,2021-11-03T18:05:44.957,6.520,0.518,0.427,-0.579
1635955544997,2021-11-03T18:05:44.997,6.560,-0.122,1.738,0.274
1635955545037,2021-11-03T18:05:45.037,6.600,0.091,1.067,0.030
1635955545077,2021-11-03T18:05:45.077,6.640,1.250,-0.945,-2.287
1635955545117,2021-11-03T18:05:45.117,6.680,0.244,-0.610,-1.585
1635955545157,2021-11-03T18:05:45.157,6.720,0.305,-0.854,-2.226
1635955545197,2021-11-03T18:05:45.197,6.760,1.159,-0.610,-1.677
1635955545237,2021-11-03T18:05:45.237,6.800,1.189,-0.183,0.183
1635955545277,2021-11-03T18:05:45.277,6.840,1.829,-0.549,1.128
1635955545317,2021-11-03T18:05:45.317,6.880,2.409,-1.677,-0.122
1635955545357,2021-11-03T18:05:45.357,6.920,0.732,-0.671,-1.067
1635955545397,2021-11-03T18:05:45.397,6.960,-0.335,-0.030,-2.348
1635955545437,2021-11-03T18:05:45.437,7.000,-1.067,0.183,-2.622
1635955545477,2021-11-03T18:05:45.477,7.040,-1.128,0.122,-1.372
1635955545517,2021-11-03T18:05:45.517,7.080,-0.915,0.061,-0.884
1635955545557,2021-11-03T18:05:45.557,7.120,-2.043,1.159,0.854
1635955545597,2021-11-03T18:05:45.597,7.160,-1.220,0.884,0.610
1635955545637,2021-11-03T18:05:45.637,7.200,-0.305,0.122,-0.183
1635955545677,2021-11-03T18:05:45.677,7.240,-0.091,0.274,0.396
1635955545717,2021-11-03T18:05:45.717,7.280,0.671,0.000,-0.244
1635955545757,2021-11-03T18:05:45.757,7.320,0.427,-0.122,-0.366
1635955545797,2021-11-03T18:05:45.797,7.360,-0.061,0.396,0.244
1635955545837,2021-11-03T18:05:45.837,7.400,-0.091,1.037,0.671
1635955545877,2021-11-03T18:05:45.877,7.440,1.433,1.128,-0.030
1635955545917,2021-11-03T18:05:45.917,7.480,3.902,-0.183,-1.280
1635955545957,2021-11-03T18:05:45.957,7.520,3.963,-2.378,-1.159
1635955545997,2021-11-03T18:05:45.997,7.560,1.098,-0.274,0.427
1635955546037,2021-11-03T18:05:46.037,7.600,-0.366,0.457,1.220
1635955546077,2021-11-03T18:05:46.077,7.640,-0.122,-0.457,0.335
1635955546117,2021-11-03T18:05:46.117,7.680,-1.463,0.244,0.244
1635955546157,2021-11-03T18:05:46.157,7.720,-0.518,-0.091,0.274
1635955546197,2021-11-03T18:05:46.197,7.760,1.128,-0.549,-0.244
1635955546237,2021-11-03T18:05:46.237,7.800,-0.152,0.244,0.366
1635955546277,2021-11-03T18:05:46.277,7.840,1.128,-0.427,0.061
1635955546317,2021-11-03T18:05:46.317,7.880,1.860,-1.250,0.274
1635955546357,2021-11-03T18:05:46.357,7.920,-0.366,0.488,0.976
1635955546397,2021-11-03T18:05:46.397,7.960,0.488,0.732,-2.043
1635955546437,2021-11-03T18:05:46.437,8.000,2.713,-1.250,-2.317
1635955546477,2021-11-03T18:05:46.477,8.040,0.488,-0.457,-0.366
1635955546517,2021-11-03T18:05:46.517,8.080,-0.488,0.335,-0.061
1635955546557,2021-11-03T18:05:46.557,8.120,-1.433,0.823,1.402
1635955546597,2021-11-03T18:05:46.597,8.160,-2.073,1.098,1.616
1635955546637,2021-11-03T18:05:46.637,8.200,0.000,-0.762,1.646
1635955546677,2021-11-03T18:05:46.677,8.240,-1.494,0.518,1.890
1635955546717,2021-11-03T18:05:46.717,8.280,0.274,-0.762,0.030
1635955546757,2021-11-03T18:05:46.757,8.320,1.677,-2.195,-0.640
1635955546797,2021-11-03T18:05:46.797,8.360,-0.152,-0.183,1.433
1635955546837,2021-11-03T18:05:46.837,8.400,1.128,-1.006,0.183
1635955546877,2021-11-03T18:05:46.877,8.440,-0.244,-0.427,0.823
1635955546917,2021-11-03T18:05:46.917,8.480,-1.951,1.067,2.134
1635955546957,2021-11-03T18:05:46.957,8.520,-0.183,-0.152,-0.305
1635955546997,2021-11-03T18:05:46.997,8.560,0.671,-1.037,-0.091
1635955547037,2021-11-03T18:05:47.037,8.600,-0.213,0.366,2.500
1635955547077,2021-11-03T18:05:47.077,8.640,0.762,-0.488,1.494
1635955547117,2021-11-03T18:05:47.117,8.680,-0.213,-0.122,1.738
1635955547157,2021-11-03T18:05:47.157,8.720,-0.976,1.494,1.616
1635955547197,2021-11-03T18:05:47.197,8.760,-0.854,1.829,0.244
1635955547237,2021-11-03T18:05:47.237,8.800,2.500,-2.134,-4.024
1635955547277,2021-11-03T18:05:47.277,8.840,2.378,-2.744,-3.415
1635955547317,2021-11-03T18:05:47.317,8.880,-2.226,1.677,1.341
1635955547357,2021-11-03T18:05:47.357,8.920,-1.738,1.768,1.463
1635955547397,2021-11-03T18:05:47.397,8.960,1.524,-1.524,-0.396
1635955547437,2021-11-03T18:05:47.437,9.000,-0.610,-0.274,0.610
1635955547477,2021-11-03T18:05:47.477,9.040,-0.610,0.213,0.061
1635955547517,2021-11-03T18:05:47.517,9.080,-0.030,-0.549,-0.091
1635955547557,2021-11-03T18:05:47.557,9.120,-1.494,0.671,0.457
1635955547597,2021-11-03T18:05:47.597,9.160,-0.030,0.000,-0.091
1635955547637,2021-11-03T18:05:47.637,9.200,-0.701,0.091,0.457
1635955547677,2021-11-03T18:05:47.677,9.240,-1.006,0.183,0.213
1635955547717,2021-11-03T18:05:47.717,9.280,0.274,-0.488,-0.061
1635955547757,2021-11-03T18:05:47.757,9.320,-0.244,-0.030,0.366
1635955547797,2021-11-03T18:05:47.797,9.360,0.335,-0.305,-0.061
1635955547837,2021-11-03T18:05:47.837,9.400,-0.305,0.274,-0.274
1635955547877,2021-11-03T18:05:47.877,9.440,-1.128,0.671,-0.091
1635955547917,2021-11-03T18:05:47.917,9.480,-0.305,0.152,-0.274
1635955547957,2021-11-03T18:05:47.957,9.520,-0.549,0.274,0.122
1635955547997,2021-11-03T18:05:47.997,9.560,-0.335,0.030,-0.152
1635955548037,2021-11-03T18:05:48.037,9.600,-0.335,0.030,-0.518
1635955548077,2021-11-03T18:05:48.077,9.640,-0.488,0.152,0.030
1635955548117,2021-11-03T18:05:48.117,9.680,-0.244,0.061,-0.244
1635955548157,2021-11-03T18:05:48.157,9.720,-0.213,-0.091,-0.488
1635955548197,2021-11-03T18:05:48.197,9.760,-0.793,0.671,0.549
1635955548237,2021-11-03T18:05:48.237,9.800,-0.549,0.152,-0.305
1635955548277,2021-11-03T18:05:48.277,9.840,0.213,-0.457,-0.915
1635955548317,2021-11-03T18:05:48.317,9.880,-0.030,0.091,0.549
1635955548357,2021-11-03T18:05:48.357,9.920,0.152,-0.061,0.579
1635955548397,2021-11-03T18:05:48.397,9.960,1.677,-1.220,-0.091
1635955548437,2021-11-03T18:05:48.437,10.000,0.518,-0.549,0.640
1635955548477,2021-11-03T18:05:48.477,10.040,-0.244,0.335,0.457
1635955548517,2021-11-03T18:05:48.517,10.080,-0.518,0.640,-0.701
1635955548557,2021-11-03T18:05:48.557,10.120,0.305,-0.183,-1.646
1635955548597,2021-11-03T18:05:48.597,10.160,0.976,-0.884,-1.677
1635955548637,2021-11-03T18:05:48.637,10.200,-0.366,0.274,0.335
1635955548677,2021-11-03T18:05:48.677,10.240,0.152,-0.427,0.091
1635955548717,2021-11-03T18:05:48.717,10.280,0.244,-0.457,-0.823
1635955548757,2021-11-03T18:05:48.757,10.320,-0.549,0.091,-0.671
1635955548797,2021-11-03T18:05:48.797,10.360,-1.128,0.762,0.122
1635955548837,2021-11-03T18:05:48.837,10.400,-1.433,1.220,0.335
1635955548877,2021-11-03T18:05:48.877,10.440,-0.366,-0.152,0.366
1635955548917,2021-11-03T18:05:48.917,10.480,-1.189,0.457,1.037
1635955548957,2021-11-03T18:05:48.957,10.520,-0.213,-0.061,0.579
1635955548997,2021-11-03T18:05:48.997,10.560,-0.122,-0.396,0.579
1635955549037,2021-11-03T18:05:49.037,10.600,-0.732,0.366,0.366
1635955549077,2021-11-03T18:05:49.077,10.640,-0.091,0.305,0.091
1635955549117,2021-11-03T18:05:49.117,10.680,-0.152,-0.061,-0.244
1635955549157,2021-11-03T18:05:49.157,10.720,0.152,-0.091,-0.549
1635955549197,2021-11-03T18:05:49.197,10.760,0.091,-0.091,-0.213
1635955549237,2021-11-03T18:05:49.237,10.800,0.183,-0.274,0.152
1635955549277,2021-11-03T18:05:49.277,10.840,-0.274,0.061,0.305
1635955549317,2021-11-03T18:05:49.317,10.880,-0.884,0.640,1.280
1635955549357,2021-11-03T18:05:49.357,10.920,-0.244,-0.213,0.762
1635955549397,2021-11-03T18:05:49.397,10.960,0.335,-0.610,0.945
1635955549437,2021-11-03T18:05:49.437,11.000,-1.646,0.640,2.256
1635955549477,2021-11-03T18:05:49.477,11.040,-0.854,-0.061,1.128
1635955549517,2021-11-03T18:05:49.517,11.080,-0.091,-0.396,0.610
1635955549557,2021-11-03T18:05:49.557,11.120,-1.037,0.213,0.793
1635955549597,2021-11-03T18:05:49.597,11.160,-0.610,0.152,0.305
1635955549637,2021-11-03T18:05:49.637,11.200,-0.762,-0.152,-0.061
1635955549677,2021-11-03T18:05:49.677,11.240,-1.921,0.427,1.402
1635955549717,2021-11-03T18:05:49.717,11.280,-2.409,0.976,2.195
1635955549757,2021-11-03T18:05:49.757,11.320,-1.799,0.610,0.305
1635955549797,2021-11-03T18:05:49.797,11.360,-0.396,0.427,-1.128
1635955549837,2021-11-03T18:05:49.837,11.400,1.006,-1.128,-2.287
1635955549877,2021-11-03T18:05:49.877,11.440,0.152,-0.579,-0.488
1635955549917,2021-11-03T18:05:49.917,11.480,-1.890,0.335,2.530
1635955549957,2021-11-03T18:05:49.957,11.520,-2.043,-1.098,2.317
1635955549997,2021-11-03T18:05:49.997,11.560,-0.305,-1.677,-2.530
1635955550037,2021-11-03T18:05:50.037,11.600,0.000,-0.091,-5.335
1635955550077,2021-11-03T18:05:50.077,11.640,0.183,0.244,-4.543
1635955550117,2021-11-03T18:05:50.117,11.680,0.335,-0.091,-1.738
1635955550157,2021-11-03T18:05:50.157,11.720,0.335,0.122,2.195
1635955550197,2021-11-03T18:05:50.197,11.760,-0.884,0.274,4.695
1635955550237,2021-11-03T18:05:50.237,11.800,-0.671,-1.006,3.415
1635955550277,2021-11-03T18:05:50.277,11.840,-1.738,0.457,1.768
1635955550317,2021-11-03T18:05:50.317,11.880,-4.390,1.616,1.463
1635955550357,2021-11-03T18:05:50.357,11.920,-3.994,0.640,-1.006
1635955550397,2021-11-03T18:05:50.397,11.960,-3.750,0.884,-1.250
1635955550437,2021-11-03T18:05:50.437,12.000,-2.622,1.494,-0.091
1635955550477,2021-11-03T18:05:50.477,12.040,-2.195,2.348,-0.305
1635955550517,2021-11-03T18:05:50.517,12.080,-0.976,1.433,0.061
1635955550557,2021-11-03T18:05:50.557,12.120,1.463,-1.067,-0.671
1635955550597,2021-11-03T18:05:50.597,12.160,-0.427,-0.274,-1.037
1635955550637,2021-11-03T18:05:50.637,12.200,-0.945,0.549,0.152
1635955550677,2021-11-03T18:05:50.677,12.240,-1.250,0.396,-0.305
1635955550717,2021-11-03T18:05:50.717,12.280,-1.220,0.274,-0.671
1635955550757,2021-11-03T18:05:50.757,12.320,-0.701,0.671,0.030
1635955550797,2021-11-03T18:05:50.797,12.360,-1.159,1.067,0.488
1635955550837,2021-11-03T18:05:50.837,12.400,0.274,-0.091,-0.274
1635955550877,2021-11-03T18:05:50.877,12.440,0.396,-0.457,-0.884
1635955550917,2021-11-03T18:05:50.917,12.480,0.305,-0.335,-0.640
1635955550957,2021-11-03T18:05:50.957,12.520,0.488,-1.006,-1.677
1635955550997,2021-11-03T18:05:50.997,12.560,-0.762,-0.335,-1.189
1635955551037,2021-11-03T18:05:51.037,12.600,-1.463,0.396,0.396
1635955551077,2021-11-03T18:05:51.077,12.640,0.091,-0.945,0.396
1635955551117,2021-11-03T18:05:51.117,12.680,-1.860,0.762,1.860
1635955551157,2021-11-03T18:05:51.157,12.720,-2.317,0.884,1.555
1635955551197,2021-11-03T18:05:51.197,12.760,-0.823,0.366,-0.030
1635955551237,2021-11-03T18:05:51.237,12.800,-1.433,0.945,0.610
1635955551277,2021-11-03T18:05:51.277,12.840,0.152,-0.335,0.549
1635955551317,2021-11-03T18:05:51.317,12.880,0.427,-0.396,-0.274
1635955551357,2021-11-03T18:05:51.357,12.920,0.061,0.122,0.427
1635955551397,2021-11-03T18:05:51.397,12.960,-0.091,-0.335,-0.152
1635955551437,2021-11-03T18:05:51.437,13.000,-0.244,0.091,-0.579
1635955551477,2021-11-03T18:05:51.477,13.040,-0.640,0.427,-0.579
1635955551517,2021-11-03T18:05:51.517,13.080,-0.488,-0.030,-0.793
1635955551557,2021-11-03T18:05:51.557,13.120,-0.122,0.091,-0.305
1635955551597,2021-11-03T18:05:51.597,13.160,-0.396,0.335,0.488
1635955551637,2021-11-03T18:05:51.637,13.200,0.122,-0.305,0.579
1635955551677,2021-11-03T18:05:51.677,13.240,-0.335,-0.427,0.152
1635955551717,2021-11-03T18:05:51.717,13.280,-0.732,0.396,0.030
1635955551757,2021-11-03T18:05:51.757,13.320,-0.732,0.549,0.244
1635955551797,2021-11-03T18:05:51.797,13.360,-0.671,0.274,0.274
1635955551837,2021-11-03T18:05:51.837,13.400,-0.732,0.091,0.274
1635955551877,2021-11-03T18:05:51.877,13.440,-0.152,-0.152,0.366
1635955551917,2021-11-03T18:05:51.917,13.480,-0.671,0.457,0.427
1635955551957,2021-11-03T18:05:51.957,13.520,-0.213,0.030,0.244
1635955551997,2021-11-03T18:05:51.997,13.560,-0.122,-0.396,0.000
1635955552037,2021-11-03T18:05:52.037,13.600,-0.488,0.122,0.000
1635955552077,2021-11-03T18:05:52.077,13.640,-0.030,0.152,0.488
1635955552117,2021-11-03T18:05:52.117,13.680,-0.732,0.518,0.366
1635955552157,2021-11-03T18:05:52.157,13.720,-0.427,0.274,0.061
1635955552197,2021-11-03T18:05:52.197,13.760,-0.945,0.274,-0.061
1635955552237,2021-11-03T18:05:52.237,13.800,-1.555,0.518,0.213
1635955552277,2021-11-03T18:05:52.277,13.840,-0.701,0.061,0.213
1635955552317,2021-11-03T18:05:52.317,13.880,-1.189,0.518,0.366
1635955552357,2021-11-03T18:05:52.357,13.920,-1.311,0.762,0.457
1635955552397,2021-11-03T18:05:52.397,13.960,-0.122,-0.396,0.000
1635955552437,2021-11-03T18:05:52.437,14.000,-0.915,0.213,0.183
1635955552477,2021-11-03T18:05:52.477,14.040,-0.945,0.427,0.457
1635955552517,2021-11-03T18:05:52.517,14.080,-0.793,0.183,0.396
1635955552557,2021-11-03T18:05:52.557,14.120,-1.159,0.610,0.610
1635955552597,2021-11-03T18:05:52.597,14.160,-1.250,0.549,0.701
1635955552637,2021-11-03T18:05:52.637,14.200,-0.701,-0.610,0.274
1635955552677,2021-11-03T18:05:52.677,14.240,-0.457,-0.518,0.244
1635955552717,2021-11-03T18:05:52.717,14.280,-0.793,0.091,0.488
1635955552757,2021-11-03T18:05:52.757,14.320,-0.945,0.366,0.701
1635955552797,2021-11-03T18:05:52.797,14.360,-1.098,0.457,0.671
