epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635968436004,2021-11-03T21:40:36.004,0.000,0.024,-0.117,-0.976
1635968436044,2021-11-03T21:40:36.044,0.040,0.023,-0.114,-0.982
1635968436084,2021-11-03T21:40:36.084,0.080,0.023,-0.116,-0.978
1635968436124,2021-11-03T21:40:36.124,0.120,0.025,-0.119,-0.979
1635968436164,2021-11-03T21:40:36.164,0.160,0.029,-0.118,-0.985
1635968436204,2021-11-03T21:40:36.204,0.200,0.029,-0.115,-0.981
1635968436244,2021-11-03T21:40:36.244,0.240,0.022,-0.116,-0.977
1635968436284,2021-11-03T21:40:36.284,0.280,0.007,-0.091,-0.973
1635968436324,2021-11-03T21:40:36.324,0.320,0.065,-0.125,-0.991
1635968436364,2021-11-03T21:40:36.364,0.360,0.040,-0.117,-0.969
1635968436404,2021-11-03T21:40:36.404,0.400,0.040,-0.117,-0.970
1635968436444,2021-11-03T21:40:36.444,0.440,0.046,-0.120,-0.977
1635968436484,2021-11-03T21:40:36.484,0.480,0.047,-0.126,-0.990
1635968436524,2021-11-03T21:40:36.524,0.520,0.046,-0.113,-0.988
1635968436564,2021-11-03T21:40:36.564,0.560,0.041,-0.108,-0.972
1635968436604,2021-11-03T21:40:36.604,0.600,0.043,-0.117,-0.975
1635968436644,2021-11-03T21:40:36.644,0.640,0.041,-0.118,-0.978
1635968436684,2021-11-03T21:40:36.684,0.680,0.038,-0.117,-0.976
1635968436724,2021-11-03T21:40:36.724,0.720,0.040,-0.123,-0.974
1635968436764,2021-11-03T21:40:36.764,0.760,0.041,-0.121,-0.980
1635968436804,2021-11-03T21:40:36.804,0.800,0.042,-0.117,-0.983
1635968436844,2021-11-03T21:40:36.844,0.840,0.041,-0.119,-0.979
1635968436884,2021-11-03T21:40:36.884,0.880,0.039,-0.114,-0.974
1635968436924,2021-11-03T21:40:36.924,0.920,0.039,-0.118,-0.972
1635968436964,2021-11-03T21:40:36.964,0.960,0.039,-0.115,-0.976
1635968437004,2021-11-03T21:40:37.004,1.000,0.037,-0.115,-0.976
1635968437044,2021-11-03T21:40:37.044,1.040,0.043,-0.119,-0.982
1635968437084,2021-11-03T21:40:37.084,1.080,0.039,-0.117,-0.978
1635968437124,2021-11-03T21:40:37.124,1.120,0.042,-0.120,-0.974
1635968437164,2021-11-03T21:40:37.164,1.160,0.044,-0.124,-0.978
1635968437204,2021-11-03T21:40:37.204,1.200,0.041,-0.122,-0.979
1635968437244,2021-11-03T21:40:37.244,1.240,0.043,-0.123,-0.979
1635968437284,2021-11-03T21:40:37.284,1.280,0.042,-0.121,-0.981
1635968437324,2021-11-03T21:40:37.324,1.320,0.043,-0.118,-0.976
1635968437364,2021-11-03T21:40:37.364,1.360,0.040,-0.111,-0.970
1635968437404,2021-11-03T21:40:37.404,1.400,0.040,-0.118,-0.971
1635968437444,2021-11-03T21:40:37.444,1.440,0.039,-0.114,-0.974
1635968437484,2021-11-03T21:40:37.484,1.480,0.041,-0.117,-0.977
1635968437524,2021-11-03T21:40:37.524,1.520,0.042,-0.121,-0.979
1635968437564,2021-11-03T21:40:37.564,1.560,0.047,-0.121,-0.981
1635968437604,2021-11-03T21:40:37.604,1.600,0.044,-0.119,-0.977
1635968437644,2021-11-03T21:40:37.644,1.640,0.045,-0.119,-0.976
1635968437684,2021-11-03T21:40:37.684,1.680,0.050,-0.126,-0.990
1635968437724,2021-11-03T21:40:37.724,1.720,0.050,-0.120,-0.976
