epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636562430597,2021-11-10T18.40.30.597,0.000,24.055,-1.311,-14.146
1636562430636,2021-11-10T18.40.30.636,0.039,18.659,0.061,-13.445
1636562430676,2021-11-10T18.40.30.676,0.079,3.628,-1.067,-8.750
1636562430717,2021-11-10T18.40.30.717,0.120,-2.043,4.024,-7.378
1636562430756,2021-11-10T18.40.30.756,0.159,-2.622,7.988,-4.756
1636562430796,2021-11-10T18.40.30.796,0.199,-7.226,4.329,-1.829
1636562430836,2021-11-10T18.40.30.836,0.239,-3.902,8.049,0.884
1636562430875,2021-11-10T18.40.30.875,0.278,2.226,7.165,0.335
1636562430915,2021-11-10T18.40.30.915,0.318,-1.555,0.518,-0.793
1636562430956,2021-11-10T18.40.30.956,0.359,0.915,3.415,-0.457
1636562430995,2021-11-10T18.40.30.995,0.398,3.567,7.805,0.030
1636562431035,2021-11-10T18.40.31.035,0.438,-0.610,5.793,1.006
1636562431074,2021-11-10T18.40.31.074,0.477,0.579,0.823,-0.976
1636562431114,2021-11-10T18.40.31.114,0.517,2.165,-0.884,-1.677
1636562431155,2021-11-10T18.40.31.155,0.558,2.805,0.640,-0.488
1636562431194,2021-11-10T18.40.31.194,0.597,4.695,-0.091,-0.976
1636562431234,2021-11-10T18.40.31.234,0.637,7.012,0.671,-1.738
1636562431274,2021-11-10T18.40.31.274,0.677,4.573,1.311,-1.189
1636562431313,2021-11-10T18.40.31.313,0.716,0.061,-1.311,0.030
1636562431354,2021-11-10T18.40.31.354,0.757,-0.488,0.213,0.488
1636562431394,2021-11-10T18.40.31.394,0.797,-1.799,2.073,0.915
1636562431433,2021-11-10T18.40.31.433,0.836,-1.890,-1.159,1.738
1636562431473,2021-11-10T18.40.31.473,0.876,-0.915,-0.091,1.707
1636562431512,2021-11-10T18.40.31.512,0.915,-3.384,-0.610,1.921
1636562431553,2021-11-10T18.40.31.553,0.956,-2.378,1.159,1.311
1636562431593,2021-11-10T18.40.31.593,0.996,-3.689,1.159,1.128
1636562431632,2021-11-10T18.40.31.632,1.035,-3.476,2.104,-1.524
1636562431672,2021-11-10T18.40.31.672,1.075,-1.372,2.927,-3.232
1636562431712,2021-11-10T18.40.31.712,1.115,0.000,-0.030,-1.341
1636562431751,2021-11-10T18.40.31.751,1.154,0.366,-2.256,1.128
1636562431792,2021-11-10T18.40.31.792,1.195,1.037,-0.915,2.470
1636562431832,2021-11-10T18.40.31.832,1.235,2.043,1.433,4.024
1636562431871,2021-11-10T18.40.31.871,1.274,2.561,0.335,3.049
1636562431911,2021-11-10T18.40.31.911,1.314,5.213,-3.293,-0.183
1636562431950,2021-11-10T18.40.31.950,1.353,6.250,2.439,-1.494
1636562431991,2021-11-10T18.40.31.991,1.394,2.470,7.683,-0.610
1636562432031,2021-11-10T18.40.32.031,1.434,0.884,1.524,-2.043
