epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635079095731,2021-10-24T15.38.15.731,0.000,0.274,0.579,0.183
1635079095771,2021-10-24T15.38.15.771,0.040,0.305,0.366,0.244
1635079095812,2021-10-24T15.38.15.812,0.081,0.549,0.854,-0.427
1635079095853,2021-10-24T15.38.15.853,0.122,0.945,-0.823,-0.244
1635079095894,2021-10-24T15.38.15.894,0.163,-0.030,-2.012,0.274
1635079095933,2021-10-24T15.38.15.933,0.202,0.305,-0.762,0.091
1635079095974,2021-10-24T15.38.15.974,0.243,0.793,-0.091,0.335
1635079096015,2021-10-24T15.38.16.015,0.284,0.640,-0.305,0.122
1635079096056,2021-10-24T15.38.16.056,0.325,0.579,0.030,0.549
1635079096097,2021-10-24T15.38.16.097,0.366,1.311,-0.549,0.701
1635079096137,2021-10-24T15.38.16.137,0.406,0.274,-0.945,0.640
1635079096178,2021-10-24T15.38.16.178,0.447,0.457,-0.030,0.244
1635079096219,2021-10-24T15.38.16.219,0.488,0.488,-0.335,0.366
1635079096260,2021-10-24T15.38.16.260,0.529,0.488,-1.220,-0.183
1635079096300,2021-10-24T15.38.16.300,0.569,-0.030,-1.463,-1.128
1635079096341,2021-10-24T15.38.16.341,0.610,0.945,0.396,-1.402
1635079096382,2021-10-24T15.38.16.382,0.651,2.409,1.494,-1.433
1635079096423,2021-10-24T15.38.16.423,0.692,1.646,0.213,-0.884
1635079096462,2021-10-24T15.38.16.462,0.731,1.250,-0.640,-0.061
1635079096503,2021-10-24T15.38.16.503,0.772,1.463,-0.640,-0.152
1635079096544,2021-10-24T15.38.16.544,0.813,1.555,-0.244,-0.366
1635079096585,2021-10-24T15.38.16.585,0.854,1.067,-0.915,-0.061
1635079096625,2021-10-24T15.38.16.625,0.894,1.128,-0.427,-0.488
1635079096666,2021-10-24T15.38.16.666,0.935,1.098,0.518,-0.945
1635079096707,2021-10-24T15.38.16.707,0.976,1.494,-0.976,-0.976
1635079096748,2021-10-24T15.38.16.748,1.017,1.799,-0.671,-1.159
1635079096787,2021-10-24T15.38.16.787,1.056,2.683,0.671,-2.226
1635079096828,2021-10-24T15.38.16.828,1.097,2.043,0.335,-1.524
1635079096869,2021-10-24T15.38.16.869,1.138,2.317,0.854,-0.915
1635079096910,2021-10-24T15.38.16.910,1.179,2.530,1.951,-1.555
1635079096951,2021-10-24T15.38.16.951,1.220,2.805,0.854,-0.823
1635079096991,2021-10-24T15.38.16.991,1.260,2.744,0.335,0.122
1635079097032,2021-10-24T15.38.17.032,1.301,1.402,0.152,1.159
1635079097073,2021-10-24T15.38.17.073,1.342,0.335,-0.244,1.860
1635079097114,2021-10-24T15.38.17.114,1.383,-0.244,-0.732,1.220
1635079097154,2021-10-24T15.38.17.154,1.423,0.305,0.274,0.518
1635079097195,2021-10-24T15.38.17.195,1.464,0.610,0.122,-0.030
