epoc (ms),timestamp (+0300),elapsed (s),pressure (Pa)
1635232994791,2021-10-26T10.23.14.791,0.000,101084.562
1635232995054,2021-10-26T10.23.15.054,0.263,101070.086
1635232995320,2021-10-26T10.23.15.320,0.529,101071.703
1635232995585,2021-10-26T10.23.15.585,0.794,101073.898
1635232995848,2021-10-26T10.23.15.848,1.057,101073.586
1635232996114,2021-10-26T10.23.16.114,1.323,101067.312
1635232996379,2021-10-26T10.23.16.379,1.588,101059.250
1635232996642,2021-10-26T10.23.16.642,1.851,101057.547
1635232996907,2021-10-26T10.23.16.907,2.116,101063.375
1635232997173,2021-10-26T10.23.17.173,2.382,101058.359
1635232997436,2021-10-26T10.23.17.436,2.645,101058.359
1635232997701,2021-10-26T10.23.17.701,2.910,101052.445
1635232997967,2021-10-26T10.23.17.967,3.176,101054.094
1635232998230,2021-10-26T10.23.18.230,3.439,101051.273
1635232998495,2021-10-26T10.23.18.495,3.704,101055.719
1635232998760,2021-10-26T10.23.18.760,3.969,101051.547
1635232999024,2021-10-26T10.23.19.024,4.233,101048.859
1635232999289,2021-10-26T10.23.19.289,4.498,101052.359
1635232999553,2021-10-26T10.23.19.553,4.762,101054.156
1635232999818,2021-10-26T10.23.19.818,5.027,101045.812
1635233000083,2021-10-26T10.23.20.083,5.292,101044.969
1635233000347,2021-10-26T10.23.20.347,5.556,101049.984
1635233000612,2021-10-26T10.23.20.612,5.821,101053.484
1635233000877,2021-10-26T10.23.20.877,6.086,101042.898
1635233001141,2021-10-26T10.23.21.141,6.350,101047.609
1635233001406,2021-10-26T10.23.21.406,6.615,101049.898
1635233001671,2021-10-26T10.23.21.671,6.880,101042.227
1635233001935,2021-10-26T10.23.21.935,7.144,101043.266
1635233002200,2021-10-26T10.23.22.200,7.409,101046.844
1635233002464,2021-10-26T10.23.22.464,7.673,101045.727
1635233002729,2021-10-26T10.23.22.729,7.938,101044.828
1635233002994,2021-10-26T10.23.22.994,8.203,101052.531
1635233003258,2021-10-26T10.23.23.258,8.467,101047.656
1635233003523,2021-10-26T10.23.23.523,8.732,101040.484
1635233003788,2021-10-26T10.23.23.788,8.997,101051.859
1635233004051,2021-10-26T10.23.24.051,9.260,101054.688
1635233004317,2021-10-26T10.23.24.317,9.526,101048.109
1635233004580,2021-10-26T10.23.24.580,9.789,101047.969
1635233004845,2021-10-26T10.23.24.845,10.054,101056.703
1635233005111,2021-10-26T10.23.25.111,10.320,101046.234
1635233005374,2021-10-26T10.23.25.374,10.583,101040.180
