epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635973273676,2021-11-03T23.01.13.676,0.000,-1.372,-0.152,-0.274
1635973273716,2021-11-03T23.01.13.716,0.040,-1.646,-0.091,-0.091
1635973273756,2021-11-03T23.01.13.756,0.080,-1.494,-0.823,0.427
1635973273796,2021-11-03T23.01.13.796,0.120,-2.104,-1.189,0.884
1635973273836,2021-11-03T23.01.13.836,0.160,-2.988,-0.610,0.549
1635973273876,2021-11-03T23.01.13.876,0.200,-1.799,-0.213,0.122
1635973273916,2021-11-03T23.01.13.916,0.240,-0.854,0.305,-0.122
1635973273956,2021-11-03T23.01.13.956,0.280,-1.372,0.640,-0.152
1635973273996,2021-11-03T23.01.13.996,0.320,-1.768,0.122,-0.183
1635973274036,2021-11-03T23.01.14.036,0.360,-0.823,-0.091,0.244
1635973274076,2021-11-03T23.01.14.076,0.400,-0.793,0.122,0.213
1635973274116,2021-11-03T23.01.14.116,0.440,-1.037,-0.030,0.000
1635973274156,2021-11-03T23.01.14.156,0.480,-0.793,-0.030,0.122
1635973274196,2021-11-03T23.01.14.196,0.520,-1.067,0.030,0.000
1635973274236,2021-11-03T23.01.14.236,0.560,-0.976,0.183,0.091
1635973274276,2021-11-03T23.01.14.276,0.600,-1.006,0.152,0.152
1635973274316,2021-11-03T23.01.14.316,0.640,-1.220,0.122,0.152
1635973274356,2021-11-03T23.01.14.356,0.680,-1.189,0.030,0.061
1635973274396,2021-11-03T23.01.14.396,0.720,-1.159,0.091,0.061
1635973274436,2021-11-03T23.01.14.436,0.760,-1.037,0.000,0.183
1635973274476,2021-11-03T23.01.14.476,0.800,-0.854,0.091,0.244
1635973274516,2021-11-03T23.01.14.516,0.840,-0.671,0.061,0.152
1635973274556,2021-11-03T23.01.14.556,0.880,-0.488,0.152,0.213
1635973274596,2021-11-03T23.01.14.596,0.920,-0.884,0.152,0.091
1635973274636,2021-11-03T23.01.14.636,0.960,-0.732,0.152,0.305
1635973274676,2021-11-03T23.01.14.676,1.000,-0.427,-0.091,0.244
1635973274716,2021-11-03T23.01.14.716,1.040,-0.183,0.000,0.183
1635973274756,2021-11-03T23.01.14.756,1.080,0.305,0.000,0.274
1635973274796,2021-11-03T23.01.14.796,1.120,0.366,-0.244,0.244
1635973274836,2021-11-03T23.01.14.836,1.160,0.183,0.030,0.305
1635973274876,2021-11-03T23.01.14.876,1.200,0.000,0.244,0.274
1635973274916,2021-11-03T23.01.14.916,1.240,0.274,-0.091,0.427
1635973274956,2021-11-03T23.01.14.956,1.280,0.549,-0.366,0.335
1635973274996,2021-11-03T23.01.14.996,1.320,0.366,-0.305,0.305
1635973275036,2021-11-03T23.01.15.036,1.360,0.305,-0.061,0.244
1635973275076,2021-11-03T23.01.15.076,1.400,0.213,-0.030,0.274
1635973275116,2021-11-03T23.01.15.116,1.440,0.244,-0.183,0.244
1635973275156,2021-11-03T23.01.15.156,1.480,0.457,-0.061,0.213
1635973275196,2021-11-03T23.01.15.196,1.520,0.701,0.030,0.366
1635973275236,2021-11-03T23.01.15.236,1.560,0.579,-0.122,0.305
1635973275276,2021-11-03T23.01.15.276,1.600,0.305,-0.213,0.305
1635973275316,2021-11-03T23.01.15.316,1.640,0.488,-0.213,0.335
1635973275356,2021-11-03T23.01.15.356,1.680,0.610,-0.061,0.274
1635973275396,2021-11-03T23.01.15.396,1.720,0.122,-0.030,0.183
1635973275436,2021-11-03T23.01.15.436,1.760,0.244,-0.030,0.457
1635973275476,2021-11-03T23.01.15.476,1.800,0.000,-0.244,0.183
1635973275516,2021-11-03T23.01.15.516,1.840,0.335,0.152,0.335
1635973275556,2021-11-03T23.01.15.556,1.880,0.488,0.061,0.305
1635973275596,2021-11-03T23.01.15.596,1.920,0.305,-0.366,0.183
1635973275636,2021-11-03T23.01.15.636,1.960,0.091,-0.152,0.152
1635973275676,2021-11-03T23.01.15.676,2.000,0.061,0.000,0.244
1635973275716,2021-11-03T23.01.15.716,2.040,0.091,-0.152,0.274
1635973275756,2021-11-03T23.01.15.756,2.080,-0.030,-0.213,0.122
1635973275796,2021-11-03T23.01.15.796,2.120,-0.122,-0.152,0.244
