epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636199710276,2021-11-06T13:55:10.276,0.000,-0.218,0.148,-0.960
1636199710316,2021-11-06T13:55:10.316,0.040,-0.217,0.171,-0.950
1636199710356,2021-11-06T13:55:10.356,0.080,-0.198,0.163,-0.966
1636199710396,2021-11-06T13:55:10.396,0.120,-0.174,0.148,-0.950
1636199710436,2021-11-06T13:55:10.436,0.160,-0.166,0.168,-0.965
1636199710476,2021-11-06T13:55:10.476,0.200,-0.163,0.107,-0.961
1636199710516,2021-11-06T13:55:10.516,0.240,-0.194,0.144,-0.974
1636199710556,2021-11-06T13:55:10.556,0.280,-0.181,0.149,-0.979
1636199710596,2021-11-06T13:55:10.596,0.320,-0.146,0.159,-0.955
1636199710636,2021-11-06T13:55:10.636,0.360,-0.158,0.192,-0.974
1636199710676,2021-11-06T13:55:10.676,0.400,-0.146,0.162,-0.976
1636199710716,2021-11-06T13:55:10.716,0.440,-0.132,0.163,-0.967
1636199710756,2021-11-06T13:55:10.756,0.480,-0.098,0.183,-0.971
1636199710796,2021-11-06T13:55:10.796,0.520,-0.067,0.166,-0.959
1636199710836,2021-11-06T13:55:10.836,0.560,0.010,0.142,-0.889
1636199710876,2021-11-06T13:55:10.876,0.600,0.076,0.171,-0.901
1636199710916,2021-11-06T13:55:10.916,0.640,0.065,0.135,-0.905
1636199710956,2021-11-06T13:55:10.956,0.680,0.104,0.102,-0.906
1636199710996,2021-11-06T13:55:10.996,0.720,0.154,0.076,-0.898
1636199711036,2021-11-06T13:55:11.036,0.760,0.180,0.007,-0.870
1636199711076,2021-11-06T13:55:11.076,0.800,0.225,0.046,-0.939
1636199711116,2021-11-06T13:55:11.116,0.840,0.174,0.052,-0.931
1636199711156,2021-11-06T13:55:11.156,0.880,0.262,0.182,-1.043
1636199711196,2021-11-06T13:55:11.196,0.920,0.251,0.101,-1.045
1636199711236,2021-11-06T13:55:11.236,0.960,0.264,0.110,-1.017
1636199711276,2021-11-06T13:55:11.276,1.000,0.270,0.076,-1.022
1636199711316,2021-11-06T13:55:11.316,1.040,0.268,0.053,-0.961
1636199711356,2021-11-06T13:55:11.356,1.080,0.279,-0.003,-0.945
1636199711396,2021-11-06T13:55:11.396,1.120,0.294,-0.043,-0.912
1636199711436,2021-11-06T13:55:11.436,1.160,0.328,0.032,-0.870
1636199711476,2021-11-06T13:55:11.476,1.200,0.363,0.017,-0.785
1636199711516,2021-11-06T13:55:11.516,1.240,0.291,0.087,-0.841
1636199711556,2021-11-06T13:55:11.556,1.280,0.262,0.156,-1.023
1636199711596,2021-11-06T13:55:11.596,1.320,0.342,0.034,-1.012
1636199711636,2021-11-06T13:55:11.636,1.360,0.281,0.000,-0.910
1636199711676,2021-11-06T13:55:11.676,1.400,0.223,0.077,-0.949
1636199711716,2021-11-06T13:55:11.716,1.440,0.190,0.159,-1.069
1636199711756,2021-11-06T13:55:11.756,1.480,0.166,0.044,-0.958
1636199711796,2021-11-06T13:55:11.796,1.520,0.092,0.062,-0.896
1636199711836,2021-11-06T13:55:11.836,1.560,0.040,0.062,-0.918
1636199711876,2021-11-06T13:55:11.876,1.600,0.058,0.141,-1.033
1636199711916,2021-11-06T13:55:11.916,1.640,0.095,0.013,-1.035
1636199711956,2021-11-06T13:55:11.956,1.680,0.080,-0.069,-0.946
1636199711996,2021-11-06T13:55:11.996,1.720,0.023,-0.007,-0.853
1636199712036,2021-11-06T13:55:12.036,1.760,-0.059,0.012,-0.909
1636199712076,2021-11-06T13:55:12.076,1.800,-0.073,0.040,-1.029
1636199712116,2021-11-06T13:55:12.116,1.840,-0.051,0.082,-0.974
1636199712156,2021-11-06T13:55:12.156,1.880,-0.019,-0.049,-0.939
1636199712196,2021-11-06T13:55:12.196,1.920,0.045,0.066,-0.994
1636199712236,2021-11-06T13:55:12.236,1.960,0.039,0.101,-1.041
1636199712276,2021-11-06T13:55:12.276,2.000,-0.004,-0.167,-1.031
1636199712316,2021-11-06T13:55:12.316,2.040,0.000,-0.075,-1.039
1636199712356,2021-11-06T13:55:12.356,2.080,0.024,-0.041,-1.069
1636199712396,2021-11-06T13:55:12.396,2.120,0.011,-0.048,-1.055
1636199712436,2021-11-06T13:55:12.436,2.160,0.020,-0.073,-1.067
1636199712476,2021-11-06T13:55:12.476,2.200,-0.080,-0.225,-0.890
1636199712516,2021-11-06T13:55:12.516,2.240,-0.154,-0.206,-0.823
1636199712556,2021-11-06T13:55:12.556,2.280,-0.208,-0.119,-0.888
1636199712596,2021-11-06T13:55:12.596,2.320,-0.228,-0.108,-0.994
1636199712636,2021-11-06T13:55:12.636,2.360,-0.152,-0.190,-0.969
1636199712676,2021-11-06T13:55:12.676,2.400,-0.135,-0.153,-0.944
1636199712716,2021-11-06T13:55:12.716,2.440,-0.134,-0.104,-1.007
1636199712756,2021-11-06T13:55:12.756,2.480,-0.161,-0.216,-0.959
1636199712796,2021-11-06T13:55:12.796,2.520,-0.164,-0.099,-0.946
1636199712836,2021-11-06T13:55:12.836,2.560,-0.175,-0.143,-0.962
1636199712876,2021-11-06T13:55:12.876,2.600,-0.188,-0.239,-0.904
1636199712916,2021-11-06T13:55:12.916,2.640,-0.175,-0.177,-0.907
1636199712956,2021-11-06T13:55:12.956,2.680,-0.179,-0.211,-0.955
