epoc (ms),timestamp (+0300),elapsed (s),pressure (Pa)
1635084169290,2021-10-24T17.02.49.290,0.000,101080.227
1635084169553,2021-10-24T17.02.49.553,0.263,101083.367
1635084169819,2021-10-24T17.02.49.819,0.529,101082.547
1635084170084,2021-10-24T17.02.50.084,0.794,101084.031
1635084170347,2021-10-24T17.02.50.347,1.057,101081.703
1635084170613,2021-10-24T17.02.50.613,1.323,101082.688
1635084170876,2021-10-24T17.02.50.876,1.586,101082.688
1635084171141,2021-10-24T17.02.51.141,1.851,101085.688
1635084171406,2021-10-24T17.02.51.406,2.116,101085.688
1635084171672,2021-10-24T17.02.51.672,2.382,101080.688
1635084171935,2021-10-24T17.02.51.935,2.645,101080.328
1635084172200,2021-10-24T17.02.52.200,2.910,101084.359
1635084172464,2021-10-24T17.02.52.464,3.174,101079.656
1635084172729,2021-10-24T17.02.52.729,3.439,101085.984
1635084172994,2021-10-24T17.02.52.994,3.704,101085.984
1635084173258,2021-10-24T17.02.53.258,3.968,101085.828
1635084173523,2021-10-24T17.02.53.523,4.233,101084.500
1635084173788,2021-10-24T17.02.53.788,4.498,101081.961
1635084174052,2021-10-24T17.02.54.052,4.762,101082.797
1635084174317,2021-10-24T17.02.54.317,5.027,101081.141
1635084174582,2021-10-24T17.02.54.582,5.292,101078.328
1635084174846,2021-10-24T17.02.54.846,5.556,101084.141
1635084175111,2021-10-24T17.02.55.111,5.821,101084.641
1635084175375,2021-10-24T17.02.55.375,6.085,101080.328
1635084175640,2021-10-24T17.02.55.640,6.350,101082.133
1635084175905,2021-10-24T17.02.55.905,6.615,101079.281
1635084176169,2021-10-24T17.02.56.169,6.879,101081.961
1635084176434,2021-10-24T17.02.56.434,7.144,101080.125
1635084176699,2021-10-24T17.02.56.699,7.409,101084.812
1635084176963,2021-10-24T17.02.56.963,7.673,101082.133
1635084177228,2021-10-24T17.02.57.228,7.938,101082.625
1635084177493,2021-10-24T17.02.57.493,8.203,101082.625
1635084177757,2021-10-24T17.02.57.757,8.467,101083.469
1635084178022,2021-10-24T17.02.58.022,8.732,101079.453
1635084178285,2021-10-24T17.02.58.285,8.995,101084.641
1635084178550,2021-10-24T17.02.58.550,9.260,101084.141
1635084178816,2021-10-24T17.02.58.816,9.526,101080.617
1635084179079,2021-10-24T17.02.59.079,9.789,101079.953
1635084179344,2021-10-24T17.02.59.344,10.054,101081.961
1635084179610,2021-10-24T17.02.59.610,10.320,101081.609
1635084179873,2021-10-24T17.02.59.873,10.583,101084.281
1635084180138,2021-10-24T17.03.00.138,10.848,101085.766
1635084180402,2021-10-24T17.03.00.402,11.112,101083.297
1635084180667,2021-10-24T17.03.00.667,11.377,101087.250
1635084180932,2021-10-24T17.03.00.932,11.642,101079.953
1635084181196,2021-10-24T17.03.01.196,11.906,101085.305
1635084181461,2021-10-24T17.03.01.461,12.171,101080.797
1635084181726,2021-10-24T17.03.01.726,12.436,101085.625
1635084181990,2021-10-24T17.03.01.990,12.700,101083.969
1635084182255,2021-10-24T17.03.02.255,12.965,101084.953
1635084182519,2021-10-24T17.03.02.519,13.229,101084.953
1635084182784,2021-10-24T17.03.02.784,13.494,101085.484
1635084183049,2021-10-24T17.03.03.049,13.759,101086.969
1635084183313,2021-10-24T17.03.03.313,14.023,101085.484
1635084183578,2021-10-24T17.03.03.578,14.288,101086.438
1635084183843,2021-10-24T17.03.03.843,14.553,101084.141
1635084184107,2021-10-24T17.03.04.107,14.817,101085.625
1635084184372,2021-10-24T17.03.04.372,15.082,101080.477
1635084184635,2021-10-24T17.03.04.635,15.345,101078.250
1635084184901,2021-10-24T17.03.04.901,15.611,101081.961
1635084185166,2021-10-24T17.03.05.166,15.876,101080.797
