epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636658993495,2021-11-11T21:29:53.495,0.000,-0.269,-0.027,-0.956
1636658993535,2021-11-11T21:29:53.535,0.040,-0.278,-0.022,-0.963
1636658993575,2021-11-11T21:29:53.575,0.080,-0.270,-0.034,-0.961
1636658993615,2021-11-11T21:29:53.615,0.120,-0.274,-0.028,-0.960
1636658993655,2021-11-11T21:29:53.655,0.160,-0.271,-0.026,-0.961
1636658993695,2021-11-11T21:29:53.695,0.200,-0.275,-0.029,-0.960
1636658993735,2021-11-11T21:29:53.735,0.240,-0.271,-0.027,-0.962
1636658993775,2021-11-11T21:29:53.775,0.280,-0.270,-0.030,-0.961
1636658993815,2021-11-11T21:29:53.815,0.320,-0.272,-0.030,-0.961
1636658993855,2021-11-11T21:29:53.855,0.360,-0.271,-0.029,-0.961
1636658993895,2021-11-11T21:29:53.895,0.400,-0.274,-0.032,-0.960
1636658993935,2021-11-11T21:29:53.935,0.440,-0.268,-0.034,-0.961
1636658993975,2021-11-11T21:29:53.975,0.480,-0.274,-0.029,-0.960
1636658994015,2021-11-11T21:29:54.015,0.520,-0.272,-0.029,-0.961
1636658994055,2021-11-11T21:29:54.055,0.560,-0.270,-0.030,-0.961
1636658994095,2021-11-11T21:29:54.095,0.600,-0.271,-0.030,-0.961
1636658994135,2021-11-11T21:29:54.135,0.640,-0.272,-0.033,-0.961
1636658994175,2021-11-11T21:29:54.175,0.680,-0.270,-0.035,-0.961
1636658994215,2021-11-11T21:29:54.215,0.720,-0.275,-0.029,-0.959
1636658994255,2021-11-11T21:29:54.255,0.760,-0.269,-0.033,-0.959
1636658994295,2021-11-11T21:29:54.295,0.800,-0.269,-0.032,-0.960
1636658994335,2021-11-11T21:29:54.335,0.840,-0.277,-0.022,-0.960
1636658994375,2021-11-11T21:29:54.375,0.880,-0.264,-0.030,-0.961
1636658994415,2021-11-11T21:29:54.415,0.920,-0.270,-0.035,-0.958
1636658994455,2021-11-11T21:29:54.455,0.960,-0.270,-0.028,-0.960
1636658994495,2021-11-11T21:29:54.495,1.000,-0.274,-0.026,-0.963
1636658994535,2021-11-11T21:29:54.535,1.040,-0.273,-0.038,-0.959
1636658994575,2021-11-11T21:29:54.575,1.080,-0.265,-0.042,-0.961
