epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635799939103,2021-11-01T22.52.19.103,0.000,-1.646,-24.421,-0.366
1635799939143,2021-11-01T22.52.19.143,0.040,0.488,-25.701,-0.640
1635799939183,2021-11-01T22.52.19.183,0.080,6.250,-33.415,-0.122
1635799939223,2021-11-01T22.52.19.223,0.120,3.262,-44.512,-2.530
1635799939263,2021-11-01T22.52.19.263,0.160,1.890,-40.183,-4.787
1635799939303,2021-11-01T22.52.19.303,0.200,12.470,-33.567,-4.634
1635799939343,2021-11-01T22.52.19.343,0.240,10.244,-42.073,-8.933
1635799939383,2021-11-01T22.52.19.383,0.280,10.488,-41.250,-12.287
1635799939423,2021-11-01T22.52.19.423,0.320,-2.500,-29.329,-6.311
1635799939463,2021-11-01T22.52.19.463,0.360,-7.744,-22.012,-7.317
1635799939503,2021-11-01T22.52.19.503,0.400,-2.805,-16.067,-7.256
1635799939543,2021-11-01T22.52.19.543,0.440,-3.262,-9.268,0.732
1635799939583,2021-11-01T22.52.19.583,0.480,-3.994,-5.884,1.372
1635799939623,2021-11-01T22.52.19.623,0.520,-6.280,-7.378,-0.335
1635799939663,2021-11-01T22.52.19.663,0.560,-4.238,-4.939,0.000
1635799939703,2021-11-01T22.52.19.703,0.600,-1.585,-5.732,0.213
1635799939743,2021-11-01T22.52.19.743,0.640,1.372,-2.927,1.402
1635799939783,2021-11-01T22.52.19.783,0.680,5.183,-0.183,0.701
1635799939823,2021-11-01T22.52.19.823,0.720,7.317,-0.945,0.610
1635799939863,2021-11-01T22.52.19.863,0.760,6.159,-2.530,1.616
1635799939903,2021-11-01T22.52.19.903,0.800,6.707,-4.451,1.860
1635799939943,2021-11-01T22.52.19.943,0.840,6.951,-0.976,1.280
1635799939983,2021-11-01T22.52.19.983,0.880,2.378,1.433,-0.061
1635799940023,2021-11-01T22.52.20.023,0.920,0.518,-0.183,0.213
1635799940063,2021-11-01T22.52.20.063,0.960,2.378,0.518,1.098
1635799940103,2021-11-01T22.52.20.103,1.000,1.463,0.793,0.518
1635799940143,2021-11-01T22.52.20.143,1.040,-2.835,2.896,-1.189
1635799940183,2021-11-01T22.52.20.183,1.080,-1.585,3.293,-1.524
1635799940223,2021-11-01T22.52.20.223,1.120,-0.335,0.579,-1.006
1635799940263,2021-11-01T22.52.20.263,1.160,3.110,-1.280,0.366
1635799940303,2021-11-01T22.52.20.303,1.200,1.463,-0.091,0.854
1635799940343,2021-11-01T22.52.20.343,1.240,0.091,1.128,-0.549
1635799940383,2021-11-01T22.52.20.383,1.280,0.823,1.524,-1.494
1635799940423,2021-11-01T22.52.20.423,1.320,-1.524,0.549,-2.378
1635799940463,2021-11-01T22.52.20.463,1.360,-6.402,-2.073,-3.811
1635799940503,2021-11-01T22.52.20.503,1.400,-2.835,-0.427,-2.500
1635799940543,2021-11-01T22.52.20.543,1.440,-4.421,0.122,-1.951
1635799940583,2021-11-01T22.52.20.583,1.480,-6.006,-1.006,-2.439
1635799940623,2021-11-01T22.52.20.623,1.520,-3.506,1.433,-2.866
1635799940663,2021-11-01T22.52.20.663,1.560,-6.280,-0.274,-3.994
1635799940703,2021-11-01T22.52.20.703,1.600,-5.366,-0.610,-4.848
1635799940743,2021-11-01T22.52.20.743,1.640,-5.854,3.110,-5.244
1635799940783,2021-11-01T22.52.20.783,1.680,-7.744,4.085,-6.341
1635799940823,2021-11-01T22.52.20.823,1.720,-9.116,4.848,-7.805
1635799940863,2021-11-01T22.52.20.863,1.760,-6.616,4.299,-9.970
