epoch (ms),time (03:00),elapsed (s),pressure (Pa)
1635358380444,2021-10-27T21:13:00.444,13.550,100959.969
1635358380705,2021-10-27T21:13:00.705,13.811,100956.734
1635358380964,2021-10-27T21:13:00.964,14.070,100965.344
1635358381225,2021-10-27T21:13:01.225,14.331,100961.047
1635358381486,2021-10-27T21:13:01.486,14.592,100957.000
1635358381746,2021-10-27T21:13:01.746,14.852,100941.930
1635358382007,2021-10-27T21:13:02.007,15.113,100948.422
1635358382268,2021-10-27T21:13:02.268,15.374,100945.422
1635358382529,2021-10-27T21:13:02.529,15.635,100956.781
1635358382789,2021-10-27T21:13:02.789,15.895,100952.734
1635358383049,2021-10-27T21:13:03.049,16.155,100951.391
1635358383309,2021-10-27T21:13:03.309,16.415,100948.188
1635358383570,2021-10-27T21:13:03.570,16.676,100953.047
1635358383831,2021-10-27T21:13:03.831,16.937,100953.344
1635358384092,2021-10-27T21:13:04.092,17.198,100943.617
1635358384352,2021-10-27T21:13:04.352,17.458,100947.422
1635358384613,2021-10-27T21:13:04.613,17.719,100952.000
1635358384874,2021-10-27T21:13:04.874,17.980,100954.969
1635358385133,2021-10-27T21:13:05.133,18.239,100945.844
1635358385394,2021-10-27T21:13:05.394,18.500,100952.578
1635358385655,2021-10-27T21:13:05.655,18.761,100952.578
1635358385915,2021-10-27T21:13:05.915,19.021,100951.234
1635358386176,2021-10-27T21:13:06.176,19.282,100951.500
1635358386437,2021-10-27T21:13:06.437,19.543,100946.961
1635358386698,2021-10-27T21:13:06.698,19.804,100948.578
1635358386958,2021-10-27T21:13:06.958,20.064,100951.813
1635358387218,2021-10-27T21:13:07.218,20.324,100946.422
1635358387478,2021-10-27T21:13:07.478,20.584,100945.891
1635358387739,2021-10-27T21:13:07.739,20.845,100955.922
1635358388000,2021-10-27T21:13:08.000,21.106,100949.922
1635358388261,2021-10-27T21:13:08.261,21.367,100948.656
1635358388521,2021-10-27T21:13:08.521,21.627,100954.031
1635358388782,2021-10-27T21:13:08.782,21.888,100950.000
1635358389043,2021-10-27T21:13:09.043,22.149,100952.156
1635358389304,2021-10-27T21:13:09.304,22.410,100947.578
1635358389563,2021-10-27T21:13:09.563,22.669,100950.266
1635358389824,2021-10-27T21:13:09.824,22.930,100951.109
1635358390084,2021-10-27T21:13:10.084,23.190,100951.922
1635358390345,2021-10-27T21:13:10.345,23.451,100950.344
1635358390606,2021-10-27T21:13:10.606,23.712,100950.031
1635358390867,2021-10-27T21:13:10.867,23.973,100955.188
1635358391127,2021-10-27T21:13:11.127,24.233,100950.344
1635358391387,2021-10-27T21:13:11.387,24.493,100952.500
1635358391647,2021-10-27T21:13:11.647,24.753,100953.844
1635358391908,2021-10-27T21:13:11.908,25.014,100949.297
1635358392169,2021-10-27T21:13:12.169,25.275,100951.453
1635358392429,2021-10-27T21:13:12.429,25.535,100950.109
1635358392690,2021-10-27T21:13:12.690,25.796,100949.063
1635358392951,2021-10-27T21:13:12.951,26.057,100949.063
1635358393212,2021-10-27T21:13:13.212,26.318,100945.609
1635358393471,2021-10-27T21:13:13.471,26.577,100947.992
1635358393732,2021-10-27T21:13:13.732,26.838,100949.344
1635358393992,2021-10-27T21:13:13.992,27.098,100951.500
1635358394253,2021-10-27T21:13:14.253,27.359,100951.500
1635358394514,2021-10-27T21:13:14.514,27.620,100950.453
1635358394775,2021-10-27T21:13:14.775,27.881,100951.266
1635358395035,2021-10-27T21:13:15.035,28.141,100949.406
1635358395296,2021-10-27T21:13:15.296,28.402,100950.219
1635358395555,2021-10-27T21:13:15.555,28.661,100948.063
1635358395816,2021-10-27T21:13:15.816,28.922,100951.031
1635358396077,2021-10-27T21:13:16.077,29.183,100951.031
1635358396338,2021-10-27T21:13:16.338,29.444,100954.563
1635358396598,2021-10-27T21:13:16.598,29.704,100951.875
1635358396859,2021-10-27T21:13:16.859,29.965,100953.484
1635358397120,2021-10-27T21:13:17.120,30.226,100948.102
1635358397381,2021-10-27T21:13:17.381,30.487,100946.219
1635358397640,2021-10-27T21:13:17.640,30.746,100950.563
1635358397901,2021-10-27T21:13:17.901,31.007,100951.906
1635358398161,2021-10-27T21:13:18.161,31.267,100951.094
1635358398422,2021-10-27T21:13:18.422,31.528,100951.375
1635358398683,2021-10-27T21:13:18.683,31.789,100945.172
1635358398944,2021-10-27T21:13:18.944,32.050,100949.789
1635358399204,2021-10-27T21:13:19.204,32.310,100946.828
1635358399465,2021-10-27T21:13:19.465,32.571,100948.984
1635358399726,2021-10-27T21:13:19.726,32.832,100956.016
1635358399987,2021-10-27T21:13:19.987,33.093,100954.367
1635358400246,2021-10-27T21:13:20.246,33.352,100954.938
1635358400507,2021-10-27T21:13:20.507,33.613,100952.789
1635358400767,2021-10-27T21:13:20.767,33.873,100949.281
1635358401028,2021-10-27T21:13:21.028,34.134,100953.594
1635358401289,2021-10-27T21:13:21.289,34.395,100947.703
1635358401550,2021-10-27T21:13:21.550,34.656,100953.906
1635358401810,2021-10-27T21:13:21.810,34.916,100949.859
1635358402071,2021-10-27T21:13:22.071,35.177,100948.516
1635358402330,2021-10-27T21:13:22.330,35.436,100952.555
1635358402591,2021-10-27T21:13:22.591,35.697,100959.563
1635358402852,2021-10-27T21:13:22.852,35.958,100955.828
1635358403113,2021-10-27T21:13:23.113,36.219,100950.742
1635358403373,2021-10-27T21:13:23.373,36.479,100945.594
1635358403634,2021-10-27T21:13:23.634,36.740,100950.742
1635358403895,2021-10-27T21:13:23.895,37.001,100947.742
1635358404156,2021-10-27T21:13:24.156,37.262,100948.047
1635358404415,2021-10-27T21:13:24.415,37.521,100949.898
1635358404676,2021-10-27T21:13:24.676,37.782,100952.359
1635358404936,2021-10-27T21:13:24.936,38.042,100946.969
1635358405197,2021-10-27T21:13:25.197,38.303,100954.234
1635358405458,2021-10-27T21:13:25.458,38.564,100949.391
1635358405719,2021-10-27T21:13:25.719,38.825,100954.016
1635358405979,2021-10-27T21:13:25.979,39.085,100953.469
1635358406240,2021-10-27T21:13:26.240,39.346,100948.625
1635358406501,2021-10-27T21:13:26.501,39.607,100949.734
1635358406760,2021-10-27T21:13:26.760,39.866,100950.781
1635358407021,2021-10-27T21:13:27.021,40.127,100957.813
1635358407282,2021-10-27T21:13:27.282,40.388,100961.047
1635358407542,2021-10-27T21:13:27.542,40.648,100952.703
1635358407803,2021-10-27T21:13:27.803,40.909,100954.344
1635358408064,2021-10-27T21:13:28.064,41.170,100952.703
1635358408325,2021-10-27T21:13:28.325,41.431,100952.188
1635358408585,2021-10-27T21:13:28.585,41.691,100953.539
1635358408845,2021-10-27T21:13:28.845,41.951,100953.000
1635358409105,2021-10-27T21:13:29.105,42.211,100956.500
1635358409366,2021-10-27T21:13:29.366,42.472,100945.734
1635358409627,2021-10-27T21:13:29.627,42.733,100951.422
1635358409888,2021-10-27T21:13:29.888,42.994,100953.813
1635358410148,2021-10-27T21:13:30.148,43.254,100950.609
1635358410409,2021-10-27T21:13:30.409,43.515,100950.883
1635358410670,2021-10-27T21:13:30.670,43.776,100953.070
1635358410929,2021-10-27T21:13:30.929,44.035,100948.188
1635358411190,2021-10-27T21:13:31.190,44.296,100948.734
1635358411450,2021-10-27T21:13:31.450,44.556,100949.297
1635358411711,2021-10-27T21:13:31.711,44.817,100951.453
1635358411972,2021-10-27T21:13:31.972,45.078,100950.953
1635358412233,2021-10-27T21:13:32.233,45.339,100950.953
1635358412493,2021-10-27T21:13:32.493,45.599,100950.953
1635358412754,2021-10-27T21:13:32.754,45.860,100956.609
1635358413013,2021-10-27T21:13:33.013,46.119,100954.219
1635358413274,2021-10-27T21:13:33.274,46.380,100956.609
1635358413535,2021-10-27T21:13:33.535,46.641,100950.992
1635358413796,2021-10-27T21:13:33.796,46.902,100952.063
1635358414056,2021-10-27T21:13:34.056,47.162,100948.531
1635358414317,2021-10-27T21:13:34.317,47.423,100951.828
1635358414578,2021-10-27T21:13:34.578,47.684,100951.297
1635358414839,2021-10-27T21:13:34.839,47.945,100956.141
1635358415098,2021-10-27T21:13:35.098,48.204,100953.984
1635358415359,2021-10-27T21:13:35.359,48.465,100945.094
1635358415619,2021-10-27T21:13:35.619,48.725,100948.063
1635358415880,2021-10-27T21:13:35.880,48.986,100947.016
1635358416141,2021-10-27T21:13:36.141,49.247,100948.906
1635358416402,2021-10-27T21:13:36.402,49.508,100953.453
1635358416662,2021-10-27T21:13:36.662,49.768,100946.484
1635358416923,2021-10-27T21:13:36.923,50.029,100951.867
1635358417182,2021-10-27T21:13:37.182,50.288,100958.063
1635358417443,2021-10-27T21:13:37.443,50.549,100950.820
1635358417704,2021-10-27T21:13:37.704,50.810,100952.172
1635358417965,2021-10-27T21:13:37.965,51.071,100948.633
1635358418225,2021-10-27T21:13:38.225,51.331,100951.328
1635358418486,2021-10-27T21:13:38.486,51.592,100950.586
1635358418747,2021-10-27T21:13:38.747,51.853,100946.547
1635358419008,2021-10-27T21:13:39.008,52.114,100951.938
1635358419267,2021-10-27T21:13:39.267,52.373,100947.047
1635358419528,2021-10-27T21:13:39.528,52.634,100938.469
1635358419788,2021-10-27T21:13:39.788,52.894,100952.203
1635358420049,2021-10-27T21:13:40.049,53.155,100955.438
1635358420310,2021-10-27T21:13:40.310,53.416,100951.703
1635358420571,2021-10-27T21:13:40.571,53.677,100963.281
1635358420831,2021-10-27T21:13:40.831,53.937,100946.813
1635358421092,2021-10-27T21:13:41.092,54.198,100948.469
1635358421351,2021-10-27T21:13:41.351,54.457,100951.703
1635358421612,2021-10-27T21:13:41.612,54.718,100950.922
1635358421873,2021-10-27T21:13:41.873,54.979,100957.664
1635358422134,2021-10-27T21:13:42.134,55.240,100954.969
1635358422394,2021-10-27T21:13:42.394,55.500,100949.578
1635358422655,2021-10-27T21:13:42.655,55.761,100950.391
1635358422916,2021-10-27T21:13:42.916,56.022,100950.391
1635358423177,2021-10-27T21:13:43.177,56.283,100945.000
1635358423436,2021-10-27T21:13:43.436,56.542,100945.000
1635358423697,2021-10-27T21:13:43.697,56.803,100950.156
1635358423957,2021-10-27T21:13:43.957,57.063,100949.344
1635358424218,2021-10-27T21:13:44.218,57.324,100946.648
1635358424479,2021-10-27T21:13:44.479,57.585,100951.000
1635358424740,2021-10-27T21:13:44.740,57.846,100943.750
1635358425000,2021-10-27T21:13:45.000,58.106,100953.688
1635358425261,2021-10-27T21:13:45.261,58.367,100948.602
1635358425520,2021-10-27T21:13:45.520,58.626,100951.297
1635358425781,2021-10-27T21:13:45.781,58.887,100948.297
1635358426042,2021-10-27T21:13:46.042,59.148,100955.336
1635358426303,2021-10-27T21:13:46.303,59.409,100955.875
1635358426563,2021-10-27T21:13:46.563,59.669,100954.297
1635358426824,2021-10-27T21:13:46.824,59.930,100950.250
1635358427085,2021-10-27T21:13:47.085,60.191,100948.367
1635358427346,2021-10-27T21:13:47.346,60.452,100949.719
1635358427605,2021-10-27T21:13:47.605,60.711,100953.516
1635358427866,2021-10-27T21:13:47.866,60.972,100952.945
1635358428126,2021-10-27T21:13:48.126,61.232,100939.234
1635358428387,2021-10-27T21:13:48.387,61.493,100940.859
1635358428648,2021-10-27T21:13:48.648,61.754,100948.938
1635358428909,2021-10-27T21:13:48.909,62.015,100955.141
1635358429169,2021-10-27T21:13:49.169,62.275,100945.203
1635358429430,2021-10-27T21:13:49.430,62.536,100953.281
1635358429689,2021-10-27T21:13:49.689,62.795,100947.891
1635358429950,2021-10-27T21:13:49.950,63.056,100956.250
1635358430211,2021-10-27T21:13:50.211,63.317,100947.891
1635358430471,2021-10-27T21:13:50.471,63.577,100944.125
1635358430732,2021-10-27T21:13:50.732,63.838,100953.859
1635358430993,2021-10-27T21:13:50.993,64.099,100951.164
1635358431254,2021-10-27T21:13:51.254,64.360,100950.359
1635358431514,2021-10-27T21:13:51.514,64.620,100945.773
1635358431774,2021-10-27T21:13:51.774,64.880,100940.383
1635358432034,2021-10-27T21:13:52.034,65.140,100950.391
1635358432295,2021-10-27T21:13:52.295,65.401,100943.375
1635358432556,2021-10-27T21:13:52.556,65.662,100947.422
1635358432817,2021-10-27T21:13:52.817,65.923,100945.531
1635358433077,2021-10-27T21:13:53.077,66.183,100953.625
1635358433338,2021-10-27T21:13:53.338,66.444,100958.469
1635358433599,2021-10-27T21:13:53.599,66.705,100943.109
1635358433860,2021-10-27T21:13:53.860,66.966,100949.852
1635358434120,2021-10-27T21:13:54.120,67.226,100954.734
1635358434380,2021-10-27T21:13:54.380,67.486,100947.453
1635358434640,2021-10-27T21:13:54.640,67.746,100938.828
1635358434901,2021-10-27T21:13:54.901,68.007,100934.797
1635358435162,2021-10-27T21:13:55.162,68.268,100946.922
1635358435423,2021-10-27T21:13:55.423,68.529,100939.672
1635358435683,2021-10-27T21:13:55.683,68.789,100923.500
1635358435944,2021-10-27T21:13:55.944,69.050,100972.016
1635358436205,2021-10-27T21:13:56.205,69.311,100925.125
1635358436464,2021-10-27T21:13:56.464,69.570,100954.766
1635358436725,2021-10-27T21:13:56.725,69.831,100934.555
1635358436986,2021-10-27T21:13:56.986,70.092,100934.313
1635358437246,2021-10-27T21:13:57.246,70.352,100934.859
1635358437507,2021-10-27T21:13:57.507,70.613,100936.203
1635358437768,2021-10-27T21:13:57.768,70.874,100944.828
1635358438029,2021-10-27T21:13:58.029,71.135,100943.750
1635358438289,2021-10-27T21:13:58.289,71.395,100945.094
1635358438549,2021-10-27T21:13:58.549,71.655,100946.984
1635358438809,2021-10-27T21:13:58.809,71.915,100951.328
1635358439070,2021-10-27T21:13:59.070,72.176,100946.211
1635358439331,2021-10-27T21:13:59.331,72.437,100952.141
1635358439592,2021-10-27T21:13:59.592,72.698,100950.820
1635358439852,2021-10-27T21:13:59.852,72.958,100946.781
1635358440113,2021-10-27T21:14:00.113,73.219,100940.820
1635358440374,2021-10-27T21:14:00.374,73.480,100944.328
1635358440633,2021-10-27T21:14:00.633,73.739,100950.820
1635358440894,2021-10-27T21:14:00.894,74.000,100949.203
1635358441155,2021-10-27T21:14:01.155,74.261,100946.781
1635358441415,2021-10-27T21:14:01.415,74.521,100944.086
1635358441676,2021-10-27T21:14:01.676,74.782,100945.734
1635358441937,2021-10-27T21:14:01.937,75.043,100949.781
1635358442198,2021-10-27T21:14:02.198,75.304,100943.578
1635358442458,2021-10-27T21:14:02.458,75.564,100943.047
1635358442718,2021-10-27T21:14:02.718,75.824,100941.156
1635358442978,2021-10-27T21:14:02.978,76.084,100943.609
1635358443239,2021-10-27T21:14:03.239,76.345,100946.844
1635358443500,2021-10-27T21:14:03.500,76.606,100946.031
1635358443761,2021-10-27T21:14:03.761,76.867,100943.109
1635358444021,2021-10-27T21:14:04.021,77.127,100945.797
1635358444282,2021-10-27T21:14:04.282,77.388,100943.609
1635358444543,2021-10-27T21:14:04.543,77.649,100947.961
1635358444802,2021-10-27T21:14:04.802,77.908,100947.961
1635358445063,2021-10-27T21:14:05.063,78.169,100945.531
1635358445324,2021-10-27T21:14:05.324,78.430,100944.188
1635358445584,2021-10-27T21:14:05.584,78.690,100947.180
1635358445845,2021-10-27T21:14:05.845,78.951,100950.922
1635358446106,2021-10-27T21:14:06.106,79.212,100945.836
1635358446367,2021-10-27T21:14:06.367,79.473,100945.023
1635358446627,2021-10-27T21:14:06.627,79.733,100945.023
1635358446887,2021-10-27T21:14:06.887,79.993,100948.531
1635358447147,2021-10-27T21:14:07.147,80.253,100953.688
1635358447408,2021-10-27T21:14:07.408,80.514,100944.484
1635358447669,2021-10-27T21:14:07.669,80.775,100950.445
1635358447929,2021-10-27T21:14:07.929,81.035,100945.836
1635358448190,2021-10-27T21:14:08.190,81.296,100963.422
1635358448451,2021-10-27T21:14:08.451,81.557,100959.875
1635358448712,2021-10-27T21:14:08.712,81.818,100965.578
1635358448971,2021-10-27T21:14:08.971,82.077,100958.297
1635358449232,2021-10-27T21:14:09.232,82.338,100962.070
1635358449492,2021-10-27T21:14:09.492,82.598,100960.992
1635358449753,2021-10-27T21:14:09.753,82.859,100954.484
1635358450014,2021-10-27T21:14:10.014,83.120,100952.906
1635358450275,2021-10-27T21:14:10.275,83.381,100955.906
1635358450535,2021-10-27T21:14:10.535,83.641,100955.906
1635358450796,2021-10-27T21:14:10.796,83.902,100960.219
1635358451055,2021-10-27T21:14:11.055,84.161,100952.672
1635358451316,2021-10-27T21:14:11.316,84.422,100949.977
1635358451577,2021-10-27T21:14:11.577,84.683,100952.969
1635358451838,2021-10-27T21:14:11.838,84.944,100955.672
1635358452098,2021-10-27T21:14:12.098,85.204,100949.438
1635358452359,2021-10-27T21:14:12.359,85.465,100949.734
1635358452620,2021-10-27T21:14:12.620,85.726,100933.797
1635358452881,2021-10-27T21:14:12.881,85.987,100913.891
1635358453140,2021-10-27T21:14:13.140,86.246,100940.000
1635358453401,2021-10-27T21:14:13.401,86.507,101020.633
1635358453661,2021-10-27T21:14:13.661,86.767,100958.125
1635358453922,2021-10-27T21:14:13.922,87.028,100977.500
1635358454183,2021-10-27T21:14:14.183,87.289,100911.461
1635358454444,2021-10-27T21:14:14.444,87.550,100941.414
1635358454704,2021-10-27T21:14:14.704,87.810,100949.500
1635358454965,2021-10-27T21:14:14.965,88.071,100942.453
1635358455224,2021-10-27T21:14:15.224,88.330,100948.688
1635358455485,2021-10-27T21:14:15.485,88.591,100971.641
1635358455746,2021-10-27T21:14:15.746,88.852,100949.797
1635358456007,2021-10-27T21:14:16.007,89.113,100946.563
1635358456267,2021-10-27T21:14:16.267,89.373,100943.867
1635358456528,2021-10-27T21:14:16.528,89.634,100947.375
1635358456789,2021-10-27T21:14:16.789,89.895,100939.289
1635358457050,2021-10-27T21:14:17.050,90.156,100946.836
1635358457309,2021-10-27T21:14:17.309,90.415,100944.141
1635358457570,2021-10-27T21:14:17.570,90.676,100940.633
1635358457830,2021-10-27T21:14:17.830,90.936,100958.453
1635358458091,2021-10-27T21:14:18.091,91.197,100947.672
1635358458352,2021-10-27T21:14:18.352,91.458,100978.141
1635358458613,2021-10-27T21:14:18.613,91.719,100970.859
1635358458873,2021-10-27T21:14:18.873,91.979,100961.422
1635358459134,2021-10-27T21:14:19.134,92.240,100953.063
1635358459393,2021-10-27T21:14:19.393,92.499,100950.133
1635358459654,2021-10-27T21:14:19.654,92.760,100946.359
1635358459915,2021-10-27T21:14:19.915,93.021,100947.438
1635358460176,2021-10-27T21:14:20.176,93.282,100947.438
1635358460436,2021-10-27T21:14:20.436,93.542,100946.094
1635358460697,2021-10-27T21:14:20.697,93.803,100949.891
1635358460958,2021-10-27T21:14:20.958,94.064,100949.891
1635358461219,2021-10-27T21:14:21.219,94.325,100954.203
1635358461478,2021-10-27T21:14:21.478,94.584,100949.891
1635358461739,2021-10-27T21:14:21.739,94.845,100947.203
1635358461999,2021-10-27T21:14:21.999,95.105,100946.125
1635358462260,2021-10-27T21:14:22.260,95.366,100950.703
1635358462521,2021-10-27T21:14:22.521,95.627,100943.422
1635358462782,2021-10-27T21:14:22.782,95.888,100947.766
1635358463042,2021-10-27T21:14:23.042,96.148,100948.008
1635358463303,2021-10-27T21:14:23.303,96.409,100949.922
1635358463564,2021-10-27T21:14:23.564,96.670,100950.469
1635358463823,2021-10-27T21:14:23.823,96.929,100952.625
1635358464084,2021-10-27T21:14:24.084,97.190,100953.430
1635358464345,2021-10-27T21:14:24.345,97.451,100952.922
1635358464605,2021-10-27T21:14:24.605,97.711,100949.391
1635358464866,2021-10-27T21:14:24.866,97.972,100949.148
1635358465127,2021-10-27T21:14:25.127,98.233,100952.078
1635358465388,2021-10-27T21:14:25.388,98.494,100950.734
1635358465648,2021-10-27T21:14:25.648,98.754,100947.531
1635358465909,2021-10-27T21:14:25.909,99.015,100942.953
1635358466168,2021-10-27T21:14:26.168,99.274,100949.688
1635358466429,2021-10-27T21:14:26.429,99.535,100944.297
1635358466690,2021-10-27T21:14:26.690,99.796,100949.148
1635358466950,2021-10-27T21:14:26.950,100.056,100951.031
1635358467211,2021-10-27T21:14:27.211,100.317,100951.336
1635358467472,2021-10-27T21:14:27.472,100.578,100948.641
1635358467733,2021-10-27T21:14:27.733,100.839,100947.563
1635358467993,2021-10-27T21:14:27.993,101.099,100943.250
1635358468253,2021-10-27T21:14:28.253,101.359,100946.219
1635358468513,2021-10-27T21:14:28.513,101.619,100944.359
1635358468774,2021-10-27T21:14:28.774,101.880,100944.359
1635358469035,2021-10-27T21:14:29.035,102.141,100944.359
1635358469296,2021-10-27T21:14:29.296,102.402,100947.563
1635358469556,2021-10-27T21:14:29.556,102.662,100946.219
1635358469817,2021-10-27T21:14:29.817,102.923,100951.906
1635358470078,2021-10-27T21:14:30.078,103.184,100945.438
1635358470337,2021-10-27T21:14:30.337,103.443,100948.672
1635358470598,2021-10-27T21:14:30.598,103.704,100941.125
1635358470859,2021-10-27T21:14:30.859,103.965,100951.125
1635358471119,2021-10-27T21:14:31.119,104.225,100955.172
1635358471380,2021-10-27T21:14:31.380,104.486,100951.672
1635358471641,2021-10-27T21:14:31.641,104.747,100950.078
1635358471902,2021-10-27T21:14:31.902,105.008,100945.203
1635358472162,2021-10-27T21:14:32.162,105.268,100951.430
1635358472422,2021-10-27T21:14:32.422,105.528,100952.781
1635358472682,2021-10-27T21:14:32.682,105.788,100951.188
1635358472943,2021-10-27T21:14:32.943,106.049,100951.703
1635358473204,2021-10-27T21:14:33.204,106.310,100946.031
1635358473465,2021-10-27T21:14:33.465,106.571,100946.305
1635358473725,2021-10-27T21:14:33.725,106.831,100949.305
1635358473986,2021-10-27T21:14:33.986,107.092,100947.891
1635358474247,2021-10-27T21:14:34.247,107.353,100952.000
1635358474506,2021-10-27T21:14:34.506,107.612,100939.328
1635358474767,2021-10-27T21:14:34.767,107.873,100950.414
1635358475028,2021-10-27T21:14:35.028,108.134,100947.953
1635358475288,2021-10-27T21:14:35.288,108.394,100942.563
1635358475549,2021-10-27T21:14:35.549,108.655,100953.109
1635358475810,2021-10-27T21:14:35.810,108.916,100948.766
1635358476071,2021-10-27T21:14:36.071,109.177,100948.258
1635358476331,2021-10-27T21:14:36.331,109.437,100949.875
1635358476591,2021-10-27T21:14:36.591,109.697,100952.875
1635358476851,2021-10-27T21:14:36.851,109.957,100942.328
1635358477112,2021-10-27T21:14:37.112,110.218,100945.828
1635358477373,2021-10-27T21:14:37.373,110.479,100950.172
1635358477634,2021-10-27T21:14:37.634,110.740,100946.641
1635358477894,2021-10-27T21:14:37.894,111.000,100946.125
1635358478155,2021-10-27T21:14:38.155,111.261,100947.484
1635358478416,2021-10-27T21:14:38.416,111.522,100946.641
1635358478675,2021-10-27T21:14:38.675,111.781,100949.094
1635358478936,2021-10-27T21:14:38.936,112.042,100940.438
1635358479197,2021-10-27T21:14:39.197,112.303,100950.172
1635358479457,2021-10-27T21:14:39.457,112.563,100946.938
1635358479718,2021-10-27T21:14:39.718,112.824,100953.141
1635358479979,2021-10-27T21:14:39.979,113.085,100944.781
1635358480240,2021-10-27T21:14:40.240,113.346,100947.508
1635358480500,2021-10-27T21:14:40.500,113.606,100945.352
1635358480760,2021-10-27T21:14:40.760,113.866,100947.508
1635358481020,2021-10-27T21:14:41.020,114.126,100947.508
1635358481281,2021-10-27T21:14:41.281,114.387,100953.734
1635358481542,2021-10-27T21:14:41.542,114.648,100944.305
1635358481803,2021-10-27T21:14:41.803,114.909,100951.344
1635358482063,2021-10-27T21:14:42.063,115.169,100949.695
1635358482324,2021-10-27T21:14:42.324,115.430,100960.484
1635358482585,2021-10-27T21:14:42.585,115.691,100948.352
1635358482844,2021-10-27T21:14:42.844,115.950,100948.648
1635358483105,2021-10-27T21:14:43.105,116.211,100946.492
1635358483366,2021-10-27T21:14:43.366,116.472,100953.000
1635358483626,2021-10-27T21:14:43.626,116.732,100949.492
1635358483887,2021-10-27T21:14:43.887,116.993,100948.406
1635358484148,2021-10-27T21:14:44.148,117.254,100955.688
1635358484409,2021-10-27T21:14:44.409,117.515,100956.234
1635358484669,2021-10-27T21:14:44.669,117.775,100956.500
1635358484929,2021-10-27T21:14:44.929,118.035,100944.664
1635358485189,2021-10-27T21:14:45.189,118.295,100940.859
1635358485450,2021-10-27T21:14:45.450,118.556,100930.078
1635358485711,2021-10-27T21:14:45.711,118.817,100926.031
1635358485971,2021-10-27T21:14:45.971,119.077,100943.828
1635358486232,2021-10-27T21:14:46.232,119.338,100937.391
1635358486493,2021-10-27T21:14:46.493,119.599,100949.813
1635358486754,2021-10-27T21:14:46.754,119.860,100948.469
1635358487013,2021-10-27T21:14:47.013,120.119,100950.625
1635358487274,2021-10-27T21:14:47.274,120.380,100948.984
1635358487534,2021-10-27T21:14:47.534,120.640,100953.328
