epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636373165585,2021-11-08T14.06.05.585,0.000,0.070,-0.181,-0.991
1636373165625,2021-11-08T14.06.05.625,0.040,0.071,-0.184,-1.001
1636373165665,2021-11-08T14.06.05.665,0.080,0.071,-0.181,-0.999
1636373165705,2021-11-08T14.06.05.705,0.120,0.071,-0.183,-0.999
1636373165745,2021-11-08T14.06.05.745,0.160,0.071,-0.181,-0.998
1636373165785,2021-11-08T14.06.05.785,0.200,0.070,-0.183,-0.998
1636373165825,2021-11-08T14.06.05.825,0.240,0.069,-0.183,-0.998
1636373165865,2021-11-08T14.06.05.865,0.280,0.069,-0.181,-0.997
1636373165905,2021-11-08T14.06.05.905,0.320,0.070,-0.182,-0.998
1636373165945,2021-11-08T14.06.05.945,0.360,0.070,-0.181,-1.000
1636373165985,2021-11-08T14.06.05.985,0.400,0.073,-0.185,-0.998
1636373166025,2021-11-08T14.06.06.025,0.440,0.069,-0.181,-0.997
1636373166065,2021-11-08T14.06.06.065,0.480,0.070,-0.181,-0.999
1636373166105,2021-11-08T14.06.06.105,0.520,0.071,-0.184,-0.997
1636373166145,2021-11-08T14.06.06.145,0.560,0.071,-0.181,-0.999
1636373166185,2021-11-08T14.06.06.185,0.600,0.071,-0.185,-0.998
1636373166225,2021-11-08T14.06.06.225,0.640,0.072,-0.181,-0.998
1636373166265,2021-11-08T14.06.06.265,0.680,0.070,-0.183,-0.998
1636373166305,2021-11-08T14.06.06.305,0.720,0.070,-0.181,-0.997
1636373166345,2021-11-08T14.06.06.345,0.760,0.071,-0.185,-0.998
1636373166385,2021-11-08T14.06.06.385,0.800,0.070,-0.183,-0.997
1636373166425,2021-11-08T14.06.06.425,0.840,0.070,-0.182,-0.997
1636373166465,2021-11-08T14.06.06.465,0.880,0.071,-0.182,-0.997
1636373166505,2021-11-08T14.06.06.505,0.920,0.072,-0.182,-0.997
1636373166545,2021-11-08T14.06.06.545,0.960,0.072,-0.182,-0.997
1636373166585,2021-11-08T14.06.06.585,1.000,0.072,-0.184,-0.998
1636373166625,2021-11-08T14.06.06.625,1.040,0.071,-0.181,-0.998
1636373166665,2021-11-08T14.06.06.665,1.080,0.069,-0.187,-0.996
1636373166705,2021-11-08T14.06.06.705,1.120,0.070,-0.180,-0.998
1636373166745,2021-11-08T14.06.06.745,1.160,0.070,-0.187,-0.995
1636373166785,2021-11-08T14.06.06.785,1.200,0.072,-0.182,-0.996
1636373166825,2021-11-08T14.06.06.825,1.240,0.069,-0.180,-0.997
1636373166865,2021-11-08T14.06.06.865,1.280,0.070,-0.184,-0.997
1636373166905,2021-11-08T14.06.06.905,1.320,0.073,-0.180,-0.997
1636373166945,2021-11-08T14.06.06.945,1.360,0.069,-0.185,-0.997
1636373166985,2021-11-08T14.06.06.985,1.400,0.071,-0.177,-0.998
1636373167025,2021-11-08T14.06.07.025,1.440,0.071,-0.186,-0.998
1636373167065,2021-11-08T14.06.07.065,1.480,0.072,-0.183,-0.997
1636373167105,2021-11-08T14.06.07.105,1.520,0.068,-0.177,-0.998
1636373167145,2021-11-08T14.06.07.145,1.560,0.071,-0.184,-0.997
1636373167185,2021-11-08T14.06.07.185,1.600,0.073,-0.186,-0.997
1636373167225,2021-11-08T14.06.07.225,1.640,0.074,-0.174,-1.000
1636373167265,2021-11-08T14.06.07.265,1.680,0.060,-0.188,-0.996
1636373167305,2021-11-08T14.06.07.305,1.720,0.078,-0.183,-0.999
1636373167345,2021-11-08T14.06.07.345,1.760,0.072,-0.180,-0.996
1636373167385,2021-11-08T14.06.07.385,1.800,0.071,-0.187,-0.996
1636373167425,2021-11-08T14.06.07.425,1.840,0.077,-0.178,-0.999
1636373167465,2021-11-08T14.06.07.465,1.880,0.064,-0.184,-0.995
1636373167505,2021-11-08T14.06.07.505,1.920,0.074,-0.182,-0.998
1636373167545,2021-11-08T14.06.07.545,1.960,0.070,-0.183,-0.997
1636373167585,2021-11-08T14.06.07.585,2.000,0.070,-0.180,-0.998
1636373167625,2021-11-08T14.06.07.625,2.040,0.073,-0.178,-0.998
1636373167665,2021-11-08T14.06.07.665,2.080,0.071,-0.193,-0.995
1636373167705,2021-11-08T14.06.07.705,2.120,0.071,-0.176,-0.997
1636373167745,2021-11-08T14.06.07.745,2.160,0.072,-0.186,-0.998
1636373167785,2021-11-08T14.06.07.785,2.200,0.074,-0.183,-0.998
1636373167825,2021-11-08T14.06.07.825,2.240,0.071,-0.181,-0.997
1636373167865,2021-11-08T14.06.07.865,2.280,0.072,-0.183,-0.997
1636373167905,2021-11-08T14.06.07.905,2.320,0.073,-0.182,-0.997
1636373167945,2021-11-08T14.06.07.945,2.360,0.072,-0.186,-0.996
1636373167985,2021-11-08T14.06.07.985,2.400,0.071,-0.183,-0.997
1636373168025,2021-11-08T14.06.08.025,2.440,0.071,-0.182,-0.996
1636373168065,2021-11-08T14.06.08.065,2.480,0.071,-0.183,-0.997
1636373168105,2021-11-08T14.06.08.105,2.520,0.078,-0.183,-0.997
1636373168145,2021-11-08T14.06.08.145,2.560,0.069,-0.184,-0.995
1636373168185,2021-11-08T14.06.08.185,2.600,0.069,-0.186,-0.997
1636373168225,2021-11-08T14.06.08.225,2.640,0.073,-0.181,-0.997
1636373168265,2021-11-08T14.06.08.265,2.680,0.071,-0.187,-0.995
1636373168305,2021-11-08T14.06.08.305,2.720,0.079,-0.180,-0.998
1636373168345,2021-11-08T14.06.08.345,2.760,0.073,-0.186,-0.995
1636373168385,2021-11-08T14.06.08.385,2.800,0.061,-0.175,-0.996
1636373168425,2021-11-08T14.06.08.425,2.840,0.084,-0.186,-0.999
1636373168465,2021-11-08T14.06.08.465,2.880,0.072,-0.184,-0.996
1636373168505,2021-11-08T14.06.08.505,2.920,0.061,-0.184,-0.995
1636373168545,2021-11-08T14.06.08.545,2.960,0.066,-0.186,-0.995
1636373168585,2021-11-08T14.06.08.585,3.000,0.074,-0.181,-0.998
1636373168625,2021-11-08T14.06.08.625,3.040,0.075,-0.180,-0.999
1636373168665,2021-11-08T14.06.08.665,3.080,0.065,-0.184,-0.996
1636373168705,2021-11-08T14.06.08.705,3.120,0.078,-0.177,-0.999
1636373168745,2021-11-08T14.06.08.745,3.160,0.068,-0.184,-0.996
1636373168785,2021-11-08T14.06.08.785,3.200,0.070,-0.180,-0.998
1636373168825,2021-11-08T14.06.08.825,3.240,0.071,-0.183,-0.996
1636373168865,2021-11-08T14.06.08.865,3.280,0.071,-0.185,-0.997
1636373168905,2021-11-08T14.06.08.905,3.320,0.070,-0.183,-0.997
1636373168945,2021-11-08T14.06.08.945,3.360,0.069,-0.182,-0.996
1636373168985,2021-11-08T14.06.08.985,3.400,0.065,-0.183,-0.996
1636373169025,2021-11-08T14.06.09.025,3.440,0.066,-0.190,-0.998
1636373169065,2021-11-08T14.06.09.065,3.480,0.079,-0.178,-0.997
1636373169105,2021-11-08T14.06.09.105,3.520,0.064,-0.182,-0.995
1636373169145,2021-11-08T14.06.09.145,3.560,0.068,-0.185,-0.996
1636373169185,2021-11-08T14.06.09.185,3.600,0.063,-0.183,-0.998
1636373169225,2021-11-08T14.06.09.225,3.640,0.073,-0.183,-0.998
1636373169265,2021-11-08T14.06.09.265,3.680,0.070,-0.182,-0.998
1636373169305,2021-11-08T14.06.09.305,3.720,0.070,-0.187,-0.997
1636373169345,2021-11-08T14.06.09.345,3.760,0.068,-0.187,-0.996
1636373169385,2021-11-08T14.06.09.385,3.800,0.067,-0.190,-0.995
1636373169425,2021-11-08T14.06.09.425,3.840,0.070,-0.183,-0.997
1636373169465,2021-11-08T14.06.09.465,3.880,0.074,-0.185,-0.997
