epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636210306753,2021-11-06T16.51.46.753,0.000,-2.683,-2.378,-0.945
1636210306794,2021-11-06T16.51.46.794,0.041,-2.652,-2.165,-1.646
1636210306833,2021-11-06T16.51.46.833,0.080,-1.067,-1.951,-0.701
1636210306873,2021-11-06T16.51.46.873,0.120,-0.793,-1.616,1.159
1636210306912,2021-11-06T16.51.46.912,0.159,0.976,-1.677,2.104
1636210306952,2021-11-06T16.51.46.952,0.199,1.890,-1.006,1.951
1636210306991,2021-11-06T16.51.46.991,0.238,-0.305,0.183,0.823
1636210307031,2021-11-06T16.51.47.031,0.278,-0.518,0.122,-0.854
1636210307072,2021-11-06T16.51.47.072,0.319,1.951,0.305,-2.012
1636210307112,2021-11-06T16.51.47.112,0.359,2.287,0.671,-1.951
1636210307151,2021-11-06T16.51.47.151,0.398,3.262,0.427,-2.470
1636210307191,2021-11-06T16.51.47.191,0.438,5.793,-0.061,-4.207
1636210307230,2021-11-06T16.51.47.230,0.477,5.366,0.183,-4.604
1636210307270,2021-11-06T16.51.47.270,0.517,3.323,-0.579,-3.811
1636210307309,2021-11-06T16.51.47.309,0.556,3.293,-1.951,-3.293
1636210307349,2021-11-06T16.51.47.349,0.596,5.823,-1.494,-3.049
1636210307390,2021-11-06T16.51.47.390,0.637,5.335,0.274,-2.043
1636210307429,2021-11-06T16.51.47.429,0.676,1.159,1.982,-0.579
1636210307469,2021-11-06T16.51.47.469,0.716,0.244,1.646,-0.305
1636210307509,2021-11-06T16.51.47.509,0.756,3.140,1.128,-0.732
1636210307548,2021-11-06T16.51.47.548,0.795,7.500,0.976,-0.945
1636210307588,2021-11-06T16.51.47.588,0.835,9.024,0.244,-0.732
1636210307627,2021-11-06T16.51.47.627,0.874,6.860,-0.427,-1.768
1636210307668,2021-11-06T16.51.47.668,0.915,2.835,-2.073,-3.323
1636210307708,2021-11-06T16.51.47.708,0.955,-1.646,-3.628,-3.598
1636210307747,2021-11-06T16.51.47.747,0.994,-5.244,-3.872,-2.500
1636210307787,2021-11-06T16.51.47.787,1.034,-6.921,-2.866,-0.793
1636210307826,2021-11-06T16.51.47.826,1.073,-7.805,-3.811,-0.091
1636210307866,2021-11-06T16.51.47.866,1.113,-6.555,-3.262,0.091
1636210307906,2021-11-06T16.51.47.906,1.153,-2.165,-0.488,-0.274
1636210307945,2021-11-06T16.51.47.945,1.192,0.884,-0.396,-1.646
1636210307986,2021-11-06T16.51.47.986,1.233,1.280,-0.030,-1.707
1636210308026,2021-11-06T16.51.48.026,1.273,-0.549,0.061,-1.159
1636210308065,2021-11-06T16.51.48.065,1.312,-2.713,-1.646,-0.884
1636210308105,2021-11-06T16.51.48.105,1.352,-2.591,-1.616,-1.250
1636210308144,2021-11-06T16.51.48.144,1.391,-3.293,-1.220,-1.311
1636210308184,2021-11-06T16.51.48.184,1.431,-2.287,-1.829,-1.646
1636210308223,2021-11-06T16.51.48.223,1.470,-0.610,-1.372,-1.311
1636210308264,2021-11-06T16.51.48.264,1.511,0.305,0.030,-0.701
1636210308304,2021-11-06T16.51.48.304,1.551,3.201,0.610,-0.945
1636210308344,2021-11-06T16.51.48.344,1.591,4.116,0.762,-1.524
1636210308383,2021-11-06T16.51.48.383,1.630,4.634,0.183,-2.530
1636210308423,2021-11-06T16.51.48.423,1.670,2.896,-0.457,-2.988
1636210308462,2021-11-06T16.51.48.462,1.709,1.738,-1.037,-3.506
1636210308502,2021-11-06T16.51.48.502,1.749,1.280,-0.549,-3.567
1636210308543,2021-11-06T16.51.48.543,1.790,-0.671,-0.335,-3.384
1636210308582,2021-11-06T16.51.48.582,1.829,0.793,0.854,-2.409
1636210308622,2021-11-06T16.51.48.622,1.869,5.732,1.707,-1.402
1636210308661,2021-11-06T16.51.48.661,1.908,5.579,1.646,-0.671
1636210308701,2021-11-06T16.51.48.701,1.948,2.927,1.616,-0.823
1636210308740,2021-11-06T16.51.48.740,1.987,1.006,0.701,-1.494
1636210308780,2021-11-06T16.51.48.780,2.027,-1.982,-0.488,-2.104
1636210308820,2021-11-06T16.51.48.820,2.067,-5.579,-1.341,-2.043
1636210308861,2021-11-06T16.51.48.861,2.108,-8.293,-1.738,-1.616
1636210308900,2021-11-06T16.51.48.900,2.147,-5.732,-2.226,-1.372
1636210308940,2021-11-06T16.51.48.940,2.187,-4.146,-2.805,-1.067
1636210308979,2021-11-06T16.51.48.979,2.226,-1.860,-1.524,-0.427
1636210309019,2021-11-06T16.51.49.019,2.266,0.945,-0.335,-0.732
1636210309058,2021-11-06T16.51.49.058,2.305,2.805,0.457,-1.159
1636210309098,2021-11-06T16.51.49.098,2.345,0.640,0.640,-0.793
1636210309139,2021-11-06T16.51.49.139,2.386,-0.610,-0.213,-0.945
1636210309178,2021-11-06T16.51.49.178,2.425,-0.518,-1.220,-1.067
1636210309218,2021-11-06T16.51.49.218,2.465,-1.860,-2.165,0.152
1636210309258,2021-11-06T16.51.49.258,2.505,-3.232,-3.384,3.598
1636210309297,2021-11-06T16.51.49.297,2.544,-2.439,-2.409,5.244
1636210309337,2021-11-06T16.51.49.337,2.584,0.091,-1.128,3.171
1636210309376,2021-11-06T16.51.49.376,2.623,-1.189,-0.305,2.073
1636210309417,2021-11-06T16.51.49.417,2.664,-1.738,0.122,1.433
1636210309457,2021-11-06T16.51.49.457,2.704,0.427,-1.616,-0.244
1636210309496,2021-11-06T16.51.49.496,2.743,4.055,-2.500,-1.341
1636210309536,2021-11-06T16.51.49.536,2.783,5.152,-2.012,-0.884
1636210309575,2021-11-06T16.51.49.575,2.822,3.811,-1.463,0.274
1636210309615,2021-11-06T16.51.49.615,2.862,4.909,-2.317,0.945
1636210309655,2021-11-06T16.51.49.655,2.902,6.951,-3.049,1.555
1636210309694,2021-11-06T16.51.49.694,2.941,9.573,-2.774,1.311
1636210309735,2021-11-06T16.51.49.735,2.982,10.671,-3.659,-0.427
1636210309775,2021-11-06T16.51.49.775,3.022,5.945,-5.274,-1.341
1636210309814,2021-11-06T16.51.49.814,3.061,-0.671,-5.793,-1.098
1636210309854,2021-11-06T16.51.49.854,3.101,-5.152,-6.220,-0.945
1636210309893,2021-11-06T16.51.49.893,3.140,-8.780,-8.171,-0.488
1636210309933,2021-11-06T16.51.49.933,3.180,-11.463,-8.567,0.061
1636210309972,2021-11-06T16.51.49.972,3.219,-9.756,-3.506,-0.640
1636210310013,2021-11-06T16.51.50.013,3.260,-2.561,-1.677,-1.799
1636210310053,2021-11-06T16.51.50.053,3.300,1.860,-1.646,-1.250
1636210310093,2021-11-06T16.51.50.093,3.340,2.287,-2.226,-1.189
1636210310132,2021-11-06T16.51.50.132,3.379,1.860,-4.207,-1.921
1636210310172,2021-11-06T16.51.50.172,3.419,0.183,-7.774,-1.250
1636210310211,2021-11-06T16.51.50.211,3.458,-1.707,-10.884,-0.091
1636210310251,2021-11-06T16.51.50.251,3.498,-3.140,-4.482,0.366
1636210310290,2021-11-06T16.51.50.290,3.537,-5.854,-0.061,-0.793
1636210310331,2021-11-06T16.51.50.331,3.578,-11.402,-1.250,-1.280
1636210310371,2021-11-06T16.51.50.371,3.618,-11.921,-2.439,-1.707
1636210310410,2021-11-06T16.51.50.410,3.657,-8.994,-1.433,-2.104
1636210310450,2021-11-06T16.51.50.450,3.697,-3.323,0.549,-1.707
1636210310490,2021-11-06T16.51.50.490,3.737,1.037,1.250,-0.396
1636210310529,2021-11-06T16.51.50.529,3.776,1.829,1.037,0.427
1636210310569,2021-11-06T16.51.50.569,3.816,1.372,0.305,0.701
1636210310610,2021-11-06T16.51.50.610,3.857,-0.823,-1.067,0.000
1636210310649,2021-11-06T16.51.50.649,3.896,0.579,-0.610,-1.341
1636210310689,2021-11-06T16.51.50.689,3.936,2.195,0.061,-1.738
1636210310728,2021-11-06T16.51.50.728,3.975,4.878,-0.152,-1.829
1636210310768,2021-11-06T16.51.50.768,4.015,6.220,-0.061,-1.311
1636210310807,2021-11-06T16.51.50.807,4.054,2.195,-1.128,-0.335
1636210310847,2021-11-06T16.51.50.847,4.094,1.890,-1.280,-0.518
1636210310888,2021-11-06T16.51.50.888,4.135,1.982,-1.098,-1.280
1636210310927,2021-11-06T16.51.50.927,4.174,1.921,-0.579,-1.616
1636210310967,2021-11-06T16.51.50.967,4.214,3.384,-0.518,-1.860
1636210311007,2021-11-06T16.51.51.007,4.254,3.415,0.091,-1.829
1636210311046,2021-11-06T16.51.51.046,4.293,1.372,-0.427,-1.707
1636210311086,2021-11-06T16.51.51.086,4.333,-2.530,-2.165,-1.494
1636210311125,2021-11-06T16.51.51.125,4.372,-5.610,-1.677,-1.067
1636210311165,2021-11-06T16.51.51.165,4.412,-1.677,-0.183,-1.067
1636210311206,2021-11-06T16.51.51.206,4.453,1.463,0.457,-1.280
1636210311245,2021-11-06T16.51.51.245,4.492,1.341,0.366,-0.976
1636210311285,2021-11-06T16.51.51.285,4.532,1.494,-0.518,-0.701
1636210311324,2021-11-06T16.51.51.324,4.571,-0.122,-0.610,0.030
1636210311364,2021-11-06T16.51.51.364,4.611,0.823,-0.396,0.183
1636210311404,2021-11-06T16.51.51.404,4.651,2.470,-0.488,-0.122
1636210311443,2021-11-06T16.51.51.443,4.690,0.823,-0.671,-0.884
1636210311484,2021-11-06T16.51.51.484,4.731,-2.500,-1.494,-2.226
1636210311524,2021-11-06T16.51.51.524,4.771,-3.476,-1.098,-2.988
1636210311563,2021-11-06T16.51.51.563,4.810,-0.152,1.829,-2.317
1636210311603,2021-11-06T16.51.51.603,4.850,3.171,2.927,-1.524
1636210311642,2021-11-06T16.51.51.642,4.889,8.720,0.854,-1.159
1636210311682,2021-11-06T16.51.51.682,4.929,8.750,-0.030,-0.640
1636210311721,2021-11-06T16.51.51.721,4.968,4.451,0.579,-0.549
