epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636641169818,2021-11-11T16.32.49.818,0.000,0.762,-0.030,-0.518
1636641169858,2021-11-11T16.32.49.858,0.040,1.189,-0.305,-0.305
1636641169898,2021-11-11T16.32.49.898,0.080,1.951,-0.030,-1.159
1636641169938,2021-11-11T16.32.49.938,0.120,1.829,0.549,-1.524
1636641169978,2021-11-11T16.32.49.978,0.160,-0.427,0.183,-0.610
1636641170018,2021-11-11T16.32.50.018,0.200,-1.006,-0.396,-0.061
1636641170058,2021-11-11T16.32.50.058,0.240,-0.335,-0.518,-0.244
1636641170098,2021-11-11T16.32.50.098,0.280,-0.823,-0.396,-0.030
1636641170138,2021-11-11T16.32.50.138,0.320,-0.488,-0.244,0.213
1636641170178,2021-11-11T16.32.50.178,0.360,-0.518,-0.213,0.213
1636641170218,2021-11-11T16.32.50.218,0.400,-0.091,-0.152,-0.244
1636641170258,2021-11-11T16.32.50.258,0.440,0.274,-0.244,-0.518
1636641170298,2021-11-11T16.32.50.298,0.480,0.396,-0.274,-0.396
1636641170338,2021-11-11T16.32.50.338,0.520,0.579,-0.152,-0.427
1636641170378,2021-11-11T16.32.50.378,0.560,0.610,-0.244,-0.427
1636641170418,2021-11-11T16.32.50.418,0.600,0.335,-0.244,-0.457
1636641170458,2021-11-11T16.32.50.458,0.640,-0.030,-0.061,-0.610
1636641170498,2021-11-11T16.32.50.498,0.680,0.061,0.030,-0.579
1636641170538,2021-11-11T16.32.50.538,0.720,0.152,-0.091,-0.457
1636641170578,2021-11-11T16.32.50.578,0.760,0.213,-0.335,-0.366
1636641170618,2021-11-11T16.32.50.618,0.800,0.518,-0.122,-0.518
1636641170658,2021-11-11T16.32.50.658,0.840,0.579,-0.030,-0.488
1636641170698,2021-11-11T16.32.50.698,0.880,0.244,-0.122,-0.488
1636641170738,2021-11-11T16.32.50.738,0.920,0.335,-0.030,-0.579
1636641170778,2021-11-11T16.32.50.778,0.960,0.061,0.061,-0.488
1636641170818,2021-11-11T16.32.50.818,1.000,0.244,-0.030,-0.518
1636641170858,2021-11-11T16.32.50.858,1.040,0.427,-0.183,-0.488
1636641170898,2021-11-11T16.32.50.898,1.080,0.366,-0.061,-0.457
1636641170938,2021-11-11T16.32.50.938,1.120,0.183,-0.091,-0.488
1636641170978,2021-11-11T16.32.50.978,1.160,0.274,-0.030,-0.610
1636641171018,2021-11-11T16.32.51.018,1.200,0.274,0.183,-0.701
1636641171058,2021-11-11T16.32.51.058,1.240,0.030,0.183,-0.610
1636641171098,2021-11-11T16.32.51.098,1.280,0.244,-0.061,-0.549
1636641171138,2021-11-11T16.32.51.138,1.320,0.274,-0.183,-0.396
1636641171178,2021-11-11T16.32.51.178,1.360,0.244,-0.061,-0.457
1636641171218,2021-11-11T16.32.51.218,1.400,0.213,0.091,-0.579
1636641171258,2021-11-11T16.32.51.258,1.440,0.152,-0.091,-0.610
1636641171298,2021-11-11T16.32.51.298,1.480,0.213,-0.061,-0.549
1636641171338,2021-11-11T16.32.51.338,1.520,0.061,0.030,-0.427
1636641171378,2021-11-11T16.32.51.378,1.560,0.213,-0.122,-0.457
1636641171418,2021-11-11T16.32.51.418,1.600,0.396,-0.122,-0.518
1636641171458,2021-11-11T16.32.51.458,1.640,0.091,-0.091,-0.457
1636641171498,2021-11-11T16.32.51.498,1.680,0.122,-0.122,-0.427
1636641171538,2021-11-11T16.32.51.538,1.720,0.061,-0.091,-0.427
1636641171578,2021-11-11T16.32.51.578,1.760,0.030,-0.030,-0.457
1636641171618,2021-11-11T16.32.51.618,1.800,-0.061,-0.122,-0.488
1636641171658,2021-11-11T16.32.51.658,1.840,0.518,-0.183,-0.427
1636641171698,2021-11-11T16.32.51.698,1.880,-0.152,-0.122,-0.305
1636641171738,2021-11-11T16.32.51.738,1.920,0.183,-0.122,-0.518
1636641171778,2021-11-11T16.32.51.778,1.960,0.427,-0.091,-0.610
1636641171818,2021-11-11T16.32.51.818,2.000,0.000,0.000,-0.488
1636641171858,2021-11-11T16.32.51.858,2.040,0.396,-0.091,-0.488
1636641171898,2021-11-11T16.32.51.898,2.080,0.213,-0.274,-0.335
1636641171938,2021-11-11T16.32.51.938,2.120,0.274,-0.122,-0.488
1636641171978,2021-11-11T16.32.51.978,2.160,0.305,-0.061,-0.610
1636641172018,2021-11-11T16.32.52.018,2.200,0.183,-0.183,-0.579
1636641172058,2021-11-11T16.32.52.058,2.240,0.274,-0.183,-0.457
1636641172098,2021-11-11T16.32.52.098,2.280,0.152,-0.091,-0.396
1636641172138,2021-11-11T16.32.52.138,2.320,0.396,-0.152,-0.427
1636641172178,2021-11-11T16.32.52.178,2.360,0.122,-0.274,-0.518
1636641172218,2021-11-11T16.32.52.218,2.400,0.213,-0.152,-0.549
1636641172258,2021-11-11T16.32.52.258,2.440,0.030,-0.091,-0.366
1636641172298,2021-11-11T16.32.52.298,2.480,0.335,-0.122,-0.427
1636641172338,2021-11-11T16.32.52.338,2.520,-0.091,-0.091,-0.488
1636641172378,2021-11-11T16.32.52.378,2.560,0.061,-0.274,-0.427
1636641172418,2021-11-11T16.32.52.418,2.600,0.183,-0.274,-0.335
1636641172458,2021-11-11T16.32.52.458,2.640,0.213,-0.091,-0.396
1636641172498,2021-11-11T16.32.52.498,2.680,0.335,-0.152,-0.549
1636641172538,2021-11-11T16.32.52.538,2.720,0.091,-0.183,-0.488
1636641172578,2021-11-11T16.32.52.578,2.760,0.518,-0.061,-0.610
1636641172618,2021-11-11T16.32.52.618,2.800,0.671,-0.061,-0.518
1636641172658,2021-11-11T16.32.52.658,2.840,-0.091,-0.427,-0.213
1636641172698,2021-11-11T16.32.52.698,2.880,0.457,-0.152,-0.518
1636641172738,2021-11-11T16.32.52.738,2.920,0.335,-0.030,-0.640
1636641172778,2021-11-11T16.32.52.778,2.960,0.091,-0.213,-0.427
1636641172818,2021-11-11T16.32.52.818,3.000,-0.061,-0.244,-0.305
1636641172858,2021-11-11T16.32.52.858,3.040,0.274,-0.030,-0.488
1636641172898,2021-11-11T16.32.52.898,3.080,0.213,-0.061,-0.488
1636641172938,2021-11-11T16.32.52.938,3.120,-0.183,-0.457,-0.274
1636641172978,2021-11-11T16.32.52.978,3.160,0.335,-0.274,-0.427
1636641173018,2021-11-11T16.32.53.018,3.200,0.030,0.091,-0.427
1636641173058,2021-11-11T16.32.53.058,3.240,0.091,-0.152,-0.488
1636641173098,2021-11-11T16.32.53.098,3.280,0.335,-0.183,-0.549
1636641173138,2021-11-11T16.32.53.138,3.320,0.366,0.030,-0.488
1636641173178,2021-11-11T16.32.53.178,3.360,0.030,-0.030,-0.427
1636641173218,2021-11-11T16.32.53.218,3.400,0.457,-0.213,-0.579
1636641173258,2021-11-11T16.32.53.258,3.440,0.396,0.061,-0.518
1636641173298,2021-11-11T16.32.53.298,3.480,0.061,0.152,-0.488
1636641173338,2021-11-11T16.32.53.338,3.520,0.549,-0.152,-0.579
1636641173378,2021-11-11T16.32.53.378,3.560,0.274,-0.183,-0.457
1636641173418,2021-11-11T16.32.53.418,3.600,0.183,0.152,-0.549
1636641173458,2021-11-11T16.32.53.458,3.640,0.122,0.000,-0.488
1636641173498,2021-11-11T16.32.53.498,3.680,0.274,-0.213,-0.579
1636641173538,2021-11-11T16.32.53.538,3.720,0.274,0.030,-0.549
1636641173578,2021-11-11T16.32.53.578,3.760,0.122,0.000,-0.457
1636641173618,2021-11-11T16.32.53.618,3.800,0.518,-0.183,-0.488
1636641173658,2021-11-11T16.32.53.658,3.840,0.183,-0.061,-0.396
1636641173698,2021-11-11T16.32.53.698,3.880,-0.030,0.061,-0.457
1636641173738,2021-11-11T16.32.53.738,3.920,0.305,0.000,-0.579
1636641173778,2021-11-11T16.32.53.778,3.960,-0.030,-0.091,-0.488
1636641173818,2021-11-11T16.32.53.818,4.000,-0.183,-0.183,-0.427
1636641173858,2021-11-11T16.32.53.858,4.040,0.457,-0.213,-0.427
1636641173898,2021-11-11T16.32.53.898,4.080,0.274,-0.091,-0.427
1636641173938,2021-11-11T16.32.53.938,4.120,0.122,0.000,-0.549
1636641173978,2021-11-11T16.32.53.978,4.160,0.213,-0.061,-0.671
1636641174018,2021-11-11T16.32.54.018,4.200,0.457,0.030,-0.701
1636641174058,2021-11-11T16.32.54.058,4.240,0.366,-0.061,-0.457
1636641174098,2021-11-11T16.32.54.098,4.280,0.122,-0.244,-0.274
1636641174138,2021-11-11T16.32.54.138,4.320,0.366,-0.030,-0.518
1636641174178,2021-11-11T16.32.54.178,4.360,0.000,0.000,-0.579
1636641174218,2021-11-11T16.32.54.218,4.400,0.030,-0.183,-0.579
1636641174258,2021-11-11T16.32.54.258,4.440,0.000,-0.091,-0.549
1636641174298,2021-11-11T16.32.54.298,4.480,0.335,0.061,-0.488
1636641174338,2021-11-11T16.32.54.338,4.520,0.213,-0.152,-0.427
1636641174378,2021-11-11T16.32.54.378,4.560,0.091,-0.274,-0.396
1636641174418,2021-11-11T16.32.54.418,4.600,0.152,-0.061,-0.457
1636641174458,2021-11-11T16.32.54.458,4.640,0.030,-0.091,-0.457
1636641174498,2021-11-11T16.32.54.498,4.680,0.091,-0.183,-0.549
1636641174538,2021-11-11T16.32.54.538,4.720,0.030,-0.061,-0.488
1636641174578,2021-11-11T16.32.54.578,4.760,0.091,-0.122,-0.427
1636641174618,2021-11-11T16.32.54.618,4.800,0.427,-0.152,-0.488
1636641174658,2021-11-11T16.32.54.658,4.840,0.183,-0.091,-0.427
1636641174698,2021-11-11T16.32.54.698,4.880,0.152,-0.061,-0.488
1636641174738,2021-11-11T16.32.54.738,4.920,0.091,-0.061,-0.549
1636641174778,2021-11-11T16.32.54.778,4.960,0.122,-0.213,-0.396
1636641174818,2021-11-11T16.32.54.818,5.000,0.152,-0.061,-0.427
1636641174858,2021-11-11T16.32.54.858,5.040,0.061,0.061,-0.427
1636641174898,2021-11-11T16.32.54.898,5.080,-0.091,-0.274,-0.427
1636641174938,2021-11-11T16.32.54.938,5.120,0.488,-0.274,-0.579
1636641174978,2021-11-11T16.32.54.978,5.160,0.000,0.030,-0.427
1636641175018,2021-11-11T16.32.55.018,5.200,0.122,-0.061,-0.396
1636641175058,2021-11-11T16.32.55.058,5.240,0.366,-0.244,-0.518
1636641175098,2021-11-11T16.32.55.098,5.280,0.030,-0.152,-0.579
1636641175138,2021-11-11T16.32.55.138,5.320,-0.244,0.000,-0.396
1636641175178,2021-11-11T16.32.55.178,5.360,0.091,-0.213,-0.457
1636641175218,2021-11-11T16.32.55.218,5.400,0.274,-0.091,-0.518
1636641175258,2021-11-11T16.32.55.258,5.440,0.091,-0.030,-0.335
1636641175298,2021-11-11T16.32.55.298,5.480,-0.061,-0.152,-0.274
1636641175338,2021-11-11T16.32.55.338,5.520,0.030,-0.122,-0.427
1636641175378,2021-11-11T16.32.55.378,5.560,0.183,0.030,-0.579
1636641175418,2021-11-11T16.32.55.418,5.600,-0.091,0.061,-0.518
1636641175458,2021-11-11T16.32.55.458,5.640,0.122,-0.091,-0.427
1636641175498,2021-11-11T16.32.55.498,5.680,0.122,-0.274,-0.335
1636641175538,2021-11-11T16.32.55.538,5.720,0.335,-0.122,-0.488
1636641175578,2021-11-11T16.32.55.578,5.760,0.244,0.000,-0.549
1636641175618,2021-11-11T16.32.55.618,5.800,0.122,-0.091,-0.549
1636641175658,2021-11-11T16.32.55.658,5.840,0.122,-0.091,-0.488
1636641175698,2021-11-11T16.32.55.698,5.880,0.244,-0.030,-0.427
1636641175738,2021-11-11T16.32.55.738,5.920,0.213,-0.061,-0.396
1636641175778,2021-11-11T16.32.55.778,5.960,0.183,-0.244,-0.396
