epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635076836825,2021-10-24T15.00.36.825,0.000,0.022,-0.319,-0.925
1635076836865,2021-10-24T15.00.36.865,0.040,0.021,-0.344,-0.927
1635076836906,2021-10-24T15.00.36.906,0.081,0.011,-0.349,-0.921
1635076836947,2021-10-24T15.00.36.947,0.122,0.006,-0.333,-0.931
1635076836988,2021-10-24T15.00.36.988,0.163,0.004,-0.353,-0.920
1635076837029,2021-10-24T15.00.37.029,0.204,0.029,-0.361,-0.916
1635076837068,2021-10-24T15.00.37.068,0.243,0.025,-0.357,-0.921
1635076837109,2021-10-24T15.00.37.109,0.284,0.008,-0.364,-0.914
1635076837150,2021-10-24T15.00.37.150,0.325,0.007,-0.335,-0.923
1635076837191,2021-10-24T15.00.37.191,0.366,0.017,-0.330,-0.929
1635076837231,2021-10-24T15.00.37.231,0.406,0.017,-0.354,-0.920
1635076837272,2021-10-24T15.00.37.272,0.447,0.013,-0.374,-0.914
1635076837313,2021-10-24T15.00.37.313,0.488,0.009,-0.372,-0.915
1635076837354,2021-10-24T15.00.37.354,0.529,0.007,-0.369,-0.916
1635076837393,2021-10-24T15.00.37.393,0.568,0.006,-0.387,-0.906
1635076837434,2021-10-24T15.00.37.434,0.609,0.010,-0.381,-0.908
1635076837476,2021-10-24T15.00.37.476,0.651,0.027,-0.361,-0.921
1635076837517,2021-10-24T15.00.37.517,0.692,0.002,-0.352,-0.922
1635076837556,2021-10-24T15.00.37.556,0.731,-0.021,-0.317,-0.926
1635076837597,2021-10-24T15.00.37.597,0.772,-0.013,-0.289,-0.939
1635076837638,2021-10-24T15.00.37.638,0.813,0.027,-0.338,-0.932
1635076837679,2021-10-24T15.00.37.679,0.854,0.033,-0.401,-0.906
1635076837719,2021-10-24T15.00.37.719,0.894,0.013,-0.416,-0.893
1635076837760,2021-10-24T15.00.37.760,0.935,-0.005,-0.396,-0.901
1635076837801,2021-10-24T15.00.37.801,0.976,0.009,-0.354,-0.919
