epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63627E+12,2021-11-07T08:13:56.286,0,-0.237,0.067,-0.954
1.63627E+12,2021-11-07T08:13:56.326,0.04,-0.235,0.068,-0.967
1.63627E+12,2021-11-07T08:13:56.367,0.081,-0.237,0.065,-0.962
1.63627E+12,2021-11-07T08:13:56.408,0.122,-0.233,0.063,-0.961
1.63627E+12,2021-11-07T08:13:56.447,0.161,-0.236,0.056,-0.962
1.63627E+12,2021-11-07T08:13:56.488,0.202,-0.242,0.058,-0.959
1.63627E+12,2021-11-07T08:13:56.528,0.242,-0.242,0.069,-0.959
1.63627E+12,2021-11-07T08:13:56.569,0.283,-0.241,0.068,-0.959
1.63627E+12,2021-11-07T08:13:56.608,0.322,-0.232,0.058,-0.962
1.63627E+12,2021-11-07T08:13:56.649,0.363,-0.232,0.052,-0.961
1.63627E+12,2021-11-07T08:13:56.690,0.404,-0.232,0.067,-0.962
1.63627E+12,2021-11-07T08:13:56.730,0.444,-0.233,0.08,-0.96
1.63627E+12,2021-11-07T08:13:56.771,0.485,-0.231,0.07,-0.962
1.63627E+12,2021-11-07T08:13:56.810,0.524,-0.227,0.059,-0.964
1.63627E+12,2021-11-07T08:13:56.851,0.565,-0.22,0.059,-0.964
1.63627E+12,2021-11-07T08:13:56.892,0.606,-0.222,0.06,-0.965
1.63627E+12,2021-11-07T08:13:56.932,0.646,-0.218,0.055,-0.965
1.63627E+12,2021-11-07T08:13:56.973,0.687,-0.216,0.061,-0.965
1.63627E+12,2021-11-07T08:13:57.013,0.727,-0.218,0.063,-0.964
1.63627E+12,2021-11-07T08:13:57.054,0.768,-0.22,0.06,-0.963
1.63627E+12,2021-11-07T08:13:57.093,0.807,-0.219,0.062,-0.964
1.63627E+12,2021-11-07T08:13:57.134,0.848,-0.222,0.055,-0.964
1.63627E+12,2021-11-07T08:13:57.175,0.889,-0.217,0.055,-0.965
1.63627E+12,2021-11-07T08:13:57.215,0.929,-0.218,0.06,-0.964
1.63627E+12,2021-11-07T08:13:57.256,0.97,-0.219,0.059,-0.964
1.63627E+12,2021-11-07T08:13:57.295,1.009,-0.218,0.056,-0.964
1.63627E+12,2021-11-07T08:13:57.336,1.05,-0.221,0.054,-0.964
1.63627E+12,2021-11-07T08:13:57.376,1.09,-0.215,0.056,-0.965
1.63627E+12,2021-11-07T08:13:57.417,1.131,-0.219,0.053,-0.964
1.63627E+12,2021-11-07T08:13:57.458,1.172,-0.217,0.06,-0.965
1.63627E+12,2021-11-07T08:13:57.497,1.211,-0.22,0.058,-0.965
1.63627E+12,2021-11-07T08:13:57.538,1.252,-0.219,0.054,-0.961
1.63627E+12,2021-11-07T08:13:57.578,1.292,-0.213,0.049,-0.966
1.63627E+12,2021-11-07T08:13:57.619,1.333,-0.221,0.063,-0.961
1.63627E+12,2021-11-07T08:13:57.659,1.373,-0.218,0.06,-0.965
1.63627E+12,2021-11-07T08:13:57.700,1.414,-0.218,0.07,-0.961
1.63627E+12,2021-11-07T08:13:57.741,1.455,-0.214,0.053,-0.964
1.63627E+12,2021-11-07T08:13:57.780,1.494,-0.208,0.048,-0.966
1.63627E+12,2021-11-07T08:13:57.821,1.535,-0.209,0.049,-0.966
1.63627E+12,2021-11-07T08:13:57.861,1.575,-0.207,0.062,-0.965
1.63627E+12,2021-11-07T08:13:57.902,1.616,-0.21,0.052,-0.965
1.63627E+12,2021-11-07T08:13:57.941,1.655,-0.206,0.049,-0.967
