epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636452924694,2021-11-09T12.15.24.694,0.000,0.174,0.141,-0.936
1636452924734,2021-11-09T12.15.24.734,0.040,0.175,0.140,-0.945
1636452924774,2021-11-09T12.15.24.774,0.080,0.175,0.139,-0.943
1636452924814,2021-11-09T12.15.24.814,0.120,0.176,0.139,-0.942
1636452924854,2021-11-09T12.15.24.854,0.160,0.176,0.140,-0.942
1636452924894,2021-11-09T12.15.24.894,0.200,0.176,0.137,-0.943
1636452924934,2021-11-09T12.15.24.934,0.240,0.175,0.139,-0.943
1636452924974,2021-11-09T12.15.24.974,0.280,0.176,0.139,-0.942
1636452925014,2021-11-09T12.15.25.014,0.320,0.175,0.140,-0.942
1636452925054,2021-11-09T12.15.25.054,0.360,0.175,0.139,-0.943
1636452925094,2021-11-09T12.15.25.094,0.400,0.175,0.140,-0.943
1636452925134,2021-11-09T12.15.25.134,0.440,0.175,0.140,-0.943
1636452925174,2021-11-09T12.15.25.174,0.480,0.174,0.139,-0.944
1636452925214,2021-11-09T12.15.25.214,0.520,0.176,0.138,-0.942
1636452925254,2021-11-09T12.15.25.254,0.560,0.176,0.140,-0.942
1636452925294,2021-11-09T12.15.25.294,0.600,0.175,0.139,-0.942
1636452925334,2021-11-09T12.15.25.334,0.640,0.175,0.138,-0.942
1636452925374,2021-11-09T12.15.25.374,0.680,0.175,0.140,-0.943
1636452925414,2021-11-09T12.15.25.414,0.720,0.175,0.139,-0.942
1636452925454,2021-11-09T12.15.25.454,0.760,0.175,0.140,-0.942
1636452925494,2021-11-09T12.15.25.494,0.800,0.174,0.138,-0.942
1636452925534,2021-11-09T12.15.25.534,0.840,0.175,0.138,-0.942
1636452925574,2021-11-09T12.15.25.574,0.880,0.175,0.140,-0.941
1636452925614,2021-11-09T12.15.25.614,0.920,0.175,0.141,-0.941
1636452925654,2021-11-09T12.15.25.654,0.960,0.174,0.140,-0.941
1636452925694,2021-11-09T12.15.25.694,1.000,0.175,0.137,-0.942
1636452925734,2021-11-09T12.15.25.734,1.040,0.176,0.142,-0.943
1636452925774,2021-11-09T12.15.25.774,1.080,0.174,0.138,-0.940
1636452925814,2021-11-09T12.15.25.814,1.120,0.173,0.140,-0.940
1636452925854,2021-11-09T12.15.25.854,1.160,0.174,0.139,-0.942
1636452925894,2021-11-09T12.15.25.894,1.200,0.175,0.138,-0.943
1636452925934,2021-11-09T12.15.25.934,1.240,0.175,0.140,-0.941
1636452925974,2021-11-09T12.15.25.974,1.280,0.176,0.143,-0.942
1636452926014,2021-11-09T12.15.26.014,1.320,0.175,0.145,-0.943
1636452926054,2021-11-09T12.15.26.054,1.360,0.175,0.140,-0.942
1636452926094,2021-11-09T12.15.26.094,1.400,0.175,0.136,-0.943
1636452926134,2021-11-09T12.15.26.134,1.440,0.174,0.139,-0.942
1636452926174,2021-11-09T12.15.26.174,1.480,0.175,0.141,-0.941
1636452926214,2021-11-09T12.15.26.214,1.520,0.176,0.138,-0.940
1636452926254,2021-11-09T12.15.26.254,1.560,0.175,0.139,-0.942
1636452926294,2021-11-09T12.15.26.294,1.600,0.175,0.140,-0.942
1636452926334,2021-11-09T12.15.26.334,1.640,0.177,0.138,-0.942
1636452926374,2021-11-09T12.15.26.374,1.680,0.175,0.142,-0.941
1636452926414,2021-11-09T12.15.26.414,1.720,0.176,0.142,-0.941
1636452926454,2021-11-09T12.15.26.454,1.760,0.177,0.141,-0.942
1636452926494,2021-11-09T12.15.26.494,1.800,0.176,0.136,-0.942
1636452926534,2021-11-09T12.15.26.534,1.840,0.175,0.139,-0.942
1636452926574,2021-11-09T12.15.26.574,1.880,0.177,0.137,-0.941
1636452926614,2021-11-09T12.15.26.614,1.920,0.177,0.138,-0.942
1636452926654,2021-11-09T12.15.26.654,1.960,0.174,0.141,-0.942
1636452926694,2021-11-09T12.15.26.694,2.000,0.177,0.135,-0.942
1636452926734,2021-11-09T12.15.26.734,2.040,0.175,0.140,-0.940
1636452926774,2021-11-09T12.15.26.774,2.080,0.176,0.138,-0.941
1636452926814,2021-11-09T12.15.26.814,2.120,0.177,0.142,-0.942
1636452926854,2021-11-09T12.15.26.854,2.160,0.177,0.141,-0.941
1636452926894,2021-11-09T12.15.26.894,2.200,0.176,0.139,-0.941
1636452926934,2021-11-09T12.15.26.934,2.240,0.175,0.139,-0.942
1636452926974,2021-11-09T12.15.26.974,2.280,0.174,0.142,-0.941
1636452927014,2021-11-09T12.15.27.014,2.320,0.178,0.141,-0.941
1636452927054,2021-11-09T12.15.27.054,2.360,0.177,0.147,-0.940
1636452927094,2021-11-09T12.15.27.094,2.400,0.177,0.141,-0.941
1636452927134,2021-11-09T12.15.27.134,2.440,0.176,0.139,-0.942
1636452927174,2021-11-09T12.15.27.174,2.480,0.175,0.143,-0.941
1636452927214,2021-11-09T12.15.27.214,2.520,0.173,0.142,-0.941
1636452927254,2021-11-09T12.15.27.254,2.560,0.177,0.135,-0.941
1636452927294,2021-11-09T12.15.27.294,2.600,0.179,0.145,-0.941
1636452927334,2021-11-09T12.15.27.334,2.640,0.180,0.137,-0.941
1636452927374,2021-11-09T12.15.27.374,2.680,0.179,0.132,-0.940
1636452927414,2021-11-09T12.15.27.414,2.720,0.174,0.157,-0.938
1636452927454,2021-11-09T12.15.27.454,2.760,0.177,0.151,-0.940
1636452927494,2021-11-09T12.15.27.494,2.800,0.180,0.134,-0.940
1636452927534,2021-11-09T12.15.27.534,2.840,0.179,0.145,-0.941
1636452927574,2021-11-09T12.15.27.574,2.880,0.178,0.157,-0.938
1636452927614,2021-11-09T12.15.27.614,2.920,0.184,0.144,-0.939
1636452927654,2021-11-09T12.15.27.654,2.960,0.181,0.136,-0.944
1636452927694,2021-11-09T12.15.27.694,3.000,0.178,0.141,-0.938
1636452927734,2021-11-09T12.15.27.734,3.040,0.182,0.142,-0.939
1636452927774,2021-11-09T12.15.27.774,3.080,0.186,0.135,-0.940
1636452927814,2021-11-09T12.15.27.814,3.120,0.182,0.128,-0.943
1636452927854,2021-11-09T12.15.27.854,3.160,0.177,0.142,-0.939
1636452927894,2021-11-09T12.15.27.894,3.200,0.182,0.133,-0.939
1636452927934,2021-11-09T12.15.27.934,3.240,0.186,0.131,-0.943
1636452927974,2021-11-09T12.15.27.974,3.280,0.183,0.134,-0.939
1636452928014,2021-11-09T12.15.28.014,3.320,0.188,0.134,-0.939
1636452928054,2021-11-09T12.15.28.054,3.360,0.187,0.146,-0.940
1636452928094,2021-11-09T12.15.28.094,3.400,0.195,0.130,-0.938
1636452928134,2021-11-09T12.15.28.134,3.440,0.192,0.135,-0.939
1636452928174,2021-11-09T12.15.28.174,3.480,0.180,0.143,-0.939
1636452928214,2021-11-09T12.15.28.214,3.520,0.175,0.141,-0.940
1636452928254,2021-11-09T12.15.28.254,3.560,0.181,0.143,-0.937
1636452928294,2021-11-09T12.15.28.294,3.600,0.186,0.145,-0.937
1636452928334,2021-11-09T12.15.28.334,3.640,0.186,0.141,-0.937
1636452928374,2021-11-09T12.15.28.374,3.680,0.180,0.145,-0.938
1636452928414,2021-11-09T12.15.28.414,3.720,0.182,0.140,-0.940
1636452928454,2021-11-09T12.15.28.454,3.760,0.189,0.133,-0.941
1636452928494,2021-11-09T12.15.28.494,3.800,0.188,0.137,-0.941
