epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.6363E+12,2021-11-07T08:03:57.467,1.16,-0.183,0.061,-0.213
1.6363E+12,2021-11-07T08:03:57.507,1.2,-0.457,0.183,-0.305
1.6363E+12,2021-11-07T08:03:57.547,1.24,0.305,0.305,-0.244
1.6363E+12,2021-11-07T08:03:57.587,1.28,0.274,0.427,-0.305
1.6363E+12,2021-11-07T08:03:57.627,1.32,0.061,0.335,-0.274
1.6363E+12,2021-11-07T08:03:57.667,1.36,-1.189,0,-0.396
1.6363E+12,2021-11-07T08:03:57.707,1.4,-0.244,0.244,-0.274
1.6363E+12,2021-11-07T08:03:57.747,1.44,-0.427,0.213,-0.305
1.6363E+12,2021-11-07T08:03:57.787,1.48,-0.366,0.274,-0.366
1.6363E+12,2021-11-07T08:03:57.827,1.52,-0.945,0.122,-0.457
1.6363E+12,2021-11-07T08:03:57.867,1.56,-0.03,0.305,-0.274
1.6363E+12,2021-11-07T08:03:57.907,1.6,-0.305,0.335,-0.396
1.6363E+12,2021-11-07T08:03:57.947,1.64,-0.305,0.427,-0.579
1.6363E+12,2021-11-07T08:03:57.987,1.68,-0.61,0.457,-0.61
1.6363E+12,2021-11-07T08:03:58.027,1.72,0,0.396,-0.549
1.6363E+12,2021-11-07T08:03:58.067,1.76,0.518,0.03,-0.244
1.6363E+12,2021-11-07T08:03:58.107,1.8,0.122,0.152,-0.305
1.6363E+12,2021-11-07T08:03:58.147,1.84,0.244,0.305,-0.305
1.6363E+12,2021-11-07T08:03:58.187,1.88,0.396,0.213,-0.335
1.6363E+12,2021-11-07T08:03:58.227,1.92,0.305,0.244,-0.335
1.6363E+12,2021-11-07T08:03:58.267,1.96,0.061,0.335,-0.488
1.6363E+12,2021-11-07T08:03:58.307,2,-0.213,0.305,-0.396
1.6363E+12,2021-11-07T08:03:58.347,2.04,-0.579,0.183,-0.396
1.6363E+12,2021-11-07T08:03:58.387,2.08,-0.518,0.183,-0.396
1.6363E+12,2021-11-07T08:03:58.427,2.12,-0.488,0.122,-0.396
1.6363E+12,2021-11-07T08:03:58.467,2.16,0.305,0.152,-0.274
1.6363E+12,2021-11-07T08:03:58.507,2.2,0.152,0.152,-0.274
1.6363E+12,2021-11-07T08:03:58.547,2.24,-0.061,0.122,-0.396
1.6363E+12,2021-11-07T08:03:58.587,2.28,-0.244,0.152,-0.427
1.6363E+12,2021-11-07T08:03:58.627,2.32,-1.098,0.061,-0.488
1.6363E+12,2021-11-07T08:03:58.667,2.36,-0.061,0.213,-0.335
1.6363E+12,2021-11-07T08:03:58.707,2.4,-0.366,0.122,-0.457
1.6363E+12,2021-11-07T08:03:58.747,2.44,-0.457,0.091,-0.457
1.6363E+12,2021-11-07T08:03:58.787,2.48,-0.915,0.061,-0.549
1.6363E+12,2021-11-07T08:03:58.827,2.52,-0.701,0.335,-0.549
1.6363E+12,2021-11-07T08:03:58.867,2.56,-1.189,0.122,-0.579
1.6363E+12,2021-11-07T08:03:58.907,2.6,-0.274,0.305,-0.457
1.6363E+12,2021-11-07T08:03:58.947,2.64,0.122,0.152,-0.335
1.6363E+12,2021-11-07T08:03:58.987,2.68,-0.335,0.274,-0.427
1.6363E+12,2021-11-07T08:03:59.027,2.72,-0.549,0.213,-0.427
1.6363E+12,2021-11-07T08:03:59.067,2.76,-0.244,0.152,-0.396
1.6363E+12,2021-11-07T08:03:59.107,2.8,-0.427,0.091,-0.366
1.6363E+12,2021-11-07T08:03:59.147,2.84,-0.305,0.244,-0.396
1.6363E+12,2021-11-07T08:03:59.187,2.88,0.152,0.183,-0.274
1.6363E+12,2021-11-07T08:03:59.227,2.92,-0.396,0.091,-0.335
1.6363E+12,2021-11-07T08:03:59.267,2.96,0.091,0.244,-0.335
1.6363E+12,2021-11-07T08:03:59.307,3,0.366,0.183,-0.305
1.6363E+12,2021-11-07T08:03:59.347,3.04,-0.152,0.152,-0.366
1.6363E+12,2021-11-07T08:03:59.387,3.08,-0.213,0.335,-0.427
1.6363E+12,2021-11-07T08:03:59.427,3.12,0.03,0.183,-0.274
1.6363E+12,2021-11-07T08:03:59.467,3.16,-0.152,0.122,-0.396
1.6363E+12,2021-11-07T08:03:59.507,3.2,-0.183,0.305,-0.396
1.6363E+12,2021-11-07T08:03:59.547,3.24,-0.244,0.213,-0.366
1.6363E+12,2021-11-07T08:03:59.587,3.28,-0.366,0.244,-0.366
1.6363E+12,2021-11-07T08:03:59.627,3.32,-0.213,0.213,-0.335
1.6363E+12,2021-11-07T08:03:59.667,3.36,-0.183,0.213,-0.366
1.6363E+12,2021-11-07T08:03:59.707,3.4,0.061,0.183,-0.274
1.6363E+12,2021-11-07T08:03:59.747,3.44,-0.061,0.213,-0.366
1.6363E+12,2021-11-07T08:03:59.787,3.48,-0.274,0.366,-0.396
1.6363E+12,2021-11-07T08:03:59.827,3.52,-0.091,0.274,-0.305
1.6363E+12,2021-11-07T08:03:59.867,3.56,-0.091,0.091,-0.305
1.6363E+12,2021-11-07T08:03:59.907,3.6,-0.244,0.244,-0.335
1.6363E+12,2021-11-07T08:03:59.947,3.64,-0.091,0.152,-0.274
1.6363E+12,2021-11-07T08:03:59.987,3.68,-0.091,0.091,-0.274
1.6363E+12,2021-11-07T08:04:00.027,3.72,-0.091,0.152,-0.244
1.6363E+12,2021-11-07T08:04:00.067,3.76,-0.213,0.244,-0.335
1.6363E+12,2021-11-07T08:04:00.107,3.8,-0.305,0.183,-0.396
1.6363E+12,2021-11-07T08:04:00.147,3.84,-0.183,0.152,-0.335
1.6363E+12,2021-11-07T08:04:00.187,3.88,0.061,0.305,-0.305
1.6363E+12,2021-11-07T08:04:00.227,3.92,-0.213,0.274,-0.427
1.6363E+12,2021-11-07T08:04:00.267,3.96,-1.006,0.183,-0.518
1.6363E+12,2021-11-07T08:04:00.307,4,-0.976,0.335,-0.549
1.6363E+12,2021-11-07T08:04:00.347,4.04,-0.122,0.213,-0.396
1.6363E+12,2021-11-07T08:04:00.387,4.08,-0.274,0.091,-0.305
1.6363E+12,2021-11-07T08:04:00.427,4.12,-0.061,0.152,-0.244
1.6363E+12,2021-11-07T08:04:00.467,4.16,0.244,0.152,-0.244
1.6363E+12,2021-11-07T08:04:00.507,4.2,0.122,0.122,-0.305
1.6363E+12,2021-11-07T08:04:00.547,4.24,0.488,0.366,-0.244
1.6363E+12,2021-11-07T08:04:00.587,4.28,0.091,0.305,-0.335
1.6363E+12,2021-11-07T08:04:00.627,4.32,0.091,0.152,-0.366
1.6363E+12,2021-11-07T08:04:00.667,4.36,-0.03,0,-0.244
1.6363E+12,2021-11-07T08:04:00.707,4.4,-0.244,0.183,-0.335
1.6363E+12,2021-11-07T08:04:00.747,4.44,-0.152,0.152,-0.305
1.6363E+12,2021-11-07T08:04:00.787,4.48,-0.457,0.152,-0.396
1.6363E+12,2021-11-07T08:04:00.827,4.52,-0.274,0.244,-0.427
1.6363E+12,2021-11-07T08:04:00.867,4.56,-0.091,0.366,-0.396
1.6363E+12,2021-11-07T08:04:00.907,4.6,-0.305,0.305,-0.518
1.6363E+12,2021-11-07T08:04:00.947,4.64,-0.64,0.244,-0.579
1.6363E+12,2021-11-07T08:04:00.987,4.68,0.03,0.427,-0.457
1.6363E+12,2021-11-07T08:04:01.027,4.72,-0.152,0.305,-0.396
1.6363E+12,2021-11-07T08:04:01.067,4.76,-0.091,0.305,-0.427
1.6363E+12,2021-11-07T08:04:01.107,4.8,-0.396,0.213,-0.396
1.6363E+12,2021-11-07T08:04:01.147,4.84,-0.152,0.152,-0.305
1.6363E+12,2021-11-07T08:04:01.187,4.88,-0.213,0.183,-0.366
1.6363E+12,2021-11-07T08:04:01.227,4.92,-0.152,0.152,-0.274
1.6363E+12,2021-11-07T08:04:01.267,4.96,-0.183,0.122,-0.244
1.6363E+12,2021-11-07T08:04:01.307,5,-0.305,0.122,-0.335
1.6363E+12,2021-11-07T08:04:01.347,5.04,-0.091,0.122,-0.335
1.6363E+12,2021-11-07T08:04:01.387,5.08,-0.274,0.122,-0.274
1.6363E+12,2021-11-07T08:04:01.427,5.12,0.152,0.122,-0.244
1.6363E+12,2021-11-07T08:04:01.467,5.16,-0.488,0.152,-0.427
1.6363E+12,2021-11-07T08:04:01.507,5.2,0.183,0.366,-0.366
1.6363E+12,2021-11-07T08:04:01.547,5.24,-0.122,0.213,-0.427
1.6363E+12,2021-11-07T08:04:01.587,5.28,0.244,0.579,-0.518
1.6363E+12,2021-11-07T08:04:01.627,5.32,-0.061,0.579,-0.61
1.6363E+12,2021-11-07T08:04:01.667,5.36,0.091,0.366,-0.549
1.6363E+12,2021-11-07T08:04:01.707,5.4,-0.244,0.244,-0.457
1.6363E+12,2021-11-07T08:04:01.747,5.44,-0.03,0.488,-0.518
1.6363E+12,2021-11-07T08:04:01.787,5.48,-0.061,0.427,-0.549
1.6363E+12,2021-11-07T08:04:01.827,5.52,0.061,0.274,-0.457
1.6363E+12,2021-11-07T08:04:01.867,5.56,-0.122,0.183,-0.457
1.6363E+12,2021-11-07T08:04:01.907,5.6,0.427,0.61,-0.518
1.6363E+12,2021-11-07T08:04:01.947,5.64,0.366,0.274,-0.518
1.6363E+12,2021-11-07T08:04:01.987,5.68,0.305,-0.091,-0.488
1.6363E+12,2021-11-07T08:04:02.027,5.72,0.335,-0.03,-0.427
1.6363E+12,2021-11-07T08:04:02.067,5.76,0.03,0.152,-0.396
1.6363E+12,2021-11-07T08:04:02.107,5.8,-0.122,0.061,-0.366
1.6363E+12,2021-11-07T08:04:02.147,5.84,-0.335,0.03,-0.366
1.6363E+12,2021-11-07T08:04:02.187,5.88,-0.183,0.335,-0.366
1.6363E+12,2021-11-07T08:04:02.227,5.92,-0.64,0.305,-0.427
1.6363E+12,2021-11-07T08:04:02.267,5.96,-0.579,0.213,-0.427
1.6363E+12,2021-11-07T08:04:02.307,6,-0.915,0.091,-0.457
1.6363E+12,2021-11-07T08:04:02.347,6.04,-0.732,0.244,-0.488
1.6363E+12,2021-11-07T08:04:02.387,6.08,-0.366,0.183,-0.427
1.6363E+12,2021-11-07T08:04:02.427,6.12,-0.335,0.183,-0.427
1.6363E+12,2021-11-07T08:04:02.467,6.16,-0.061,0.183,-0.366
1.6363E+12,2021-11-07T08:04:02.507,6.2,0.061,0.183,-0.305
1.6363E+12,2021-11-07T08:04:02.547,6.24,-0.305,0.183,-0.427
1.6363E+12,2021-11-07T08:04:02.587,6.28,-0.244,0.305,-0.549
1.6363E+12,2021-11-07T08:04:02.627,6.32,-0.091,0.305,-0.518
1.6363E+12,2021-11-07T08:04:02.667,6.36,-0.732,0.061,-0.427
1.6363E+12,2021-11-07T08:04:02.707,6.4,-0.305,0.122,-0.244
1.6363E+12,2021-11-07T08:04:02.747,6.44,-0.335,0.091,-0.274
1.6363E+12,2021-11-07T08:04:02.787,6.48,-0.396,0.091,-0.366
1.6363E+12,2021-11-07T08:04:02.827,6.52,-0.457,0,-0.335
1.6363E+12,2021-11-07T08:04:02.867,6.56,-0.518,0.183,-0.335
1.6363E+12,2021-11-07T08:04:02.907,6.6,-0.091,0.183,-0.274
1.6363E+12,2021-11-07T08:04:02.947,6.64,-0.244,0.03,-0.274
1.6363E+12,2021-11-07T08:04:02.987,6.68,-0.488,0.061,-0.305
1.6363E+12,2021-11-07T08:04:03.027,6.72,-0.03,0.183,-0.274
1.6363E+12,2021-11-07T08:04:03.067,6.76,0.03,0.091,-0.244
1.6363E+12,2021-11-07T08:04:03.107,6.8,-0.183,0.183,-0.305
1.6363E+12,2021-11-07T08:04:03.147,6.84,0.152,0.122,-0.274
1.6363E+12,2021-11-07T08:04:03.187,6.88,-0.122,0.183,-0.305
1.6363E+12,2021-11-07T08:04:03.227,6.92,-0.03,0.183,-0.305
1.6363E+12,2021-11-07T08:04:03.267,6.96,-0.152,0.213,-0.335
1.6363E+12,2021-11-07T08:04:03.307,7,-0.091,0.274,-0.396
1.6363E+12,2021-11-07T08:04:03.347,7.04,-0.427,0.183,-0.396
1.6363E+12,2021-11-07T08:04:03.387,7.08,-0.549,0.152,-0.366
1.6363E+12,2021-11-07T08:04:03.427,7.12,-0.03,0.305,-0.335
1.6363E+12,2021-11-07T08:04:03.467,7.16,-0.335,0.213,-0.396
1.6363E+12,2021-11-07T08:04:03.507,7.2,-0.244,0.122,-0.335
1.6363E+12,2021-11-07T08:04:03.547,7.24,0,0.152,-0.244
1.6363E+12,2021-11-07T08:04:03.587,7.28,-0.335,0.213,-0.335
1.6363E+12,2021-11-07T08:04:03.627,7.32,-0.152,0.396,-0.335
1.6363E+12,2021-11-07T08:04:03.667,7.36,0.152,0.213,-0.305
1.6363E+12,2021-11-07T08:04:03.707,7.4,-0.335,0.152,-0.396
1.6363E+12,2021-11-07T08:04:03.747,7.44,-0.183,0.274,-0.366
1.6363E+12,2021-11-07T08:04:03.787,7.48,0.122,0.488,-0.427
1.6363E+12,2021-11-07T08:04:03.827,7.52,0,0.457,-0.488
1.6363E+12,2021-11-07T08:04:03.867,7.56,-0.244,0.427,-0.579
1.6363E+12,2021-11-07T08:04:03.907,7.6,0.03,0.549,-0.518
1.6363E+12,2021-11-07T08:04:03.947,7.64,-0.305,0.396,-0.518
1.6363E+12,2021-11-07T08:04:03.987,7.68,0.03,0.305,-0.457
1.6363E+12,2021-11-07T08:04:04.027,7.72,-0.122,0.213,-0.457
1.6363E+12,2021-11-07T08:04:04.067,7.76,-0.335,0.366,-0.488
1.6363E+12,2021-11-07T08:04:04.107,7.8,0.122,0.152,-0.396
1.6363E+12,2021-11-07T08:04:04.147,7.84,0.457,0.274,-0.305
1.6363E+12,2021-11-07T08:04:04.187,7.88,0.915,0.152,-0.183
1.6363E+12,2021-11-07T08:04:04.227,7.92,0.854,0.366,-0.213
1.6363E+12,2021-11-07T08:04:04.267,7.96,1.463,0.64,-0.305
1.6363E+12,2021-11-07T08:04:04.307,8,2.012,0.64,-0.213
1.6363E+12,2021-11-07T08:04:04.347,8.04,0.976,0.396,-0.274
1.6363E+12,2021-11-07T08:04:04.387,8.08,0.457,0.61,-0.457
1.6363E+12,2021-11-07T08:04:04.427,8.12,-0.396,0.61,-0.579
1.6363E+12,2021-11-07T08:04:04.467,8.16,-0.457,0.457,-0.61
1.6363E+12,2021-11-07T08:04:04.507,8.2,-1.067,0.213,-0.549
1.6363E+12,2021-11-07T08:04:04.547,8.24,-0.671,0.579,-0.61
1.6363E+12,2021-11-07T08:04:04.587,8.28,-0.762,0.244,-0.549
1.6363E+12,2021-11-07T08:04:04.627,8.32,-0.701,0.213,-0.427
1.6363E+12,2021-11-07T08:04:04.667,8.36,-0.213,0.213,-0.335
1.6363E+12,2021-11-07T08:04:04.707,8.4,-0.274,0.183,-0.366
1.6363E+12,2021-11-07T08:04:04.747,8.44,-0.335,-0.03,-0.335
1.6363E+12,2021-11-07T08:04:04.787,8.48,-0.152,0.03,-0.335
1.6363E+12,2021-11-07T08:04:04.827,8.52,-0.122,0.183,-0.366
1.6363E+12,2021-11-07T08:04:04.867,8.56,0.244,0.183,-0.274
1.6363E+12,2021-11-07T08:04:04.907,8.6,-0.183,0.03,-0.335
1.6363E+12,2021-11-07T08:04:04.947,8.64,0,0.152,-0.274
1.6363E+12,2021-11-07T08:04:04.987,8.68,-0.671,0.122,-0.366
1.6363E+12,2021-11-07T08:04:05.027,8.72,-0.183,0.091,-0.305
1.6363E+12,2021-11-07T08:04:05.067,8.76,-0.457,-0.03,-0.274
1.6363E+12,2021-11-07T08:04:05.107,8.8,-0.579,0.122,-0.396
1.6363E+12,2021-11-07T08:04:05.147,8.84,-0.701,0.732,-0.488
1.6363E+12,2021-11-07T08:04:05.187,8.88,0.64,1.159,-0.915
1.6363E+12,2021-11-07T08:04:05.227,8.92,-0.03,0.427,-0.945
1.6363E+12,2021-11-07T08:04:05.267,8.96,-1.22,0.152,-1.159
1.6363E+12,2021-11-07T08:04:05.307,9,-0.976,0.305,-0.915
1.6363E+12,2021-11-07T08:04:05.347,9.04,-0.305,0.366,-0.64
1.6363E+12,2021-11-07T08:04:05.387,9.08,0.183,0.457,-0.427
1.6363E+12,2021-11-07T08:04:05.427,9.12,0.732,0.396,-0.335
1.6363E+12,2021-11-07T08:04:05.467,9.16,1.433,0.823,-0.335
1.6363E+12,2021-11-07T08:04:05.507,9.2,-0.396,0.671,-0.396
1.6363E+12,2021-11-07T08:04:05.547,9.24,0.183,1.006,-0.305
1.6363E+12,2021-11-07T08:04:05.587,9.28,0.366,1.22,-0.366
1.6363E+12,2021-11-07T08:04:05.627,9.32,-0.335,1.25,-0.64
1.6363E+12,2021-11-07T08:04:05.667,9.36,0.183,1.524,-0.915
1.6363E+12,2021-11-07T08:04:05.707,9.4,0.183,1.951,-1.067
1.6363E+12,2021-11-07T08:04:05.747,9.44,-0.701,0.64,-0.732
1.6363E+12,2021-11-07T08:04:05.787,9.48,-1.585,0.274,-0.64
1.6363E+12,2021-11-07T08:04:05.827,9.52,-1.677,0.518,-0.64
1.6363E+12,2021-11-07T08:04:05.867,9.56,-1.372,0.701,-0.61
1.6363E+12,2021-11-07T08:04:05.907,9.6,-0.396,0.152,-0.488
1.6363E+12,2021-11-07T08:04:05.947,9.64,-0.518,-0.183,-0.305
1.6363E+12,2021-11-07T08:04:05.987,9.68,0.091,0.061,-0.274
1.6363E+12,2021-11-07T08:04:06.027,9.72,0.213,0.03,-0.122
1.6363E+12,2021-11-07T08:04:06.067,9.76,0.518,-0.366,0
1.6363E+12,2021-11-07T08:04:06.107,9.8,0.671,-0.488,0.03
1.6363E+12,2021-11-07T08:04:06.147,9.84,0.762,-0.122,-0.061
1.6363E+12,2021-11-07T08:04:06.187,9.88,1.006,0.061,-0.152
1.6363E+12,2021-11-07T08:04:06.227,9.92,0.945,-0.335,-0.152
1.6363E+12,2021-11-07T08:04:06.267,9.96,0.274,-0.488,-0.244
1.6363E+12,2021-11-07T08:04:06.307,10,0.091,-0.061,-0.335
1.6363E+12,2021-11-07T08:04:06.347,10.04,-0.183,0.244,-0.457
1.6363E+12,2021-11-07T08:04:06.387,10.08,-1.555,0.335,-0.549
1.6363E+12,2021-11-07T08:04:06.427,10.12,-0.793,0.244,-0.579
1.6363E+12,2021-11-07T08:04:06.467,10.16,-1.22,0.061,-0.488
1.6363E+12,2021-11-07T08:04:06.507,10.2,-1.098,0.122,-0.427
1.6363E+12,2021-11-07T08:04:06.547,10.24,-0.427,0.274,-0.366
1.6363E+12,2021-11-07T08:04:06.587,10.28,-0.488,0.122,-0.396
1.6363E+12,2021-11-07T08:04:06.627,10.32,-0.183,0.122,-0.305
1.6363E+12,2021-11-07T08:04:06.667,10.36,-0.305,0.091,-0.244
1.6363E+12,2021-11-07T08:04:06.707,10.4,-0.03,0.305,-0.305
1.6363E+12,2021-11-07T08:04:06.747,10.44,0.091,0.244,-0.366
1.6363E+12,2021-11-07T08:04:06.787,10.48,0.061,0.091,-0.274
1.6363E+12,2021-11-07T08:04:06.827,10.52,-0.061,0.091,-0.213
1.6363E+12,2021-11-07T08:04:06.867,10.56,-0.396,0.061,-0.244
1.6363E+12,2021-11-07T08:04:06.907,10.6,0.061,0.061,-0.183
1.6363E+12,2021-11-07T08:04:06.947,10.64,0.061,0.061,-0.213
1.6363E+12,2021-11-07T08:04:06.987,10.68,0.396,0.152,-0.274
1.6363E+12,2021-11-07T08:04:07.027,10.72,0.701,0.183,-0.274
1.6363E+12,2021-11-07T08:04:07.067,10.76,-0.244,-0.03,-0.305
1.6363E+12,2021-11-07T08:04:07.107,10.8,0.732,0.183,-0.244
1.6363E+12,2021-11-07T08:04:07.147,10.84,1.28,0.305,-0.183
1.6363E+12,2021-11-07T08:04:07.187,10.88,1.646,-0.091,-0.122
1.6363E+12,2021-11-07T08:04:07.227,10.92,1.067,0.122,-0.061
1.6363E+12,2021-11-07T08:04:07.267,10.96,-0.793,0.579,-0.396
1.6363E+12,2021-11-07T08:04:07.307,11,0.305,1.311,-0.823
1.6363E+12,2021-11-07T08:04:07.347,11.04,-0.213,0.884,-1.067
1.6363E+12,2021-11-07T08:04:07.387,11.08,0.183,0.732,-0.976
1.6363E+12,2021-11-07T08:04:07.427,11.12,-0.701,0.457,-0.884
1.6363E+12,2021-11-07T08:04:07.467,11.16,-0.244,0.701,-0.915
1.6363E+12,2021-11-07T08:04:07.507,11.2,-0.244,0.732,-0.823
1.6363E+12,2021-11-07T08:04:07.547,11.24,-1.098,0.335,-0.701
1.6363E+12,2021-11-07T08:04:07.587,11.28,-0.03,0.091,-0.396
1.6363E+12,2021-11-07T08:04:07.627,11.32,-0.518,0.03,-0.152
1.6363E+12,2021-11-07T08:04:07.667,11.36,-2.104,0.061,-0.274
1.6363E+12,2021-11-07T08:04:07.707,11.4,-1.433,0,-0.213
1.6363E+12,2021-11-07T08:04:07.747,11.44,-1.585,-0.427,-0.03
1.6363E+12,2021-11-07T08:04:07.787,11.48,-1.921,-0.732,0.03
1.6363E+12,2021-11-07T08:04:07.827,11.52,-0.854,-0.488,0.091
1.6363E+12,2021-11-07T08:04:07.867,11.56,0.213,-0.305,0.152
1.6363E+12,2021-11-07T08:04:07.907,11.6,-0.945,-0.457,0.152
1.6363E+12,2021-11-07T08:04:07.947,11.64,0.061,-0.244,0.213
1.6363E+12,2021-11-07T08:04:07.987,11.68,0.64,-0.335,0.274
1.6363E+12,2021-11-07T08:04:08.027,11.72,0.335,-0.579,0.183
1.6363E+12,2021-11-07T08:04:08.067,11.76,1.28,-0.03,0
1.6363E+12,2021-11-07T08:04:08.107,11.8,1.463,0.03,0.152
1.6363E+12,2021-11-07T08:04:08.147,11.84,1.006,-1.037,0.366
1.6363E+12,2021-11-07T08:04:08.187,11.88,0.64,-1.189,0.457
1.6363E+12,2021-11-07T08:04:08.227,11.92,-0.091,-0.396,0.366
1.6363E+12,2021-11-07T08:04:08.267,11.96,-0.793,-0.335,0.061
1.6363E+12,2021-11-07T08:04:08.307,12,0.03,-0.305,-0.091
1.6363E+12,2021-11-07T08:04:08.347,12.04,-0.549,-0.152,-0.122
1.6363E+12,2021-11-07T08:04:08.387,12.08,-0.488,0.03,-0.061
1.6363E+12,2021-11-07T08:04:08.427,12.12,-0.366,0.213,-0.183
1.6363E+12,2021-11-07T08:04:08.467,12.16,-0.701,0.244,-0.488
1.6363E+12,2021-11-07T08:04:08.507,12.2,0.183,0.244,-0.335
1.6363E+12,2021-11-07T08:04:08.547,12.24,-0.091,0.305,-0.274
1.6363E+12,2021-11-07T08:04:08.587,12.28,-0.854,0.274,-0.457
1.6363E+12,2021-11-07T08:04:08.627,12.32,-0.701,0.366,-0.488
1.6363E+12,2021-11-07T08:04:08.667,12.36,-0.03,0.335,-0.427
1.6363E+12,2021-11-07T08:04:08.707,12.4,0.122,0.274,-0.396
1.6363E+12,2021-11-07T08:04:08.747,12.44,0.091,0.091,-0.335
1.6363E+12,2021-11-07T08:04:08.787,12.48,0.305,0.122,-0.366
1.6363E+12,2021-11-07T08:04:08.827,12.52,0.305,0.244,-0.518
1.6363E+12,2021-11-07T08:04:08.867,12.56,-0.274,0.244,-0.61
1.6363E+12,2021-11-07T08:04:08.907,12.6,-0.762,0.213,-0.762
1.6363E+12,2021-11-07T08:04:08.947,12.64,-0.183,0.366,-0.671
1.6363E+12,2021-11-07T08:04:08.987,12.68,0.091,0.396,-0.61
1.6363E+12,2021-11-07T08:04:09.027,12.72,-0.213,0.122,-0.488
1.6363E+12,2021-11-07T08:04:09.067,12.76,-0.03,0.61,-0.518
1.6363E+12,2021-11-07T08:04:09.107,12.8,-0.152,0.457,-0.518
1.6363E+12,2021-11-07T08:04:09.147,12.84,-0.213,0.122,-0.396
1.6363E+12,2021-11-07T08:04:09.187,12.88,-0.305,0.152,-0.244
1.6363E+12,2021-11-07T08:04:09.227,12.92,-0.183,0.122,-0.183
1.6363E+12,2021-11-07T08:04:09.267,12.96,0.305,0.183,-0.152
1.6363E+12,2021-11-07T08:04:09.307,13,0.091,0.03,-0.091
1.6363E+12,2021-11-07T08:04:09.347,13.04,0.152,0.03,-0.122
1.6363E+12,2021-11-07T08:04:09.387,13.08,-0.427,-0.061,-0.091
1.6363E+12,2021-11-07T08:04:09.427,13.12,-0.091,0.183,-0.213
1.6363E+12,2021-11-07T08:04:09.467,13.16,-0.366,0.152,-0.183
1.6363E+12,2021-11-07T08:04:09.507,13.2,-0.366,0.03,-0.305
1.6363E+12,2021-11-07T08:04:09.547,13.24,-0.549,0.061,-0.366
1.6363E+12,2021-11-07T08:04:09.587,13.28,-0.244,0.305,-0.366
1.6363E+12,2021-11-07T08:04:09.627,13.32,0.061,0.335,-0.366
1.6363E+12,2021-11-07T08:04:09.667,13.36,-0.335,0.122,-0.427
1.6363E+12,2021-11-07T08:04:09.707,13.4,0.03,0.244,-0.366
1.6363E+12,2021-11-07T08:04:09.747,13.44,-0.122,0.335,-0.366
1.6363E+12,2021-11-07T08:04:09.787,13.48,0.152,0.366,-0.457
1.6363E+12,2021-11-07T08:04:09.827,13.52,-0.061,0.244,-0.396
1.6363E+12,2021-11-07T08:04:09.867,13.56,-0.701,0.305,-0.427
1.6363E+12,2021-11-07T08:04:09.907,13.6,-1.402,0.152,-0.488
1.6363E+12,2021-11-07T08:04:09.947,13.64,-0.366,0.213,-0.427
