epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636312008569,2021-11-07T11:06:48.569,284.840,-0.244,0.213,-0.366
1636312008609,2021-11-07T11:06:48.609,284.880,0.152,0.183,-0.366
1636312008649,2021-11-07T11:06:48.649,284.920,0.335,0.152,-0.366
1636312008689,2021-11-07T11:06:48.689,284.960,0.457,0.030,-0.366
1636312008729,2021-11-07T11:06:48.729,285.000,0.457,-0.244,-0.427
1636312008769,2021-11-07T11:06:48.769,285.040,0.549,0.061,-0.457
1636312008809,2021-11-07T11:06:48.809,285.080,0.518,0.183,-0.457
1636312008849,2021-11-07T11:06:48.849,285.120,0.610,0.122,-0.457
1636312008889,2021-11-07T11:06:48.889,285.160,0.518,0.213,-0.427
1636312008929,2021-11-07T11:06:48.929,285.200,0.000,0.122,-0.396
1636312008969,2021-11-07T11:06:48.969,285.240,-0.213,0.152,-0.396
1636312009009,2021-11-07T11:06:49.009,285.280,0.091,0.152,-0.427
1636312009049,2021-11-07T11:06:49.049,285.320,-0.335,0.091,-0.335
1636312009089,2021-11-07T11:06:49.089,285.360,-0.274,0.152,-0.305
1636312009129,2021-11-07T11:06:49.129,285.400,-0.183,0.152,-0.396
1636312009169,2021-11-07T11:06:49.169,285.440,-0.610,0.183,-0.427
1636312009209,2021-11-07T11:06:49.209,285.480,-0.488,0.183,-0.457
1636312009249,2021-11-07T11:06:49.249,285.520,0.183,0.305,-0.427
1636312009289,2021-11-07T11:06:49.289,285.560,0.213,0.366,-0.366
1636312009329,2021-11-07T11:06:49.329,285.600,-0.884,0.274,-0.427
1636312009369,2021-11-07T11:06:49.369,285.640,-0.305,0.000,-0.335
1636312009409,2021-11-07T11:06:49.409,285.680,1.189,-0.152,-0.183
1636312009449,2021-11-07T11:06:49.449,285.720,0.610,-0.061,-0.335
1636312009489,2021-11-07T11:06:49.489,285.760,-0.122,0.061,-0.488
1636312009529,2021-11-07T11:06:49.529,285.800,0.000,0.122,-0.457
1636312009569,2021-11-07T11:06:49.569,285.840,-0.549,0.183,-0.488
1636312009609,2021-11-07T11:06:49.609,285.880,-0.701,0.213,-0.457
1636312009649,2021-11-07T11:06:49.649,285.920,-0.305,0.183,-0.427
1636312009689,2021-11-07T11:06:49.689,285.960,0.061,0.274,-0.396
1636312009729,2021-11-07T11:06:49.729,286.000,-0.030,0.274,-0.366
1636312009769,2021-11-07T11:06:49.769,286.040,-0.122,0.274,-0.457
1636312009809,2021-11-07T11:06:49.809,286.080,0.152,0.213,-0.488
1636312009849,2021-11-07T11:06:49.849,286.120,0.488,0.152,-0.366
1636312009889,2021-11-07T11:06:49.889,286.160,0.915,0.061,-0.274
1636312009929,2021-11-07T11:06:49.929,286.200,1.067,-0.030,-0.244
1636312009969,2021-11-07T11:06:49.969,286.240,0.366,0.000,-0.305
1636312010009,2021-11-07T11:06:50.009,286.280,0.152,0.152,-0.335
1636312010049,2021-11-07T11:06:50.049,286.320,0.122,0.183,-0.335
1636312010089,2021-11-07T11:06:50.089,286.360,0.091,0.152,-0.366
1636312010129,2021-11-07T11:06:50.129,286.400,-0.030,0.152,-0.366
1636312010169,2021-11-07T11:06:50.169,286.440,-0.305,0.091,-0.366
1636312010209,2021-11-07T11:06:50.209,286.480,-0.396,0.030,-0.427
1636312010249,2021-11-07T11:06:50.249,286.520,0.061,0.122,-0.427
1636312010289,2021-11-07T11:06:50.289,286.560,0.335,0.183,-0.427
1636312010329,2021-11-07T11:06:50.329,286.600,0.000,0.274,-0.457
1636312010369,2021-11-07T11:06:50.369,286.640,0.030,0.305,-0.457
1636312010409,2021-11-07T11:06:50.409,286.680,-0.122,0.305,-0.457
1636312010449,2021-11-07T11:06:50.449,286.720,-0.244,0.335,-0.457
1636312010489,2021-11-07T11:06:50.489,286.760,-0.396,0.244,-0.488
1636312010529,2021-11-07T11:06:50.529,286.800,-2.439,-0.488,-0.701
1636312010569,2021-11-07T11:06:50.569,286.840,-1.128,-1.037,-0.945
1636312010609,2021-11-07T11:06:50.609,286.880,0.091,-0.061,-0.488
1636312010649,2021-11-07T11:06:50.649,286.920,0.549,0.366,-0.244
1636312010689,2021-11-07T11:06:50.689,286.960,0.976,0.244,-0.274
1636312010729,2021-11-07T11:06:50.729,287.000,0.793,0.152,-0.305
1636312010769,2021-11-07T11:06:50.769,287.040,0.640,0.152,-0.335
1636312010809,2021-11-07T11:06:50.809,287.080,0.518,0.122,-0.366
1636312010849,2021-11-07T11:06:50.849,287.120,0.213,0.183,-0.457
1636312010889,2021-11-07T11:06:50.889,287.160,-0.091,0.122,-0.427
1636312010929,2021-11-07T11:06:50.929,287.200,-0.274,0.122,-0.366
1636312010969,2021-11-07T11:06:50.969,287.240,-0.305,0.274,-0.366
1636312011009,2021-11-07T11:06:51.009,287.280,-0.213,0.213,-0.396
1636312011049,2021-11-07T11:06:51.049,287.320,-0.061,0.152,-0.305
1636312011089,2021-11-07T11:06:51.089,287.360,-0.305,0.213,-0.396
1636312011129,2021-11-07T11:06:51.129,287.400,-0.305,0.213,-0.366
1636312011169,2021-11-07T11:06:51.169,287.440,-0.213,0.213,-0.427
1636312011209,2021-11-07T11:06:51.209,287.480,-0.122,0.274,-0.366
1636312011249,2021-11-07T11:06:51.249,287.520,0.000,0.244,-0.305
1636312011289,2021-11-07T11:06:51.289,287.560,-0.335,0.183,-0.366
1636312011329,2021-11-07T11:06:51.329,287.600,-0.152,0.183,-0.396
1636312011369,2021-11-07T11:06:51.369,287.640,0.030,0.152,-0.335
1636312011409,2021-11-07T11:06:51.409,287.680,0.000,0.122,-0.335
1636312011449,2021-11-07T11:06:51.449,287.720,-0.061,0.152,-0.396
1636312011489,2021-11-07T11:06:51.489,287.760,0.061,0.152,-0.396
1636312011529,2021-11-07T11:06:51.529,287.800,0.030,0.183,-0.366
1636312011569,2021-11-07T11:06:51.569,287.840,-0.213,0.183,-0.427
1636312011609,2021-11-07T11:06:51.609,287.880,-0.213,0.213,-0.396
1636312011649,2021-11-07T11:06:51.649,287.920,-0.030,0.122,-0.396
1636312011689,2021-11-07T11:06:51.689,287.960,-0.061,0.213,-0.457
1636312011729,2021-11-07T11:06:51.729,288.000,0.122,0.213,-0.396
1636312011769,2021-11-07T11:06:51.769,288.040,-0.122,0.183,-0.366
1636312011809,2021-11-07T11:06:51.809,288.080,-0.366,0.244,-0.396
1636312011849,2021-11-07T11:06:51.849,288.120,-0.274,0.183,-0.366
1636312011889,2021-11-07T11:06:51.889,288.160,-0.213,0.244,-0.366
1636312011929,2021-11-07T11:06:51.929,288.200,-0.152,0.244,-0.366
1636312011969,2021-11-07T11:06:51.969,288.240,-0.152,0.183,-0.305
1636312012009,2021-11-07T11:06:52.009,288.280,-0.213,0.122,-0.335
1636312012049,2021-11-07T11:06:52.049,288.320,-0.183,0.183,-0.305
1636312012089,2021-11-07T11:06:52.089,288.360,-0.183,0.183,-0.335
1636312012129,2021-11-07T11:06:52.129,288.400,-0.122,0.152,-0.366
1636312012169,2021-11-07T11:06:52.169,288.440,-0.030,0.152,-0.335
1636312012209,2021-11-07T11:06:52.209,288.480,-0.213,0.183,-0.366
1636312012249,2021-11-07T11:06:52.249,288.520,-0.305,0.152,-0.366
1636312012289,2021-11-07T11:06:52.289,288.560,-0.122,0.152,-0.366
1636312012329,2021-11-07T11:06:52.329,288.600,-0.061,0.213,-0.366
1636312012369,2021-11-07T11:06:52.369,288.640,-0.274,0.213,-0.366
1636312012409,2021-11-07T11:06:52.409,288.680,0.061,0.183,-0.335
1636312012449,2021-11-07T11:06:52.449,288.720,0.030,0.122,-0.335
1636312012489,2021-11-07T11:06:52.489,288.760,-0.213,0.061,-0.335
1636312012529,2021-11-07T11:06:52.529,288.800,-0.030,0.091,-0.366
1636312012569,2021-11-07T11:06:52.569,288.840,0.183,0.122,-0.335
1636312012609,2021-11-07T11:06:52.609,288.880,0.305,0.030,-0.305
1636312012649,2021-11-07T11:06:52.649,288.920,0.061,0.000,-0.335
1636312012689,2021-11-07T11:06:52.689,288.960,-0.335,0.183,-0.457
1636312012729,2021-11-07T11:06:52.729,289.000,-0.732,0.305,-0.488
1636312012769,2021-11-07T11:06:52.769,289.040,-1.128,0.396,-0.488
1636312012809,2021-11-07T11:06:52.809,289.080,-1.250,0.396,-0.518
1636312012849,2021-11-07T11:06:52.849,289.120,-0.884,0.366,-0.488
1636312012889,2021-11-07T11:06:52.889,289.160,-0.640,0.244,-0.366
1636312012929,2021-11-07T11:06:52.929,289.200,-0.640,0.183,-0.396
1636312012969,2021-11-07T11:06:52.969,289.240,-0.579,0.122,-0.457
1636312013009,2021-11-07T11:06:53.009,289.280,0.091,0.213,-0.335
1636312013049,2021-11-07T11:06:53.049,289.320,0.061,0.183,-0.305
1636312013089,2021-11-07T11:06:53.089,289.360,-0.122,0.091,-0.335
1636312013129,2021-11-07T11:06:53.129,289.400,0.000,0.061,-0.335
1636312013169,2021-11-07T11:06:53.169,289.440,0.091,0.061,-0.335
1636312013209,2021-11-07T11:06:53.209,289.480,0.000,0.122,-0.366
1636312013249,2021-11-07T11:06:53.249,289.520,-0.061,0.152,-0.335
1636312013289,2021-11-07T11:06:53.289,289.560,-0.030,0.183,-0.335
1636312013329,2021-11-07T11:06:53.329,289.600,-0.122,0.122,-0.335
1636312013369,2021-11-07T11:06:53.369,289.640,-0.366,0.122,-0.366
1636312013409,2021-11-07T11:06:53.409,289.680,-0.244,0.122,-0.366
1636312013449,2021-11-07T11:06:53.449,289.720,-0.030,0.213,-0.335
1636312013489,2021-11-07T11:06:53.489,289.760,-0.061,0.152,-0.366
1636312013529,2021-11-07T11:06:53.529,289.800,-0.030,0.091,-0.305
1636312013569,2021-11-07T11:06:53.569,289.840,-0.274,0.122,-0.335
1636312013609,2021-11-07T11:06:53.609,289.880,-0.061,0.213,-0.335
1636312013649,2021-11-07T11:06:53.649,289.920,-0.152,0.213,-0.335
1636312013689,2021-11-07T11:06:53.689,289.960,-0.122,0.122,-0.366
1636312013729,2021-11-07T11:06:53.729,290.000,-0.061,0.183,-0.274
1636312013769,2021-11-07T11:06:53.769,290.040,-0.152,0.213,-0.335
1636312013809,2021-11-07T11:06:53.809,290.080,-0.213,0.152,-0.366
1636312013849,2021-11-07T11:06:53.849,290.120,-0.152,0.183,-0.427
1636312013889,2021-11-07T11:06:53.889,290.160,-0.152,0.152,-0.427
1636312013929,2021-11-07T11:06:53.929,290.200,-0.183,0.152,-0.366
1636312013969,2021-11-07T11:06:53.969,290.240,-0.213,0.213,-0.366
1636312014009,2021-11-07T11:06:54.009,290.280,-0.244,0.213,-0.366
1636312014049,2021-11-07T11:06:54.049,290.320,-0.061,0.213,-0.305
1636312014089,2021-11-07T11:06:54.089,290.360,0.000,0.183,-0.366
1636312014129,2021-11-07T11:06:54.129,290.400,-0.274,0.122,-0.396
1636312014169,2021-11-07T11:06:54.169,290.440,-0.183,0.183,-0.366
1636312014209,2021-11-07T11:06:54.209,290.480,0.030,0.152,-0.335
1636312014249,2021-11-07T11:06:54.249,290.520,-0.305,0.122,-0.335
1636312014289,2021-11-07T11:06:54.289,290.560,-0.427,0.183,-0.396
1636312014329,2021-11-07T11:06:54.329,290.600,0.030,0.213,-0.366
1636312014369,2021-11-07T11:06:54.369,290.640,-0.091,0.152,-0.366
1636312014409,2021-11-07T11:06:54.409,290.680,-0.213,0.091,-0.427
1636312014449,2021-11-07T11:06:54.449,290.720,-0.274,0.244,-0.396
1636312014489,2021-11-07T11:06:54.489,290.760,-0.305,0.244,-0.366
1636312014529,2021-11-07T11:06:54.529,290.800,-0.335,0.152,-0.366
1636312014569,2021-11-07T11:06:54.569,290.840,-0.091,0.122,-0.335
1636312014609,2021-11-07T11:06:54.609,290.880,0.091,0.183,-0.305
1636312014649,2021-11-07T11:06:54.649,290.920,-0.213,0.213,-0.366
1636312014689,2021-11-07T11:06:54.689,290.960,-0.030,0.213,-0.396
1636312014729,2021-11-07T11:06:54.729,291.000,0.030,0.213,-0.366
1636312014769,2021-11-07T11:06:54.769,291.040,-0.091,0.213,-0.335
1636312014809,2021-11-07T11:06:54.809,291.080,-0.122,0.183,-0.335
1636312014849,2021-11-07T11:06:54.849,291.120,-0.244,0.152,-0.366
1636312014889,2021-11-07T11:06:54.889,291.160,-0.213,0.213,-0.335
1636312014929,2021-11-07T11:06:54.929,291.200,-0.305,0.274,-0.335
1636312014969,2021-11-07T11:06:54.969,291.240,-0.244,0.244,-0.396
1636312015009,2021-11-07T11:06:55.009,291.280,-0.335,0.244,-0.427
1636312015049,2021-11-07T11:06:55.049,291.320,-0.244,0.213,-0.396
1636312015089,2021-11-07T11:06:55.089,291.360,-0.061,0.213,-0.366
1636312015129,2021-11-07T11:06:55.129,291.400,-0.427,0.152,-0.366
1636312015169,2021-11-07T11:06:55.169,291.440,-0.488,0.152,-0.366
1636312015209,2021-11-07T11:06:55.209,291.480,-0.122,0.152,-0.335
1636312015249,2021-11-07T11:06:55.249,291.520,-0.061,0.213,-0.305
1636312015289,2021-11-07T11:06:55.289,291.560,-0.244,0.213,-0.366
1636312015329,2021-11-07T11:06:55.329,291.600,-0.091,0.122,-0.335
1636312015369,2021-11-07T11:06:55.369,291.640,-0.213,0.183,-0.366
1636312015409,2021-11-07T11:06:55.409,291.680,-0.305,0.183,-0.396
1636312015449,2021-11-07T11:06:55.449,291.720,-0.518,0.213,-0.366
1636312015489,2021-11-07T11:06:55.489,291.760,-0.305,0.183,-0.335
1636312015529,2021-11-07T11:06:55.529,291.800,-0.274,0.213,-0.366
1636312015569,2021-11-07T11:06:55.569,291.840,-0.183,0.152,-0.396
1636312015609,2021-11-07T11:06:55.609,291.880,-0.061,0.213,-0.396
1636312015649,2021-11-07T11:06:55.649,291.920,-0.152,0.244,-0.396
1636312015689,2021-11-07T11:06:55.689,291.960,-0.183,0.213,-0.396
1636312015729,2021-11-07T11:06:55.729,292.000,-0.061,0.122,-0.366
1636312015769,2021-11-07T11:06:55.769,292.040,-0.091,0.183,-0.366
1636312015809,2021-11-07T11:06:55.809,292.080,-0.244,0.183,-0.335
1636312015849,2021-11-07T11:06:55.849,292.120,-0.183,0.091,-0.366
1636312015889,2021-11-07T11:06:55.889,292.160,0.183,0.183,-0.366
1636312015929,2021-11-07T11:06:55.929,292.200,-0.183,0.122,-0.396
1636312015969,2021-11-07T11:06:55.969,292.240,-0.244,0.091,-0.335
1636312016009,2021-11-07T11:06:56.009,292.280,-0.213,0.122,-0.335
1636312016049,2021-11-07T11:06:56.049,292.320,0.000,0.183,-0.335
1636312016089,2021-11-07T11:06:56.089,292.360,0.122,0.152,-0.305
1636312016129,2021-11-07T11:06:56.129,292.400,-0.061,0.122,-0.366
1636312016169,2021-11-07T11:06:56.169,292.440,-0.152,0.183,-0.366
1636312016209,2021-11-07T11:06:56.209,292.480,-0.244,0.152,-0.366
1636312016249,2021-11-07T11:06:56.249,292.520,-0.152,0.091,-0.335
1636312016289,2021-11-07T11:06:56.289,292.560,0.213,-0.030,-0.335
1636312016329,2021-11-07T11:06:56.329,292.600,0.701,0.000,-0.305
1636312016369,2021-11-07T11:06:56.369,292.640,-1.402,0.183,-0.427
1636312016409,2021-11-07T11:06:56.409,292.680,-0.610,0.244,-0.396
1636312016449,2021-11-07T11:06:56.449,292.720,-0.335,0.518,-0.488
1636312016489,2021-11-07T11:06:56.489,292.760,-0.671,0.549,-0.518
1636312016529,2021-11-07T11:06:56.529,292.800,-0.945,0.396,-0.457
1636312016569,2021-11-07T11:06:56.569,292.840,-0.488,0.335,-0.427
1636312016609,2021-11-07T11:06:56.609,292.880,-0.335,0.335,-0.366
1636312016649,2021-11-07T11:06:56.649,292.920,-0.396,0.305,-0.396
1636312016689,2021-11-07T11:06:56.689,292.960,-0.610,0.183,-0.396
1636312016729,2021-11-07T11:06:56.729,293.000,-0.274,0.213,-0.335
1636312016769,2021-11-07T11:06:56.769,293.040,-0.061,0.122,-0.305
1636312016809,2021-11-07T11:06:56.809,293.080,0.091,0.030,-0.244
1636312016849,2021-11-07T11:06:56.849,293.120,-0.152,0.061,-0.274
1636312016889,2021-11-07T11:06:56.889,293.160,-0.091,0.122,-0.335
1636312016929,2021-11-07T11:06:56.929,293.200,0.030,0.183,-0.335
1636312016969,2021-11-07T11:06:56.969,293.240,-0.335,0.183,-0.396
1636312017009,2021-11-07T11:06:57.009,293.280,-0.518,0.183,-0.366
1636312017049,2021-11-07T11:06:57.049,293.320,-0.244,0.244,-0.335
1636312017089,2021-11-07T11:06:57.089,293.360,-0.427,0.152,-0.366
1636312017129,2021-11-07T11:06:57.129,293.400,-0.030,0.061,-0.335
1636312017169,2021-11-07T11:06:57.169,293.440,0.335,0.000,-0.274
1636312017209,2021-11-07T11:06:57.209,293.480,0.122,-0.030,-0.274
1636312017249,2021-11-07T11:06:57.249,293.520,0.213,-0.061,-0.274
1636312017289,2021-11-07T11:06:57.289,293.560,0.030,0.091,-0.366
1636312017329,2021-11-07T11:06:57.329,293.600,0.091,0.152,-0.396
1636312017369,2021-11-07T11:06:57.369,293.640,0.061,0.244,-0.396
1636312017409,2021-11-07T11:06:57.409,293.680,-0.274,0.213,-0.427
1636312017449,2021-11-07T11:06:57.449,293.720,-0.518,0.183,-0.427
1636312017489,2021-11-07T11:06:57.489,293.760,-0.457,0.274,-0.366
1636312017529,2021-11-07T11:06:57.529,293.800,-0.305,0.274,-0.366
1636312017569,2021-11-07T11:06:57.569,293.840,-0.274,0.213,-0.396
1636312017609,2021-11-07T11:06:57.609,293.880,-0.579,0.213,-0.366
1636312017649,2021-11-07T11:06:57.649,293.920,-0.366,0.213,-0.366
1636312017689,2021-11-07T11:06:57.689,293.960,-0.061,0.213,-0.305
1636312017729,2021-11-07T11:06:57.729,294.000,-0.091,0.152,-0.335
1636312017769,2021-11-07T11:06:57.769,294.040,-0.244,0.183,-0.396
1636312017809,2021-11-07T11:06:57.809,294.080,-0.244,0.213,-0.396
1636312017849,2021-11-07T11:06:57.849,294.120,-0.274,0.244,-0.366
1636312017889,2021-11-07T11:06:57.889,294.160,-0.213,0.274,-0.366
1636312017929,2021-11-07T11:06:57.929,294.200,-0.091,0.213,-0.366
1636312017969,2021-11-07T11:06:57.969,294.240,-0.122,0.213,-0.366
1636312018009,2021-11-07T11:06:58.009,294.280,0.000,0.122,-0.335
1636312018049,2021-11-07T11:06:58.049,294.320,-0.183,0.122,-0.396
1636312018089,2021-11-07T11:06:58.089,294.360,-0.122,0.183,-0.366
1636312018129,2021-11-07T11:06:58.129,294.400,-0.091,0.183,-0.335
1636312018169,2021-11-07T11:06:58.169,294.440,-0.213,0.213,-0.366
1636312018209,2021-11-07T11:06:58.209,294.480,-0.244,0.183,-0.396
1636312018249,2021-11-07T11:06:58.249,294.520,-0.244,0.213,-0.366
1636312018289,2021-11-07T11:06:58.289,294.560,-0.091,0.213,-0.366
1636312018329,2021-11-07T11:06:58.329,294.600,-0.061,0.274,-0.366
1636312018369,2021-11-07T11:06:58.369,294.640,-0.244,0.183,-0.335
1636312018409,2021-11-07T11:06:58.409,294.680,-0.366,0.244,-0.366
1636312018449,2021-11-07T11:06:58.449,294.720,-0.244,0.183,-0.366
1636312018489,2021-11-07T11:06:58.489,294.760,-0.122,0.152,-0.335
1636312018529,2021-11-07T11:06:58.529,294.800,0.030,0.122,-0.305
1636312018569,2021-11-07T11:06:58.569,294.840,-0.244,0.091,-0.366
1636312018609,2021-11-07T11:06:58.609,294.880,-0.366,0.183,-0.427
1636312018649,2021-11-07T11:06:58.649,294.920,-0.152,0.244,-0.366
1636312018689,2021-11-07T11:06:58.689,294.960,-0.335,0.183,-0.396
1636312018729,2021-11-07T11:06:58.729,295.000,-0.274,0.244,-0.396
1636312018769,2021-11-07T11:06:58.769,295.040,-0.335,0.244,-0.366
1636312018809,2021-11-07T11:06:58.809,295.080,-0.244,0.244,-0.335
1636312018849,2021-11-07T11:06:58.849,295.120,-0.152,0.183,-0.335
1636312018889,2021-11-07T11:06:58.889,295.160,-0.244,0.183,-0.396
1636312018929,2021-11-07T11:06:58.929,295.200,-0.244,0.244,-0.396
1636312018969,2021-11-07T11:06:58.969,295.240,-0.091,0.213,-0.335
1636312019009,2021-11-07T11:06:59.009,295.280,-0.122,0.213,-0.396
1636312019049,2021-11-07T11:06:59.049,295.320,-0.122,0.213,-0.366
1636312019089,2021-11-07T11:06:59.089,295.360,-0.152,0.152,-0.366
1636312019129,2021-11-07T11:06:59.129,295.400,-0.061,0.152,-0.366
1636312019169,2021-11-07T11:06:59.169,295.440,-0.061,0.122,-0.366
1636312019209,2021-11-07T11:06:59.209,295.480,0.000,0.305,-0.366
1636312019249,2021-11-07T11:06:59.249,295.520,-0.213,0.183,-0.335
1636312019289,2021-11-07T11:06:59.289,295.560,-0.396,0.122,-0.366
1636312019329,2021-11-07T11:06:59.329,295.600,-0.183,0.183,-0.335
1636312019369,2021-11-07T11:06:59.369,295.640,-0.183,0.183,-0.366
1636312019409,2021-11-07T11:06:59.409,295.680,0.000,0.183,-0.366
1636312019449,2021-11-07T11:06:59.449,295.720,0.091,0.183,-0.305
1636312019489,2021-11-07T11:06:59.489,295.760,-0.305,0.152,-0.396
1636312019529,2021-11-07T11:06:59.529,295.800,-0.152,0.183,-0.366
1636312019569,2021-11-07T11:06:59.569,295.840,-0.305,0.213,-0.335
1636312019609,2021-11-07T11:06:59.609,295.880,-0.518,0.274,-0.488
1636312019649,2021-11-07T11:06:59.649,295.920,-0.274,0.213,-0.396
1636312019689,2021-11-07T11:06:59.689,295.960,-0.213,0.213,-0.335
1636312019729,2021-11-07T11:06:59.729,296.000,-0.274,0.183,-0.396
1636312019769,2021-11-07T11:06:59.769,296.040,-0.488,0.183,-0.396
1636312019809,2021-11-07T11:06:59.809,296.080,-0.305,0.183,-0.396
1636312019849,2021-11-07T11:06:59.849,296.120,-0.122,0.091,-0.366
1636312019889,2021-11-07T11:06:59.889,296.160,-0.152,0.152,-0.396
1636312019929,2021-11-07T11:06:59.929,296.200,-0.091,0.213,-0.366
1636312019969,2021-11-07T11:06:59.969,296.240,-0.061,0.213,-0.366
1636312020009,2021-11-07T11:07:00.009,296.280,-0.122,0.152,-0.396
1636312020049,2021-11-07T11:07:00.049,296.320,0.091,0.152,-0.335
1636312020089,2021-11-07T11:07:00.089,296.360,-0.213,0.152,-0.335
1636312020129,2021-11-07T11:07:00.129,296.400,-0.488,0.152,-0.335
1636312020169,2021-11-07T11:07:00.169,296.440,-0.244,0.183,-0.366
1636312020209,2021-11-07T11:07:00.209,296.480,0.030,0.183,-0.335
1636312020249,2021-11-07T11:07:00.249,296.520,0.061,0.091,-0.274
1636312020289,2021-11-07T11:07:00.289,296.560,-0.091,0.122,-0.305
1636312020329,2021-11-07T11:07:00.329,296.600,-0.183,0.152,-0.366
1636312020369,2021-11-07T11:07:00.369,296.640,-0.091,0.152,-0.335
1636312020409,2021-11-07T11:07:00.409,296.680,-0.183,0.152,-0.366
1636312020449,2021-11-07T11:07:00.449,296.720,-0.305,0.152,-0.335
1636312020489,2021-11-07T11:07:00.489,296.760,-0.244,0.183,-0.335
1636312020529,2021-11-07T11:07:00.529,296.800,-0.244,0.152,-0.305
1636312020569,2021-11-07T11:07:00.569,296.840,-0.152,0.183,-0.366
1636312020609,2021-11-07T11:07:00.609,296.880,-0.183,0.183,-0.396
1636312020649,2021-11-07T11:07:00.649,296.920,-0.122,0.152,-0.335
1636312020689,2021-11-07T11:07:00.689,296.960,-0.122,0.183,-0.335
1636312020729,2021-11-07T11:07:00.729,297.000,-0.091,0.183,-0.335
1636312020769,2021-11-07T11:07:00.769,297.040,-0.183,0.183,-0.396
1636312020809,2021-11-07T11:07:00.809,297.080,-0.213,0.183,-0.366
1636312020849,2021-11-07T11:07:00.849,297.120,-0.091,0.091,-0.335
1636312020889,2021-11-07T11:07:00.889,297.160,-0.152,0.152,-0.305
1636312020929,2021-11-07T11:07:00.929,297.200,-0.213,0.152,-0.366
1636312020969,2021-11-07T11:07:00.969,297.240,-0.061,0.183,-0.366
1636312021009,2021-11-07T11:07:01.009,297.280,-0.213,0.091,-0.305
1636312021049,2021-11-07T11:07:01.049,297.320,-0.396,0.152,-0.335
1636312021089,2021-11-07T11:07:01.089,297.360,-0.335,0.244,-0.396
1636312021129,2021-11-07T11:07:01.129,297.400,-0.122,0.213,-0.305
1636312021169,2021-11-07T11:07:01.169,297.440,0.030,0.152,-0.305
1636312021209,2021-11-07T11:07:01.209,297.480,-0.091,0.091,-0.396
1636312021249,2021-11-07T11:07:01.249,297.520,-0.305,0.122,-0.396
1636312021289,2021-11-07T11:07:01.289,297.560,-0.213,0.183,-0.396
1636312021329,2021-11-07T11:07:01.329,297.600,-0.183,0.244,-0.396
1636312021369,2021-11-07T11:07:01.369,297.640,-0.183,0.183,-0.335
1636312021409,2021-11-07T11:07:01.409,297.680,-0.274,0.122,-0.335
1636312021449,2021-11-07T11:07:01.449,297.720,-0.152,0.183,-0.335
1636312021489,2021-11-07T11:07:01.489,297.760,-0.061,0.183,-0.335
1636312021529,2021-11-07T11:07:01.529,297.800,-0.274,0.152,-0.427
1636312021569,2021-11-07T11:07:01.569,297.840,-0.183,0.122,-0.335
1636312021609,2021-11-07T11:07:01.609,297.880,-0.213,0.061,-0.305
1636312021649,2021-11-07T11:07:01.649,297.920,-0.274,0.152,-0.396
1636312021689,2021-11-07T11:07:01.689,297.960,-0.213,0.152,-0.335
1636312021729,2021-11-07T11:07:01.729,298.000,-0.152,0.091,-0.305
1636312021769,2021-11-07T11:07:01.769,298.040,0.000,0.030,-0.305
1636312021809,2021-11-07T11:07:01.809,298.080,-0.427,0.000,-0.335
1636312021849,2021-11-07T11:07:01.849,298.120,-0.640,0.091,-0.335
1636312021889,2021-11-07T11:07:01.889,298.160,-0.854,0.000,-0.305
1636312021929,2021-11-07T11:07:01.929,298.200,-1.128,-0.091,-0.335
1636312021969,2021-11-07T11:07:01.969,298.240,-0.671,0.091,-0.366
1636312022009,2021-11-07T11:07:02.009,298.280,-0.396,0.152,-0.335
1636312022049,2021-11-07T11:07:02.049,298.320,-0.732,0.122,-0.305
1636312022089,2021-11-07T11:07:02.089,298.360,-3.110,0.396,-0.396
1636312022129,2021-11-07T11:07:02.129,298.400,-2.226,0.091,-0.305
1636312022169,2021-11-07T11:07:02.169,298.440,-1.280,0.091,-0.274
1636312022209,2021-11-07T11:07:02.209,298.480,-1.646,0.183,-0.305
1636312022249,2021-11-07T11:07:02.249,298.520,-1.220,0.183,-0.244
1636312022289,2021-11-07T11:07:02.289,298.560,-1.067,0.122,-0.274
1636312022329,2021-11-07T11:07:02.329,298.600,-1.128,0.122,-0.213
1636312022369,2021-11-07T11:07:02.369,298.640,-1.616,0.091,-0.274
1636312022409,2021-11-07T11:07:02.409,298.680,-2.073,0.122,-0.244
1636312022449,2021-11-07T11:07:02.449,298.720,-2.256,0.183,-0.183
1636312022489,2021-11-07T11:07:02.489,298.760,-2.866,0.610,-0.335
1636312022529,2021-11-07T11:07:02.529,298.800,-3.323,2.317,-0.701
1636312022569,2021-11-07T11:07:02.569,298.840,-4.970,3.994,0.518
1636312022609,2021-11-07T11:07:02.609,298.880,-9.055,6.311,-0.884
1636312022649,2021-11-07T11:07:02.649,298.920,-39.055,41.585,8.963
1636312022689,2021-11-07T11:07:02.689,298.960,-46.951,116.037,23.018
1636312022729,2021-11-07T11:07:02.729,299.000,-149.177,115.457,6.098
1636312022769,2021-11-07T11:07:02.769,299.040,-382.591,96.768,2.165
1636312022809,2021-11-07T11:07:02.809,299.080,-276.128,140.274,103.201
1636312022849,2021-11-07T11:07:02.849,299.120,-170.488,138.445,190.854
1636312022889,2021-11-07T11:07:02.889,299.160,-275.579,74.939,178.506
