epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635801922766,2021-11-01T23.25.22.766,0.000,-25.152,59.146,19.848
1635801922806,2021-11-01T23.25.22.806,0.040,-24.634,52.713,19.146
1635801922846,2021-11-01T23.25.22.846,0.080,-17.439,36.494,15.732
1635801922886,2021-11-01T23.25.22.886,0.120,-14.604,43.171,9.604
1635801922926,2021-11-01T23.25.22.926,0.160,-16.677,40.244,10.671
1635801922966,2021-11-01T23.25.22.966,0.200,-19.939,18.537,6.677
1635801923006,2021-11-01T23.25.23.006,0.240,-13.811,5.701,0.854
1635801923046,2021-11-01T23.25.23.046,0.280,-6.768,4.756,0.732
1635801923086,2021-11-01T23.25.23.086,0.320,-9.299,1.067,-0.335
1635801923126,2021-11-01T23.25.23.126,0.360,-5.823,1.159,-0.488
1635801923166,2021-11-01T23.25.23.166,0.400,-2.256,3.079,0.701
1635801923206,2021-11-01T23.25.23.206,0.440,-2.226,3.384,1.037
1635801923246,2021-11-01T23.25.23.246,0.480,-1.616,2.774,0.427
1635801923286,2021-11-01T23.25.23.286,0.520,-1.006,1.982,-0.244
1635801923326,2021-11-01T23.25.23.326,0.560,-1.006,2.073,-0.061
1635801923366,2021-11-01T23.25.23.366,0.600,-0.091,2.287,0.213
1635801923406,2021-11-01T23.25.23.406,0.640,-0.061,1.250,0.335
1635801923446,2021-11-01T23.25.23.446,0.680,0.396,0.640,-0.152
1635801923486,2021-11-01T23.25.23.486,0.720,0.091,0.610,-0.244
1635801923526,2021-11-01T23.25.23.526,0.760,-0.701,0.640,-0.091
1635801923566,2021-11-01T23.25.23.566,0.800,-0.213,0.640,0.152
1635801923606,2021-11-01T23.25.23.606,0.840,-0.366,0.152,0.091
1635801923646,2021-11-01T23.25.23.646,0.880,-0.366,0.152,-0.152
1635801923686,2021-11-01T23.25.23.686,0.920,0.152,0.610,0.091
1635801923726,2021-11-01T23.25.23.726,0.960,0.183,0.366,0.366
1635801923766,2021-11-01T23.25.23.766,1.000,-0.061,0.122,0.213
1635801923806,2021-11-01T23.25.23.806,1.040,-0.152,0.061,-0.030
1635801923846,2021-11-01T23.25.23.846,1.080,0.061,0.122,0.152
1635801923886,2021-11-01T23.25.23.886,1.120,0.091,-0.244,0.213
1635801923926,2021-11-01T23.25.23.926,1.160,-0.061,-0.152,0.274
1635801923966,2021-11-01T23.25.23.966,1.200,-0.427,0.152,0.213
1635801924006,2021-11-01T23.25.24.006,1.240,0.305,-0.030,0.091
1635801924046,2021-11-01T23.25.24.046,1.280,-0.152,-0.152,0.244
