epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635962761096,2021-11-03T20.06.01.096,0.000,-0.180,0.231,-0.965
1635962761136,2021-11-03T20.06.01.136,0.040,-0.188,0.236,-0.968
1635962761176,2021-11-03T20.06.01.176,0.080,-0.190,0.236,-0.967
1635962761216,2021-11-03T20.06.01.216,0.120,-0.185,0.237,-0.968
1635962761256,2021-11-03T20.06.01.256,0.160,-0.188,0.239,-0.966
1635962761296,2021-11-03T20.06.01.296,0.200,-0.186,0.239,-0.970
1635962761336,2021-11-03T20.06.01.336,0.240,-0.186,0.234,-0.968
1635962761376,2021-11-03T20.06.01.376,0.280,-0.184,0.233,-0.969
1635962761416,2021-11-03T20.06.01.416,0.320,-0.184,0.234,-0.970
1635962761456,2021-11-03T20.06.01.456,0.360,-0.187,0.232,-0.968
1635962761496,2021-11-03T20.06.01.496,0.400,-0.188,0.232,-0.966
1635962761536,2021-11-03T20.06.01.536,0.440,-0.185,0.236,-0.970
1635962761576,2021-11-03T20.06.01.576,0.480,-0.185,0.234,-0.969
1635962761616,2021-11-03T20.06.01.616,0.520,-0.186,0.236,-0.968
1635962761656,2021-11-03T20.06.01.656,0.560,-0.188,0.237,-0.968
1635962761696,2021-11-03T20.06.01.696,0.600,-0.187,0.232,-0.967
1635962761736,2021-11-03T20.06.01.736,0.640,-0.181,0.240,-0.971
1635962761776,2021-11-03T20.06.01.776,0.680,-0.181,0.229,-0.971
1635962761816,2021-11-03T20.06.01.816,0.720,-0.187,0.231,-0.967
1635962761856,2021-11-03T20.06.01.856,0.760,-0.187,0.234,-0.967
1635962761896,2021-11-03T20.06.01.896,0.800,-0.185,0.237,-0.969
1635962761936,2021-11-03T20.06.01.936,0.840,-0.186,0.232,-0.968
1635962761976,2021-11-03T20.06.01.976,0.880,-0.185,0.239,-0.967
1635962762016,2021-11-03T20.06.02.016,0.920,-0.183,0.235,-0.969
1635962762056,2021-11-03T20.06.02.056,0.960,-0.182,0.237,-0.968
1635962762096,2021-11-03T20.06.02.096,1.000,-0.183,0.232,-0.970
1635962762136,2021-11-03T20.06.02.136,1.040,-0.184,0.230,-0.969
1635962762176,2021-11-03T20.06.02.176,1.080,-0.185,0.232,-0.969
1635962762216,2021-11-03T20.06.02.216,1.120,-0.185,0.232,-0.970
1635962762256,2021-11-03T20.06.02.256,1.160,-0.187,0.233,-0.966
1635962762296,2021-11-03T20.06.02.296,1.200,-0.185,0.235,-0.968
1635962762336,2021-11-03T20.06.02.336,1.240,-0.185,0.235,-0.969
1635962762376,2021-11-03T20.06.02.376,1.280,-0.186,0.234,-0.967
1635962762416,2021-11-03T20.06.02.416,1.320,-0.185,0.230,-0.969
1635962762456,2021-11-03T20.06.02.456,1.360,-0.180,0.235,-0.968
1635962762496,2021-11-03T20.06.02.496,1.400,-0.179,0.228,-0.965
1635962762536,2021-11-03T20.06.02.536,1.440,-0.178,0.224,-0.964
1635962762576,2021-11-03T20.06.02.576,1.480,-0.192,0.247,-0.968
1635962762616,2021-11-03T20.06.02.616,1.520,-0.211,0.253,-0.965
1635962762656,2021-11-03T20.06.02.656,1.560,-0.209,0.230,-0.970
1635962762696,2021-11-03T20.06.02.696,1.600,-0.196,0.228,-0.971
