epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636220452703,2021-11-06T10:40:52.703,1.440,-0.305,0.030,-0.183
1636220452743,2021-11-06T10:40:52.743,1.480,0.030,-0.213,-0.244
1636220452783,2021-11-06T10:40:52.783,1.520,0.061,-0.244,-0.183
1636220452823,2021-11-06T10:40:52.823,1.560,0.183,-0.244,-0.152
1636220452863,2021-11-06T10:40:52.863,1.600,0.122,-0.488,-0.061
1636220452903,2021-11-06T10:40:52.903,1.640,-0.671,-0.457,0.305
1636220452943,2021-11-06T10:40:52.943,1.680,-1.067,-0.396,0.396
1636220452983,2021-11-06T10:40:52.983,1.720,-1.433,-0.396,0.427
1636220453023,2021-11-06T10:40:53.023,1.760,-1.220,0.030,0.213
1636220453063,2021-11-06T10:40:53.063,1.800,-0.762,0.091,-0.244
1636220453103,2021-11-06T10:40:53.103,1.840,-0.091,0.366,-0.549
1636220453143,2021-11-06T10:40:53.143,1.880,0.152,0.274,-0.518
1636220453183,2021-11-06T10:40:53.183,1.920,0.152,0.000,-0.305
1636220453223,2021-11-06T10:40:53.223,1.960,-0.152,-0.091,-0.091
1636220453263,2021-11-06T10:40:53.263,2.000,-0.640,-0.091,0.061
1636220453303,2021-11-06T10:40:53.303,2.040,-0.701,-0.152,0.030
1636220453343,2021-11-06T10:40:53.343,2.080,-0.610,0.030,-0.122
1636220453383,2021-11-06T10:40:53.383,2.120,0.030,0.488,-0.610
1636220453423,2021-11-06T10:40:53.423,2.160,0.244,0.579,-0.640
1636220453463,2021-11-06T10:40:53.463,2.200,-0.122,0.274,-0.396
1636220453503,2021-11-06T10:40:53.503,2.240,-0.701,-0.152,-0.030
1636220453543,2021-11-06T10:40:53.543,2.280,-0.488,-0.213,0.061
1636220453583,2021-11-06T10:40:53.583,2.320,-0.518,-0.152,-0.030
1636220453623,2021-11-06T10:40:53.623,2.360,-1.037,0.213,-0.122
1636220453663,2021-11-06T10:40:53.663,2.400,-0.854,0.244,-0.427
1636220453703,2021-11-06T10:40:53.703,2.440,-0.640,0.183,-0.579
1636220453743,2021-11-06T10:40:53.743,2.480,-0.701,0.244,-0.579
1636220453783,2021-11-06T10:40:53.783,2.520,-0.640,0.213,-0.518
1636220453823,2021-11-06T10:40:53.823,2.560,-0.274,0.091,-0.518
1636220453863,2021-11-06T10:40:53.863,2.600,-0.610,0.000,-0.183
1636220453903,2021-11-06T10:40:53.903,2.640,-0.884,-0.030,0.122
1636220453943,2021-11-06T10:40:53.943,2.680,-0.335,0.000,0.091
1636220453983,2021-11-06T10:40:53.983,2.720,-0.274,0.000,-0.091
1636220454023,2021-11-06T10:40:54.023,2.760,-0.488,-0.091,-0.152
1636220454063,2021-11-06T10:40:54.063,2.800,-0.274,0.061,-0.305
1636220454103,2021-11-06T10:40:54.103,2.840,-0.122,0.061,-0.335
1636220454143,2021-11-06T10:40:54.143,2.880,-0.274,0.000,-0.274
1636220454183,2021-11-06T10:40:54.183,2.920,-0.244,0.457,-0.274
1636220454223,2021-11-06T10:40:54.223,2.960,-0.366,0.854,-0.213
1636220454263,2021-11-06T10:40:54.263,3.000,-0.823,1.189,-0.122
1636220454303,2021-11-06T10:40:54.303,3.040,-1.585,0.915,0.030
1636220454343,2021-11-06T10:40:54.343,3.080,-2.988,0.823,0.213
1636220454383,2021-11-06T10:40:54.383,3.120,-3.476,1.128,0.122
1636220454423,2021-11-06T10:40:54.423,3.160,-1.189,0.701,-0.366
1636220454463,2021-11-06T10:40:54.463,3.200,-0.793,0.518,-0.457
1636220454503,2021-11-06T10:40:54.503,3.240,-0.518,0.793,-0.488
1636220454543,2021-11-06T10:40:54.543,3.280,-0.396,0.671,-0.488
1636220454583,2021-11-06T10:40:54.583,3.320,-0.640,0.152,-0.366
1636220454623,2021-11-06T10:40:54.623,3.360,-0.457,0.366,-0.366
1636220454663,2021-11-06T10:40:54.663,3.400,-0.396,0.396,-0.305
1636220454703,2021-11-06T10:40:54.703,3.440,-0.305,0.305,-0.335
1636220454743,2021-11-06T10:40:54.743,3.480,-0.549,0.122,-0.396
1636220454783,2021-11-06T10:40:54.783,3.520,-0.518,0.030,-0.427
1636220454823,2021-11-06T10:40:54.823,3.560,-0.579,0.030,-0.366
1636220454863,2021-11-06T10:40:54.863,3.600,-0.488,0.152,-0.366
1636220454903,2021-11-06T10:40:54.903,3.640,-0.366,0.305,-0.396
1636220454943,2021-11-06T10:40:54.943,3.680,-0.335,0.183,-0.396
1636220454983,2021-11-06T10:40:54.983,3.720,-0.213,0.091,-0.427
1636220455023,2021-11-06T10:40:55.023,3.760,-0.244,0.244,-0.366
1636220455063,2021-11-06T10:40:55.063,3.800,-0.366,0.244,-0.366
1636220455103,2021-11-06T10:40:55.103,3.840,-0.366,0.396,-0.396
1636220455143,2021-11-06T10:40:55.143,3.880,-0.457,0.183,-0.335
1636220455183,2021-11-06T10:40:55.183,3.920,-0.427,0.152,-0.335
1636220455223,2021-11-06T10:40:55.223,3.960,-0.305,0.152,-0.427
1636220455263,2021-11-06T10:40:55.263,4.000,-0.152,0.274,-0.366
1636220455303,2021-11-06T10:40:55.303,4.040,-0.122,0.366,-0.396
1636220455343,2021-11-06T10:40:55.343,4.080,-0.091,0.305,-0.427
1636220455383,2021-11-06T10:40:55.383,4.120,-0.030,0.396,-0.396
1636220455423,2021-11-06T10:40:55.423,4.160,-0.122,0.183,-0.396
1636220455463,2021-11-06T10:40:55.463,4.200,-0.030,0.518,-0.427
1636220455503,2021-11-06T10:40:55.503,4.240,0.091,0.671,-0.427
1636220455543,2021-11-06T10:40:55.543,4.280,0.000,0.488,-0.457
1636220455583,2021-11-06T10:40:55.583,4.320,-0.030,0.457,-0.427
1636220455623,2021-11-06T10:40:55.623,4.360,0.030,0.366,-0.457
1636220455663,2021-11-06T10:40:55.663,4.400,-0.488,0.122,-0.274
1636220455703,2021-11-06T10:40:55.703,4.440,-1.128,0.213,-0.122
1636220455743,2021-11-06T10:40:55.743,4.480,-0.976,0.213,-0.213
1636220455783,2021-11-06T10:40:55.783,4.520,-0.610,0.000,-0.274
1636220455823,2021-11-06T10:40:55.823,4.560,-0.274,0.122,-0.335
1636220455863,2021-11-06T10:40:55.863,4.600,-0.305,0.213,-0.183
1636220455903,2021-11-06T10:40:55.903,4.640,-0.396,-0.091,-0.122
1636220455943,2021-11-06T10:40:55.943,4.680,1.220,-1.006,-0.335
1636220455983,2021-11-06T10:40:55.983,4.720,7.896,-3.841,-0.945
1636220456023,2021-11-06T10:40:56.023,4.760,7.317,-3.476,-1.677
1636220456063,2021-11-06T10:40:56.063,4.800,7.774,-2.012,-2.073
1636220456103,2021-11-06T10:40:56.103,4.840,3.902,0.091,-1.494
1636220456143,2021-11-06T10:40:56.143,4.880,0.183,0.976,-1.006
1636220456183,2021-11-06T10:40:56.183,4.920,-0.854,0.915,-0.640
1636220456223,2021-11-06T10:40:56.223,4.960,-1.738,0.915,-0.457
1636220456263,2021-11-06T10:40:56.263,5.000,-4.055,0.335,-0.335
1636220456303,2021-11-06T10:40:56.303,5.040,-4.024,0.701,-0.518
1636220456343,2021-11-06T10:40:56.343,5.080,-1.189,1.006,-0.701
1636220456383,2021-11-06T10:40:56.383,5.120,-0.183,0.823,-0.671
1636220456423,2021-11-06T10:40:56.423,5.160,-0.152,1.006,-0.671
1636220456463,2021-11-06T10:40:56.463,5.200,-0.274,1.372,-0.579
1636220456503,2021-11-06T10:40:56.503,5.240,0.274,1.829,-0.671
1636220456543,2021-11-06T10:40:56.543,5.280,1.067,0.701,-1.494
1636220456583,2021-11-06T10:40:56.583,5.320,3.567,-1.067,-3.140
1636220456623,2021-11-06T10:40:56.623,5.360,1.189,-1.006,-2.683
1636220456663,2021-11-06T10:40:56.663,5.400,-1.189,0.884,-0.854
1636220456703,2021-11-06T10:40:56.703,5.440,-1.098,0.732,-0.274
1636220456743,2021-11-06T10:40:56.743,5.480,-0.762,0.518,-0.701
1636220456783,2021-11-06T10:40:56.783,5.520,-0.610,1.341,-1.037
1636220456823,2021-11-06T10:40:56.823,5.560,-0.518,1.341,-0.915
1636220456863,2021-11-06T10:40:56.863,5.600,-0.122,1.098,-0.701
1636220456903,2021-11-06T10:40:56.903,5.640,0.183,1.433,-1.006
1636220456943,2021-11-06T10:40:56.943,5.680,0.183,2.073,-1.433
1636220456983,2021-11-06T10:40:56.983,5.720,0.518,1.616,-1.982
1636220457023,2021-11-06T10:40:57.023,5.760,-0.640,0.335,-1.799
1636220457063,2021-11-06T10:40:57.063,5.800,-0.793,-1.189,-1.463
1636220457103,2021-11-06T10:40:57.103,5.840,0.579,-1.524,-1.494
1636220457143,2021-11-06T10:40:57.143,5.880,1.829,-0.122,-1.707
1636220457183,2021-11-06T10:40:57.183,5.920,1.616,0.701,-1.433
1636220457223,2021-11-06T10:40:57.223,5.960,0.884,1.982,-1.159
1636220457263,2021-11-06T10:40:57.263,6.000,0.000,1.707,-1.128
1636220457303,2021-11-06T10:40:57.303,6.040,-0.945,1.585,-1.098
1636220457343,2021-11-06T10:40:57.343,6.080,-1.433,1.921,-1.159
1636220457383,2021-11-06T10:40:57.383,6.120,-1.890,2.500,-1.494
1636220457423,2021-11-06T10:40:57.423,6.160,-1.463,2.043,-1.646
1636220457463,2021-11-06T10:40:57.463,6.200,-0.701,1.707,-1.677
1636220457503,2021-11-06T10:40:57.503,6.240,-0.762,1.311,-1.311
1636220457543,2021-11-06T10:40:57.543,6.280,-0.518,1.067,-1.128
1636220457583,2021-11-06T10:40:57.583,6.320,-0.671,1.098,-0.640
1636220457623,2021-11-06T10:40:57.623,6.360,-2.165,1.890,-1.220
1636220457663,2021-11-06T10:40:57.663,6.400,-2.226,1.677,-2.073
1636220457703,2021-11-06T10:40:57.703,6.440,-1.677,0.884,-1.402
1636220457743,2021-11-06T10:40:57.743,6.480,-1.707,0.854,-0.610
1636220457783,2021-11-06T10:40:57.783,6.520,-1.006,0.518,-0.610
1636220457823,2021-11-06T10:40:57.823,6.560,-0.366,-0.061,-0.091
1636220457863,2021-11-06T10:40:57.863,6.600,-0.091,-0.061,0.000
1636220457903,2021-11-06T10:40:57.903,6.640,-0.213,0.213,-0.091
1636220457943,2021-11-06T10:40:57.943,6.680,-0.305,0.244,0.000
1636220457983,2021-11-06T10:40:57.983,6.720,-0.366,0.335,-0.091
1636220458023,2021-11-06T10:40:58.023,6.760,-1.951,0.488,0.213
1636220458063,2021-11-06T10:40:58.063,6.800,-3.201,0.122,0.610
1636220458103,2021-11-06T10:40:58.103,6.840,-1.311,0.396,0.091
1636220458143,2021-11-06T10:40:58.143,6.880,-2.012,0.335,0.640
1636220458183,2021-11-06T10:40:58.183,6.920,-2.957,0.396,1.250
1636220458223,2021-11-06T10:40:58.223,6.960,-1.250,0.732,0.335
1636220458263,2021-11-06T10:40:58.263,7.000,-2.835,1.524,1.006
1636220458303,2021-11-06T10:40:58.303,7.040,-5.152,1.738,1.982
1636220458343,2021-11-06T10:40:58.343,7.080,-2.866,0.854,1.890
1636220458383,2021-11-06T10:40:58.383,7.120,-4.177,0.335,3.537
1636220458423,2021-11-06T10:40:58.423,7.160,-4.634,-0.091,2.287
1636220458463,2021-11-06T10:40:58.463,7.200,-2.744,-0.701,0.305
1636220458503,2021-11-06T10:40:58.503,7.240,-2.652,-0.854,-0.030
1636220458543,2021-11-06T10:40:58.543,7.280,-3.384,-0.823,0.366
1636220458583,2021-11-06T10:40:58.583,7.320,-2.927,-0.457,0.488
1636220458623,2021-11-06T10:40:58.623,7.360,-1.951,-0.030,0.366
1636220458663,2021-11-06T10:40:58.663,7.400,-0.945,-0.671,0.122
1636220458703,2021-11-06T10:40:58.703,7.440,-0.305,-0.823,0.122
1636220458743,2021-11-06T10:40:58.743,7.480,-0.579,-0.762,0.366
1636220458783,2021-11-06T10:40:58.783,7.520,-1.585,-0.488,0.793
1636220458823,2021-11-06T10:40:58.823,7.560,-1.189,-0.549,0.518
1636220458863,2021-11-06T10:40:58.863,7.600,-0.122,-0.579,-0.183
1636220458903,2021-11-06T10:40:58.903,7.640,-0.579,0.305,-0.244
1636220458943,2021-11-06T10:40:58.943,7.680,-0.061,0.762,-0.579
1636220458983,2021-11-06T10:40:58.983,7.720,0.244,0.335,-0.823
1636220459023,2021-11-06T10:40:59.023,7.760,0.457,0.457,-1.098
1636220459063,2021-11-06T10:40:59.063,7.800,0.335,0.518,-1.402
1636220459103,2021-11-06T10:40:59.103,7.840,-0.122,0.457,-1.677
1636220459143,2021-11-06T10:40:59.143,7.880,-0.854,1.098,-1.220
1636220459183,2021-11-06T10:40:59.183,7.920,-2.195,1.616,-0.945
1636220459223,2021-11-06T10:40:59.223,7.960,-2.165,1.860,-1.220
1636220459263,2021-11-06T10:40:59.263,8.000,-2.073,1.921,-1.433
1636220459303,2021-11-06T10:40:59.303,8.040,-1.951,1.768,-1.585
1636220459343,2021-11-06T10:40:59.343,8.080,-0.610,1.433,-1.921
1636220459383,2021-11-06T10:40:59.383,8.120,-1.951,1.250,-1.372
1636220459423,2021-11-06T10:40:59.423,8.160,-1.860,0.945,-0.915
1636220459463,2021-11-06T10:40:59.463,8.200,-1.890,1.402,-0.579
1636220459503,2021-11-06T10:40:59.503,8.240,-1.921,2.012,-0.061
1636220459543,2021-11-06T10:40:59.543,8.280,-1.677,1.280,-0.152
1636220459583,2021-11-06T10:40:59.583,8.320,-1.677,1.402,-0.305
1636220459623,2021-11-06T10:40:59.623,8.360,-1.585,1.402,-0.274
1636220459663,2021-11-06T10:40:59.663,8.400,-1.341,1.128,-0.213
1636220459703,2021-11-06T10:40:59.703,8.440,-1.585,0.823,-0.152
1636220459743,2021-11-06T10:40:59.743,8.480,-1.433,0.701,-0.152
1636220459783,2021-11-06T10:40:59.783,8.520,-0.793,0.671,-0.396
1636220459823,2021-11-06T10:40:59.823,8.560,-0.061,0.244,-0.701
1636220459863,2021-11-06T10:40:59.863,8.600,-0.274,0.366,-0.518
1636220459903,2021-11-06T10:40:59.903,8.640,-0.701,0.396,0.030
1636220459943,2021-11-06T10:40:59.943,8.680,-0.762,-0.030,-0.091
1636220459983,2021-11-06T10:40:59.983,8.720,-0.671,-0.030,-0.366
1636220460023,2021-11-06T10:41:00.023,8.760,-0.549,0.152,-0.427
1636220460063,2021-11-06T10:41:00.063,8.800,-0.549,0.244,-0.335
1636220460103,2021-11-06T10:41:00.103,8.840,-0.396,-0.091,-0.274
1636220460143,2021-11-06T10:41:00.143,8.880,-0.366,-0.213,-0.305
1636220460183,2021-11-06T10:41:00.183,8.920,-0.396,-0.122,-0.274
1636220460223,2021-11-06T10:41:00.223,8.960,-0.427,-0.091,-0.274
1636220460263,2021-11-06T10:41:00.263,9.000,-0.427,-0.061,-0.244
1636220460303,2021-11-06T10:41:00.303,9.040,-0.396,0.183,-0.274
1636220460343,2021-11-06T10:41:00.343,9.080,-0.305,0.030,-0.305
1636220460383,2021-11-06T10:41:00.383,9.120,-0.213,0.122,-0.396
1636220460423,2021-11-06T10:41:00.423,9.160,-0.427,0.183,-0.366
1636220460463,2021-11-06T10:41:00.463,9.200,-0.366,0.122,-0.335
1636220460503,2021-11-06T10:41:00.503,9.240,-0.122,0.244,-0.396
1636220460543,2021-11-06T10:41:00.543,9.280,-0.213,0.122,-0.457
1636220460583,2021-11-06T10:41:00.583,9.320,-0.213,0.000,-0.488
1636220460623,2021-11-06T10:41:00.623,9.360,0.000,0.091,-0.518
1636220460663,2021-11-06T10:41:00.663,9.400,-0.274,0.122,-0.427
1636220460703,2021-11-06T10:41:00.703,9.440,-0.366,0.030,-0.335
1636220460743,2021-11-06T10:41:00.743,9.480,-0.213,0.061,-0.427
1636220460783,2021-11-06T10:41:00.783,9.520,-0.183,0.030,-0.427
1636220460823,2021-11-06T10:41:00.823,9.560,-0.183,-0.030,-0.366
1636220460863,2021-11-06T10:41:00.863,9.600,-0.244,0.366,-0.427
1636220460903,2021-11-06T10:41:00.903,9.640,-0.305,0.152,-0.427
1636220460943,2021-11-06T10:41:00.943,9.680,-0.061,-0.244,-0.366
1636220460983,2021-11-06T10:41:00.983,9.720,-0.030,0.000,-0.335
1636220461023,2021-11-06T10:41:01.023,9.760,0.152,-0.122,-0.457
1636220461063,2021-11-06T10:41:01.063,9.800,0.152,-0.061,-0.427
1636220461103,2021-11-06T10:41:01.103,9.840,0.030,0.061,-0.366
1636220461143,2021-11-06T10:41:01.143,9.880,-0.274,0.000,-0.335
1636220461183,2021-11-06T10:41:01.183,9.920,-0.274,0.091,-0.274
1636220461223,2021-11-06T10:41:01.223,9.960,-0.183,0.152,-0.335
1636220461263,2021-11-06T10:41:01.263,10.000,-0.427,0.183,-0.274
1636220461303,2021-11-06T10:41:01.303,10.040,-0.335,0.213,-0.335
1636220461343,2021-11-06T10:41:01.343,10.080,-0.335,0.091,-0.366
1636220461383,2021-11-06T10:41:01.383,10.120,-0.305,-0.061,-0.366
1636220461423,2021-11-06T10:41:01.423,10.160,-0.427,0.244,-0.305
1636220461463,2021-11-06T10:41:01.463,10.200,-0.396,0.061,-0.305
1636220461503,2021-11-06T10:41:01.503,10.240,-0.274,-0.091,-0.427
1636220461543,2021-11-06T10:41:01.543,10.280,-0.518,0.335,-0.213
1636220461583,2021-11-06T10:41:01.583,10.320,-0.640,0.122,-0.152
1636220461623,2021-11-06T10:41:01.623,10.360,-0.793,0.305,-0.091
1636220461663,2021-11-06T10:41:01.663,10.400,-0.732,0.793,-0.061
1636220461703,2021-11-06T10:41:01.703,10.440,-0.945,0.701,-0.091
1636220461743,2021-11-06T10:41:01.743,10.480,-1.524,-0.122,-0.030
1636220461783,2021-11-06T10:41:01.783,10.520,-4.543,0.091,0.000
1636220461823,2021-11-06T10:41:01.823,10.560,-6.463,2.378,-0.030
1636220461863,2021-11-06T10:41:01.863,10.600,-2.957,1.402,-0.122
1636220461903,2021-11-06T10:41:01.903,10.640,-2.652,1.341,-0.244
1636220461943,2021-11-06T10:41:01.943,10.680,-2.256,1.494,-0.152
1636220461983,2021-11-06T10:41:01.983,10.720,-1.006,0.305,0.122
1636220462023,2021-11-06T10:41:02.023,10.760,-0.701,0.152,0.305
1636220462063,2021-11-06T10:41:02.063,10.800,0.335,-0.183,-0.305
1636220462103,2021-11-06T10:41:02.103,10.840,0.274,0.183,-0.122
1636220462143,2021-11-06T10:41:02.143,10.880,0.488,0.579,-0.213
1636220462183,2021-11-06T10:41:02.183,10.920,0.945,0.549,-0.518
1636220462223,2021-11-06T10:41:02.223,10.960,2.256,0.732,-0.671
1636220462263,2021-11-06T10:41:02.263,11.000,3.079,0.183,-0.640
1636220462303,2021-11-06T10:41:02.303,11.040,3.018,-0.091,-0.579
1636220462343,2021-11-06T10:41:02.343,11.080,2.530,-0.183,-0.366
1636220462383,2021-11-06T10:41:02.383,11.120,1.311,-0.091,-0.305
1636220462423,2021-11-06T10:41:02.423,11.160,0.183,0.274,-0.396
1636220462463,2021-11-06T10:41:02.463,11.200,-0.213,0.000,-0.549
1636220462503,2021-11-06T10:41:02.503,11.240,-0.793,-0.061,-0.427
1636220462543,2021-11-06T10:41:02.543,11.280,-0.671,0.152,-0.335
1636220462583,2021-11-06T10:41:02.583,11.320,-0.671,-0.030,-0.305
1636220462623,2021-11-06T10:41:02.623,11.360,-0.579,-0.091,-0.213
1636220462663,2021-11-06T10:41:02.663,11.400,-0.701,-0.427,-0.152
1636220462703,2021-11-06T10:41:02.703,11.440,-0.610,-0.335,-0.213
1636220462743,2021-11-06T10:41:02.743,11.480,-0.793,-0.305,-0.274
1636220462783,2021-11-06T10:41:02.783,11.520,-0.915,-0.061,-0.152
1636220462823,2021-11-06T10:41:02.823,11.560,-0.518,0.305,-0.274
1636220462863,2021-11-06T10:41:02.863,11.600,-0.579,0.061,-0.274
1636220462903,2021-11-06T10:41:02.903,11.640,-0.701,0.091,-0.244
1636220462943,2021-11-06T10:41:02.943,11.680,-0.579,0.183,-0.305
1636220462983,2021-11-06T10:41:02.983,11.720,-0.640,0.091,-0.305
1636220463023,2021-11-06T10:41:03.023,11.760,-0.518,0.122,-0.244
1636220463063,2021-11-06T10:41:03.063,11.800,-0.549,0.061,-0.274
1636220463103,2021-11-06T10:41:03.103,11.840,-0.457,0.061,-0.305
1636220463143,2021-11-06T10:41:03.143,11.880,-0.457,-0.091,-0.244
1636220463183,2021-11-06T10:41:03.183,11.920,-0.366,0.091,-0.274
1636220463223,2021-11-06T10:41:03.223,11.960,0.976,-0.305,-0.305
1636220463263,2021-11-06T10:41:03.263,12.000,9.299,-2.652,-0.518
1636220463303,2021-11-06T10:41:03.303,12.040,20.945,-5.305,-0.976
1636220463343,2021-11-06T10:41:03.343,12.080,15.000,-3.963,-0.762
1636220463383,2021-11-06T10:41:03.383,12.120,6.280,-1.982,-0.213
1636220463423,2021-11-06T10:41:03.423,12.160,1.921,-0.305,0.000
1636220463463,2021-11-06T10:41:03.463,12.200,-0.152,0.335,-0.183
1636220463503,2021-11-06T10:41:03.503,12.240,-1.280,0.610,-0.213
1636220463543,2021-11-06T10:41:03.543,12.280,0.884,0.244,-0.518
1636220463583,2021-11-06T10:41:03.583,12.320,6.159,-1.220,-0.396
1636220463623,2021-11-06T10:41:03.623,12.360,12.744,-3.323,0.091
1636220463663,2021-11-06T10:41:03.663,12.400,9.817,-3.994,0.091
1636220463703,2021-11-06T10:41:03.703,12.440,2.866,-2.866,0.335
1636220463743,2021-11-06T10:41:03.743,12.480,-0.274,-1.159,0.091
1636220463783,2021-11-06T10:41:03.783,12.520,-0.732,0.213,-0.213
1636220463823,2021-11-06T10:41:03.823,12.560,-0.640,0.427,-0.244
1636220463863,2021-11-06T10:41:03.863,12.600,-0.823,0.091,-0.213
1636220463903,2021-11-06T10:41:03.903,12.640,-1.402,0.396,-0.183
1636220463943,2021-11-06T10:41:03.943,12.680,-1.402,0.396,-0.274
1636220463983,2021-11-06T10:41:03.983,12.720,-1.555,0.579,-0.305
1636220464023,2021-11-06T10:41:04.023,12.760,-1.524,0.884,-0.396
1636220464063,2021-11-06T10:41:04.063,12.800,-1.982,0.701,-0.274
1636220464103,2021-11-06T10:41:04.103,12.840,-2.561,0.671,-0.152
1636220464143,2021-11-06T10:41:04.143,12.880,-1.890,0.366,-0.030
1636220464183,2021-11-06T10:41:04.183,12.920,-2.226,0.732,0.122
1636220464223,2021-11-06T10:41:04.223,12.960,-3.049,0.823,0.366
1636220464263,2021-11-06T10:41:04.263,13.000,-2.073,0.762,0.305
1636220464303,2021-11-06T10:41:04.303,13.040,-1.128,0.305,0.122
1636220464343,2021-11-06T10:41:04.343,13.080,-2.073,0.457,0.213
1636220464383,2021-11-06T10:41:04.383,13.120,-3.049,0.640,0.335
1636220464423,2021-11-06T10:41:04.423,13.160,-5.122,1.555,0.579
1636220464463,2021-11-06T10:41:04.463,13.200,-7.470,2.409,1.250
1636220464503,2021-11-06T10:41:04.503,13.240,-5.915,1.677,1.280
1636220464543,2021-11-06T10:41:04.543,13.280,-4.360,1.067,0.732
1636220464583,2021-11-06T10:41:04.583,13.320,-3.902,1.463,0.366
1636220464623,2021-11-06T10:41:04.623,13.360,-2.622,1.341,0.061
1636220464663,2021-11-06T10:41:04.663,13.400,-2.561,1.128,-0.030
1636220464703,2021-11-06T10:41:04.703,13.440,-2.043,0.854,-0.213
1636220464743,2021-11-06T10:41:04.743,13.480,-0.610,0.518,-0.366
1636220464783,2021-11-06T10:41:04.783,13.520,-0.518,0.488,-0.366
1636220464823,2021-11-06T10:41:04.823,13.560,-0.640,0.274,-0.366
1636220464863,2021-11-06T10:41:04.863,13.600,-0.274,0.366,-0.518
1636220464903,2021-11-06T10:41:04.903,13.640,-0.305,0.305,-0.610
1636220464943,2021-11-06T10:41:04.943,13.680,-0.122,0.427,-0.793
1636220464983,2021-11-06T10:41:04.983,13.720,-0.061,0.762,-0.671
1636220465023,2021-11-06T10:41:05.023,13.760,-0.366,0.427,-0.579
1636220465063,2021-11-06T10:41:05.063,13.800,-0.518,0.213,-0.579
1636220465103,2021-11-06T10:41:05.103,13.840,-1.921,0.213,-0.671
1636220465143,2021-11-06T10:41:05.143,13.880,-1.616,0.122,-0.457
1636220465183,2021-11-06T10:41:05.183,13.920,-0.305,0.152,-0.396
1636220465223,2021-11-06T10:41:05.223,13.960,0.030,0.305,-0.427
1636220465263,2021-11-06T10:41:05.263,14.000,-0.091,0.396,-0.396
1636220465303,2021-11-06T10:41:05.303,14.040,0.030,0.244,-0.396
1636220465343,2021-11-06T10:41:05.343,14.080,0.213,0.152,-0.457
1636220465383,2021-11-06T10:41:05.383,14.120,0.305,0.213,-0.549
1636220465423,2021-11-06T10:41:05.423,14.160,0.030,0.030,-0.518
1636220465463,2021-11-06T10:41:05.463,14.200,-0.213,0.152,-0.396
1636220465503,2021-11-06T10:41:05.503,14.240,-0.457,0.244,-0.274
