epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636226897555,2021-11-06T21:28:17.555,0.000,-0.089,0.142,-1.018
1636226897595,2021-11-06T21:28:17.595,0.040,-0.087,0.139,-1.028
1636226897635,2021-11-06T21:28:17.635,0.080,-0.084,0.132,-1.029
1636226897675,2021-11-06T21:28:17.675,0.120,-0.089,0.138,-1.024
1636226897715,2021-11-06T21:28:17.715,0.160,-0.089,0.136,-1.025
1636226897755,2021-11-06T21:28:17.755,0.200,-0.092,0.144,-1.023
1636226897795,2021-11-06T21:28:17.795,0.240,-0.092,0.141,-1.024
1636226897835,2021-11-06T21:28:17.835,0.280,-0.090,0.140,-1.024
1636226897875,2021-11-06T21:28:17.875,0.320,-0.090,0.138,-1.026
1636226897915,2021-11-06T21:28:17.915,0.360,-0.086,0.137,-1.027
1636226897955,2021-11-06T21:28:17.955,0.400,-0.088,0.136,-1.026
1636226897995,2021-11-06T21:28:17.995,0.440,-0.091,0.135,-1.026
1636226898035,2021-11-06T21:28:18.035,0.480,-0.088,0.139,-1.025
1636226898075,2021-11-06T21:28:18.075,0.520,-0.088,0.135,-1.026
1636226898115,2021-11-06T21:28:18.115,0.560,-0.091,0.139,-1.023
1636226898155,2021-11-06T21:28:18.155,0.600,-0.085,0.132,-1.026
1636226898195,2021-11-06T21:28:18.195,0.640,-0.089,0.138,-1.024
1636226898235,2021-11-06T21:28:18.235,0.680,-0.091,0.134,-1.026
1636226898275,2021-11-06T21:28:18.275,0.720,-0.088,0.140,-1.025
1636226898315,2021-11-06T21:28:18.315,0.760,-0.091,0.141,-1.023
1636226898355,2021-11-06T21:28:18.355,0.800,-0.089,0.135,-1.025
1636226898395,2021-11-06T21:28:18.395,0.840,-0.094,0.144,-1.021
1636226898435,2021-11-06T21:28:18.435,0.880,-0.091,0.137,-1.025
1636226898475,2021-11-06T21:28:18.475,0.920,-0.090,0.140,-1.026
1636226898515,2021-11-06T21:28:18.515,0.960,-0.092,0.139,-1.022
1636226898555,2021-11-06T21:28:18.555,1.000,-0.094,0.130,-1.026
1636226898595,2021-11-06T21:28:18.595,1.040,-0.097,0.132,-1.024
1636226898635,2021-11-06T21:28:18.635,1.080,-0.088,0.128,-1.025
1636226898675,2021-11-06T21:28:18.675,1.120,-0.099,0.133,-1.024
1636226898715,2021-11-06T21:28:18.715,1.160,-0.101,0.133,-1.025
1636226898755,2021-11-06T21:28:18.755,1.200,-0.101,0.140,-1.021
1636226898795,2021-11-06T21:28:18.795,1.240,-0.095,0.125,-1.027
1636226898835,2021-11-06T21:28:18.835,1.280,-0.100,0.140,-1.022
1636226898875,2021-11-06T21:28:18.875,1.320,-0.102,0.129,-1.023
1636226898915,2021-11-06T21:28:18.915,1.360,-0.095,0.127,-1.026
1636226898955,2021-11-06T21:28:18.955,1.400,-0.103,0.142,-1.021
1636226898995,2021-11-06T21:28:18.995,1.440,-0.108,0.139,-1.021
1636226899035,2021-11-06T21:28:19.035,1.480,-0.104,0.132,-1.024
1636226899075,2021-11-06T21:28:19.075,1.520,-0.101,0.127,-1.027
1636226899115,2021-11-06T21:28:19.115,1.560,-0.104,0.121,-1.023
1636226899155,2021-11-06T21:28:19.155,1.600,-0.097,0.121,-1.027
1636226899195,2021-11-06T21:28:19.195,1.640,-0.107,0.133,-1.023
1636226899235,2021-11-06T21:28:19.235,1.680,-0.098,0.127,-1.026
1636226899275,2021-11-06T21:28:19.275,1.720,-0.100,0.133,-1.023
1636226899315,2021-11-06T21:28:19.315,1.760,-0.098,0.126,-1.027
1636226899355,2021-11-06T21:28:19.355,1.800,-0.100,0.132,-1.026
1636226899395,2021-11-06T21:28:19.395,1.840,-0.100,0.135,-1.025
1636226899435,2021-11-06T21:28:19.435,1.880,-0.102,0.144,-1.016
1636226899475,2021-11-06T21:28:19.475,1.920,-0.091,0.130,-1.025
1636226899515,2021-11-06T21:28:19.515,1.960,-0.097,0.141,-1.024
1636226899555,2021-11-06T21:28:19.555,2.000,-0.097,0.134,-1.021
1636226899595,2021-11-06T21:28:19.595,2.040,-0.093,0.131,-1.026
1636226899635,2021-11-06T21:28:19.635,2.080,-0.103,0.149,-1.018
1636226899675,2021-11-06T21:28:19.675,2.120,-0.084,0.109,-1.030
1636226899715,2021-11-06T21:28:19.715,2.160,-0.090,0.122,-1.027
1636226899755,2021-11-06T21:28:19.755,2.200,-0.098,0.133,-1.022
1636226899795,2021-11-06T21:28:19.795,2.240,-0.100,0.126,-1.026
1636226899835,2021-11-06T21:28:19.835,2.280,-0.100,0.128,-1.023
1636226899875,2021-11-06T21:28:19.875,2.320,-0.097,0.121,-1.028
1636226899915,2021-11-06T21:28:19.915,2.360,-0.099,0.118,-1.025
1636226899955,2021-11-06T21:28:19.955,2.400,-0.098,0.120,-1.025
1636226899995,2021-11-06T21:28:19.995,2.440,-0.101,0.127,-1.022
1636226900035,2021-11-06T21:28:20.035,2.480,-0.096,0.113,-1.027
1636226900075,2021-11-06T21:28:20.075,2.520,-0.105,0.135,-1.023
1636226900115,2021-11-06T21:28:20.115,2.560,-0.101,0.124,-1.025
1636226900155,2021-11-06T21:28:20.155,2.600,-0.096,0.116,-1.028
1636226900195,2021-11-06T21:28:20.195,2.640,-0.101,0.122,-1.025
1636226900235,2021-11-06T21:28:20.235,2.680,-0.098,0.116,-1.026
1636226900275,2021-11-06T21:28:20.275,2.720,-0.101,0.126,-1.023
1636226900315,2021-11-06T21:28:20.315,2.760,-0.101,0.117,-1.026
1636226900355,2021-11-06T21:28:20.355,2.800,-0.098,0.117,-1.026
1636226900395,2021-11-06T21:28:20.395,2.840,-0.100,0.119,-1.024
1636226900435,2021-11-06T21:28:20.435,2.880,-0.096,0.111,-1.028
1636226900475,2021-11-06T21:28:20.475,2.920,-0.100,0.118,-1.024
1636226900515,2021-11-06T21:28:20.515,2.960,-0.103,0.120,-1.024
1636226900555,2021-11-06T21:28:20.555,3.000,-0.098,0.119,-1.026
1636226900595,2021-11-06T21:28:20.595,3.040,-0.099,0.118,-1.024
1636226900635,2021-11-06T21:28:20.635,3.080,-0.102,0.123,-1.026
1636226900675,2021-11-06T21:28:20.675,3.120,-0.096,0.111,-1.026
1636226900715,2021-11-06T21:28:20.715,3.160,-0.102,0.123,-1.025
1636226900755,2021-11-06T21:28:20.755,3.200,-0.096,0.110,-1.026
1636226900795,2021-11-06T21:28:20.795,3.240,-0.095,0.113,-1.024
1636226900835,2021-11-06T21:28:20.835,3.280,-0.101,0.118,-1.027
1636226900875,2021-11-06T21:28:20.875,3.320,-0.101,0.119,-1.025
1636226900915,2021-11-06T21:28:20.915,3.360,-0.098,0.119,-1.027
1636226900955,2021-11-06T21:28:20.955,3.400,-0.100,0.125,-1.024
1636226900995,2021-11-06T21:28:20.995,3.440,-0.099,0.127,-1.022
1636226901035,2021-11-06T21:28:21.035,3.480,-0.093,0.117,-1.027
1636226901075,2021-11-06T21:28:21.075,3.520,-0.100,0.125,-1.025
1636226901115,2021-11-06T21:28:21.115,3.560,-0.100,0.130,-1.022
1636226901155,2021-11-06T21:28:21.155,3.600,-0.091,0.117,-1.027
1636226901195,2021-11-06T21:28:21.195,3.640,-0.091,0.120,-1.026
1636226901235,2021-11-06T21:28:21.235,3.680,-0.095,0.125,-1.023
1636226901275,2021-11-06T21:28:21.275,3.720,-0.096,0.126,-1.025
1636226901315,2021-11-06T21:28:21.315,3.760,-0.095,0.125,-1.024
1636226901355,2021-11-06T21:28:21.355,3.800,-0.098,0.127,-1.025
1636226901395,2021-11-06T21:28:21.395,3.840,-0.099,0.131,-1.023
