epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635801922826,2021-11-01T23.25.22.826,0.000,-0.002,0.530,-0.743
1635801922866,2021-11-01T23.25.22.866,0.040,0.010,0.549,-0.781
1635801922906,2021-11-01T23.25.22.906,0.080,0.058,0.579,-0.859
1635801922946,2021-11-01T23.25.22.946,0.120,0.081,0.622,-0.826
1635801922986,2021-11-01T23.25.22.986,0.160,0.082,0.608,-0.751
1635801923026,2021-11-01T23.25.23.026,0.200,0.093,0.571,-0.763
1635801923066,2021-11-01T23.25.23.066,0.240,0.082,0.591,-0.772
1635801923106,2021-11-01T23.25.23.106,0.280,0.078,0.598,-0.761
1635801923146,2021-11-01T23.25.23.146,0.320,0.086,0.593,-0.764
1635801923186,2021-11-01T23.25.23.186,0.360,0.094,0.591,-0.758
1635801923226,2021-11-01T23.25.23.226,0.400,0.096,0.594,-0.755
1635801923266,2021-11-01T23.25.23.266,0.440,0.091,0.594,-0.760
1635801923306,2021-11-01T23.25.23.306,0.480,0.091,0.598,-0.755
1635801923346,2021-11-01T23.25.23.346,0.520,0.099,0.594,-0.755
1635801923386,2021-11-01T23.25.23.386,0.560,0.099,0.595,-0.755
1635801923426,2021-11-01T23.25.23.426,0.600,0.096,0.591,-0.756
1635801923466,2021-11-01T23.25.23.466,0.640,0.095,0.587,-0.756
1635801923506,2021-11-01T23.25.23.506,0.680,0.094,0.596,-0.757
1635801923546,2021-11-01T23.25.23.546,0.720,0.098,0.595,-0.755
1635801923586,2021-11-01T23.25.23.586,0.760,0.097,0.593,-0.754
1635801923626,2021-11-01T23.25.23.626,0.800,0.094,0.597,-0.756
1635801923666,2021-11-01T23.25.23.666,0.840,0.097,0.594,-0.755
1635801923706,2021-11-01T23.25.23.706,0.880,0.097,0.591,-0.755
1635801923746,2021-11-01T23.25.23.746,0.920,0.098,0.592,-0.755
1635801923786,2021-11-01T23.25.23.786,0.960,0.095,0.594,-0.755
1635801923826,2021-11-01T23.25.23.826,1.000,0.098,0.593,-0.757
1635801923866,2021-11-01T23.25.23.866,1.040,0.097,0.594,-0.755
1635801923906,2021-11-01T23.25.23.906,1.080,0.097,0.590,-0.756
1635801923946,2021-11-01T23.25.23.946,1.120,0.097,0.595,-0.754
1635801923986,2021-11-01T23.25.23.986,1.160,0.099,0.593,-0.757
1635801924026,2021-11-01T23.25.24.026,1.200,0.096,0.592,-0.759
1635801924066,2021-11-01T23.25.24.066,1.240,0.097,0.592,-0.752
1635801924106,2021-11-01T23.25.24.106,1.280,0.101,0.592,-0.754
1635801924146,2021-11-01T23.25.24.146,1.320,0.097,0.595,-0.756
1635801924186,2021-11-01T23.25.24.186,1.360,0.097,0.591,-0.756
1635801924226,2021-11-01T23.25.24.226,1.400,0.097,0.590,-0.755
1635801924266,2021-11-01T23.25.24.266,1.440,0.096,0.593,-0.754
1635801924306,2021-11-01T23.25.24.306,1.480,0.097,0.593,-0.755
1635801924346,2021-11-01T23.25.24.346,1.520,0.095,0.597,-0.755
1635801924386,2021-11-01T23.25.24.386,1.560,0.095,0.598,-0.756
1635801924426,2021-11-01T23.25.24.426,1.600,0.099,0.591,-0.755
1635801924466,2021-11-01T23.25.24.466,1.640,0.098,0.589,-0.759
1635801924506,2021-11-01T23.25.24.506,1.680,0.100,0.585,-0.757
1635801924546,2021-11-01T23.25.24.546,1.720,0.096,0.589,-0.758
1635801924586,2021-11-01T23.25.24.586,1.760,0.098,0.587,-0.759
1635801924626,2021-11-01T23.25.24.626,1.800,0.097,0.590,-0.757
1635801924666,2021-11-01T23.25.24.666,1.840,0.096,0.589,-0.758
1635801924706,2021-11-01T23.25.24.706,1.880,0.098,0.589,-0.756
1635801924746,2021-11-01T23.25.24.746,1.920,0.096,0.594,-0.763
1635801924786,2021-11-01T23.25.24.786,1.960,0.098,0.590,-0.758
1635801924826,2021-11-01T23.25.24.826,2.000,0.098,0.587,-0.756
1635801924866,2021-11-01T23.25.24.866,2.040,0.099,0.588,-0.757
1635801924906,2021-11-01T23.25.24.906,2.080,0.096,0.594,-0.757
1635801924946,2021-11-01T23.25.24.946,2.120,0.099,0.587,-0.759
1635801924986,2021-11-01T23.25.24.986,2.160,0.095,0.591,-0.757
1635801925026,2021-11-01T23.25.25.026,2.200,0.097,0.591,-0.756
1635801925066,2021-11-01T23.25.25.066,2.240,0.099,0.588,-0.758
1635801925106,2021-11-01T23.25.25.106,2.280,0.098,0.591,-0.758
1635801925146,2021-11-01T23.25.25.146,2.320,0.096,0.590,-0.757
1635801925186,2021-11-01T23.25.25.186,2.360,0.097,0.590,-0.756
1635801925226,2021-11-01T23.25.25.226,2.400,0.099,0.589,-0.756
1635801925266,2021-11-01T23.25.25.266,2.440,0.095,0.593,-0.757
1635801925306,2021-11-01T23.25.25.306,2.480,0.098,0.589,-0.758
1635801925346,2021-11-01T23.25.25.346,2.520,0.093,0.597,-0.764
1635801925386,2021-11-01T23.25.25.386,2.560,0.095,0.593,-0.762
1635801925426,2021-11-01T23.25.25.426,2.600,0.105,0.575,-0.753
1635801925466,2021-11-01T23.25.25.466,2.640,0.096,0.582,-0.757
1635801925506,2021-11-01T23.25.25.506,2.680,0.093,0.590,-0.757
1635801925546,2021-11-01T23.25.25.546,2.720,0.096,0.582,-0.767
1635801925586,2021-11-01T23.25.25.586,2.760,0.098,0.582,-0.764
1635801925626,2021-11-01T23.25.25.626,2.800,0.096,0.585,-0.760
1635801925666,2021-11-01T23.25.25.666,2.840,0.093,0.585,-0.761
1635801925706,2021-11-01T23.25.25.706,2.880,0.093,0.584,-0.763
1635801925746,2021-11-01T23.25.25.746,2.920,0.092,0.585,-0.761
1635801925786,2021-11-01T23.25.25.786,2.960,0.077,0.584,-0.764
1635801925826,2021-11-01T23.25.25.826,3.000,0.088,0.594,-0.776
1635801925866,2021-11-01T23.25.25.866,3.040,0.145,0.592,-0.752
1635801925906,2021-11-01T23.25.25.906,3.080,0.170,0.626,-0.718
1635801925946,2021-11-01T23.25.25.946,3.120,0.171,0.669,-0.698
1635801925986,2021-11-01T23.25.25.986,3.160,0.206,0.679,-0.678
1635801926026,2021-11-01T23.25.26.026,3.200,0.235,0.673,-0.674
1635801926066,2021-11-01T23.25.26.066,3.240,0.241,0.656,-0.655
1635801926106,2021-11-01T23.25.26.106,3.280,0.288,0.667,-0.622
1635801926146,2021-11-01T23.25.26.146,3.320,0.369,0.686,-0.572
1635801926186,2021-11-01T23.25.26.186,3.360,0.298,0.706,-0.535
1635801926226,2021-11-01T23.25.26.226,3.400,0.316,0.721,-0.524
1635801926266,2021-11-01T23.25.26.266,3.440,0.410,0.795,-0.482
1635801926306,2021-11-01T23.25.26.306,3.480,0.357,0.827,-0.377
1635801926346,2021-11-01T23.25.26.346,3.520,0.332,0.877,-0.277
1635801926386,2021-11-01T23.25.26.386,3.560,0.304,0.906,-0.180
1635801926426,2021-11-01T23.25.26.426,3.600,0.256,0.912,-0.111
1635801926466,2021-11-01T23.25.26.466,3.640,0.253,0.918,-0.073
1635801926506,2021-11-01T23.25.26.506,3.680,0.234,0.900,-0.040
1635801926546,2021-11-01T23.25.26.546,3.720,0.238,0.885,0.018
1635801926586,2021-11-01T23.25.26.586,3.760,0.236,0.888,0.091
1635801926626,2021-11-01T23.25.26.626,3.800,0.231,0.889,0.155
1635801926666,2021-11-01T23.25.26.666,3.840,0.211,0.890,0.199
1635801926706,2021-11-01T23.25.26.706,3.880,0.186,0.877,0.198
1635801926746,2021-11-01T23.25.26.746,3.920,0.159,0.894,0.187
1635801926786,2021-11-01T23.25.26.786,3.960,0.153,0.909,0.194
1635801926826,2021-11-01T23.25.26.826,4.000,0.178,0.920,0.238
1635801926866,2021-11-01T23.25.26.866,4.040,0.218,0.956,0.318
1635801926906,2021-11-01T23.25.26.906,4.080,0.223,0.943,0.384
1635801926946,2021-11-01T23.25.26.946,4.120,0.220,0.895,0.491
1635801926986,2021-11-01T23.25.26.986,4.160,0.178,0.817,0.611
1635801927026,2021-11-01T23.25.27.026,4.200,0.050,0.810,0.674
1635801927066,2021-11-01T23.25.27.066,4.240,-0.061,0.770,0.601
1635801927106,2021-11-01T23.25.27.106,4.280,-0.117,0.730,0.239
1635801927146,2021-11-01T23.25.27.146,4.320,-0.424,1.217,-0.886
1635801927186,2021-11-01T23.25.27.186,4.360,0.759,1.668,-0.787
1635801927226,2021-11-01T23.25.27.226,4.400,-0.130,0.762,-0.032
1635801927266,2021-11-01T23.25.27.266,4.440,0.284,0.847,0.102
1635801927306,2021-11-01T23.25.27.306,4.480,0.225,0.770,0.607
1635801927346,2021-11-01T23.25.27.346,4.520,0.191,0.644,1.131
1635801927386,2021-11-01T23.25.27.386,4.560,0.022,0.485,1.447
1635801927426,2021-11-01T23.25.27.426,4.600,0.008,0.447,1.155
1635801927466,2021-11-01T23.25.27.466,4.640,-0.453,0.860,-0.097
1635801927506,2021-11-01T23.25.27.506,4.680,0.740,1.386,-0.980
1635801927546,2021-11-01T23.25.27.546,4.720,0.255,0.726,-0.063
1635801927586,2021-11-01T23.25.27.586,4.760,0.224,0.813,-0.272
1635801927626,2021-11-01T23.25.27.626,4.800,0.209,0.871,0.008
1635801927666,2021-11-01T23.25.27.666,4.840,0.100,0.793,0.380
1635801927706,2021-11-01T23.25.27.706,4.880,0.110,0.786,0.632
1635801927746,2021-11-01T23.25.27.746,4.920,0.102,0.798,0.727
1635801927786,2021-11-01T23.25.27.786,4.960,0.150,0.784,0.719
1635801927826,2021-11-01T23.25.27.826,5.000,0.200,0.795,0.633
1635801927866,2021-11-01T23.25.27.866,5.040,0.216,0.822,0.527
1635801927906,2021-11-01T23.25.27.906,5.080,0.180,0.843,0.448
1635801927946,2021-11-01T23.25.27.946,5.120,0.144,0.839,0.367
1635801927986,2021-11-01T23.25.27.986,5.160,0.139,0.828,0.289
1635801928026,2021-11-01T23.25.28.026,5.200,0.144,0.790,0.225
1635801928066,2021-11-01T23.25.28.066,5.240,0.133,0.706,0.192
1635801928106,2021-11-01T23.25.28.106,5.280,0.155,0.733,0.167
1635801928146,2021-11-01T23.25.28.146,5.320,0.099,0.813,0.030
1635801928186,2021-11-01T23.25.28.186,5.360,0.011,0.859,-0.157
1635801928226,2021-11-01T23.25.28.226,5.400,-0.119,0.913,-0.342
1635801928266,2021-11-01T23.25.28.266,5.440,-0.213,0.875,-0.542
1635801928306,2021-11-01T23.25.28.306,5.480,-0.211,0.647,-0.793
1635801928346,2021-11-01T23.25.28.346,5.520,-0.193,0.516,-0.973
1635801928386,2021-11-01T23.25.28.386,5.560,-0.218,0.562,-0.997
