epoc (ms),timestamp (+0200),elapsed (s),pressure (Pa)
1636482360324,2021-11-09T20.26.00.324,23.814,101183.109
1636482360588,2021-11-09T20.26.00.588,24.078,101183.281
1636482360853,2021-11-09T20.26.00.853,24.343,101183.445
1636482361118,2021-11-09T20.26.01.118,24.608,101180.289
1636482361382,2021-11-09T20.26.01.382,24.872,101180.625
1636482361647,2021-11-09T20.26.01.647,25.137,101183.281
1636482361912,2021-11-09T20.26.01.912,25.402,101185.266
1636482362176,2021-11-09T20.26.02.176,25.666,101183.938
1636482362441,2021-11-09T20.26.02.441,25.931,101182.617
1636482362705,2021-11-09T20.26.02.705,26.195,101180.625
1636482362970,2021-11-09T20.26.02.970,26.460,101184.773
1636482363235,2021-11-09T20.26.03.235,26.725,101181.289
1636482363499,2021-11-09T20.26.03.499,26.989,101183.445
1636482363764,2021-11-09T20.26.03.764,27.254,101179.797
1636482364029,2021-11-09T20.26.04.029,27.519,101180.797
1636482364293,2021-11-09T20.26.04.293,27.783,101186.594
1636482364558,2021-11-09T20.26.04.558,28.048,101182.781
1636482364821,2021-11-09T20.26.04.821,28.311,101182.781
1636482365086,2021-11-09T20.26.05.086,28.576,101181.953
1636482365352,2021-11-09T20.26.05.352,28.842,101184.109
1636482365615,2021-11-09T20.26.05.615,29.105,101184.438
1636482365880,2021-11-09T20.26.05.880,29.370,101180.797
1636482366146,2021-11-09T20.26.06.146,29.636,101183.445
1636482366409,2021-11-09T20.26.06.409,29.899,101183.445
1636482366674,2021-11-09T20.26.06.674,30.164,101182.781
1636482366938,2021-11-09T20.26.06.938,30.428,101178.641
1636482367203,2021-11-09T20.26.07.203,30.693,101181.289
1636482367468,2021-11-09T20.26.07.468,30.958,101177.977
1636482367732,2021-11-09T20.26.07.732,31.222,101184.773
1636482367997,2021-11-09T20.26.07.997,31.487,101182.125
1636482368262,2021-11-09T20.26.08.262,31.752,101183.281
1636482368526,2021-11-09T20.26.08.526,32.016,101177.977
1636482368791,2021-11-09T20.26.08.791,32.281,101180.133
1636482369055,2021-11-09T20.26.09.055,32.545,101184.773
1636482369320,2021-11-09T20.26.09.320,32.810,101180.305
1636482369585,2021-11-09T20.26.09.585,33.075,101182.781
1636482369849,2021-11-09T20.26.09.849,33.339,101180.797
1636482370114,2021-11-09T20.26.10.114,33.604,101180.797
1636482370379,2021-11-09T20.26.10.379,33.869,101187.094
1636482370643,2021-11-09T20.26.10.643,34.133,101182.125
1636482370908,2021-11-09T20.26.10.908,34.398,101181.461
1636482371171,2021-11-09T20.26.11.171,34.661,101182.289
1636482371437,2021-11-09T20.26.11.437,34.927,101185.609
1636482371702,2021-11-09T20.26.11.702,35.192,101184.109
1636482371965,2021-11-09T20.26.11.965,35.455,101181.625
1636482372231,2021-11-09T20.26.12.231,35.721,101182.461
1636482372496,2021-11-09T20.26.12.496,35.986,101178.141
1636482372759,2021-11-09T20.26.12.759,36.249,101178.141
1636482373024,2021-11-09T20.26.13.024,36.514,101179.812
1636482373290,2021-11-09T20.26.13.290,36.780,101181.133
1636482373553,2021-11-09T20.26.13.553,37.043,101179.812
1636482373818,2021-11-09T20.26.13.818,37.308,101180.305
1636482374082,2021-11-09T20.26.14.082,37.572,101179.812
1636482374347,2021-11-09T20.26.14.347,37.837,101181.133
1636482374612,2021-11-09T20.26.14.612,38.102,101178.812
1636482374876,2021-11-09T20.26.14.876,38.366,101182.289
1636482375141,2021-11-09T20.26.15.141,38.631,101178.812
1636482375406,2021-11-09T20.26.15.406,38.896,101182.289
1636482375670,2021-11-09T20.26.15.670,39.160,101184.281
1636482375935,2021-11-09T20.26.15.935,39.425,101182.289
1636482376199,2021-11-09T20.26.16.199,39.689,101182.953
1636482376464,2021-11-09T20.26.16.464,39.954,101182.289
1636482376729,2021-11-09T20.26.16.729,40.219,101181.133
1636482376993,2021-11-09T20.26.16.993,40.483,101177.977
1636482377258,2021-11-09T20.26.17.258,40.748,101183.781
1636482377523,2021-11-09T20.26.17.523,41.013,101182.289
1636482377787,2021-11-09T20.26.17.787,41.277,101182.000
1636482378052,2021-11-09T20.26.18.052,41.542,101183.125
1636482378315,2021-11-09T20.26.18.315,41.805,101180.672
1636482378581,2021-11-09T20.26.18.581,42.071,101183.617
1636482378846,2021-11-09T20.26.18.846,42.336,101181.336
1636482379109,2021-11-09T20.26.19.109,42.599,101180.969
1636482379375,2021-11-09T20.26.19.375,42.865,101179.812
1636482379640,2021-11-09T20.26.19.640,43.130,101177.820
1636482379903,2021-11-09T20.26.19.903,43.393,101182.461
1636482380168,2021-11-09T20.26.20.168,43.658,101180.969
1636482380432,2021-11-09T20.26.20.432,43.922,101183.984
1636482380697,2021-11-09T20.26.20.697,44.187,101184.445
1636482380962,2021-11-09T20.26.20.962,44.452,101183.125
1636482381226,2021-11-09T20.26.21.226,44.716,101186.141
1636482381491,2021-11-09T20.26.21.491,44.981,101184.445
1636482381756,2021-11-09T20.26.21.756,45.246,101182.461
1636482382020,2021-11-09T20.26.22.020,45.510,101179.812
1636482382285,2021-11-09T20.26.22.285,45.775,101185.109
1636482382549,2021-11-09T20.26.22.549,46.039,101184.984
1636482382814,2021-11-09T20.26.22.814,46.304,101188.133
1636482383079,2021-11-09T20.26.23.079,46.569,101183.125
1636482383343,2021-11-09T20.26.23.343,46.833,101185.484
1636482383608,2021-11-09T20.26.23.608,47.098,101183.492
1636482383873,2021-11-09T20.26.23.873,47.363,101184.445
1636482384137,2021-11-09T20.26.24.137,47.627,101184.156
1636482384402,2021-11-09T20.26.24.402,47.892,101182.461
1636482384666,2021-11-09T20.26.24.666,48.156,101180.969
1636482384931,2021-11-09T20.26.24.931,48.421,101183.125
1636482385196,2021-11-09T20.26.25.196,48.686,101176.984
1636482385460,2021-11-09T20.26.25.460,48.950,101181.336
1636482385725,2021-11-09T20.26.25.725,49.215,101183.492
1636482385990,2021-11-09T20.26.25.990,49.480,101182.656
1636482386253,2021-11-09T20.26.26.253,49.743,101182.828
1636482386519,2021-11-09T20.26.26.519,50.009,101182.164
1636482386784,2021-11-09T20.26.26.784,50.274,101182.828
1636482387047,2021-11-09T20.26.27.047,50.537,101180.844
1636482387313,2021-11-09T20.26.27.313,50.803,101180.672
1636482387576,2021-11-09T20.26.27.576,51.066,101178.852
1636482387841,2021-11-09T20.26.27.841,51.331,101178.016
1636482388106,2021-11-09T20.26.28.106,51.596,101182.656
1636482388370,2021-11-09T20.26.28.370,51.860,101179.688
1636482388635,2021-11-09T20.26.28.635,52.125,101180.844
1636482388900,2021-11-09T20.26.28.900,52.390,101180.008
1636482389164,2021-11-09T20.26.29.164,52.654,101182.164
1636482389429,2021-11-09T20.26.29.429,52.919,101176.492
1636482389693,2021-11-09T20.26.29.693,53.183,101181.844
1636482389958,2021-11-09T20.26.29.958,53.448,101180.180
1636482390223,2021-11-09T20.26.30.223,53.713,101183.164
1636482390487,2021-11-09T20.26.30.487,53.977,101184.648
1636482390752,2021-11-09T20.26.30.752,54.242,101184.648
1636482391017,2021-11-09T20.26.31.017,54.507,101181.500
1636482391281,2021-11-09T20.26.31.281,54.771,101181.500
1636482391546,2021-11-09T20.26.31.546,55.036,101181.336
1636482391811,2021-11-09T20.26.31.811,55.301,101182.000
1636482392075,2021-11-09T20.26.32.075,55.565,101182.164
1636482392340,2021-11-09T20.26.32.340,55.830,101178.016
1636482392605,2021-11-09T20.26.32.605,56.095,101181.172
1636482392869,2021-11-09T20.26.32.869,56.359,101179.516
1636482393134,2021-11-09T20.26.33.134,56.624,101178.852
1636482393397,2021-11-09T20.26.33.397,56.887,101179.516
1636482393663,2021-11-09T20.26.33.663,57.153,101178.188
1636482393928,2021-11-09T20.26.33.928,57.418,101182.656
1636482394191,2021-11-09T20.26.34.191,57.681,101178.688
1636482394457,2021-11-09T20.26.34.457,57.947,101179.344
1636482394722,2021-11-09T20.26.34.722,58.212,101178.016
1636482394985,2021-11-09T20.26.34.985,58.475,101181.672
1636482395251,2021-11-09T20.26.35.251,58.741,101178.359
1636482395514,2021-11-09T20.26.35.514,59.004,101176.695
1636482395779,2021-11-09T20.26.35.779,59.269,101178.852
1636482396044,2021-11-09T20.26.36.044,59.534,101178.359
1636482396308,2021-11-09T20.26.36.308,59.798,101179.852
1636482396573,2021-11-09T20.26.36.573,60.063,101181.672
1636482396838,2021-11-09T20.26.36.838,60.328,101180.180
1636482397102,2021-11-09T20.26.37.102,60.592,101176.367
1636482397367,2021-11-09T20.26.37.367,60.857,101179.016
1636482397631,2021-11-09T20.26.37.631,61.121,101180.180
1636482397896,2021-11-09T20.26.37.896,61.386,101180.344
1636482398161,2021-11-09T20.26.38.161,61.651,101183.000
1636482398425,2021-11-09T20.26.38.425,61.915,101180.672
1636482398690,2021-11-09T20.26.38.690,62.180,101182.500
1636482398955,2021-11-09T20.26.38.955,62.445,101180.180
1636482399219,2021-11-09T20.26.39.219,62.709,101183.492
1636482399484,2021-11-09T20.26.39.484,62.974,101180.180
1636482399748,2021-11-09T20.26.39.748,63.238,101181.672
1636482400013,2021-11-09T20.26.40.013,63.503,101181.172
1636482400278,2021-11-09T20.26.40.278,63.768,101179.016
1636482400542,2021-11-09T20.26.40.542,64.032,101176.203
1636482400807,2021-11-09T20.26.40.807,64.297,101182.500
1636482401072,2021-11-09T20.26.41.072,64.562,101179.516
1636482401335,2021-11-09T20.26.41.335,64.825,101179.516
1636482401601,2021-11-09T20.26.41.601,65.091,101179.188
1636482401864,2021-11-09T20.26.41.864,65.354,101178.695
1636482402129,2021-11-09T20.26.42.129,65.619,101181.172
1636482402395,2021-11-09T20.26.42.395,65.885,101180.516
1636482402658,2021-11-09T20.26.42.658,66.148,101178.359
1636482402923,2021-11-09T20.26.42.923,66.413,101177.031
1636482403189,2021-11-09T20.26.43.189,66.679,101179.188
1636482403452,2021-11-09T20.26.43.452,66.942,101180.016
1636482403717,2021-11-09T20.26.43.717,67.207,101183.336
1636482403981,2021-11-09T20.26.43.981,67.471,101179.016
1636482404246,2021-11-09T20.26.44.246,67.736,101180.516
1636482404511,2021-11-09T20.26.44.511,68.001,101179.688
1636482404775,2021-11-09T20.26.44.775,68.265,101178.188
1636482405040,2021-11-09T20.26.45.040,68.530,101177.203
1636482405305,2021-11-09T20.26.45.305,68.795,101180.844
1636482405569,2021-11-09T20.26.45.569,69.059,101180.516
1636482405834,2021-11-09T20.26.45.834,69.324,101184.492
1636482406098,2021-11-09T20.26.46.098,69.588,101175.703
1636482406363,2021-11-09T20.26.46.363,69.853,101182.008
1636482406628,2021-11-09T20.26.46.628,70.118,101182.672
1636482406892,2021-11-09T20.26.46.892,70.382,101181.172
1636482407157,2021-11-09T20.26.47.157,70.647,101177.859
1636482407422,2021-11-09T20.26.47.422,70.912,101183.828
1636482407686,2021-11-09T20.26.47.686,71.176,101183.828
1636482407951,2021-11-09T20.26.47.951,71.441,101181.516
1636482408214,2021-11-09T20.26.48.214,71.704,101186.812
1636482408480,2021-11-09T20.26.48.480,71.970,101179.852
1636482408745,2021-11-09T20.26.48.745,72.235,101181.672
1636482409008,2021-11-09T20.26.49.008,72.498,101181.672
1636482409273,2021-11-09T20.26.49.273,72.763,101180.516
1636482409539,2021-11-09T20.26.49.539,73.029,101181.672
1636482409802,2021-11-09T20.26.49.802,73.292,101181.844
1636482410067,2021-11-09T20.26.50.067,73.557,101182.500
1636482410331,2021-11-09T20.26.50.331,73.821,101181.344
1636482410596,2021-11-09T20.26.50.596,74.086,101182.008
1636482410861,2021-11-09T20.26.50.861,74.351,101181.844
1636482411125,2021-11-09T20.26.51.125,74.615,101183.336
1636482411390,2021-11-09T20.26.51.390,74.880,101182.172
1636482411655,2021-11-09T20.26.51.655,75.145,101185.656
1636482411919,2021-11-09T20.26.51.919,75.409,101185.492
1636482412184,2021-11-09T20.26.52.184,75.674,101180.516
1636482412448,2021-11-09T20.26.52.448,75.938,101184.164
1636482412713,2021-11-09T20.26.52.713,76.203,101186.156
1636482412978,2021-11-09T20.26.52.978,76.468,101179.188
1636482413242,2021-11-09T20.26.53.242,76.732,101180.516
1636482413507,2021-11-09T20.26.53.507,76.997,101179.688
1636482413772,2021-11-09T20.26.53.772,77.262,101182.008
1636482414036,2021-11-09T20.26.54.036,77.526,101180.016
1636482414301,2021-11-09T20.26.54.301,77.791,101181.344
1636482414564,2021-11-09T20.26.54.564,78.054,101183.164
1636482414830,2021-11-09T20.26.54.830,78.320,101177.859
1636482415095,2021-11-09T20.26.55.095,78.585,101179.523
1636482415360,2021-11-09T20.26.55.360,78.850,101183.336
1636482415624,2021-11-09T20.26.55.624,79.114,101180.688
1636482415889,2021-11-09T20.26.55.889,79.379,101182.672
1636482416152,2021-11-09T20.26.56.152,79.642,101180.688
1636482416418,2021-11-09T20.26.56.418,79.908,101182.844
1636482416683,2021-11-09T20.26.56.683,80.173,101184.828
1636482416946,2021-11-09T20.26.56.946,80.436,101180.016
1636482417211,2021-11-09T20.26.57.211,80.701,101184.828
1636482417477,2021-11-09T20.26.57.477,80.967,101178.859
1636482417740,2021-11-09T20.26.57.740,81.230,101178.695
1636482418005,2021-11-09T20.26.58.005,81.495,101177.539
1636482418269,2021-11-09T20.26.58.269,81.759,101183.500
1636482418534,2021-11-09T20.26.58.534,82.024,101180.016
1636482418799,2021-11-09T20.26.58.799,82.289,101182.172
1636482419063,2021-11-09T20.26.59.063,82.553,101178.031
1636482419328,2021-11-09T20.26.59.328,82.818,101180.188
1636482419593,2021-11-09T20.26.59.593,83.083,101180.359
1636482419857,2021-11-09T20.26.59.857,83.347,101176.703
1636482420122,2021-11-09T20.27.00.122,83.612,101178.695
1636482420386,2021-11-09T20.27.00.386,83.876,101182.172
1636482420651,2021-11-09T20.27.00.651,84.141,101178.523
1636482420916,2021-11-09T20.27.00.916,84.406,101180.688
1636482421180,2021-11-09T20.27.01.180,84.670,101179.859
1636482421445,2021-11-09T20.27.01.445,84.935,101182.844
1636482421710,2021-11-09T20.27.01.710,85.200,101181.516
1636482421974,2021-11-09T20.27.01.974,85.464,101183.672
1636482422239,2021-11-09T20.27.02.239,85.729,101180.188
1636482422502,2021-11-09T20.27.02.502,85.992,101180.852
1636482422768,2021-11-09T20.27.02.768,86.258,101185.164
1636482423033,2021-11-09T20.27.03.033,86.523,101181.852
1636482423296,2021-11-09T20.27.03.296,86.786,101182.172
1636482423562,2021-11-09T20.27.03.562,87.052,101179.523
1636482423827,2021-11-09T20.27.03.827,87.317,101184.164
1636482424090,2021-11-09T20.27.04.090,87.580,101178.859
1636482424356,2021-11-09T20.27.04.356,87.846,101179.695
1636482424621,2021-11-09T20.27.04.621,88.111,101177.539
1636482424884,2021-11-09T20.27.04.884,88.374,101179.523
1636482425149,2021-11-09T20.27.05.149,88.639,101181.516
1636482425413,2021-11-09T20.27.05.413,88.903,101180.852
1636482425678,2021-11-09T20.27.05.678,89.168,101177.703
1636482425943,2021-11-09T20.27.05.943,89.433,101177.367
1636482426207,2021-11-09T20.27.06.207,89.697,101177.539
1636482426472,2021-11-09T20.27.06.472,89.962,101178.859
1636482426737,2021-11-09T20.27.06.737,90.227,101179.203
1636482427001,2021-11-09T20.27.07.001,90.491,101179.203
1636482427266,2021-11-09T20.27.07.266,90.756,101183.172
1636482427530,2021-11-09T20.27.07.530,91.020,101181.680
1636482427795,2021-11-09T20.27.07.795,91.285,101180.695
1636482428060,2021-11-09T20.27.08.060,91.550,101180.852
1636482428324,2021-11-09T20.27.08.324,91.814,101181.016
1636482428589,2021-11-09T20.27.08.589,92.079,101182.172
1636482428854,2021-11-09T20.27.08.854,92.344,101183.672
1636482429118,2021-11-09T20.27.09.118,92.608,101177.367
1636482429383,2021-11-09T20.27.09.383,92.873,101181.188
1636482429647,2021-11-09T20.27.09.647,93.137,101183.008
1636482429912,2021-11-09T20.27.09.912,93.402,101183.844
1636482430177,2021-11-09T20.27.10.177,93.667,101180.188
1636482430440,2021-11-09T20.27.10.440,93.930,101181.852
1636482430706,2021-11-09T20.27.10.706,94.196,101181.188
1636482430971,2021-11-09T20.27.10.971,94.461,101180.188
1636482431234,2021-11-09T20.27.11.234,94.724,101181.680
1636482431500,2021-11-09T20.27.11.500,94.990,101181.188
1636482431763,2021-11-09T20.27.11.763,95.253,101181.852
1636482432028,2021-11-09T20.27.12.028,95.518,101184.172
1636482432293,2021-11-09T20.27.12.293,95.783,101176.719
1636482432557,2021-11-09T20.27.12.557,96.047,101179.203
1636482432822,2021-11-09T20.27.12.822,96.312,101181.188
1636482433087,2021-11-09T20.27.13.087,96.577,101181.359
1636482433351,2021-11-09T20.27.13.351,96.841,101180.695
1636482433616,2021-11-09T20.27.13.616,97.106,101177.875
1636482433880,2021-11-09T20.27.13.880,97.370,101181.852
1636482434145,2021-11-09T20.27.14.145,97.635,101180.523
1636482434410,2021-11-09T20.27.14.410,97.900,101182.516
1636482434674,2021-11-09T20.27.14.674,98.164,101185.328
1636482434939,2021-11-09T20.27.14.939,98.429,101181.016
1636482435204,2021-11-09T20.27.15.204,98.694,101182.516
1636482435468,2021-11-09T20.27.15.468,98.958,101184.008
1636482435733,2021-11-09T20.27.15.733,99.223,101180.031
1636482435997,2021-11-09T20.27.15.997,99.487,101181.680
1636482436262,2021-11-09T20.27.16.262,99.752,101180.523
1636482436527,2021-11-09T20.27.16.527,100.017,101183.172
1636482436791,2021-11-09T20.27.16.791,100.281,101182.516
1636482437056,2021-11-09T20.27.17.056,100.546,101178.859
1636482437321,2021-11-09T20.27.17.321,100.811,101180.031
1636482437585,2021-11-09T20.27.17.585,101.075,101183.516
1636482437850,2021-11-09T20.27.17.850,101.340,101181.852
1636482438113,2021-11-09T20.27.18.113,101.603,101182.680
1636482438378,2021-11-09T20.27.18.378,101.868,101180.695
1636482438644,2021-11-09T20.27.18.644,102.134,101181.359
1636482438907,2021-11-09T20.27.18.907,102.397,101182.680
1636482439172,2021-11-09T20.27.19.172,102.662,101184.844
1636482439438,2021-11-09T20.27.19.438,102.928,101180.523
1636482439701,2021-11-09T20.27.19.701,103.191,101177.211
1636482439966,2021-11-09T20.27.19.966,103.456,101180.523
1636482440230,2021-11-09T20.27.20.230,103.720,101180.203
1636482440495,2021-11-09T20.27.20.495,103.985,101176.219
1636482440760,2021-11-09T20.27.20.760,104.250,101182.531
1636482441024,2021-11-09T20.27.21.024,104.514,101179.531
1636482441289,2021-11-09T20.27.21.289,104.779,101182.852
1636482441554,2021-11-09T20.27.21.554,105.044,101180.695
1636482441818,2021-11-09T20.27.21.818,105.308,101178.047
1636482442083,2021-11-09T20.27.22.083,105.573,101180.367
1636482442347,2021-11-09T20.27.22.347,105.837,101178.703
1636482442612,2021-11-09T20.27.22.612,106.102,101180.203
1636482442877,2021-11-09T20.27.22.877,106.367,101177.547
1636482443141,2021-11-09T20.27.23.141,106.631,101182.188
1636482443406,2021-11-09T20.27.23.406,106.896,101180.859
1636482443671,2021-11-09T20.27.23.671,107.161,101175.391
1636482443935,2021-11-09T20.27.23.935,107.425,101178.211
1636482444200,2021-11-09T20.27.24.200,107.690,101177.547
1636482444463,2021-11-09T20.27.24.463,107.953,101179.531
1636482444729,2021-11-09T20.27.24.729,108.219,101180.203
1636482444994,2021-11-09T20.27.24.994,108.484,101180.203
1636482445257,2021-11-09T20.27.25.257,108.747,101180.859
1636482445522,2021-11-09T20.27.25.522,109.012,101178.211
1636482445788,2021-11-09T20.27.25.788,109.278,101182.016
1636482446051,2021-11-09T20.27.26.051,109.541,101180.367
1636482446316,2021-11-09T20.27.26.316,109.806,101181.031
1636482446582,2021-11-09T20.27.26.582,110.072,101181.695
1636482446845,2021-11-09T20.27.26.845,110.335,101179.047
1636482447110,2021-11-09T20.27.27.110,110.600,101179.703
1636482447374,2021-11-09T20.27.27.374,110.864,101180.203
1636482447639,2021-11-09T20.27.27.639,111.129,101186.500
1636482447904,2021-11-09T20.27.27.904,111.394,101180.703
1636482448168,2021-11-09T20.27.28.168,111.658,101183.016
1636482448433,2021-11-09T20.27.28.433,111.923,101179.875
1636482448698,2021-11-09T20.27.28.698,112.188,101184.016
1636482448962,2021-11-09T20.27.28.962,112.452,101176.891
1636482449227,2021-11-09T20.27.29.227,112.717,101179.703
1636482449491,2021-11-09T20.27.29.491,112.981,101180.531
1636482449756,2021-11-09T20.27.29.756,113.246,101179.531
1636482450021,2021-11-09T20.27.30.021,113.511,101183.852
1636482450285,2021-11-09T20.27.30.285,113.775,101181.695
1636482450550,2021-11-09T20.27.30.550,114.040,101180.367
1636482450815,2021-11-09T20.27.30.815,114.305,101182.531
1636482451079,2021-11-09T20.27.31.079,114.569,101179.047
1636482451344,2021-11-09T20.27.31.344,114.834,101187.828
1636482451607,2021-11-09T20.27.31.607,115.097,101182.695
1636482451873,2021-11-09T20.27.31.873,115.363,101177.891
1636482452138,2021-11-09T20.27.32.138,115.628,101182.531
1636482452401,2021-11-09T20.27.32.401,115.891,101176.734
1636482452667,2021-11-09T20.27.32.667,116.157,101183.188
1636482452932,2021-11-09T20.27.32.932,116.422,101183.852
1636482453195,2021-11-09T20.27.33.195,116.685,101180.531
1636482453460,2021-11-09T20.27.33.460,116.950,101180.047
1636482453724,2021-11-09T20.27.33.724,117.214,101177.219
1636482453989,2021-11-09T20.27.33.989,117.479,101183.188
1636482454254,2021-11-09T20.27.34.254,117.744,101178.219
1636482454518,2021-11-09T20.27.34.518,118.008,101181.375
1636482454783,2021-11-09T20.27.34.783,118.273,101180.211
1636482455048,2021-11-09T20.27.35.048,118.538,101179.375
1636482455312,2021-11-09T20.27.35.312,118.802,101178.055
1636482455577,2021-11-09T20.27.35.577,119.067,101181.859
1636482455841,2021-11-09T20.27.35.841,119.331,101180.367
1636482456106,2021-11-09T20.27.36.106,119.596,101180.703
1636482456371,2021-11-09T20.27.36.371,119.861,101182.031
1636482456635,2021-11-09T20.27.36.635,120.125,101183.359
1636482456900,2021-11-09T20.27.36.900,120.390,101182.031
1636482457165,2021-11-09T20.27.37.165,120.655,101182.031
1636482457429,2021-11-09T20.27.37.429,120.919,101186.172
1636482457694,2021-11-09T20.27.37.694,121.184,101181.375
1636482457959,2021-11-09T20.27.37.959,121.449,101180.703
1636482458223,2021-11-09T20.27.38.223,121.713,101184.016
1636482458488,2021-11-09T20.27.38.488,121.978,101180.703
1636482458753,2021-11-09T20.27.38.753,122.243,101180.703
1636482459017,2021-11-09T20.27.39.017,122.507,101184.852
