epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636204879032,2021-11-06T15.21.19.032,0.000,-0.084,-0.172,-0.991
1636204879072,2021-11-06T15.21.19.072,0.040,-0.084,-0.172,-1.000
1636204879111,2021-11-06T15.21.19.111,0.079,-0.083,-0.168,-1.001
1636204879151,2021-11-06T15.21.19.151,0.119,-0.079,-0.170,-0.998
1636204879191,2021-11-06T15.21.19.191,0.159,-0.078,-0.175,-0.998
1636204879230,2021-11-06T15.21.19.230,0.198,-0.079,-0.172,-0.999
1636204879271,2021-11-06T15.21.19.271,0.239,-0.080,-0.173,-0.997
1636204879311,2021-11-06T15.21.19.311,0.279,-0.081,-0.176,-0.998
1636204879350,2021-11-06T15.21.19.350,0.318,-0.083,-0.172,-0.998
1636204879390,2021-11-06T15.21.19.390,0.358,-0.086,-0.168,-0.996
1636204879429,2021-11-06T15.21.19.429,0.397,-0.086,-0.171,-0.996
1636204879469,2021-11-06T15.21.19.469,0.437,-0.079,-0.182,-0.996
1636204879508,2021-11-06T15.21.19.508,0.476,-0.079,-0.184,-1.000
1636204879549,2021-11-06T15.21.19.549,0.517,-0.080,-0.182,-0.999
1636204879589,2021-11-06T15.21.19.589,0.557,-0.082,-0.182,-0.995
1636204879629,2021-11-06T15.21.19.629,0.597,-0.083,-0.183,-1.000
1636204879668,2021-11-06T15.21.19.668,0.636,-0.086,-0.181,-0.998
1636204879708,2021-11-06T15.21.19.708,0.676,-0.087,-0.178,-0.993
1636204879747,2021-11-06T15.21.19.747,0.715,-0.085,-0.182,-0.996
1636204879787,2021-11-06T15.21.19.787,0.755,-0.081,-0.182,-0.996
1636204879828,2021-11-06T15.21.19.828,0.796,-0.079,-0.184,-0.997
1636204879867,2021-11-06T15.21.19.867,0.835,-0.080,-0.182,-0.997
1636204879907,2021-11-06T15.21.19.907,0.875,-0.084,-0.177,-0.997
1636204879946,2021-11-06T15.21.19.946,0.914,-0.084,-0.179,-0.996
1636204879986,2021-11-06T15.21.19.986,0.954,-0.085,-0.179,-0.997
1636204880026,2021-11-06T15.21.20.026,0.994,-0.087,-0.181,-0.996
1636204880065,2021-11-06T15.21.20.065,1.033,-0.084,-0.181,-0.997
1636204880105,2021-11-06T15.21.20.105,1.073,-0.082,-0.181,-0.999
1636204880146,2021-11-06T15.21.20.146,1.114,-0.085,-0.183,-0.994
1636204880185,2021-11-06T15.21.20.185,1.153,-0.086,-0.185,-0.993
1636204880225,2021-11-06T15.21.20.225,1.193,-0.086,-0.183,-0.996
1636204880264,2021-11-06T15.21.20.264,1.232,-0.079,-0.185,-0.995
1636204880304,2021-11-06T15.21.20.304,1.272,-0.082,-0.185,-0.998
1636204880343,2021-11-06T15.21.20.343,1.311,-0.085,-0.182,-0.995
1636204880383,2021-11-06T15.21.20.383,1.351,-0.084,-0.186,-0.994
1636204880424,2021-11-06T15.21.20.424,1.392,-0.086,-0.184,-0.996
1636204880464,2021-11-06T15.21.20.464,1.432,-0.085,-0.184,-0.998
1636204880503,2021-11-06T15.21.20.503,1.471,-0.088,-0.183,-0.997
1636204880543,2021-11-06T15.21.20.543,1.511,-0.089,-0.183,-0.995
1636204880582,2021-11-06T15.21.20.582,1.550,-0.086,-0.182,-0.996
1636204880622,2021-11-06T15.21.20.622,1.590,-0.083,-0.177,-0.996
1636204880661,2021-11-06T15.21.20.661,1.629,-0.088,-0.178,-0.996
1636204880702,2021-11-06T15.21.20.702,1.670,-0.088,-0.179,-0.995
1636204880742,2021-11-06T15.21.20.742,1.710,-0.083,-0.179,-0.995
1636204880781,2021-11-06T15.21.20.781,1.749,-0.089,-0.180,-0.996
1636204880821,2021-11-06T15.21.20.821,1.789,-0.089,-0.179,-0.998
1636204880861,2021-11-06T15.21.20.861,1.829,-0.086,-0.181,-0.995
1636204880900,2021-11-06T15.21.20.900,1.868,-0.090,-0.183,-0.994
1636204880940,2021-11-06T15.21.20.940,1.908,-0.091,-0.184,-0.994
1636204880981,2021-11-06T15.21.20.981,1.949,-0.086,-0.182,-0.995
1636204881020,2021-11-06T15.21.21.020,1.988,-0.082,-0.187,-0.996
1636204881060,2021-11-06T15.21.21.060,2.028,-0.084,-0.188,-0.995
1636204881099,2021-11-06T15.21.21.099,2.067,-0.088,-0.187,-0.994
1636204881139,2021-11-06T15.21.21.139,2.107,-0.087,-0.183,-0.995
1636204881178,2021-11-06T15.21.21.178,2.146,-0.087,-0.190,-0.995
1636204881218,2021-11-06T15.21.21.218,2.186,-0.087,-0.192,-0.992
1636204881259,2021-11-06T15.21.21.259,2.227,-0.086,-0.188,-0.996
1636204881298,2021-11-06T15.21.21.298,2.266,-0.084,-0.187,-0.995
1636204881338,2021-11-06T15.21.21.338,2.306,-0.085,-0.192,-0.994
1636204881378,2021-11-06T15.21.21.378,2.346,-0.087,-0.188,-0.995
1636204881417,2021-11-06T15.21.21.417,2.385,-0.088,-0.188,-0.992
1636204881457,2021-11-06T15.21.21.457,2.425,-0.086,-0.187,-0.994
1636204881496,2021-11-06T15.21.21.496,2.464,-0.084,-0.191,-0.996
1636204881536,2021-11-06T15.21.21.536,2.504,-0.088,-0.196,-0.995
1636204881577,2021-11-06T15.21.21.577,2.545,-0.087,-0.192,-0.992
1636204881616,2021-11-06T15.21.21.616,2.584,-0.086,-0.191,-0.995
1636204881656,2021-11-06T15.21.21.656,2.624,-0.087,-0.194,-0.994
1636204881695,2021-11-06T15.21.21.695,2.663,-0.090,-0.197,-0.990
1636204881735,2021-11-06T15.21.21.735,2.703,-0.088,-0.200,-0.992
1636204881775,2021-11-06T15.21.21.775,2.743,-0.087,-0.195,-0.993
1636204881814,2021-11-06T15.21.21.814,2.782,-0.091,-0.194,-0.993
1636204881855,2021-11-06T15.21.21.855,2.823,-0.092,-0.196,-0.991
1636204881895,2021-11-06T15.21.21.895,2.863,-0.089,-0.194,-0.995
1636204881934,2021-11-06T15.21.21.934,2.902,-0.088,-0.196,-0.993
1636204881974,2021-11-06T15.21.21.974,2.942,-0.091,-0.194,-0.993
1636204882013,2021-11-06T15.21.22.013,2.981,-0.088,-0.191,-0.993
1636204882053,2021-11-06T15.21.22.053,3.021,-0.092,-0.200,-0.995
1636204882092,2021-11-06T15.21.22.092,3.060,-0.093,-0.205,-0.990
1636204882132,2021-11-06T15.21.22.132,3.100,-0.090,-0.198,-0.991
1636204882173,2021-11-06T15.21.22.173,3.141,-0.091,-0.200,-0.993
1636204882213,2021-11-06T15.21.22.213,3.181,-0.093,-0.207,-0.989
1636204882252,2021-11-06T15.21.22.252,3.220,-0.091,-0.203,-0.992
1636204882292,2021-11-06T15.21.22.292,3.260,-0.088,-0.198,-0.993
1636204882331,2021-11-06T15.21.22.331,3.299,-0.094,-0.200,-0.994
1636204882371,2021-11-06T15.21.22.371,3.339,-0.094,-0.202,-0.992
1636204882410,2021-11-06T15.21.22.410,3.378,-0.093,-0.201,-0.993
1636204882451,2021-11-06T15.21.22.451,3.419,-0.091,-0.195,-0.993
1636204882491,2021-11-06T15.21.22.491,3.459,-0.094,-0.198,-0.989
1636204882530,2021-11-06T15.21.22.530,3.498,-0.092,-0.205,-0.991
1636204882570,2021-11-06T15.21.22.570,3.538,-0.087,-0.201,-0.992
1636204882610,2021-11-06T15.21.22.610,3.578,-0.091,-0.202,-0.991
1636204882649,2021-11-06T15.21.22.649,3.617,-0.094,-0.204,-0.989
1636204882689,2021-11-06T15.21.22.689,3.657,-0.090,-0.205,-0.992
1636204882730,2021-11-06T15.21.22.730,3.698,-0.090,-0.202,-0.994
1636204882769,2021-11-06T15.21.22.769,3.737,-0.092,-0.197,-0.990
1636204882809,2021-11-06T15.21.22.809,3.777,-0.093,-0.200,-0.991
1636204882848,2021-11-06T15.21.22.848,3.816,-0.092,-0.195,-0.995
1636204882888,2021-11-06T15.21.22.888,3.856,-0.090,-0.193,-0.993
1636204882927,2021-11-06T15.21.22.927,3.895,-0.091,-0.192,-0.992
1636204882967,2021-11-06T15.21.22.967,3.935,-0.091,-0.186,-0.992
1636204883008,2021-11-06T15.21.23.008,3.976,-0.092,-0.188,-0.994
1636204883048,2021-11-06T15.21.23.048,4.016,-0.091,-0.192,-0.994
1636204883087,2021-11-06T15.21.23.087,4.055,-0.090,-0.190,-0.993
1636204883127,2021-11-06T15.21.23.127,4.095,-0.090,-0.182,-0.997
1636204883166,2021-11-06T15.21.23.166,4.134,-0.089,-0.179,-0.997
1636204883206,2021-11-06T15.21.23.206,4.174,-0.094,-0.185,-0.993
1636204883245,2021-11-06T15.21.23.245,4.213,-0.090,-0.186,-0.995
1636204883285,2021-11-06T15.21.23.285,4.253,-0.091,-0.185,-0.995
1636204883326,2021-11-06T15.21.23.326,4.294,-0.093,-0.186,-0.991
1636204883365,2021-11-06T15.21.23.365,4.333,-0.094,-0.190,-0.995
1636204883405,2021-11-06T15.21.23.405,4.373,-0.090,-0.182,-0.997
1636204883444,2021-11-06T15.21.23.444,4.412,-0.089,-0.182,-0.996
1636204883484,2021-11-06T15.21.23.484,4.452,-0.092,-0.181,-0.995
