epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63628E+12,2021-11-07T13:15:35.023,0,-0.257,-0.034,-0.948
1.63628E+12,2021-11-07T13:15:35.062,0.039,-0.259,-0.036,-0.957
1.63628E+12,2021-11-07T13:15:35.103,0.08,-0.26,-0.034,-0.956
1.63628E+12,2021-11-07T13:15:35.143,0.12,-0.26,-0.038,-0.954
1.63628E+12,2021-11-07T13:15:35.184,0.161,-0.259,-0.038,-0.953
1.63628E+12,2021-11-07T13:15:35.224,0.201,-0.259,-0.033,-0.954
1.63628E+12,2021-11-07T13:15:35.265,0.242,-0.258,-0.037,-0.955
1.63628E+12,2021-11-07T13:15:35.306,0.283,-0.26,-0.036,-0.955
1.63628E+12,2021-11-07T13:15:35.345,0.322,-0.259,-0.033,-0.954
1.63628E+12,2021-11-07T13:15:35.386,0.363,-0.258,-0.035,-0.956
1.63628E+12,2021-11-07T13:15:35.426,0.403,-0.258,-0.032,-0.953
1.63628E+12,2021-11-07T13:15:35.467,0.444,-0.257,-0.033,-0.955
1.63628E+12,2021-11-07T13:15:35.506,0.483,-0.26,-0.035,-0.954
1.63628E+12,2021-11-07T13:15:35.547,0.524,-0.258,-0.03,-0.953
1.63628E+12,2021-11-07T13:15:35.588,0.565,-0.257,-0.033,-0.953
1.63628E+12,2021-11-07T13:15:35.628,0.605,-0.258,-0.033,-0.955
1.63628E+12,2021-11-07T13:15:35.669,0.646,-0.257,-0.03,-0.954
1.63628E+12,2021-11-07T13:15:35.708,0.685,-0.259,-0.032,-0.954
1.63628E+12,2021-11-07T13:15:35.749,0.726,-0.258,-0.032,-0.954
1.63628E+12,2021-11-07T13:15:35.789,0.766,-0.258,-0.032,-0.953
1.63628E+12,2021-11-07T13:15:35.830,0.807,-0.258,-0.034,-0.953
1.63628E+12,2021-11-07T13:15:35.871,0.848,-0.258,-0.032,-0.954
1.63628E+12,2021-11-07T13:15:35.911,0.888,-0.258,-0.033,-0.954
1.63628E+12,2021-11-07T13:15:35.952,0.929,-0.259,-0.03,-0.955
1.63628E+12,2021-11-07T13:15:35.991,0.968,-0.26,-0.031,-0.955
1.63628E+12,2021-11-07T13:15:36.032,1.009,-0.258,-0.035,-0.954
1.63628E+12,2021-11-07T13:15:36.073,1.05,-0.256,-0.029,-0.954
1.63628E+12,2021-11-07T13:15:36.113,1.09,-0.258,-0.035,-0.954
1.63628E+12,2021-11-07T13:15:36.154,1.131,-0.259,-0.032,-0.954
1.63628E+12,2021-11-07T13:15:36.193,1.17,-0.259,-0.03,-0.955
