epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63635E+12,2021-11-08T08:58:36.601,0,-0.144,-0.211,-0.942
1.63635E+12,2021-11-08T08:58:36.640,0.039,-0.144,-0.222,-0.945
1.63635E+12,2021-11-08T08:58:36.681,0.08,-0.138,-0.209,-0.945
1.63635E+12,2021-11-08T08:58:36.721,0.12,-0.142,-0.217,-0.947
1.63635E+12,2021-11-08T08:58:36.762,0.161,-0.144,-0.219,-0.944
1.63635E+12,2021-11-08T08:58:36.801,0.2,-0.141,-0.215,-0.945
1.63635E+12,2021-11-08T08:58:36.842,0.241,-0.14,-0.223,-0.941
1.63635E+12,2021-11-08T08:58:36.883,0.282,-0.141,-0.22,-0.944
1.63635E+12,2021-11-08T08:58:36.923,0.322,-0.137,-0.21,-0.95
1.63635E+12,2021-11-08T08:58:36.964,0.363,-0.138,-0.208,-0.951
1.63635E+12,2021-11-08T08:58:37.003,0.402,-0.137,-0.219,-0.943
1.63635E+12,2021-11-08T08:58:37.044,0.443,-0.135,-0.218,-0.944
1.63635E+12,2021-11-08T08:58:37.084,0.483,-0.137,-0.211,-0.947
1.63635E+12,2021-11-08T08:58:37.125,0.524,-0.136,-0.215,-0.947
1.63635E+12,2021-11-08T08:58:37.166,0.565,-0.135,-0.218,-0.946
1.63635E+12,2021-11-08T08:58:37.206,0.605,-0.135,-0.221,-0.945
1.63635E+12,2021-11-08T08:58:37.247,0.646,-0.135,-0.212,-0.947
1.63635E+12,2021-11-08T08:58:37.286,0.685,-0.134,-0.214,-0.948
1.63635E+12,2021-11-08T08:58:37.327,0.726,-0.131,-0.219,-0.947
1.63635E+12,2021-11-08T08:58:37.367,0.766,-0.133,-0.216,-0.944
1.63635E+12,2021-11-08T08:58:37.408,0.807,-0.133,-0.209,-0.949
1.63635E+12,2021-11-08T08:58:37.449,0.848,-0.138,-0.217,-0.946
1.63635E+12,2021-11-08T08:58:37.488,0.887,-0.134,-0.213,-0.945
1.63635E+12,2021-11-08T08:58:37.529,0.928,-0.135,-0.216,-0.945
1.63635E+12,2021-11-08T08:58:37.569,0.968,-0.135,-0.215,-0.945
1.63635E+12,2021-11-08T08:58:37.610,1.009,-0.137,-0.212,-0.947
1.63635E+12,2021-11-08T08:58:37.649,1.048,-0.136,-0.219,-0.944
1.63635E+12,2021-11-08T08:58:37.690,1.089,-0.131,-0.213,-0.95
1.63635E+12,2021-11-08T08:58:37.731,1.13,-0.131,-0.209,-0.948
1.63635E+12,2021-11-08T08:58:37.771,1.17,-0.137,-0.225,-0.94
1.63635E+12,2021-11-08T08:58:37.812,1.211,-0.127,-0.199,-0.947
1.63635E+12,2021-11-08T08:58:37.852,1.251,-0.13,-0.208,-0.947
1.63635E+12,2021-11-08T08:58:37.893,1.292,-0.128,-0.217,-0.948
1.63635E+12,2021-11-08T08:58:37.932,1.331,-0.128,-0.21,-0.948
1.63635E+12,2021-11-08T08:58:37.973,1.372,-0.129,-0.215,-0.945
1.63635E+12,2021-11-08T08:58:38.014,1.413,-0.127,-0.217,-0.947
1.63635E+12,2021-11-08T08:58:38.054,1.453,-0.123,-0.212,-0.948
1.63635E+12,2021-11-08T08:58:38.095,1.494,-0.129,-0.219,-0.944
1.63635E+12,2021-11-08T08:58:38.134,1.533,-0.123,-0.214,-0.948
1.63635E+12,2021-11-08T08:58:38.175,1.574,-0.128,-0.219,-0.95
1.63635E+12,2021-11-08T08:58:38.215,1.614,-0.128,-0.212,-0.974
1.63635E+12,2021-11-08T08:58:38.256,1.655,-0.128,-0.218,-0.972
1.63635E+12,2021-11-08T08:58:38.297,1.696,-0.107,-0.181,-0.951
1.63635E+12,2021-11-08T08:58:38.336,1.735,-0.09,-0.21,-1.012
1.63635E+12,2021-11-08T08:58:38.377,1.776,-0.072,-0.127,-0.941
1.63635E+12,2021-11-08T08:58:38.417,1.816,-0.086,-0.154,-0.934
1.63635E+12,2021-11-08T08:58:38.458,1.857,-0.065,-0.153,-0.996
1.63635E+12,2021-11-08T08:58:38.498,1.897,-0.052,-0.065,-0.959
1.63635E+12,2021-11-08T08:58:38.539,1.938,-0.016,-0.001,-0.965
1.63635E+12,2021-11-08T08:58:38.580,1.979,0.015,0.042,-0.948
1.63635E+12,2021-11-08T08:58:38.619,2.018,0.031,-0.022,-0.942
1.63635E+12,2021-11-08T08:58:38.660,2.059,0.009,-0.026,-0.947
1.63635E+12,2021-11-08T08:58:38.700,2.099,-0.021,-0.127,-1.006
1.63635E+12,2021-11-08T08:58:38.741,2.14,0.015,0.011,-0.959
1.63635E+12,2021-11-08T08:58:38.780,2.179,0.045,0.15,-0.908
1.63635E+12,2021-11-08T08:58:38.821,2.22,-0.02,0.066,-1.011
1.63635E+12,2021-11-08T08:58:38.862,2.261,-0.02,0.084,-1.006
1.63635E+12,2021-11-08T08:58:38.902,2.301,-0.068,0.066,-1.024
1.63635E+12,2021-11-08T08:58:38.943,2.342,-0.117,0.122,-0.953
1.63635E+12,2021-11-08T08:58:38.982,2.381,-0.171,0.036,-1.005
1.63635E+12,2021-11-08T08:58:39.023,2.422,-0.099,0.142,-0.831
1.63635E+12,2021-11-08T08:58:39.063,2.462,-0.222,-0.028,-0.787
1.63635E+12,2021-11-08T08:58:39.104,2.503,-0.452,-0.464,-1.132
1.63635E+12,2021-11-08T08:58:39.145,2.544,-0.228,-0.274,-0.979
1.63635E+12,2021-11-08T08:58:39.185,2.584,-0.237,0.04,-0.906
1.63635E+12,2021-11-08T08:58:39.226,2.625,-0.242,-0.122,-0.988
1.63635E+12,2021-11-08T08:58:39.265,2.664,-0.256,-0.103,-0.95
1.63635E+12,2021-11-08T08:58:39.306,2.705,-0.261,-0.075,-0.942
1.63635E+12,2021-11-08T08:58:39.347,2.746,-0.249,-0.128,-0.953
1.63635E+12,2021-11-08T08:58:39.387,2.786,-0.245,-0.111,-0.949
1.63635E+12,2021-11-08T08:58:39.428,2.827,-0.26,-0.115,-0.946
1.63635E+12,2021-11-08T08:58:39.467,2.866,-0.255,-0.145,-0.946
1.63635E+12,2021-11-08T08:58:39.508,2.907,-0.227,-0.104,-0.95
1.63635E+12,2021-11-08T08:58:39.548,2.947,-0.263,-0.155,-0.94
1.63635E+12,2021-11-08T08:58:39.589,2.988,-0.241,-0.117,-0.947
1.63635E+12,2021-11-08T08:58:39.630,3.029,-0.242,-0.113,-0.949
1.63635E+12,2021-11-08T08:58:39.669,3.068,-0.257,-0.157,-0.942
1.63635E+12,2021-11-08T08:58:39.710,3.109,-0.242,-0.128,-0.947
1.63635E+12,2021-11-08T08:58:39.750,3.149,-0.241,-0.124,-0.949
1.63635E+12,2021-11-08T08:58:39.791,3.19,-0.252,-0.147,-0.946
1.63635E+12,2021-11-08T08:58:39.831,3.23,-0.243,-0.133,-0.944
1.63635E+12,2021-11-08T08:58:39.872,3.271,-0.246,-0.122,-0.941
1.63635E+12,2021-11-08T08:58:39.913,3.312,-0.25,-0.138,-0.943
1.63635E+12,2021-11-08T08:58:39.952,3.351,-0.24,-0.154,-0.944
1.63635E+12,2021-11-08T08:58:39.993,3.392,-0.233,-0.155,-0.948
1.63635E+12,2021-11-08T08:58:40.033,3.432,-0.236,-0.177,-0.939
1.63635E+12,2021-11-08T08:58:40.074,3.473,-0.235,-0.161,-0.938
1.63635E+12,2021-11-08T08:58:40.113,3.512,-0.234,-0.136,-0.942
1.63635E+12,2021-11-08T08:58:40.154,3.553,-0.242,-0.159,-0.939
1.63635E+12,2021-11-08T08:58:40.195,3.594,-0.232,-0.175,-0.943
1.63635E+12,2021-11-08T08:58:40.235,3.634,-0.231,-0.151,-0.945
1.63635E+12,2021-11-08T08:58:40.276,3.675,-0.225,-0.132,-0.951
1.63635E+12,2021-11-08T08:58:40.315,3.714,-0.218,-0.166,-0.95
1.63635E+12,2021-11-08T08:58:40.356,3.755,-0.216,-0.167,-0.947
1.63635E+12,2021-11-08T08:58:40.396,3.795,-0.213,-0.16,-0.949
1.63635E+12,2021-11-08T08:58:40.437,3.836,-0.221,-0.162,-0.943
1.63635E+12,2021-11-08T08:58:40.478,3.877,-0.223,-0.15,-0.945
1.63635E+12,2021-11-08T08:58:40.518,3.917,-0.222,-0.157,-0.947
1.63635E+12,2021-11-08T08:58:40.559,3.958,-0.22,-0.166,-0.948
1.63635E+12,2021-11-08T08:58:40.598,3.997,-0.216,-0.164,-0.947
1.63635E+12,2021-11-08T08:58:40.639,4.038,-0.221,-0.168,-0.948
1.63635E+12,2021-11-08T08:58:40.679,4.078,-0.227,-0.164,-0.945
1.63635E+12,2021-11-08T08:58:40.720,4.119,-0.232,-0.17,-0.937
1.63635E+12,2021-11-08T08:58:40.761,4.16,-0.235,-0.164,-0.937
1.63635E+12,2021-11-08T08:58:40.800,4.199,-0.229,-0.177,-0.94
1.63635E+12,2021-11-08T08:58:40.841,4.24,-0.228,-0.175,-0.94
1.63635E+12,2021-11-08T08:58:40.881,4.28,-0.233,-0.173,-0.94
1.63635E+12,2021-11-08T08:58:40.922,4.321,-0.233,-0.162,-0.945
1.63635E+12,2021-11-08T08:58:40.961,4.36,-0.229,-0.158,-0.947
1.63635E+12,2021-11-08T08:58:41.002,4.401,-0.232,-0.18,-0.94
1.63635E+12,2021-11-08T08:58:41.043,4.442,-0.224,-0.174,-0.941
1.63635E+12,2021-11-08T08:58:41.083,4.482,-0.228,-0.179,-0.933
1.63635E+12,2021-11-08T08:58:41.124,4.523,-0.228,-0.176,-0.936
1.63635E+12,2021-11-08T08:58:41.164,4.563,-0.229,-0.176,-0.942
1.63635E+12,2021-11-08T08:58:41.205,4.604,-0.221,-0.167,-0.948
1.63635E+12,2021-11-08T08:58:41.244,4.643,-0.219,-0.172,-0.947
1.63635E+12,2021-11-08T08:58:41.285,4.684,-0.217,-0.181,-0.944
1.63635E+12,2021-11-08T08:58:41.326,4.725,-0.216,-0.178,-0.942
1.63635E+12,2021-11-08T08:58:41.366,4.765,-0.216,-0.18,-0.94
1.63635E+12,2021-11-08T08:58:41.407,4.806,-0.22,-0.18,-0.94
1.63635E+12,2021-11-08T08:58:41.446,4.845,-0.218,-0.174,-0.943
1.63635E+12,2021-11-08T08:58:41.487,4.886,-0.219,-0.178,-0.942
1.63635E+12,2021-11-08T08:58:41.527,4.926,-0.217,-0.176,-0.941
1.63635E+12,2021-11-08T08:58:41.568,4.967,-0.217,-0.175,-0.942
1.63635E+12,2021-11-08T08:58:41.609,5.008,-0.218,-0.182,-0.941
1.63635E+12,2021-11-08T08:58:41.648,5.047,-0.22,-0.177,-0.941
1.63635E+12,2021-11-08T08:58:41.689,5.088,-0.22,-0.178,-0.941
1.63635E+12,2021-11-08T08:58:41.729,5.128,-0.219,-0.177,-0.944
1.63635E+12,2021-11-08T08:58:41.770,5.169,-0.224,-0.184,-0.941
1.63635E+12,2021-11-08T08:58:41.810,5.209,-0.223,-0.179,-0.939
1.63635E+12,2021-11-08T08:58:41.851,5.25,-0.222,-0.179,-0.94
1.63635E+12,2021-11-08T08:58:41.892,5.291,-0.222,-0.182,-0.941
1.63635E+12,2021-11-08T08:58:41.931,5.33,-0.221,-0.179,-0.941
1.63635E+12,2021-11-08T08:58:41.972,5.371,-0.222,-0.178,-0.941
1.63635E+12,2021-11-08T08:58:42.012,5.411,-0.222,-0.183,-0.94
1.63635E+12,2021-11-08T08:58:42.053,5.452,-0.221,-0.18,-0.941
1.63635E+12,2021-11-08T08:58:42.092,5.491,-0.218,-0.182,-0.94
1.63635E+12,2021-11-08T08:58:42.133,5.532,-0.223,-0.173,-0.942
1.63635E+12,2021-11-08T08:58:42.174,5.573,-0.222,-0.179,-0.942
1.63635E+12,2021-11-08T08:58:42.214,5.613,-0.22,-0.183,-0.941
1.63635E+12,2021-11-08T08:58:42.255,5.654,-0.22,-0.178,-0.941
1.63635E+12,2021-11-08T08:58:42.294,5.693,-0.218,-0.176,-0.939
1.63635E+12,2021-11-08T08:58:42.335,5.734,-0.218,-0.181,-0.942
1.63635E+12,2021-11-08T08:58:42.375,5.774,-0.217,-0.182,-0.942
1.63635E+12,2021-11-08T08:58:42.416,5.815,-0.218,-0.18,-0.942
1.63635E+12,2021-11-08T08:58:42.457,5.856,-0.216,-0.179,-0.943
1.63635E+12,2021-11-08T08:58:42.497,5.896,-0.217,-0.18,-0.942
1.63635E+12,2021-11-08T08:58:42.538,5.937,-0.219,-0.184,-0.94
1.63635E+12,2021-11-08T08:58:42.577,5.976,-0.216,-0.181,-0.942
1.63635E+12,2021-11-08T08:58:42.618,6.017,-0.218,-0.184,-0.941
1.63635E+12,2021-11-08T08:58:42.659,6.058,-0.216,-0.178,-0.942
1.63635E+12,2021-11-08T08:58:42.699,6.098,-0.218,-0.182,-0.942
1.63635E+12,2021-11-08T08:58:42.740,6.139,-0.219,-0.184,-0.94
1.63635E+12,2021-11-08T08:58:42.779,6.178,-0.215,-0.184,-0.941
1.63635E+12,2021-11-08T08:58:42.820,6.219,-0.217,-0.185,-0.94
1.63635E+12,2021-11-08T08:58:42.860,6.259,-0.215,-0.18,-0.941
1.63635E+12,2021-11-08T08:58:42.901,6.3,-0.217,-0.179,-0.941
