epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636583645816,2021-11-11T00:34:05.816,0.000,-0.222,-0.365,-0.899
1636583645856,2021-11-11T00:34:05.856,0.040,-0.225,-0.364,-0.908
1636583645896,2021-11-11T00:34:05.896,0.080,-0.223,-0.362,-0.908
1636583645936,2021-11-11T00:34:05.936,0.120,-0.224,-0.365,-0.907
1636583645976,2021-11-11T00:34:05.976,0.160,-0.222,-0.366,-0.906
1636583646016,2021-11-11T00:34:06.016,0.200,-0.224,-0.364,-0.906
1636583646056,2021-11-11T00:34:06.056,0.240,-0.224,-0.365,-0.907
1636583646096,2021-11-11T00:34:06.096,0.280,-0.224,-0.365,-0.906
1636583646136,2021-11-11T00:34:06.136,0.320,-0.224,-0.361,-0.908
1636583646176,2021-11-11T00:34:06.176,0.360,-0.222,-0.365,-0.908
1636583646216,2021-11-11T00:34:06.216,0.400,-0.224,-0.364,-0.905
1636583646256,2021-11-11T00:34:06.256,0.440,-0.223,-0.370,-0.904
1636583646296,2021-11-11T00:34:06.296,0.480,-0.223,-0.364,-0.906
1636583646336,2021-11-11T00:34:06.336,0.520,-0.223,-0.361,-0.908
1636583646376,2021-11-11T00:34:06.376,0.560,-0.220,-0.364,-0.906
1636583646416,2021-11-11T00:34:06.416,0.600,-0.225,-0.367,-0.906
1636583646456,2021-11-11T00:34:06.456,0.640,-0.223,-0.364,-0.907
1636583646496,2021-11-11T00:34:06.496,0.680,-0.222,-0.362,-0.908
1636583646536,2021-11-11T00:34:06.536,0.720,-0.222,-0.375,-0.903
1636583646576,2021-11-11T00:34:06.576,0.760,-0.222,-0.365,-0.905
1636583646616,2021-11-11T00:34:06.616,0.800,-0.221,-0.353,-0.911
1636583646656,2021-11-11T00:34:06.656,0.840,-0.225,-0.368,-0.906
1636583646696,2021-11-11T00:34:06.696,0.880,-0.224,-0.373,-0.904
1636583646736,2021-11-11T00:34:06.736,0.920,-0.222,-0.357,-0.909
1636583646776,2021-11-11T00:34:06.776,0.960,-0.225,-0.356,-0.907
1636583646816,2021-11-11T00:34:06.816,1.000,-0.221,-0.374,-0.904
1636583646856,2021-11-11T00:34:06.856,1.040,-0.220,-0.366,-0.907
1636583646896,2021-11-11T00:34:06.896,1.080,-0.221,-0.361,-0.907
1636583646936,2021-11-11T00:34:06.936,1.120,-0.223,-0.368,-0.904
1636583646976,2021-11-11T00:34:06.976,1.160,-0.224,-0.364,-0.907
1636583647016,2021-11-11T00:34:07.016,1.200,-0.220,-0.363,-0.910
1636583647056,2021-11-11T00:34:07.056,1.240,-0.219,-0.369,-0.905
1636583647096,2021-11-11T00:34:07.096,1.280,-0.225,-0.369,-0.903
1636583647136,2021-11-11T00:34:07.136,1.320,-0.224,-0.359,-0.906
1636583647176,2021-11-11T00:34:07.176,1.360,-0.221,-0.361,-0.907
1636583647216,2021-11-11T00:34:07.216,1.400,-0.224,-0.368,-0.905
1636583647256,2021-11-11T00:34:07.256,1.440,-0.222,-0.363,-0.906
1636583647296,2021-11-11T00:34:07.296,1.480,-0.222,-0.362,-0.908
1636583647336,2021-11-11T00:34:07.336,1.520,-0.221,-0.364,-0.908
1636583647376,2021-11-11T00:34:07.376,1.560,-0.222,-0.367,-0.907
1636583647416,2021-11-11T00:34:07.416,1.600,-0.224,-0.358,-0.909
1636583647456,2021-11-11T00:34:07.456,1.640,-0.219,-0.368,-0.906
1636583647496,2021-11-11T00:34:07.496,1.680,-0.217,-0.376,-0.903
1636583647536,2021-11-11T00:34:07.536,1.720,-0.216,-0.368,-0.906
1636583647576,2021-11-11T00:34:07.576,1.760,-0.224,-0.361,-0.909
1636583647616,2021-11-11T00:34:07.616,1.800,-0.224,-0.366,-0.905
1636583647656,2021-11-11T00:34:07.656,1.840,-0.217,-0.373,-0.904
1636583647696,2021-11-11T00:34:07.696,1.880,-0.217,-0.372,-0.905
