epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636127000556,2021-11-05T17:43:20.556,0.000,-0.240,0.097,-0.949
1636127000596,2021-11-05T17:43:20.596,0.040,-0.241,0.102,-0.956
1636127000636,2021-11-05T17:43:20.636,0.080,-0.240,0.123,-0.955
1636127000676,2021-11-05T17:43:20.676,0.120,-0.237,0.114,-0.948
1636127000716,2021-11-05T17:43:20.716,0.160,-0.236,0.097,-0.947
1636127000756,2021-11-05T17:43:20.756,0.200,-0.236,0.108,-0.963
1636127000796,2021-11-05T17:43:20.796,0.240,-0.235,0.120,-0.962
1636127000836,2021-11-05T17:43:20.836,0.280,-0.235,0.111,-0.942
1636127000876,2021-11-05T17:43:20.876,0.320,-0.235,0.113,-0.954
1636127000916,2021-11-05T17:43:20.916,0.360,-0.235,0.117,-0.955
1636127000956,2021-11-05T17:43:20.956,0.400,-0.230,0.129,-0.949
1636127000996,2021-11-05T17:43:20.996,0.440,-0.238,0.148,-0.948
1636127001036,2021-11-05T17:43:21.036,0.480,-0.235,0.158,-0.946
1636127001076,2021-11-05T17:43:21.076,0.520,-0.237,0.141,-0.946
1636127001116,2021-11-05T17:43:21.116,0.560,-0.231,0.141,-0.953
1636127001156,2021-11-05T17:43:21.156,0.600,-0.229,0.157,-0.946
1636127001196,2021-11-05T17:43:21.196,0.640,-0.223,0.162,-0.956
1636127001236,2021-11-05T17:43:21.236,0.680,-0.221,0.168,-0.951
1636127001276,2021-11-05T17:43:21.276,0.720,-0.225,0.179,-0.941
1636127001316,2021-11-05T17:43:21.316,0.760,-0.221,0.164,-0.952
1636127001356,2021-11-05T17:43:21.356,0.800,-0.220,0.169,-0.933
1636127001396,2021-11-05T17:43:21.396,0.840,-0.220,0.184,-0.948
1636127001436,2021-11-05T17:43:21.436,0.880,-0.215,0.186,-0.967
1636127001476,2021-11-05T17:43:21.476,0.920,-0.217,0.182,-0.932
1636127001516,2021-11-05T17:43:21.516,0.960,-0.218,0.184,-0.945
1636127001556,2021-11-05T17:43:21.556,1.000,-0.215,0.192,-0.946
1636127001596,2021-11-05T17:43:21.596,1.040,-0.214,0.187,-0.937
1636127001636,2021-11-05T17:43:21.636,1.080,-0.211,0.162,-0.964
1636127001676,2021-11-05T17:43:21.676,1.120,-0.198,0.179,-0.978
1636127001716,2021-11-05T17:43:21.716,1.160,-0.202,0.218,-0.958
1636127001756,2021-11-05T17:43:21.756,1.200,-0.199,0.256,-0.906
1636127001796,2021-11-05T17:43:21.796,1.240,-0.205,0.217,-0.880
