epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636375135019,2021-11-08T14.38.55.019,0.000,0.220,-0.128,-0.973
1636375135059,2021-11-08T14.38.55.059,0.040,0.222,-0.129,-0.979
1636375135099,2021-11-08T14.38.55.099,0.080,0.225,-0.128,-0.976
1636375135139,2021-11-08T14.38.55.139,0.120,0.224,-0.127,-0.976
1636375135179,2021-11-08T14.38.55.179,0.160,0.222,-0.129,-0.975
1636375135219,2021-11-08T14.38.55.219,0.200,0.221,-0.129,-0.977
1636375135259,2021-11-08T14.38.55.259,0.240,0.223,-0.128,-0.976
1636375135299,2021-11-08T14.38.55.299,0.280,0.225,-0.129,-0.976
1636375135339,2021-11-08T14.38.55.339,0.320,0.224,-0.130,-0.976
1636375135379,2021-11-08T14.38.55.379,0.360,0.220,-0.124,-0.979
1636375135419,2021-11-08T14.38.55.419,0.400,0.225,-0.125,-0.977
1636375135459,2021-11-08T14.38.55.459,0.440,0.224,-0.131,-0.976
1636375135499,2021-11-08T14.38.55.499,0.480,0.221,-0.124,-0.978
1636375135539,2021-11-08T14.38.55.539,0.520,0.222,-0.131,-0.974
1636375135579,2021-11-08T14.38.55.579,0.560,0.221,-0.133,-0.974
1636375135619,2021-11-08T14.38.55.619,0.600,0.224,-0.123,-0.975
1636375135659,2021-11-08T14.38.55.659,0.640,0.221,-0.128,-0.974
1636375135699,2021-11-08T14.38.55.699,0.680,0.225,-0.130,-0.975
1636375135739,2021-11-08T14.38.55.739,0.720,0.223,-0.129,-0.977
1636375135779,2021-11-08T14.38.55.779,0.760,0.219,-0.125,-0.977
1636375135819,2021-11-08T14.38.55.819,0.800,0.223,-0.125,-0.975
1636375135859,2021-11-08T14.38.55.859,0.840,0.219,-0.128,-0.974
1636375135899,2021-11-08T14.38.55.899,0.880,0.222,-0.123,-0.978
1636375135939,2021-11-08T14.38.55.939,0.920,0.236,-0.130,-0.975
1636375135979,2021-11-08T14.38.55.979,0.960,0.235,-0.136,-0.970
1636375136019,2021-11-08T14.38.56.019,1.000,0.220,-0.108,-0.976
1636375136059,2021-11-08T14.38.56.059,1.040,0.207,-0.128,-0.977
1636375136099,2021-11-08T14.38.56.099,1.080,0.207,-0.133,-0.983
1636375136139,2021-11-08T14.38.56.139,1.120,0.215,-0.112,-0.981
1636375136179,2021-11-08T14.38.56.179,1.160,0.227,-0.130,-0.974
1636375136219,2021-11-08T14.38.56.219,1.200,0.228,-0.128,-0.974
1636375136259,2021-11-08T14.38.56.259,1.240,0.224,-0.124,-0.974
1636375136299,2021-11-08T14.38.56.299,1.280,0.221,-0.120,-0.980
1636375136339,2021-11-08T14.38.56.339,1.320,0.218,-0.124,-0.976
1636375136379,2021-11-08T14.38.56.379,1.360,0.219,-0.130,-0.977
1636375136419,2021-11-08T14.38.56.419,1.400,0.219,-0.122,-0.977
1636375136459,2021-11-08T14.38.56.459,1.440,0.220,-0.120,-0.978
1636375136499,2021-11-08T14.38.56.499,1.480,0.219,-0.125,-0.977
1636375136539,2021-11-08T14.38.56.539,1.520,0.218,-0.124,-0.975
1636375136579,2021-11-08T14.38.56.579,1.560,0.219,-0.127,-0.977
1636375136619,2021-11-08T14.38.56.619,1.600,0.219,-0.121,-0.975
1636375136659,2021-11-08T14.38.56.659,1.640,0.215,-0.128,-0.977
1636375136699,2021-11-08T14.38.56.699,1.680,0.227,-0.130,-0.977
1636375136739,2021-11-08T14.38.56.739,1.720,0.233,-0.116,-0.975
1636375136779,2021-11-08T14.38.56.779,1.760,0.220,-0.120,-0.976
1636375136819,2021-11-08T14.38.56.819,1.800,0.209,-0.123,-0.979
1636375136859,2021-11-08T14.38.56.859,1.840,0.222,-0.123,-0.978
1636375136899,2021-11-08T14.38.56.899,1.880,0.224,-0.133,-0.974
1636375136939,2021-11-08T14.38.56.939,1.920,0.217,-0.124,-0.977
1636375136979,2021-11-08T14.38.56.979,1.960,0.221,-0.112,-0.979
1636375137019,2021-11-08T14.38.57.019,2.000,0.227,-0.128,-0.972
1636375137059,2021-11-08T14.38.57.059,2.040,0.219,-0.131,-0.974
1636375137099,2021-11-08T14.38.57.099,2.080,0.219,-0.116,-0.981
1636375137139,2021-11-08T14.38.57.139,2.120,0.220,-0.124,-0.976
1636375137179,2021-11-08T14.38.57.179,2.160,0.221,-0.126,-0.971
1636375137219,2021-11-08T14.38.57.219,2.200,0.223,-0.124,-0.976
1636375137259,2021-11-08T14.38.57.259,2.240,0.218,-0.123,-0.978
1636375137299,2021-11-08T14.38.57.299,2.280,0.220,-0.127,-0.977
1636375137339,2021-11-08T14.38.57.339,2.320,0.222,-0.130,-0.975
1636375137379,2021-11-08T14.38.57.379,2.360,0.222,-0.118,-0.979
1636375137419,2021-11-08T14.38.57.419,2.400,0.223,-0.127,-0.975
1636375137459,2021-11-08T14.38.57.459,2.440,0.221,-0.130,-0.976
1636375137499,2021-11-08T14.38.57.499,2.480,0.219,-0.129,-0.977
1636375137539,2021-11-08T14.38.57.539,2.520,0.221,-0.124,-0.979
1636375137579,2021-11-08T14.38.57.579,2.560,0.222,-0.135,-0.974
1636375137619,2021-11-08T14.38.57.619,2.600,0.219,-0.119,-0.979
1636375137659,2021-11-08T14.38.57.659,2.640,0.225,-0.131,-0.971
1636375137699,2021-11-08T14.38.57.699,2.680,0.224,-0.133,-0.976
1636375137739,2021-11-08T14.38.57.739,2.720,0.222,-0.124,-0.977
1636375137779,2021-11-08T14.38.57.779,2.760,0.222,-0.134,-0.976
1636375137819,2021-11-08T14.38.57.819,2.800,0.218,-0.128,-0.977
1636375137859,2021-11-08T14.38.57.859,2.840,0.222,-0.132,-0.976
1636375137899,2021-11-08T14.38.57.899,2.880,0.221,-0.132,-0.975
1636375137939,2021-11-08T14.38.57.939,2.920,0.221,-0.121,-0.976
1636375137979,2021-11-08T14.38.57.979,2.960,0.220,-0.135,-0.975
1636375138019,2021-11-08T14.38.58.019,3.000,0.224,-0.129,-0.977
1636375138059,2021-11-08T14.38.58.059,3.040,0.223,-0.124,-0.976
1636375138099,2021-11-08T14.38.58.099,3.080,0.225,-0.138,-0.973
1636375138139,2021-11-08T14.38.58.139,3.120,0.221,-0.125,-0.977
1636375138179,2021-11-08T14.38.58.179,3.160,0.219,-0.134,-0.978
1636375138219,2021-11-08T14.38.58.219,3.200,0.224,-0.130,-0.975
1636375138259,2021-11-08T14.38.58.259,3.240,0.224,-0.125,-0.975
1636375138299,2021-11-08T14.38.58.299,3.280,0.211,-0.132,-0.978
1636375138339,2021-11-08T14.38.58.339,3.320,0.221,-0.128,-0.979
1636375138379,2021-11-08T14.38.58.379,3.360,0.229,-0.131,-0.975
1636375138419,2021-11-08T14.38.58.419,3.400,0.225,-0.124,-0.974
1636375138459,2021-11-08T14.38.58.459,3.440,0.227,-0.130,-0.973
1636375138499,2021-11-08T14.38.58.499,3.480,0.225,-0.131,-0.974
1636375138539,2021-11-08T14.38.58.539,3.520,0.218,-0.126,-0.978
1636375138579,2021-11-08T14.38.58.579,3.560,0.215,-0.133,-0.977
1636375138619,2021-11-08T14.38.58.619,3.600,0.220,-0.129,-0.977
1636375138659,2021-11-08T14.38.58.659,3.640,0.223,-0.129,-0.975
1636375138699,2021-11-08T14.38.58.699,3.680,0.223,-0.127,-0.974
1636375138739,2021-11-08T14.38.58.739,3.720,0.223,-0.127,-0.976
1636375138779,2021-11-08T14.38.58.779,3.760,0.221,-0.129,-0.977
1636375138819,2021-11-08T14.38.58.819,3.800,0.221,-0.128,-0.972
1636375138859,2021-11-08T14.38.58.859,3.840,0.225,-0.131,-0.977
1636375138899,2021-11-08T14.38.58.899,3.880,0.218,-0.125,-0.976
1636375138939,2021-11-08T14.38.58.939,3.920,0.221,-0.129,-0.976
1636375138979,2021-11-08T14.38.58.979,3.960,0.226,-0.129,-0.974
1636375139019,2021-11-08T14.38.59.019,4.000,0.218,-0.121,-0.976
1636375139059,2021-11-08T14.38.59.059,4.040,0.221,-0.136,-0.975
1636375139099,2021-11-08T14.38.59.099,4.080,0.222,-0.120,-0.975
1636375139139,2021-11-08T14.38.59.139,4.120,0.224,-0.132,-0.972
1636375139179,2021-11-08T14.38.59.179,4.160,0.224,-0.122,-0.974
1636375139219,2021-11-08T14.38.59.219,4.200,0.216,-0.129,-0.976
1636375139259,2021-11-08T14.38.59.259,4.240,0.216,-0.126,-0.981
1636375139299,2021-11-08T14.38.59.299,4.280,0.224,-0.126,-0.976
1636375139339,2021-11-08T14.38.59.339,4.320,0.225,-0.130,-0.973
1636375139379,2021-11-08T14.38.59.379,4.360,0.221,-0.122,-0.976
1636375139419,2021-11-08T14.38.59.419,4.400,0.222,-0.129,-0.973
1636375139459,2021-11-08T14.38.59.459,4.440,0.225,-0.123,-0.976
1636375139499,2021-11-08T14.38.59.499,4.480,0.223,-0.132,-0.974
1636375139539,2021-11-08T14.38.59.539,4.520,0.216,-0.127,-0.978
1636375139579,2021-11-08T14.38.59.579,4.560,0.219,-0.121,-0.978
1636375139619,2021-11-08T14.38.59.619,4.600,0.221,-0.128,-0.975
1636375139659,2021-11-08T14.38.59.659,4.640,0.218,-0.119,-0.974
1636375139699,2021-11-08T14.38.59.699,4.680,0.220,-0.125,-0.976
1636375139739,2021-11-08T14.38.59.739,4.720,0.230,-0.123,-0.974
1636375139779,2021-11-08T14.38.59.779,4.760,0.229,-0.131,-0.974
1636375139819,2021-11-08T14.38.59.819,4.800,0.223,-0.130,-0.978
1636375139859,2021-11-08T14.38.59.859,4.840,0.221,-0.121,-0.984
1636375139899,2021-11-08T14.38.59.899,4.880,0.217,-0.126,-0.979
1636375139939,2021-11-08T14.38.59.939,4.920,0.205,-0.119,-0.971
1636375139979,2021-11-08T14.38.59.979,4.960,0.220,-0.130,-0.964
1636375140019,2021-11-08T14.39.00.019,5.000,0.242,-0.119,-0.974
1636375140059,2021-11-08T14.39.00.059,5.040,0.223,-0.114,-0.978
1636375140099,2021-11-08T14.39.00.099,5.080,0.201,-0.140,-0.986
1636375140139,2021-11-08T14.39.00.139,5.120,0.200,-0.115,-0.987
1636375140179,2021-11-08T14.39.00.179,5.160,0.218,-0.132,-0.978
1636375140219,2021-11-08T14.39.00.219,5.200,0.228,-0.113,-0.974
1636375140259,2021-11-08T14.39.00.259,5.240,0.225,-0.126,-0.972
1636375140299,2021-11-08T14.39.00.299,5.280,0.225,-0.121,-0.972
1636375140339,2021-11-08T14.39.00.339,5.320,0.220,-0.130,-0.977
1636375140379,2021-11-08T14.39.00.379,5.360,0.216,-0.116,-0.980
1636375140419,2021-11-08T14.39.00.419,5.400,0.203,-0.125,-0.976
1636375140459,2021-11-08T14.39.00.459,5.440,0.215,-0.141,-0.977
1636375140499,2021-11-08T14.39.00.499,5.480,0.241,-0.109,-0.975
1636375140539,2021-11-08T14.39.00.539,5.520,0.239,-0.138,-0.977
1636375140579,2021-11-08T14.39.00.579,5.560,0.222,-0.119,-0.979
1636375140619,2021-11-08T14.39.00.619,5.600,0.203,-0.121,-0.980
1636375140659,2021-11-08T14.39.00.659,5.640,0.213,-0.124,-0.971
1636375140699,2021-11-08T14.39.00.699,5.680,0.227,-0.127,-0.975
1636375140739,2021-11-08T14.39.00.739,5.720,0.230,-0.135,-0.969
1636375140779,2021-11-08T14.39.00.779,5.760,0.213,-0.124,-0.979
1636375140819,2021-11-08T14.39.00.819,5.800,0.215,-0.113,-0.980
1636375140859,2021-11-08T14.39.00.859,5.840,0.225,-0.145,-0.981
1636375140899,2021-11-08T14.39.00.899,5.880,0.224,-0.109,-0.977
1636375140939,2021-11-08T14.39.00.939,5.920,0.226,-0.141,-0.975
1636375140979,2021-11-08T14.39.00.979,5.960,0.228,-0.113,-0.977
