epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636207582771,2021-11-06T16.06.22.771,0.000,-0.097,-0.107,-0.996
1636207582812,2021-11-06T16.06.22.812,0.041,-0.099,-0.114,-1.009
1636207582851,2021-11-06T16.06.22.851,0.080,-0.098,-0.117,-1.004
1636207582891,2021-11-06T16.06.22.891,0.120,-0.093,-0.124,-1.003
1636207582930,2021-11-06T16.06.22.930,0.159,-0.098,-0.132,-1.011
1636207582970,2021-11-06T16.06.22.970,0.199,-0.102,-0.129,-1.000
1636207583010,2021-11-06T16.06.23.010,0.239,-0.099,-0.121,-1.000
1636207583049,2021-11-06T16.06.23.049,0.278,-0.105,-0.105,-1.013
1636207583090,2021-11-06T16.06.23.090,0.319,-0.102,-0.091,-1.005
1636207583130,2021-11-06T16.06.23.130,0.359,-0.106,-0.087,-1.002
1636207583169,2021-11-06T16.06.23.169,0.398,-0.105,-0.106,-1.009
1636207583209,2021-11-06T16.06.23.209,0.438,-0.102,-0.117,-1.000
1636207583248,2021-11-06T16.06.23.248,0.477,-0.099,-0.115,-1.000
1636207583288,2021-11-06T16.06.23.288,0.517,-0.094,-0.111,-1.006
1636207583327,2021-11-06T16.06.23.327,0.556,-0.093,-0.119,-1.007
1636207583368,2021-11-06T16.06.23.368,0.597,-0.097,-0.118,-1.005
1636207583408,2021-11-06T16.06.23.408,0.637,-0.102,-0.114,-1.002
1636207583448,2021-11-06T16.06.23.448,0.677,-0.105,-0.116,-1.003
1636207583487,2021-11-06T16.06.23.487,0.716,-0.100,-0.115,-1.005
1636207583527,2021-11-06T16.06.23.527,0.756,-0.101,-0.119,-1.005
1636207583566,2021-11-06T16.06.23.566,0.795,-0.102,-0.119,-1.005
1636207583606,2021-11-06T16.06.23.606,0.835,-0.097,-0.124,-1.005
1636207583645,2021-11-06T16.06.23.645,0.874,-0.096,-0.133,-1.005
1636207583686,2021-11-06T16.06.23.686,0.915,-0.097,-0.147,-1.005
1636207583726,2021-11-06T16.06.23.726,0.955,-0.092,-0.125,-1.011
1636207583765,2021-11-06T16.06.23.765,0.994,-0.103,-0.073,-1.005
1636207583805,2021-11-06T16.06.23.805,1.034,-0.103,-0.045,-0.998
