epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635774202848,2021-11-01T15.43.22.848,0.000,0.854,-0.762,-0.488
1635774202889,2021-11-01T15.43.22.889,0.041,0.915,-0.152,-0.823
1635774202930,2021-11-01T15.43.22.930,0.082,-0.152,0.183,0.152
1635774202970,2021-11-01T15.43.22.970,0.122,-0.427,-0.122,0.152
1635774203011,2021-11-01T15.43.23.011,0.163,0.274,0.030,-0.061
1635774203052,2021-11-01T15.43.23.052,0.204,-0.061,0.000,0.061
1635774203091,2021-11-01T15.43.23.091,0.243,-0.335,-0.152,0.122
1635774203132,2021-11-01T15.43.23.132,0.284,-0.091,0.030,0.122
1635774203173,2021-11-01T15.43.23.173,0.325,-0.091,0.030,0.030
1635774203213,2021-11-01T15.43.23.213,0.365,0.000,0.122,0.000
1635774203254,2021-11-01T15.43.23.254,0.406,-0.488,-0.183,0.213
1635774203295,2021-11-01T15.43.23.295,0.447,-0.274,-0.061,-0.030
1635774203336,2021-11-01T15.43.23.336,0.488,0.122,0.061,-0.183
1635774203375,2021-11-01T15.43.23.375,0.527,0.091,0.152,0.061
1635774203416,2021-11-01T15.43.23.416,0.568,0.213,0.030,0.030
1635774203457,2021-11-01T15.43.23.457,0.609,0.152,0.091,-0.122
1635774203497,2021-11-01T15.43.23.497,0.649,-0.030,0.091,0.030
1635774203538,2021-11-01T15.43.23.538,0.690,-0.213,-0.030,-0.030
1635774203579,2021-11-01T15.43.23.579,0.731,-0.183,0.030,-0.061
1635774203619,2021-11-01T15.43.23.619,0.771,-0.244,0.061,0.030
1635774203660,2021-11-01T15.43.23.660,0.812,-0.152,-0.030,0.000
1635774203701,2021-11-01T15.43.23.701,0.853,-0.122,0.000,0.030
1635774203742,2021-11-01T15.43.23.742,0.894,-0.366,-0.061,0.122
1635774203781,2021-11-01T15.43.23.781,0.933,-0.091,0.030,-0.030
