epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636388940008,2021-11-08T18.29.00.008,0.000,-0.040,-0.128,-0.990
1636388940048,2021-11-08T18.29.00.048,0.040,-0.041,-0.129,-0.998
1636388940087,2021-11-08T18.29.00.087,0.079,-0.041,-0.128,-0.997
1636388940127,2021-11-08T18.29.00.127,0.119,-0.039,-0.129,-0.997
1636388940165,2021-11-08T18.29.00.165,0.157,-0.040,-0.129,-0.997
1636388940204,2021-11-08T18.29.00.204,0.196,-0.040,-0.128,-0.996
1636388940244,2021-11-08T18.29.00.244,0.236,-0.040,-0.128,-0.995
1636388940283,2021-11-08T18.29.00.283,0.275,-0.040,-0.129,-0.997
1636388940323,2021-11-08T18.29.00.323,0.315,-0.041,-0.129,-0.996
1636388940363,2021-11-08T18.29.00.363,0.355,-0.039,-0.129,-0.996
1636388940402,2021-11-08T18.29.00.402,0.394,-0.040,-0.129,-0.996
1636388940440,2021-11-08T18.29.00.440,0.432,-0.039,-0.129,-0.996
1636388940480,2021-11-08T18.29.00.480,0.472,-0.041,-0.129,-0.996
1636388940519,2021-11-08T18.29.00.519,0.511,-0.040,-0.128,-0.994
1636388940559,2021-11-08T18.29.00.559,0.551,-0.041,-0.129,-0.996
1636388940598,2021-11-08T18.29.00.598,0.590,-0.039,-0.129,-0.995
1636388940638,2021-11-08T18.29.00.638,0.630,-0.039,-0.128,-0.995
1636388940677,2021-11-08T18.29.00.677,0.669,-0.040,-0.129,-0.995
1636388940716,2021-11-08T18.29.00.716,0.708,-0.039,-0.129,-0.994
1636388940755,2021-11-08T18.29.00.755,0.747,-0.040,-0.129,-0.996
1636388940795,2021-11-08T18.29.00.795,0.787,-0.039,-0.129,-0.997
1636388940834,2021-11-08T18.29.00.834,0.826,-0.039,-0.128,-0.995
1636388940874,2021-11-08T18.29.00.874,0.866,-0.039,-0.129,-0.995
1636388940913,2021-11-08T18.29.00.913,0.905,-0.040,-0.129,-0.996
1636388940953,2021-11-08T18.29.00.953,0.945,-0.039,-0.128,-0.996
1636388940991,2021-11-08T18.29.00.991,0.983,-0.040,-0.128,-0.997
1636388941030,2021-11-08T18.29.01.030,1.022,-0.040,-0.129,-0.995
1636388941070,2021-11-08T18.29.01.070,1.062,-0.040,-0.128,-0.996
1636388941110,2021-11-08T18.29.01.110,1.102,-0.040,-0.129,-0.996
1636388941149,2021-11-08T18.29.01.149,1.141,-0.039,-0.129,-0.995
1636388941189,2021-11-08T18.29.01.189,1.181,-0.040,-0.128,-0.995
1636388941228,2021-11-08T18.29.01.228,1.220,-0.040,-0.129,-0.996
1636388941268,2021-11-08T18.29.01.268,1.260,-0.040,-0.128,-0.997
1636388941306,2021-11-08T18.29.01.306,1.298,-0.041,-0.129,-0.996
1636388941345,2021-11-08T18.29.01.345,1.337,-0.040,-0.129,-0.994
1636388941385,2021-11-08T18.29.01.385,1.377,-0.040,-0.128,-0.994
1636388941425,2021-11-08T18.29.01.425,1.417,-0.040,-0.129,-0.996
1636388941464,2021-11-08T18.29.01.464,1.456,-0.039,-0.129,-0.995
1636388941504,2021-11-08T18.29.01.504,1.496,-0.041,-0.129,-0.996
1636388941543,2021-11-08T18.29.01.543,1.535,-0.039,-0.129,-0.996
1636388941581,2021-11-08T18.29.01.581,1.573,-0.039,-0.129,-0.995
1636388941621,2021-11-08T18.29.01.621,1.613,-0.039,-0.129,-0.994
1636388941660,2021-11-08T18.29.01.660,1.652,-0.041,-0.128,-0.996
1636388941700,2021-11-08T18.29.01.700,1.692,-0.040,-0.129,-0.994
1636388941739,2021-11-08T18.29.01.739,1.731,-0.040,-0.129,-0.995
1636388941779,2021-11-08T18.29.01.779,1.771,-0.040,-0.129,-0.995
