epoc (ms),timestamp (+0200),elapsed (s),pressure (Pa)
1636557280936,2021-11-10T17.14.40.936,0.000,100948.156
1636557281202,2021-11-10T17.14.41.202,0.266,100948.156
1636557281467,2021-11-10T17.14.41.467,0.531,100946.508
1636557281730,2021-11-10T17.14.41.730,0.794,100945.188
1636557281995,2021-11-10T17.14.41.995,1.059,100942.547
1636557282259,2021-11-10T17.14.42.259,1.323,100950.156
1636557282524,2021-11-10T17.14.42.524,1.588,100949.000
1636557282789,2021-11-10T17.14.42.789,1.853,100946.359
1636557283053,2021-11-10T17.14.43.053,2.117,100945.578
1636557283318,2021-11-10T17.14.43.318,2.382,100945.578
1636557283583,2021-11-10T17.14.43.583,2.647,100943.594
1636557283847,2021-11-10T17.14.43.847,2.911,100946.406
1636557284112,2021-11-10T17.14.44.112,3.176,100945.094
1636557284377,2021-11-10T17.14.44.377,3.441,100946.578
1636557284641,2021-11-10T17.14.44.641,3.705,100940.625
1636557284906,2021-11-10T17.14.44.906,3.970,100942.781
1636557285171,2021-11-10T17.14.45.171,4.235,100943.125
1636557285435,2021-11-10T17.14.45.435,4.499,100945.766
1636557285700,2021-11-10T17.14.45.700,4.764,100943.781
1636557285964,2021-11-10T17.14.45.964,5.028,100943.953
1636557286229,2021-11-10T17.14.46.229,5.293,100939.984
1636557286494,2021-11-10T17.14.46.494,5.558,100940.492
1636557286758,2021-11-10T17.14.46.758,5.822,100943.297
1636557287023,2021-11-10T17.14.47.023,6.087,100942.969
1636557287288,2021-11-10T17.14.47.288,6.352,100942.969
1636557287552,2021-11-10T17.14.47.552,6.616,100945.125
1636557287817,2021-11-10T17.14.47.817,6.881,100940.492
1636557288082,2021-11-10T17.14.48.082,7.146,100943.141
1636557288346,2021-11-10T17.14.48.346,7.410,100942.648
1636557288611,2021-11-10T17.14.48.611,7.675,100946.125
1636557288874,2021-11-10T17.14.48.874,7.938,100941.328
1636557289140,2021-11-10T17.14.49.140,8.204,100941.500
1636557289405,2021-11-10T17.14.49.405,8.469,100944.648
1636557289668,2021-11-10T17.14.49.668,8.732,100943.156
1636557289933,2021-11-10T17.14.49.933,8.997,100943.984
1636557290199,2021-11-10T17.14.50.199,9.263,100943.328
1636557290462,2021-11-10T17.14.50.462,9.526,100940.688
1636557290727,2021-11-10T17.14.50.727,9.791,100943.500
1636557290991,2021-11-10T17.14.50.991,10.055,100948.125
1636557291256,2021-11-10T17.14.51.256,10.320,100942.344
1636557291521,2021-11-10T17.14.51.521,10.585,100946.312
1636557291785,2021-11-10T17.14.51.785,10.849,100944.703
1636557292050,2021-11-10T17.14.52.050,11.114,100942.055
1636557292315,2021-11-10T17.14.52.315,11.379,100940.562
1636557292579,2021-11-10T17.14.52.579,11.643,100942.719
1636557292844,2021-11-10T17.14.52.844,11.908,100943.094
1636557293108,2021-11-10T17.14.53.108,12.172,100940.070
1636557293373,2021-11-10T17.14.53.373,12.437,100938.297
1636557293638,2021-11-10T17.14.53.638,12.702,100936.477
1636557293902,2021-11-10T17.14.53.902,12.966,100941.445
1636557294167,2021-11-10T17.14.54.167,13.231,100937.633
1636557294432,2021-11-10T17.14.54.432,13.496,100943.258
1636557294696,2021-11-10T17.14.54.696,13.760,100939.297
1636557294961,2021-11-10T17.14.54.961,14.025,100938.969
1636557295224,2021-11-10T17.14.55.224,14.288,100941.445
1636557295490,2021-11-10T17.14.55.490,14.554,100940.953
1636557295755,2021-11-10T17.14.55.755,14.819,100939.797
1636557296018,2021-11-10T17.14.56.018,15.082,100940.797
1636557296284,2021-11-10T17.14.56.284,15.348,100941.953
1636557296549,2021-11-10T17.14.56.549,15.613,100941.781
1636557296812,2021-11-10T17.14.56.812,15.876,100941.781
1636557297078,2021-11-10T17.14.57.078,16.142,100940.625
1636557297341,2021-11-10T17.14.57.341,16.405,100939.477
1636557297606,2021-11-10T17.14.57.606,16.670,100940.797
1636557297871,2021-11-10T17.14.57.871,16.935,100939.156
1636557298135,2021-11-10T17.14.58.135,17.199,100941.969
1636557298400,2021-11-10T17.14.58.400,17.464,100943.297
1636557298665,2021-11-10T17.14.58.665,17.729,100939.156
1636557298929,2021-11-10T17.14.58.929,17.993,100937.344
1636557299194,2021-11-10T17.14.59.194,18.258,100940.328
1636557299458,2021-11-10T17.14.59.458,18.522,100945.125
1636557299723,2021-11-10T17.14.59.723,18.787,100941.812
1636557299988,2021-11-10T17.14.59.988,19.052,100945.781
1636557300252,2021-11-10T17.15.00.252,19.316,100947.938
1636557300517,2021-11-10T17.15.00.517,19.581,100945.781
1636557300782,2021-11-10T17.15.00.782,19.846,100943.141
1636557301046,2021-11-10T17.15.01.046,20.110,100943.969
1636557301311,2021-11-10T17.15.01.311,20.375,100943.016
1636557301575,2021-11-10T17.15.01.575,20.639,100945.836
1636557301840,2021-11-10T17.15.01.840,20.904,100945.344
