epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635779111266,2021-11-01T08:05:11.266,343.440,-0.177,0.264,-0.952
1635779111306,2021-11-01T08:05:11.306,343.480,-0.175,0.263,-0.953
1635779111346,2021-11-01T08:05:11.346,343.520,-0.176,0.264,-0.951
1635779111386,2021-11-01T08:05:11.386,343.560,-0.176,0.263,-0.952
1635779111426,2021-11-01T08:05:11.426,343.600,-0.175,0.265,-0.952
1635779111466,2021-11-01T08:05:11.466,343.640,-0.176,0.263,-0.952
1635779111506,2021-11-01T08:05:11.506,343.680,-0.177,0.264,-0.951
1635779111546,2021-11-01T08:05:11.546,343.720,-0.175,0.264,-0.951
1635779111586,2021-11-01T08:05:11.586,343.760,-0.176,0.262,-0.951
1635779111626,2021-11-01T08:05:11.626,343.800,-0.175,0.266,-0.952
1635779111666,2021-11-01T08:05:11.666,343.840,-0.175,0.266,-0.952
1635779111706,2021-11-01T08:05:11.706,343.880,-0.175,0.262,-0.953
1635779111746,2021-11-01T08:05:11.746,343.920,-0.174,0.265,-0.952
1635779111786,2021-11-01T08:05:11.786,343.960,-0.175,0.265,-0.952
1635779111826,2021-11-01T08:05:11.826,344.000,-0.175,0.265,-0.952
1635779111866,2021-11-01T08:05:11.866,344.040,-0.174,0.264,-0.953
1635779111906,2021-11-01T08:05:11.906,344.080,-0.176,0.265,-0.952
1635779111946,2021-11-01T08:05:11.946,344.120,-0.175,0.264,-0.952
1635779111986,2021-11-01T08:05:11.986,344.160,-0.175,0.263,-0.952
1635779112026,2021-11-01T08:05:12.026,344.200,-0.174,0.265,-0.951
1635779112066,2021-11-01T08:05:12.066,344.240,-0.175,0.264,-0.952
1635779112106,2021-11-01T08:05:12.106,344.280,-0.174,0.264,-0.952
1635779112146,2021-11-01T08:05:12.146,344.320,-0.175,0.263,-0.952
1635779112186,2021-11-01T08:05:12.186,344.360,-0.175,0.265,-0.952
1635779112226,2021-11-01T08:05:12.226,344.400,-0.176,0.264,-0.950
1635779112266,2021-11-01T08:05:12.266,344.440,-0.174,0.265,-0.952
1635779112306,2021-11-01T08:05:12.306,344.480,-0.176,0.263,-0.952
1635779112346,2021-11-01T08:05:12.346,344.520,-0.175,0.265,-0.951
1635779112386,2021-11-01T08:05:12.386,344.560,-0.174,0.265,-0.951
1635779112426,2021-11-01T08:05:12.426,344.600,-0.175,0.264,-0.951
1635779112466,2021-11-01T08:05:12.466,344.640,-0.173,0.266,-0.951
1635779112506,2021-11-01T08:05:12.506,344.680,-0.175,0.263,-0.952
1635779112546,2021-11-01T08:05:12.546,344.720,-0.176,0.266,-0.952
1635779112586,2021-11-01T08:05:12.586,344.760,-0.175,0.263,-0.953
1635779112626,2021-11-01T08:05:12.626,344.800,-0.175,0.266,-0.951
1635779112666,2021-11-01T08:05:12.666,344.840,-0.174,0.263,-0.953
1635779112706,2021-11-01T08:05:12.706,344.880,-0.175,0.266,-0.952
1635779112746,2021-11-01T08:05:12.746,344.920,-0.175,0.263,-0.952
1635779112786,2021-11-01T08:05:12.786,344.960,-0.174,0.264,-0.952
1635779112826,2021-11-01T08:05:12.826,345.000,-0.174,0.266,-0.951
1635779112866,2021-11-01T08:05:12.866,345.040,-0.177,0.265,-0.951
1635779112906,2021-11-01T08:05:12.906,345.080,-0.174,0.264,-0.952
1635779112946,2021-11-01T08:05:12.946,345.120,-0.175,0.266,-0.952
1635779112986,2021-11-01T08:05:12.986,345.160,-0.175,0.264,-0.953
1635779113026,2021-11-01T08:05:13.026,345.200,-0.174,0.266,-0.951
1635779113066,2021-11-01T08:05:13.066,345.240,-0.175,0.266,-0.951
1635779113106,2021-11-01T08:05:13.106,345.280,-0.174,0.265,-0.951
1635779113146,2021-11-01T08:05:13.146,345.320,-0.175,0.267,-0.952
1635779113186,2021-11-01T08:05:13.186,345.360,-0.175,0.260,-0.954
1635779113226,2021-11-01T08:05:13.226,345.400,-0.175,0.266,-0.951
1635779113266,2021-11-01T08:05:13.266,345.440,-0.174,0.263,-0.951
1635779113306,2021-11-01T08:05:13.306,345.480,-0.176,0.266,-0.951
1635779113346,2021-11-01T08:05:13.346,345.520,-0.174,0.263,-0.953
1635779113386,2021-11-01T08:05:13.386,345.560,-0.176,0.264,-0.952
1635779113426,2021-11-01T08:05:13.426,345.600,-0.176,0.263,-0.953
1635779113466,2021-11-01T08:05:13.466,345.640,-0.174,0.264,-0.952
1635779113506,2021-11-01T08:05:13.506,345.680,-0.175,0.264,-0.952
1635779113546,2021-11-01T08:05:13.546,345.720,-0.175,0.261,-0.953
1635779113586,2021-11-01T08:05:13.586,345.760,-0.175,0.263,-0.951
1635779113626,2021-11-01T08:05:13.626,345.800,-0.175,0.265,-0.951
1635779113666,2021-11-01T08:05:13.666,345.840,-0.175,0.262,-0.952
1635779113706,2021-11-01T08:05:13.706,345.880,-0.174,0.263,-0.953
1635779113746,2021-11-01T08:05:13.746,345.920,-0.175,0.264,-0.953
1635779113786,2021-11-01T08:05:13.786,345.960,-0.175,0.263,-0.952
1635779113826,2021-11-01T08:05:13.826,346.000,-0.175,0.264,-0.952
1635779113866,2021-11-01T08:05:13.866,346.040,-0.175,0.263,-0.953
1635779113906,2021-11-01T08:05:13.906,346.080,-0.175,0.264,-0.952
1635779113946,2021-11-01T08:05:13.946,346.120,-0.175,0.263,-0.953
1635779113986,2021-11-01T08:05:13.986,346.160,-0.176,0.264,-0.952
1635779114026,2021-11-01T08:05:14.026,346.200,-0.174,0.262,-0.952
1635779114066,2021-11-01T08:05:14.066,346.240,-0.176,0.262,-0.952
1635779114106,2021-11-01T08:05:14.106,346.280,-0.177,0.264,-0.951
1635779114146,2021-11-01T08:05:14.146,346.320,-0.175,0.264,-0.951
1635779114186,2021-11-01T08:05:14.186,346.360,-0.175,0.262,-0.953
1635779114226,2021-11-01T08:05:14.226,346.400,-0.176,0.262,-0.953
1635779114266,2021-11-01T08:05:14.266,346.440,-0.176,0.264,-0.952
1635779114306,2021-11-01T08:05:14.306,346.480,-0.175,0.263,-0.953
1635779114346,2021-11-01T08:05:14.346,346.520,-0.176,0.263,-0.953
1635779114386,2021-11-01T08:05:14.386,346.560,-0.174,0.265,-0.953
1635779114426,2021-11-01T08:05:14.426,346.600,-0.174,0.264,-0.954
1635779114466,2021-11-01T08:05:14.466,346.640,-0.174,0.264,-0.951
1635779114506,2021-11-01T08:05:14.506,346.680,-0.174,0.263,-0.953
1635779114546,2021-11-01T08:05:14.546,346.720,-0.176,0.265,-0.952
1635779114586,2021-11-01T08:05:14.586,346.760,-0.174,0.263,-0.951
1635779114626,2021-11-01T08:05:14.626,346.800,-0.175,0.266,-0.952
1635779114666,2021-11-01T08:05:14.666,346.840,-0.176,0.261,-0.953
1635779114706,2021-11-01T08:05:14.706,346.880,-0.173,0.266,-0.952
1635779114746,2021-11-01T08:05:14.746,346.920,-0.174,0.264,-0.952
1635779114786,2021-11-01T08:05:14.786,346.960,-0.176,0.262,-0.953
1635779114826,2021-11-01T08:05:14.826,347.000,-0.175,0.266,-0.952
1635779114866,2021-11-01T08:05:14.866,347.040,-0.174,0.264,-0.953
1635779114906,2021-11-01T08:05:14.906,347.080,-0.174,0.265,-0.952
1635779114946,2021-11-01T08:05:14.946,347.120,-0.175,0.263,-0.953
1635779114986,2021-11-01T08:05:14.986,347.160,-0.173,0.265,-0.952
1635779115026,2021-11-01T08:05:15.026,347.200,-0.175,0.263,-0.952
1635779115066,2021-11-01T08:05:15.066,347.240,-0.175,0.264,-0.952
1635779115106,2021-11-01T08:05:15.106,347.280,-0.174,0.265,-0.952
1635779115146,2021-11-01T08:05:15.146,347.320,-0.175,0.264,-0.953
1635779115186,2021-11-01T08:05:15.186,347.360,-0.174,0.265,-0.952
1635779115226,2021-11-01T08:05:15.226,347.400,-0.175,0.264,-0.952
1635779115266,2021-11-01T08:05:15.266,347.440,-0.176,0.264,-0.953
1635779115306,2021-11-01T08:05:15.306,347.480,-0.174,0.265,-0.952
1635779115346,2021-11-01T08:05:15.346,347.520,-0.175,0.265,-0.952
1635779115386,2021-11-01T08:05:15.386,347.560,-0.174,0.265,-0.952
1635779115426,2021-11-01T08:05:15.426,347.600,-0.175,0.264,-0.953
1635779115466,2021-11-01T08:05:15.466,347.640,-0.174,0.265,-0.951
1635779115506,2021-11-01T08:05:15.506,347.680,-0.175,0.264,-0.951
1635779115546,2021-11-01T08:05:15.546,347.720,-0.174,0.264,-0.952
1635779115586,2021-11-01T08:05:15.586,347.760,-0.175,0.264,-0.952
1635779115626,2021-11-01T08:05:15.626,347.800,-0.175,0.264,-0.953
1635779115666,2021-11-01T08:05:15.666,347.840,-0.174,0.264,-0.952
1635779115706,2021-11-01T08:05:15.706,347.880,-0.175,0.262,-0.952
1635779115746,2021-11-01T08:05:15.746,347.920,-0.174,0.265,-0.952
1635779115786,2021-11-01T08:05:15.786,347.960,-0.175,0.265,-0.952
1635779115826,2021-11-01T08:05:15.826,348.000,-0.174,0.265,-0.952
1635779115866,2021-11-01T08:05:15.866,348.040,-0.174,0.265,-0.952
1635779115906,2021-11-01T08:05:15.906,348.080,-0.174,0.264,-0.953
1635779115946,2021-11-01T08:05:15.946,348.120,-0.174,0.266,-0.953
1635779115986,2021-11-01T08:05:15.986,348.160,-0.174,0.264,-0.952
1635779116026,2021-11-01T08:05:16.026,348.200,-0.174,0.264,-0.951
1635779116066,2021-11-01T08:05:16.066,348.240,-0.173,0.263,-0.953
1635779116106,2021-11-01T08:05:16.106,348.280,-0.174,0.266,-0.950
1635779116146,2021-11-01T08:05:16.146,348.320,-0.176,0.263,-0.952
1635779116186,2021-11-01T08:05:16.186,348.360,-0.174,0.264,-0.952
1635779116226,2021-11-01T08:05:16.226,348.400,-0.175,0.264,-0.951
1635779116266,2021-11-01T08:05:16.266,348.440,-0.173,0.264,-0.952
1635779116306,2021-11-01T08:05:16.306,348.480,-0.174,0.265,-0.953
1635779116346,2021-11-01T08:05:16.346,348.520,-0.175,0.264,-0.952
1635779116386,2021-11-01T08:05:16.386,348.560,-0.173,0.265,-0.951
1635779116426,2021-11-01T08:05:16.426,348.600,-0.174,0.266,-0.952
1635779116466,2021-11-01T08:05:16.466,348.640,-0.176,0.264,-0.952
1635779116506,2021-11-01T08:05:16.506,348.680,-0.174,0.263,-0.952
1635779116546,2021-11-01T08:05:16.546,348.720,-0.174,0.267,-0.952
1635779116586,2021-11-01T08:05:16.586,348.760,-0.175,0.263,-0.952
1635779116626,2021-11-01T08:05:16.626,348.800,-0.174,0.264,-0.952
1635779116666,2021-11-01T08:05:16.666,348.840,-0.175,0.264,-0.951
1635779116706,2021-11-01T08:05:16.706,348.880,-0.174,0.263,-0.952
1635779116746,2021-11-01T08:05:16.746,348.920,-0.173,0.265,-0.953
1635779116786,2021-11-01T08:05:16.786,348.960,-0.175,0.266,-0.951
1635779116826,2021-11-01T08:05:16.826,349.000,-0.174,0.264,-0.952
1635779116866,2021-11-01T08:05:16.866,349.040,-0.177,0.264,-0.953
1635779116906,2021-11-01T08:05:16.906,349.080,-0.174,0.265,-0.952
1635779116946,2021-11-01T08:05:16.946,349.120,-0.174,0.264,-0.953
1635779116986,2021-11-01T08:05:16.986,349.160,-0.175,0.265,-0.952
1635779117026,2021-11-01T08:05:17.026,349.200,-0.176,0.265,-0.952
1635779117066,2021-11-01T08:05:17.066,349.240,-0.174,0.264,-0.953
1635779117106,2021-11-01T08:05:17.106,349.280,-0.177,0.262,-0.951
1635779117146,2021-11-01T08:05:17.146,349.320,-0.174,0.264,-0.952
1635779117186,2021-11-01T08:05:17.186,349.360,-0.176,0.263,-0.951
1635779117226,2021-11-01T08:05:17.226,349.400,-0.175,0.264,-0.952
1635779117266,2021-11-01T08:05:17.266,349.440,-0.174,0.264,-0.952
1635779117306,2021-11-01T08:05:17.306,349.480,-0.176,0.264,-0.950
1635779117346,2021-11-01T08:05:17.346,349.520,-0.175,0.266,-0.952
1635779117386,2021-11-01T08:05:17.386,349.560,-0.175,0.264,-0.954
1635779117426,2021-11-01T08:05:17.426,349.600,-0.175,0.265,-0.953
1635779117466,2021-11-01T08:05:17.466,349.640,-0.175,0.264,-0.952
1635779117506,2021-11-01T08:05:17.506,349.680,-0.176,0.264,-0.952
1635779117546,2021-11-01T08:05:17.546,349.720,-0.176,0.263,-0.953
1635779117586,2021-11-01T08:05:17.586,349.760,-0.174,0.264,-0.951
1635779117626,2021-11-01T08:05:17.626,349.800,-0.176,0.264,-0.952
1635779117666,2021-11-01T08:05:17.666,349.840,-0.175,0.263,-0.953
1635779117706,2021-11-01T08:05:17.706,349.880,-0.173,0.267,-0.953
1635779117746,2021-11-01T08:05:17.746,349.920,-0.176,0.265,-0.952
1635779117786,2021-11-01T08:05:17.786,349.960,-0.175,0.265,-0.952
1635779117826,2021-11-01T08:05:17.826,350.000,-0.174,0.265,-0.951
1635779117866,2021-11-01T08:05:17.866,350.040,-0.177,0.263,-0.951
1635779117906,2021-11-01T08:05:17.906,350.080,-0.176,0.264,-0.952
1635779117946,2021-11-01T08:05:17.946,350.120,-0.175,0.266,-0.950
1635779117986,2021-11-01T08:05:17.986,350.160,-0.174,0.262,-0.952
1635779118026,2021-11-01T08:05:18.026,350.200,-0.176,0.263,-0.952
1635779118066,2021-11-01T08:05:18.066,350.240,-0.174,0.267,-0.952
1635779118106,2021-11-01T08:05:18.106,350.280,-0.175,0.265,-0.952
1635779118146,2021-11-01T08:05:18.146,350.320,-0.174,0.265,-0.952
1635779118186,2021-11-01T08:05:18.186,350.360,-0.174,0.267,-0.952
1635779118226,2021-11-01T08:05:18.226,350.400,-0.176,0.265,-0.952
1635779118266,2021-11-01T08:05:18.266,350.440,-0.174,0.265,-0.953
1635779118306,2021-11-01T08:05:18.306,350.480,-0.173,0.266,-0.951
1635779118346,2021-11-01T08:05:18.346,350.520,-0.176,0.263,-0.952
1635779118386,2021-11-01T08:05:18.386,350.560,-0.175,0.266,-0.952
1635779118426,2021-11-01T08:05:18.426,350.600,-0.174,0.264,-0.953
1635779118466,2021-11-01T08:05:18.466,350.640,-0.176,0.265,-0.953
1635779118506,2021-11-01T08:05:18.506,350.680,-0.175,0.265,-0.952
1635779118546,2021-11-01T08:05:18.546,350.720,-0.174,0.264,-0.952
1635779118586,2021-11-01T08:05:18.586,350.760,-0.174,0.265,-0.952
1635779118626,2021-11-01T08:05:18.626,350.800,-0.176,0.266,-0.951
1635779118666,2021-11-01T08:05:18.666,350.840,-0.174,0.265,-0.952
1635779118706,2021-11-01T08:05:18.706,350.880,-0.175,0.265,-0.951
1635779118746,2021-11-01T08:05:18.746,350.920,-0.174,0.265,-0.953
1635779118786,2021-11-01T08:05:18.786,350.960,-0.175,0.264,-0.952
1635779118826,2021-11-01T08:05:18.826,351.000,-0.175,0.265,-0.951
1635779118866,2021-11-01T08:05:18.866,351.040,-0.174,0.264,-0.952
1635779118906,2021-11-01T08:05:18.906,351.080,-0.174,0.263,-0.952
1635779118946,2021-11-01T08:05:18.946,351.120,-0.174,0.266,-0.952
1635779118986,2021-11-01T08:05:18.986,351.160,-0.174,0.266,-0.952
1635779119026,2021-11-01T08:05:19.026,351.200,-0.174,0.265,-0.951
1635779119066,2021-11-01T08:05:19.066,351.240,-0.174,0.266,-0.952
1635779119106,2021-11-01T08:05:19.106,351.280,-0.174,0.266,-0.952
1635779119146,2021-11-01T08:05:19.146,351.320,-0.175,0.265,-0.952
1635779119186,2021-11-01T08:05:19.186,351.360,-0.174,0.265,-0.952
1635779119226,2021-11-01T08:05:19.226,351.400,-0.174,0.266,-0.952
1635779119266,2021-11-01T08:05:19.266,351.440,-0.175,0.266,-0.951
1635779119306,2021-11-01T08:05:19.306,351.480,-0.173,0.264,-0.952
1635779119346,2021-11-01T08:05:19.346,351.520,-0.175,0.266,-0.951
1635779119386,2021-11-01T08:05:19.386,351.560,-0.174,0.266,-0.952
1635779119426,2021-11-01T08:05:19.426,351.600,-0.175,0.264,-0.952
1635779119466,2021-11-01T08:05:19.466,351.640,-0.174,0.266,-0.952
1635779119506,2021-11-01T08:05:19.506,351.680,-0.174,0.265,-0.952
1635779119546,2021-11-01T08:05:19.546,351.720,-0.174,0.265,-0.952
1635779119586,2021-11-01T08:05:19.586,351.760,-0.175,0.264,-0.952
1635779119626,2021-11-01T08:05:19.626,351.800,-0.175,0.264,-0.953
1635779119666,2021-11-01T08:05:19.666,351.840,-0.174,0.266,-0.953
1635779119706,2021-11-01T08:05:19.706,351.880,-0.175,0.263,-0.953
1635779119746,2021-11-01T08:05:19.746,351.920,-0.174,0.265,-0.952
1635779119786,2021-11-01T08:05:19.786,351.960,-0.175,0.266,-0.952
1635779119826,2021-11-01T08:05:19.826,352.000,-0.173,0.263,-0.951
1635779119866,2021-11-01T08:05:19.866,352.040,-0.175,0.266,-0.952
1635779119906,2021-11-01T08:05:19.906,352.080,-0.175,0.264,-0.952
1635779119946,2021-11-01T08:05:19.946,352.120,-0.174,0.265,-0.951
1635779119986,2021-11-01T08:05:19.986,352.160,-0.175,0.263,-0.951
1635779120026,2021-11-01T08:05:20.026,352.200,-0.174,0.264,-0.952
1635779120066,2021-11-01T08:05:20.066,352.240,-0.176,0.265,-0.951
1635779120106,2021-11-01T08:05:20.106,352.280,-0.176,0.263,-0.952
1635779120146,2021-11-01T08:05:20.146,352.320,-0.176,0.266,-0.952
1635779120186,2021-11-01T08:05:20.186,352.360,-0.174,0.265,-0.952
1635779120226,2021-11-01T08:05:20.226,352.400,-0.176,0.261,-0.953
1635779120266,2021-11-01T08:05:20.266,352.440,-0.175,0.264,-0.953
1635779120306,2021-11-01T08:05:20.306,352.480,-0.175,0.264,-0.951
1635779120346,2021-11-01T08:05:20.346,352.520,-0.174,0.265,-0.952
1635779120386,2021-11-01T08:05:20.386,352.560,-0.175,0.263,-0.953
1635779120426,2021-11-01T08:05:20.426,352.600,-0.174,0.264,-0.952
1635779120466,2021-11-01T08:05:20.466,352.640,-0.175,0.264,-0.951
1635779120506,2021-11-01T08:05:20.506,352.680,-0.175,0.263,-0.952
1635779120546,2021-11-01T08:05:20.546,352.720,-0.174,0.265,-0.952
1635779120586,2021-11-01T08:05:20.586,352.760,-0.176,0.264,-0.953
1635779120626,2021-11-01T08:05:20.626,352.800,-0.176,0.264,-0.951
1635779120666,2021-11-01T08:05:20.666,352.840,-0.174,0.264,-0.951
1635779120706,2021-11-01T08:05:20.706,352.880,-0.175,0.264,-0.952
1635779120746,2021-11-01T08:05:20.746,352.920,-0.174,0.265,-0.951
1635779120786,2021-11-01T08:05:20.786,352.960,-0.175,0.264,-0.951
1635779120826,2021-11-01T08:05:20.826,353.000,-0.174,0.265,-0.953
1635779120866,2021-11-01T08:05:20.866,353.040,-0.175,0.265,-0.953
1635779120906,2021-11-01T08:05:20.906,353.080,-0.174,0.266,-0.952
1635779120946,2021-11-01T08:05:20.946,353.120,-0.175,0.264,-0.953
1635779120986,2021-11-01T08:05:20.986,353.160,-0.173,0.263,-0.953
1635779121026,2021-11-01T08:05:21.026,353.200,-0.174,0.265,-0.951
1635779121066,2021-11-01T08:05:21.066,353.240,-0.175,0.265,-0.954
1635779121106,2021-11-01T08:05:21.106,353.280,-0.174,0.265,-0.951
1635779121146,2021-11-01T08:05:21.146,353.320,-0.174,0.264,-0.952
1635779121186,2021-11-01T08:05:21.186,353.360,-0.174,0.265,-0.951
1635779121226,2021-11-01T08:05:21.226,353.400,-0.174,0.262,-0.952
1635779121266,2021-11-01T08:05:21.266,353.440,-0.174,0.265,-0.953
1635779121306,2021-11-01T08:05:21.306,353.480,-0.175,0.264,-0.951
1635779121346,2021-11-01T08:05:21.346,353.520,-0.174,0.265,-0.952
1635779121386,2021-11-01T08:05:21.386,353.560,-0.174,0.264,-0.952
1635779121426,2021-11-01T08:05:21.426,353.600,-0.175,0.264,-0.953
1635779121466,2021-11-01T08:05:21.466,353.640,-0.174,0.264,-0.953
1635779121506,2021-11-01T08:05:21.506,353.680,-0.174,0.265,-0.952
1635779121546,2021-11-01T08:05:21.546,353.720,-0.174,0.263,-0.952
1635779121586,2021-11-01T08:05:21.586,353.760,-0.174,0.266,-0.951
1635779121626,2021-11-01T08:05:21.626,353.800,-0.175,0.264,-0.952
1635779121666,2021-11-01T08:05:21.666,353.840,-0.173,0.265,-0.952
1635779121706,2021-11-01T08:05:21.706,353.880,-0.176,0.265,-0.953
1635779121746,2021-11-01T08:05:21.746,353.920,-0.174,0.265,-0.952
1635779121786,2021-11-01T08:05:21.786,353.960,-0.174,0.264,-0.952
1635779121826,2021-11-01T08:05:21.826,354.000,-0.175,0.265,-0.953
1635779121866,2021-11-01T08:05:21.866,354.040,-0.173,0.264,-0.953
1635779121906,2021-11-01T08:05:21.906,354.080,-0.175,0.265,-0.952
1635779121946,2021-11-01T08:05:21.946,354.120,-0.174,0.265,-0.952
1635779121986,2021-11-01T08:05:21.986,354.160,-0.174,0.263,-0.953
1635779122026,2021-11-01T08:05:22.026,354.200,-0.173,0.265,-0.952
1635779122066,2021-11-01T08:05:22.066,354.240,-0.175,0.264,-0.952
1635779122106,2021-11-01T08:05:22.106,354.280,-0.173,0.265,-0.951
1635779122146,2021-11-01T08:05:22.146,354.320,-0.174,0.265,-0.951
1635779122186,2021-11-01T08:05:22.186,354.360,-0.174,0.264,-0.951
1635779122226,2021-11-01T08:05:22.226,354.400,-0.174,0.266,-0.952
1635779122266,2021-11-01T08:05:22.266,354.440,-0.174,0.266,-0.953
1635779122306,2021-11-01T08:05:22.306,354.480,-0.174,0.264,-0.952
1635779122346,2021-11-01T08:05:22.346,354.520,-0.173,0.265,-0.951
1635779122386,2021-11-01T08:05:22.386,354.560,-0.175,0.266,-0.953
1635779122426,2021-11-01T08:05:22.426,354.600,-0.174,0.264,-0.952
1635779122466,2021-11-01T08:05:22.466,354.640,-0.174,0.265,-0.952
1635779122506,2021-11-01T08:05:22.506,354.680,-0.174,0.266,-0.952
1635779122546,2021-11-01T08:05:22.546,354.720,-0.175,0.264,-0.953
1635779122586,2021-11-01T08:05:22.586,354.760,-0.175,0.265,-0.952
1635779122626,2021-11-01T08:05:22.626,354.800,-0.174,0.265,-0.952
1635779122666,2021-11-01T08:05:22.666,354.840,-0.174,0.265,-0.953
1635779122706,2021-11-01T08:05:22.706,354.880,-0.174,0.266,-0.952
1635779122746,2021-11-01T08:05:22.746,354.920,-0.174,0.264,-0.952
1635779122786,2021-11-01T08:05:22.786,354.960,-0.174,0.264,-0.953
1635779122826,2021-11-01T08:05:22.826,355.000,-0.174,0.266,-0.952
1635779122866,2021-11-01T08:05:22.866,355.040,-0.175,0.264,-0.952
1635779122906,2021-11-01T08:05:22.906,355.080,-0.174,0.264,-0.952
1635779122946,2021-11-01T08:05:22.946,355.120,-0.174,0.264,-0.952
1635779122986,2021-11-01T08:05:22.986,355.160,-0.174,0.263,-0.953
1635779123026,2021-11-01T08:05:23.026,355.200,-0.176,0.264,-0.952
1635779123066,2021-11-01T08:05:23.066,355.240,-0.175,0.265,-0.953
1635779123106,2021-11-01T08:05:23.106,355.280,-0.175,0.266,-0.953
1635779123146,2021-11-01T08:05:23.146,355.320,-0.176,0.266,-0.952
1635779123186,2021-11-01T08:05:23.186,355.360,-0.173,0.264,-0.953
1635779123226,2021-11-01T08:05:23.226,355.400,-0.174,0.265,-0.952
1635779123266,2021-11-01T08:05:23.266,355.440,-0.175,0.266,-0.952
1635779123306,2021-11-01T08:05:23.306,355.480,-0.174,0.264,-0.953
1635779123346,2021-11-01T08:05:23.346,355.520,-0.175,0.265,-0.952
1635779123386,2021-11-01T08:05:23.386,355.560,-0.175,0.264,-0.953
1635779123426,2021-11-01T08:05:23.426,355.600,-0.173,0.265,-0.951
1635779123466,2021-11-01T08:05:23.466,355.640,-0.174,0.264,-0.952
1635779123506,2021-11-01T08:05:23.506,355.680,-0.174,0.264,-0.951
1635779123546,2021-11-01T08:05:23.546,355.720,-0.174,0.266,-0.951
1635779123586,2021-11-01T08:05:23.586,355.760,-0.174,0.266,-0.951
1635779123626,2021-11-01T08:05:23.626,355.800,-0.173,0.265,-0.952
1635779123666,2021-11-01T08:05:23.666,355.840,-0.174,0.264,-0.951
1635779123706,2021-11-01T08:05:23.706,355.880,-0.174,0.266,-0.952
1635779123746,2021-11-01T08:05:23.746,355.920,-0.175,0.266,-0.953
1635779123786,2021-11-01T08:05:23.786,355.960,-0.175,0.265,-0.952
1635779123826,2021-11-01T08:05:23.826,356.000,-0.175,0.264,-0.952
1635779123866,2021-11-01T08:05:23.866,356.040,-0.175,0.265,-0.953
1635779123906,2021-11-01T08:05:23.906,356.080,-0.174,0.264,-0.953
1635779123946,2021-11-01T08:05:23.946,356.120,-0.173,0.265,-0.952
1635779123986,2021-11-01T08:05:23.986,356.160,-0.174,0.264,-0.952
1635779124026,2021-11-01T08:05:24.026,356.200,-0.174,0.267,-0.951
1635779124066,2021-11-01T08:05:24.066,356.240,-0.175,0.265,-0.951
1635779124106,2021-11-01T08:05:24.106,356.280,-0.174,0.265,-0.953
1635779124146,2021-11-01T08:05:24.146,356.320,-0.174,0.265,-0.952
1635779124186,2021-11-01T08:05:24.186,356.360,-0.175,0.265,-0.951
1635779124226,2021-11-01T08:05:24.226,356.400,-0.174,0.265,-0.953
1635779124266,2021-11-01T08:05:24.266,356.440,-0.175,0.264,-0.953
1635779124306,2021-11-01T08:05:24.306,356.480,-0.175,0.265,-0.952
1635779124346,2021-11-01T08:05:24.346,356.520,-0.174,0.266,-0.952
1635779124386,2021-11-01T08:05:24.386,356.560,-0.173,0.265,-0.952
1635779124426,2021-11-01T08:05:24.426,356.600,-0.175,0.265,-0.952
1635779124466,2021-11-01T08:05:24.466,356.640,-0.175,0.266,-0.952
1635779124506,2021-11-01T08:05:24.506,356.680,-0.173,0.266,-0.952
1635779124546,2021-11-01T08:05:24.546,356.720,-0.173,0.265,-0.951
1635779124586,2021-11-01T08:05:24.586,356.760,-0.174,0.267,-0.952
1635779124626,2021-11-01T08:05:24.626,356.800,-0.175,0.264,-0.953
1635779124666,2021-11-01T08:05:24.666,356.840,-0.173,0.266,-0.952
1635779124706,2021-11-01T08:05:24.706,356.880,-0.174,0.266,-0.952
1635779124746,2021-11-01T08:05:24.746,356.920,-0.174,0.266,-0.953
1635779124786,2021-11-01T08:05:24.786,356.960,-0.174,0.266,-0.950
1635779124826,2021-11-01T08:05:24.826,357.000,-0.174,0.267,-0.951
1635779124866,2021-11-01T08:05:24.866,357.040,-0.174,0.265,-0.953
1635779124906,2021-11-01T08:05:24.906,357.080,-0.174,0.266,-0.953
1635779124946,2021-11-01T08:05:24.946,357.120,-0.175,0.266,-0.952
1635779124986,2021-11-01T08:05:24.986,357.160,-0.176,0.266,-0.952
1635779125026,2021-11-01T08:05:25.026,357.200,-0.175,0.266,-0.952
1635779125066,2021-11-01T08:05:25.066,357.240,-0.175,0.264,-0.952
1635779125106,2021-11-01T08:05:25.106,357.280,-0.175,0.267,-0.951
1635779125146,2021-11-01T08:05:25.146,357.320,-0.175,0.265,-0.952
1635779125186,2021-11-01T08:05:25.186,357.360,-0.175,0.265,-0.953
1635779125226,2021-11-01T08:05:25.226,357.400,-0.174,0.265,-0.952
1635779125266,2021-11-01T08:05:25.266,357.440,-0.175,0.265,-0.952
1635779125306,2021-11-01T08:05:25.306,357.480,-0.175,0.265,-0.953
1635779125346,2021-11-01T08:05:25.346,357.520,-0.174,0.266,-0.952
1635779125386,2021-11-01T08:05:25.386,357.560,-0.176,0.265,-0.952
1635779125426,2021-11-01T08:05:25.426,357.600,-0.175,0.265,-0.952
1635779125466,2021-11-01T08:05:25.466,357.640,-0.175,0.266,-0.952
1635779125506,2021-11-01T08:05:25.506,357.680,-0.176,0.265,-0.953
