epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636460681701,2021-11-09T14.24.41.701,0.000,0.545,0.759,0.354
1636460681741,2021-11-09T14.24.41.741,0.040,0.548,0.765,0.356
1636460681780,2021-11-09T14.24.41.780,0.079,0.546,0.760,0.357
1636460681820,2021-11-09T14.24.41.820,0.119,0.548,0.758,0.369
1636460681859,2021-11-09T14.24.41.859,0.158,0.544,0.764,0.390
1636460681901,2021-11-09T14.24.41.901,0.200,0.552,0.770,0.408
1636460681940,2021-11-09T14.24.41.940,0.239,0.551,0.777,0.420
1636460681980,2021-11-09T14.24.41.980,0.279,0.542,0.776,0.416
1636460682019,2021-11-09T14.24.42.019,0.318,0.546,0.749,0.404
1636460682059,2021-11-09T14.24.42.059,0.358,0.555,0.734,0.392
1636460682098,2021-11-09T14.24.42.098,0.397,0.545,0.746,0.394
1636460682139,2021-11-09T14.24.42.139,0.438,0.542,0.766,0.388
1636460682179,2021-11-09T14.24.42.179,0.478,0.555,0.768,0.379
1636460682218,2021-11-09T14.24.42.218,0.517,0.559,0.767,0.374
1636460682258,2021-11-09T14.24.42.258,0.557,0.541,0.768,0.360
1636460682297,2021-11-09T14.24.42.297,0.596,0.541,0.763,0.349
1636460682338,2021-11-09T14.24.42.338,0.637,0.564,0.763,0.355
1636460682378,2021-11-09T14.24.42.378,0.677,0.555,0.776,0.368
1636460682418,2021-11-09T14.24.42.418,0.717,0.531,0.785,0.368
1636460682457,2021-11-09T14.24.42.457,0.756,0.535,0.776,0.370
1636460682497,2021-11-09T14.24.42.497,0.796,0.535,0.780,0.379
1636460682538,2021-11-09T14.24.42.538,0.837,0.535,0.774,0.373
1636460682577,2021-11-09T14.24.42.577,0.876,0.548,0.730,0.362
1636460682617,2021-11-09T14.24.42.617,0.916,0.566,0.729,0.350
1636460682656,2021-11-09T14.24.42.656,0.955,0.568,0.745,0.351
1636460682696,2021-11-09T14.24.42.696,0.995,0.568,0.759,0.362
