epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.63577E+12,2021-11-01T14.36.24.952,0,0.793,-0.152,-0.183
1.63577E+12,2021-11-01T14.36.24.992,0.04,0.579,-0.335,-0.122
1.63577E+12,2021-11-01T14.36.25.032,0.08,0.366,-0.183,-0.457
1.63577E+12,2021-11-01T14.36.25.072,0.12,0.366,-0.152,-0.427
1.63577E+12,2021-11-01T14.36.25.112,0.16,0.335,-0.183,-0.366
1.63577E+12,2021-11-01T14.36.25.152,0.2,0.396,-0.183,-0.335
1.63577E+12,2021-11-01T14.36.25.192,0.24,0.305,-0.183,-0.305
1.63577E+12,2021-11-01T14.36.25.232,0.28,0.366,-0.152,-0.305
1.63577E+12,2021-11-01T14.36.25.272,0.32,0.427,-0.183,-0.305
1.63577E+12,2021-11-01T14.36.25.312,0.36,0.274,-0.244,-0.183
1.63577E+12,2021-11-01T14.36.25.352,0.4,0.274,-0.305,-0.213
1.63577E+12,2021-11-01T14.36.25.392,0.44,0.366,-0.152,-0.427
1.63577E+12,2021-11-01T14.36.25.432,0.48,0.396,-0.061,-0.457
1.63577E+12,2021-11-01T14.36.25.472,0.52,0.457,-0.183,-0.488
1.63577E+12,2021-11-01T14.36.25.512,0.56,0.396,-0.091,-0.457
1.63577E+12,2021-11-01T14.36.25.552,0.6,0.427,-0.213,-0.396
1.63577E+12,2021-11-01T14.36.25.592,0.64,0.427,-0.213,-0.366
1.63577E+12,2021-11-01T14.36.25.632,0.68,0.335,-0.183,-0.335
1.63577E+12,2021-11-01T14.36.25.672,0.72,0.305,-0.122,-0.305
1.63577E+12,2021-11-01T14.36.25.712,0.76,0.213,-0.061,-0.244
1.63577E+12,2021-11-01T14.36.25.752,0.8,0.366,-0.122,-0.305
1.63577E+12,2021-11-01T14.36.25.792,0.84,0.305,-0.061,-0.305
1.63577E+12,2021-11-01T14.36.25.832,0.88,0.396,-0.183,-0.396
1.63577E+12,2021-11-01T14.36.25.872,0.92,0.305,-0.152,-0.335
1.63577E+12,2021-11-01T14.36.25.912,0.96,0.335,-0.213,-0.396
1.63577E+12,2021-11-01T14.36.25.952,1,0.366,-0.091,-0.427
1.63577E+12,2021-11-01T14.36.25.992,1.04,0.335,-0.122,-0.457
1.63577E+12,2021-11-01T14.36.26.032,1.08,0.457,-0.152,-0.396
1.63577E+12,2021-11-01T14.36.26.072,1.12,0.427,-0.152,-0.335
1.63577E+12,2021-11-01T14.36.26.112,1.16,0.335,-0.305,-0.213
1.63577E+12,2021-11-01T14.36.26.152,1.2,0.274,-0.183,-0.244
1.63577E+12,2021-11-01T14.36.26.192,1.24,0.244,0,-0.366
1.63577E+12,2021-11-01T14.36.26.232,1.28,0.305,-0.03,-0.396
1.63577E+12,2021-11-01T14.36.26.272,1.32,0.335,-0.03,-0.396
1.63577E+12,2021-11-01T14.36.26.312,1.36,0.335,-0.03,-0.396
1.63577E+12,2021-11-01T14.36.26.352,1.4,0.366,-0.091,-0.396
1.63577E+12,2021-11-01T14.36.26.392,1.44,0.396,-0.152,-0.335
1.63577E+12,2021-11-01T14.36.26.432,1.48,0.427,-0.183,-0.366
1.63577E+12,2021-11-01T14.36.26.472,1.52,0.396,-0.091,-0.335
1.63577E+12,2021-11-01T14.36.26.512,1.56,0.274,-0.03,-0.274
1.63577E+12,2021-11-01T14.36.26.552,1.6,0.305,-0.061,-0.274
1.63577E+12,2021-11-01T14.36.26.592,1.64,0.183,0.122,-0.244
1.63577E+12,2021-11-01T14.36.26.632,1.68,0.244,-0.091,-0.274
1.63577E+12,2021-11-01T14.36.26.672,1.72,0.335,-0.152,-0.335
1.63577E+12,2021-11-01T14.36.26.712,1.76,0.305,-0.244,-0.366
1.63577E+12,2021-11-01T14.36.26.752,1.8,0.366,-0.213,-0.427
1.63577E+12,2021-11-01T14.36.26.792,1.84,0.427,-0.183,-0.457
1.63577E+12,2021-11-01T14.36.26.832,1.88,0.427,-0.213,-0.366
1.63577E+12,2021-11-01T14.36.26.872,1.92,0.305,-0.305,-0.244
1.63577E+12,2021-11-01T14.36.26.912,1.96,0.366,-0.213,-0.305
1.63577E+12,2021-11-01T14.36.26.952,2,0.305,-0.03,-0.366
1.63577E+12,2021-11-01T14.36.26.992,2.04,0.335,-0.122,-0.366
1.63577E+12,2021-11-01T14.36.27.032,2.08,0.427,-0.183,-0.427
1.63577E+12,2021-11-01T14.36.27.072,2.12,0.335,-0.03,-0.396
1.63577E+12,2021-11-01T14.36.27.112,2.16,0.305,-0.03,-0.335
1.63577E+12,2021-11-01T14.36.27.152,2.2,0.213,0.061,-0.274
1.63577E+12,2021-11-01T14.36.27.192,2.24,0.091,0.122,-0.152
1.63577E+12,2021-11-01T14.36.27.232,2.28,-0.183,0.244,0.061
1.63577E+12,2021-11-01T14.36.27.272,2.32,-0.366,0.701,0.183
1.63577E+12,2021-11-01T14.36.27.312,2.36,0.213,0.152,-0.122
1.63577E+12,2021-11-01T14.36.27.352,2.4,0.183,-0.152,-0.152
1.63577E+12,2021-11-01T14.36.27.392,2.44,0.213,-0.274,-0.244
1.63577E+12,2021-11-01T14.36.27.432,2.48,0.152,-0.091,-0.335
1.63577E+12,2021-11-01T14.36.27.472,2.52,0.183,0.061,-0.274
1.63577E+12,2021-11-01T14.36.27.512,2.56,0.305,-0.274,-0.427
1.63577E+12,2021-11-01T14.36.27.552,2.6,0.213,-0.213,-0.305
1.63577E+12,2021-11-01T14.36.27.592,2.64,0.335,-0.244,-0.335
1.63577E+12,2021-11-01T14.36.27.632,2.68,0.335,-0.152,-0.305
1.63577E+12,2021-11-01T14.36.27.672,2.72,0.427,-0.366,-0.274
1.63577E+12,2021-11-01T14.36.27.712,2.76,0.305,-0.213,-0.274
1.63577E+12,2021-11-01T14.36.27.752,2.8,0.244,0,-0.366
1.63577E+12,2021-11-01T14.36.27.792,2.84,0.396,-0.183,-0.488
1.63577E+12,2021-11-01T14.36.27.832,2.88,0.366,-0.091,-0.427
1.63577E+12,2021-11-01T14.36.27.872,2.92,0.427,-0.152,-0.427
1.63577E+12,2021-11-01T14.36.27.912,2.96,0.518,-0.244,-0.396
1.63577E+12,2021-11-01T14.36.27.952,3,0.457,-0.152,-0.305
1.63577E+12,2021-11-01T14.36.27.992,3.04,0.457,-0.335,-0.335
1.63577E+12,2021-11-01T14.36.28.032,3.08,0.366,-0.244,-0.305
1.63577E+12,2021-11-01T14.36.28.072,3.12,0.244,-0.03,-0.274
1.63577E+12,2021-11-01T14.36.28.112,3.16,0.366,-0.122,-0.366
1.63577E+12,2021-11-01T14.36.28.152,3.2,0.488,-0.152,-0.427
1.63577E+12,2021-11-01T14.36.28.192,3.24,0.61,-0.274,-0.518
1.63577E+12,2021-11-01T14.36.28.232,3.28,0.579,-0.305,-0.488
1.63577E+12,2021-11-01T14.36.28.272,3.32,0.427,-0.213,-0.396
1.63577E+12,2021-11-01T14.36.28.312,3.36,0.366,-0.183,-0.335
1.63577E+12,2021-11-01T14.36.28.352,3.4,0.305,-0.152,-0.335
1.63577E+12,2021-11-01T14.36.28.392,3.44,0.366,-0.061,-0.366
1.63577E+12,2021-11-01T14.36.28.432,3.48,0.427,-0.213,-0.366
1.63577E+12,2021-11-01T14.36.28.472,3.52,0.396,-0.335,-0.366
1.63577E+12,2021-11-01T14.36.28.512,3.56,0.518,-0.274,-0.488
1.63577E+12,2021-11-01T14.36.28.552,3.6,0.61,-0.213,-0.61
1.63577E+12,2021-11-01T14.36.28.592,3.64,0.427,-0.152,-0.518
1.63577E+12,2021-11-01T14.36.28.632,3.68,0.274,-0.122,-0.396
1.63577E+12,2021-11-01T14.36.28.672,3.72,0.366,-0.122,-0.457
1.63577E+12,2021-11-01T14.36.28.712,3.76,0.427,-0.152,-0.427
1.63577E+12,2021-11-01T14.36.28.752,3.8,0.427,-0.183,-0.335
1.63577E+12,2021-11-01T14.36.28.792,3.84,0.274,-0.152,-0.183
1.63577E+12,2021-11-01T14.36.28.832,3.88,0.274,-0.183,-0.152
1.63577E+12,2021-11-01T14.36.28.872,3.92,0.091,0,0
1.63577E+12,2021-11-01T14.36.28.912,3.96,0.183,-0.061,-0.122
1.63577E+12,2021-11-01T14.36.28.952,4,0.244,-0.152,-0.244
1.63577E+12,2021-11-01T14.36.28.992,4.04,0.183,-0.061,-0.244
1.63577E+12,2021-11-01T14.36.29.032,4.08,0.305,-0.122,-0.396
1.63577E+12,2021-11-01T14.36.29.072,4.12,0.335,-0.061,-0.457
1.63577E+12,2021-11-01T14.36.29.112,4.16,0.396,0,-0.427
1.63577E+12,2021-11-01T14.36.29.152,4.2,0.64,-0.305,-0.549
1.63577E+12,2021-11-01T14.36.29.192,4.24,0.518,-0.366,-0.427
1.63577E+12,2021-11-01T14.36.29.232,4.28,0.427,-0.305,-0.396
1.63577E+12,2021-11-01T14.36.29.272,4.32,0.396,-0.091,-0.457
