epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636618971913,2021-11-11T10.22.51.913,0.000,-0.183,-0.061,0.000
1636618971953,2021-11-11T10.22.51.953,0.040,-0.244,-0.091,0.152
1636618971993,2021-11-11T10.22.51.993,0.080,-0.579,0.091,-0.488
1636618972033,2021-11-11T10.22.52.033,0.120,-0.610,0.091,-0.610
1636618972073,2021-11-11T10.22.52.073,0.160,-0.457,0.427,-0.610
1636618972113,2021-11-11T10.22.52.113,0.200,0.091,-0.396,0.366
1636618972153,2021-11-11T10.22.52.153,0.240,-2.043,-1.799,2.896
1636618972193,2021-11-11T10.22.52.193,0.280,-6.799,-2.134,3.293
1636618972233,2021-11-11T10.22.52.233,0.320,-2.896,-3.659,3.994
1636618972273,2021-11-11T10.22.52.273,0.360,2.409,-3.232,5.305
1636618972313,2021-11-11T10.22.52.313,0.400,0.884,-1.585,2.896
1636618972353,2021-11-11T10.22.52.353,0.440,-0.579,-0.030,-0.274
1636618972393,2021-11-11T10.22.52.393,0.480,-0.488,0.213,-1.494
1636618972433,2021-11-11T10.22.52.433,0.520,0.640,-0.030,-0.854
1636618972473,2021-11-11T10.22.52.473,0.560,1.037,-0.030,-0.762
1636618972513,2021-11-11T10.22.52.513,0.600,-0.457,0.488,-1.250
1636618972553,2021-11-11T10.22.52.553,0.640,-0.213,-0.335,-0.213
1636618972593,2021-11-11T10.22.52.593,0.680,-0.183,-0.884,0.854
1636618972633,2021-11-11T10.22.52.633,0.720,-1.463,-0.396,0.366
1636618972673,2021-11-11T10.22.52.673,0.760,-1.250,-0.518,0.427
1636618972713,2021-11-11T10.22.52.713,0.800,-0.335,-0.396,0.457
1636618972753,2021-11-11T10.22.52.753,0.840,0.000,0.244,-0.244
1636618972793,2021-11-11T10.22.52.793,0.880,0.305,0.183,-0.030
1636618972833,2021-11-11T10.22.52.833,0.920,0.427,-0.061,0.274
1636618972873,2021-11-11T10.22.52.873,0.960,0.030,0.122,0.061
1636618972913,2021-11-11T10.22.52.913,1.000,-0.335,-0.274,0.183
1636618972953,2021-11-11T10.22.52.953,1.040,-0.640,-0.305,0.213
1636618972993,2021-11-11T10.22.52.993,1.080,-0.488,-0.335,0.122
1636618973033,2021-11-11T10.22.53.033,1.120,-0.427,-0.030,0.152
1636618973073,2021-11-11T10.22.53.073,1.160,-0.427,0.213,-0.213
1636618973113,2021-11-11T10.22.53.113,1.200,0.335,-0.274,0.427
1636618973153,2021-11-11T10.22.53.153,1.240,0.335,-0.152,0.518
1636618973193,2021-11-11T10.22.53.193,1.280,-0.549,0.061,0.244
1636618973233,2021-11-11T10.22.53.233,1.320,-0.488,-0.183,0.366
1636618973273,2021-11-11T10.22.53.273,1.360,-1.006,0.518,0.671
1636618973313,2021-11-11T10.22.53.313,1.400,-1.829,0.945,-0.091
1636618973353,2021-11-11T10.22.53.353,1.440,-0.762,-0.091,-0.091
1636618973393,2021-11-11T10.22.53.393,1.480,0.366,-0.579,0.305
1636618973433,2021-11-11T10.22.53.433,1.520,-0.122,-0.366,0.152
1636618973473,2021-11-11T10.22.53.473,1.560,-0.091,-0.457,0.366
1636618973513,2021-11-11T10.22.53.513,1.600,-0.091,-0.335,0.305
1636618973553,2021-11-11T10.22.53.553,1.640,-0.396,-0.213,0.183
1636618973593,2021-11-11T10.22.53.593,1.680,-0.152,-0.274,0.213
1636618973633,2021-11-11T10.22.53.633,1.720,-0.610,-0.152,0.152
1636618973673,2021-11-11T10.22.53.673,1.760,-0.335,0.000,0.091
1636618973713,2021-11-11T10.22.53.713,1.800,-0.091,-0.061,0.366
1636618973753,2021-11-11T10.22.53.753,1.840,-0.030,-0.183,0.305
1636618973793,2021-11-11T10.22.53.793,1.880,-0.091,-0.122,0.244
1636618973833,2021-11-11T10.22.53.833,1.920,0.000,-0.335,0.366
1636618973873,2021-11-11T10.22.53.873,1.960,-0.305,-0.091,0.091
1636618973913,2021-11-11T10.22.53.913,2.000,-1.037,0.000,0.030
1636618973953,2021-11-11T10.22.53.953,2.040,-0.366,-0.366,0.518
1636618973993,2021-11-11T10.22.53.993,2.080,-0.427,-0.152,0.457
1636618974033,2021-11-11T10.22.54.033,2.120,-1.372,0.366,0.274
1636618974073,2021-11-11T10.22.54.073,2.160,-1.555,0.274,0.274
1636618974113,2021-11-11T10.22.54.113,2.200,-0.915,-0.091,0.457
1636618974153,2021-11-11T10.22.54.153,2.240,-0.671,-0.183,0.183
1636618974193,2021-11-11T10.22.54.193,2.280,-0.579,-0.122,0.274
1636618974233,2021-11-11T10.22.54.233,2.320,-0.671,-0.183,0.488
1636618974273,2021-11-11T10.22.54.273,2.360,-0.396,-0.244,0.213
1636618974313,2021-11-11T10.22.54.313,2.400,-0.122,0.183,-0.244
1636618974353,2021-11-11T10.22.54.353,2.440,0.793,-0.213,0.122
1636618974393,2021-11-11T10.22.54.393,2.480,0.945,-0.945,1.006
