epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636444209940,2021-11-09T09.50.09.940,0.000,0.016,0.045,-0.962
1636444209980,2021-11-09T09.50.09.980,0.040,0.016,0.054,-0.973
1636444210020,2021-11-09T09.50.10.020,0.080,0.019,0.045,-0.975
1636444210060,2021-11-09T09.50.10.060,0.120,0.019,0.052,-0.974
1636444210100,2021-11-09T09.50.10.100,0.160,0.019,0.047,-0.970
1636444210140,2021-11-09T09.50.10.140,0.200,0.021,0.047,-0.973
1636444210180,2021-11-09T09.50.10.180,0.240,0.019,0.050,-0.973
1636444210220,2021-11-09T09.50.10.220,0.280,0.019,0.047,-0.975
1636444210260,2021-11-09T09.50.10.260,0.320,0.018,0.051,-0.974
1636444210300,2021-11-09T09.50.10.300,0.360,0.019,0.053,-0.973
1636444210340,2021-11-09T09.50.10.340,0.400,0.019,0.051,-0.970
1636444210380,2021-11-09T09.50.10.380,0.440,0.019,0.046,-0.973
1636444210420,2021-11-09T09.50.10.420,0.480,0.019,0.044,-0.974
1636444210460,2021-11-09T09.50.10.460,0.520,0.018,0.053,-0.972
1636444210500,2021-11-09T09.50.10.500,0.560,0.019,0.050,-0.975
1636444210540,2021-11-09T09.50.10.540,0.600,0.019,0.047,-0.973
1636444210580,2021-11-09T09.50.10.580,0.640,0.015,0.057,-0.969
1636444210620,2021-11-09T09.50.10.620,0.680,0.018,0.045,-0.971
1636444210660,2021-11-09T09.50.10.660,0.720,0.019,0.052,-0.972
1636444210700,2021-11-09T09.50.10.700,0.760,0.014,0.064,-0.970
1636444210740,2021-11-09T09.50.10.740,0.800,0.018,0.051,-0.973
1636444210780,2021-11-09T09.50.10.780,0.840,0.022,0.042,-0.974
1636444210820,2021-11-09T09.50.10.820,0.880,0.017,0.049,-0.969
1636444210860,2021-11-09T09.50.10.860,0.920,0.012,0.051,-0.971
1636444210900,2021-11-09T09.50.10.900,0.960,0.015,0.052,-0.972
1636444210940,2021-11-09T09.50.10.940,1.000,0.020,0.054,-0.972
1636444210980,2021-11-09T09.50.10.980,1.040,0.017,0.048,-0.971
1636444211020,2021-11-09T09.50.11.020,1.080,0.015,0.044,-0.972
1636444211060,2021-11-09T09.50.11.060,1.120,0.018,0.047,-0.972
1636444211100,2021-11-09T09.50.11.100,1.160,0.022,0.043,-0.974
1636444211140,2021-11-09T09.50.11.140,1.200,0.017,0.050,-0.971
1636444211180,2021-11-09T09.50.11.180,1.240,0.016,0.042,-0.972
