epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636492993417,2021-11-09T23.23.13.417,0.000,-0.005,-0.201,0.998
1636492993458,2021-11-09T23.23.13.458,0.041,-0.006,-0.202,1.006
1636492993497,2021-11-09T23.23.13.497,0.080,-0.005,-0.203,1.004
1636492993538,2021-11-09T23.23.13.538,0.121,-0.005,-0.201,1.005
1636492993579,2021-11-09T23.23.13.579,0.162,-0.005,-0.200,1.004
1636492993619,2021-11-09T23.23.13.619,0.202,-0.006,-0.201,1.004
1636492993660,2021-11-09T23.23.13.660,0.243,-0.005,-0.200,1.005
1636492993701,2021-11-09T23.23.13.701,0.284,-0.006,-0.199,1.004
1636492993742,2021-11-09T23.23.13.742,0.325,-0.006,-0.201,1.005
1636492993782,2021-11-09T23.23.13.782,0.365,-0.006,-0.198,1.006
1636492993823,2021-11-09T23.23.13.823,0.406,-0.006,-0.199,1.004
1636492993864,2021-11-09T23.23.13.864,0.447,-0.007,-0.199,1.006
1636492993903,2021-11-09T23.23.13.903,0.486,-0.007,-0.198,1.005
1636492993944,2021-11-09T23.23.13.944,0.527,-0.005,-0.198,1.004
1636492993985,2021-11-09T23.23.13.985,0.568,-0.005,-0.197,1.005
1636492994026,2021-11-09T23.23.14.026,0.609,-0.008,-0.197,1.005
1636492994066,2021-11-09T23.23.14.066,0.649,-0.007,-0.197,1.004
1636492994107,2021-11-09T23.23.14.107,0.690,-0.006,-0.197,1.003
1636492994148,2021-11-09T23.23.14.148,0.731,-0.006,-0.197,1.005
1636492994187,2021-11-09T23.23.14.187,0.770,-0.007,-0.197,1.006
1636492994228,2021-11-09T23.23.14.228,0.811,-0.006,-0.196,1.005
1636492994269,2021-11-09T23.23.14.269,0.852,-0.005,-0.198,1.007
1636492994309,2021-11-09T23.23.14.309,0.892,-0.008,-0.195,1.006
1636492994350,2021-11-09T23.23.14.350,0.933,-0.008,-0.197,1.004
1636492994391,2021-11-09T23.23.14.391,0.974,-0.007,-0.196,1.006
1636492994432,2021-11-09T23.23.14.432,1.015,-0.006,-0.196,1.005
1636492994471,2021-11-09T23.23.14.471,1.054,-0.007,-0.197,1.005
1636492994512,2021-11-09T23.23.14.512,1.095,-0.006,-0.194,1.004
1636492994554,2021-11-09T23.23.14.554,1.137,-0.005,-0.197,1.007
1636492994593,2021-11-09T23.23.14.593,1.176,-0.007,-0.196,1.005
1636492994634,2021-11-09T23.23.14.634,1.217,-0.007,-0.196,1.005
1636492994675,2021-11-09T23.23.14.675,1.258,-0.007,-0.196,1.006
1636492994715,2021-11-09T23.23.14.715,1.298,-0.007,-0.196,1.005
1636492994756,2021-11-09T23.23.14.756,1.339,-0.006,-0.195,1.005
1636492994797,2021-11-09T23.23.14.797,1.380,-0.007,-0.196,1.006
1636492994838,2021-11-09T23.23.14.838,1.421,-0.006,-0.194,1.004
1636492994877,2021-11-09T23.23.14.877,1.460,-0.006,-0.197,1.005
1636492994918,2021-11-09T23.23.14.918,1.501,-0.006,-0.195,1.004
1636492994959,2021-11-09T23.23.14.959,1.542,-0.006,-0.195,1.007
1636492994999,2021-11-09T23.23.14.999,1.582,-0.008,-0.195,1.006
1636492995040,2021-11-09T23.23.15.040,1.623,-0.005,-0.195,1.005
1636492995081,2021-11-09T23.23.15.081,1.664,-0.005,-0.196,1.005
1636492995120,2021-11-09T23.23.15.120,1.703,-0.006,-0.196,1.005
1636492995161,2021-11-09T23.23.15.161,1.744,-0.006,-0.196,1.005
1636492995202,2021-11-09T23.23.15.202,1.785,-0.005,-0.195,1.007
1636492995243,2021-11-09T23.23.15.243,1.826,-0.006,-0.194,1.005
1636492995283,2021-11-09T23.23.15.283,1.866,-0.005,-0.193,1.004
1636492995324,2021-11-09T23.23.15.324,1.907,-0.005,-0.194,1.003
1636492995365,2021-11-09T23.23.15.365,1.948,-0.001,-0.196,1.005
1636492995405,2021-11-09T23.23.15.405,1.988,-0.001,-0.195,1.012
1636492995446,2021-11-09T23.23.15.446,2.029,-0.001,-0.194,1.012
1636492995487,2021-11-09T23.23.15.487,2.070,-0.004,-0.193,1.008
1636492995526,2021-11-09T23.23.15.526,2.109,-0.010,-0.191,1.008
1636492995567,2021-11-09T23.23.15.567,2.150,-0.013,-0.189,1.002
1636492995608,2021-11-09T23.23.15.608,2.191,-0.015,-0.193,1.002
1636492995649,2021-11-09T23.23.15.649,2.232,-0.013,-0.197,1.004
1636492995689,2021-11-09T23.23.15.689,2.272,-0.008,-0.191,1.002
1636492995730,2021-11-09T23.23.15.730,2.313,-0.008,-0.190,1.010
1636492995771,2021-11-09T23.23.15.771,2.354,-0.011,-0.185,1.009
1636492995810,2021-11-09T23.23.15.810,2.393,-0.009,-0.186,1.003
1636492995851,2021-11-09T23.23.15.851,2.434,-0.015,-0.189,1.008
1636492995892,2021-11-09T23.23.15.892,2.475,-0.016,-0.189,1.003
1636492995932,2021-11-09T23.23.15.932,2.515,-0.013,-0.192,1.006
1636492995973,2021-11-09T23.23.15.973,2.556,-0.013,-0.190,1.007
1636492996014,2021-11-09T23.23.16.014,2.597,-0.013,-0.191,1.011
1636492996054,2021-11-09T23.23.16.054,2.637,-0.016,-0.188,1.004
1636492996095,2021-11-09T23.23.16.095,2.678,-0.016,-0.188,1.003
1636492996136,2021-11-09T23.23.16.136,2.719,-0.013,-0.192,1.003
1636492996177,2021-11-09T23.23.16.177,2.760,-0.008,-0.193,1.004
1636492996216,2021-11-09T23.23.16.216,2.799,-0.002,-0.195,1.005
1636492996257,2021-11-09T23.23.16.257,2.840,-0.004,-0.193,1.016
1636492996298,2021-11-09T23.23.16.298,2.881,-0.008,-0.191,1.006
1636492996338,2021-11-09T23.23.16.338,2.921,-0.008,-0.193,1.002
1636492996379,2021-11-09T23.23.16.379,2.962,-0.012,-0.193,1.007
1636492996420,2021-11-09T23.23.16.420,3.003,-0.011,-0.195,1.004
1636492996459,2021-11-09T23.23.16.459,3.042,-0.008,-0.201,1.010
1636492996500,2021-11-09T23.23.16.500,3.083,-0.007,-0.198,1.007
1636492996541,2021-11-09T23.23.16.541,3.124,-0.002,-0.195,1.006
1636492996582,2021-11-09T23.23.16.582,3.165,-0.005,-0.193,1.008
1636492996622,2021-11-09T23.23.16.622,3.205,-0.006,-0.194,1.005
1636492996663,2021-11-09T23.23.16.663,3.246,-0.006,-0.197,1.005
1636492996704,2021-11-09T23.23.16.704,3.287,-0.007,-0.195,1.006
1636492996743,2021-11-09T23.23.16.743,3.326,-0.007,-0.196,1.008
1636492996784,2021-11-09T23.23.16.784,3.367,-0.007,-0.194,1.005
1636492996825,2021-11-09T23.23.16.825,3.408,-0.006,-0.194,1.007
1636492996865,2021-11-09T23.23.16.865,3.448,-0.008,-0.194,1.006
