epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635778772067,2021-11-01T07:59:32.067,4.320,-0.366,0.152,-0.396
1635778772107,2021-11-01T07:59:32.107,4.360,0.061,0.061,-0.427
1635778772147,2021-11-01T07:59:32.147,4.400,-0.244,0.152,-0.366
1635778772187,2021-11-01T07:59:32.187,4.440,-0.305,-0.061,-0.305
1635778772227,2021-11-01T07:59:32.227,4.480,-0.183,0.030,-0.366
1635778772267,2021-11-01T07:59:32.267,4.520,0.061,-0.122,-0.335
1635778772307,2021-11-01T07:59:32.307,4.560,-0.335,0.183,-0.274
1635778772347,2021-11-01T07:59:32.347,4.600,-0.732,0.305,0.091
1635778772387,2021-11-01T07:59:32.387,4.640,-1.220,0.945,0.427
1635778772427,2021-11-01T07:59:32.427,4.680,-0.396,1.402,0.396
1635778772467,2021-11-01T07:59:32.467,4.720,-0.335,1.250,0.122
1635778772507,2021-11-01T07:59:32.507,4.760,-0.915,2.287,0.030
1635778772547,2021-11-01T07:59:32.547,4.800,-0.030,1.646,0.000
1635778772587,2021-11-01T07:59:32.587,4.840,-0.884,0.183,-0.366
1635778772627,2021-11-01T07:59:32.627,4.880,-0.274,0.091,-0.366
1635778772667,2021-11-01T07:59:32.667,4.920,-0.183,-0.091,-0.396
1635778772707,2021-11-01T07:59:32.707,4.960,-0.183,-0.030,-0.366
1635778772747,2021-11-01T07:59:32.747,5.000,-0.091,-0.061,-0.427
1635778772787,2021-11-01T07:59:32.787,5.040,-0.244,-0.030,-0.427
1635778772827,2021-11-01T07:59:32.827,5.080,0.030,-0.335,-0.427
1635778772867,2021-11-01T07:59:32.867,5.120,0.000,-0.061,-0.396
1635778772907,2021-11-01T07:59:32.907,5.160,-0.152,-0.091,-0.335
1635778772947,2021-11-01T07:59:32.947,5.200,-0.152,-0.091,-0.427
1635778772987,2021-11-01T07:59:32.987,5.240,-0.030,-0.183,-0.396
1635778773027,2021-11-01T07:59:33.027,5.280,0.091,-0.061,-0.457
1635778773067,2021-11-01T07:59:33.067,5.320,-0.091,-0.030,-0.457
1635778773107,2021-11-01T07:59:33.107,5.360,-0.061,0.000,-0.457
1635778773147,2021-11-01T07:59:33.147,5.400,0.091,0.030,-0.335
1635778773187,2021-11-01T07:59:33.187,5.440,0.152,0.000,-0.427
1635778773227,2021-11-01T07:59:33.227,5.480,0.091,0.030,-0.488
1635778773267,2021-11-01T07:59:33.267,5.520,-0.213,0.030,-0.335
1635778773307,2021-11-01T07:59:33.307,5.560,-0.030,-0.061,-0.366
1635778773347,2021-11-01T07:59:33.347,5.600,0.152,0.152,-0.396
1635778773387,2021-11-01T07:59:33.387,5.640,-0.030,0.091,-0.427
1635778773427,2021-11-01T07:59:33.427,5.680,-0.061,0.000,-0.335
1635778773467,2021-11-01T07:59:33.467,5.720,0.152,0.152,-0.335
1635778773507,2021-11-01T07:59:33.507,5.760,-0.213,0.274,-0.457
1635778773547,2021-11-01T07:59:33.547,5.800,-0.152,0.091,-0.366
1635778773587,2021-11-01T07:59:33.587,5.840,0.000,-0.030,-0.335
1635778773627,2021-11-01T07:59:33.627,5.880,-0.335,0.152,-0.427
1635778773667,2021-11-01T07:59:33.667,5.920,-0.244,0.061,-0.396
1635778773707,2021-11-01T07:59:33.707,5.960,-0.122,0.183,-0.366
1635778773747,2021-11-01T07:59:33.747,6.000,-0.213,0.213,-0.366
1635778773787,2021-11-01T07:59:33.787,6.040,-0.091,0.000,-0.305
1635778773827,2021-11-01T07:59:33.827,6.080,-0.183,0.335,-0.366
1635778773867,2021-11-01T07:59:33.867,6.120,-0.152,0.183,-0.366
1635778773907,2021-11-01T07:59:33.907,6.160,0.030,0.091,-0.305
1635778773947,2021-11-01T07:59:33.947,6.200,-0.305,0.213,-0.335
1635778773987,2021-11-01T07:59:33.987,6.240,-0.305,0.213,-0.335
1635778774027,2021-11-01T07:59:34.027,6.280,-0.091,0.274,-0.335
1635778774067,2021-11-01T07:59:34.067,6.320,-0.122,0.122,-0.335
1635778774107,2021-11-01T07:59:34.107,6.360,-0.244,0.183,-0.366
1635778774147,2021-11-01T07:59:34.147,6.400,-0.183,0.152,-0.305
1635778774187,2021-11-01T07:59:34.187,6.440,-0.061,0.183,-0.366
1635778774227,2021-11-01T07:59:34.227,6.480,-0.305,0.213,-0.396
1635778774267,2021-11-01T07:59:34.267,6.520,-0.213,0.305,-0.396
1635778774307,2021-11-01T07:59:34.307,6.560,-0.518,0.030,-0.427
1635778774347,2021-11-01T07:59:34.347,6.600,-0.488,0.396,-0.396
1635778774387,2021-11-01T07:59:34.387,6.640,-0.396,0.335,-0.396
1635778774427,2021-11-01T07:59:34.427,6.680,-0.274,0.183,-0.366
1635778774467,2021-11-01T07:59:34.467,6.720,-0.305,0.152,-0.335
1635778774507,2021-11-01T07:59:34.507,6.760,-0.244,0.183,-0.366
1635778774547,2021-11-01T07:59:34.547,6.800,-0.122,0.213,-0.274
1635778774587,2021-11-01T07:59:34.587,6.840,-0.122,0.183,-0.244
1635778774627,2021-11-01T07:59:34.627,6.880,-0.030,0.274,-0.335
1635778774667,2021-11-01T07:59:34.667,6.920,-0.183,0.183,-0.335
1635778774707,2021-11-01T07:59:34.707,6.960,-0.335,0.335,-0.305
1635778774747,2021-11-01T07:59:34.747,7.000,-0.427,0.213,-0.335
1635778774787,2021-11-01T07:59:34.787,7.040,-0.305,0.122,-0.427
1635778774827,2021-11-01T07:59:34.827,7.080,-0.274,0.061,-0.366
1635778774867,2021-11-01T07:59:34.867,7.120,-0.274,0.366,-0.335
1635778774907,2021-11-01T07:59:34.907,7.160,-0.213,0.122,-0.366
1635778774947,2021-11-01T07:59:34.947,7.200,-0.183,0.244,-0.335
1635778774987,2021-11-01T07:59:34.987,7.240,-0.396,0.549,-0.396
1635778775027,2021-11-01T07:59:35.027,7.280,-0.335,0.335,-0.457
1635778775067,2021-11-01T07:59:35.067,7.320,-0.518,0.183,-0.396
1635778775107,2021-11-01T07:59:35.107,7.360,-0.213,0.183,-0.305
1635778775147,2021-11-01T07:59:35.147,7.400,-0.061,-0.030,-0.335
1635778775187,2021-11-01T07:59:35.187,7.440,-0.122,0.183,-0.366
1635778775227,2021-11-01T07:59:35.227,7.480,-0.274,0.244,-0.335
1635778775267,2021-11-01T07:59:35.267,7.520,-0.122,0.122,-0.305
1635778775307,2021-11-01T07:59:35.307,7.560,-0.030,0.091,-0.274
1635778775347,2021-11-01T07:59:35.347,7.600,-0.213,0.274,-0.366
1635778775387,2021-11-01T07:59:35.387,7.640,-0.183,0.183,-0.244
1635778775427,2021-11-01T07:59:35.427,7.680,-0.091,0.183,-0.274
1635778775467,2021-11-01T07:59:35.467,7.720,0.061,0.213,-0.366
1635778775507,2021-11-01T07:59:35.507,7.760,-0.335,0.335,-0.335
1635778775547,2021-11-01T07:59:35.547,7.800,-0.213,0.213,-0.335
1635778775587,2021-11-01T07:59:35.587,7.840,-0.244,0.061,-0.305
1635778775627,2021-11-01T07:59:35.627,7.880,-0.183,0.213,-0.335
1635778775667,2021-11-01T07:59:35.667,7.920,0.091,0.122,-0.305
1635778775707,2021-11-01T07:59:35.707,7.960,-0.091,0.213,-0.305
1635778775747,2021-11-01T07:59:35.747,8.000,0.091,0.305,-0.335
1635778775787,2021-11-01T07:59:35.787,8.040,0.122,0.091,-0.335
1635778775827,2021-11-01T07:59:35.827,8.080,0.091,0.030,-0.396
1635778775867,2021-11-01T07:59:35.867,8.120,0.000,0.091,-0.396
1635778775907,2021-11-01T07:59:35.907,8.160,-0.091,-0.061,-0.366
1635778775947,2021-11-01T07:59:35.947,8.200,-0.091,0.061,-0.427
1635778775987,2021-11-01T07:59:35.987,8.240,-0.244,0.061,-0.488
1635778776027,2021-11-01T07:59:36.027,8.280,-0.152,0.030,-0.488
1635778776067,2021-11-01T07:59:36.067,8.320,-0.183,0.122,-0.396
1635778776107,2021-11-01T07:59:36.107,8.360,-0.091,0.213,-0.366
1635778776147,2021-11-01T07:59:36.147,8.400,-0.091,0.305,-0.396
1635778776187,2021-11-01T07:59:36.187,8.440,-0.122,0.549,-0.335
1635778776227,2021-11-01T07:59:36.227,8.480,-0.030,0.457,-0.244
1635778776267,2021-11-01T07:59:36.267,8.520,-0.183,0.396,-0.335
1635778776307,2021-11-01T07:59:36.307,8.560,-0.061,0.518,-0.396
1635778776347,2021-11-01T07:59:36.347,8.600,-0.488,0.457,-0.366
1635778776387,2021-11-01T07:59:36.387,8.640,-0.427,0.152,-0.366
1635778776427,2021-11-01T07:59:36.427,8.680,-0.518,0.091,-0.457
1635778776467,2021-11-01T07:59:36.467,8.720,-0.518,0.488,-0.488
1635778776507,2021-11-01T07:59:36.507,8.760,-0.213,0.457,-0.335
1635778776547,2021-11-01T07:59:36.547,8.800,-0.305,0.366,-0.274
1635778776587,2021-11-01T07:59:36.587,8.840,-0.122,0.183,-0.335
1635778776627,2021-11-01T07:59:36.627,8.880,-0.213,0.091,-0.427
1635778776667,2021-11-01T07:59:36.667,8.920,-0.549,0.152,-0.427
1635778776707,2021-11-01T07:59:36.707,8.960,-0.244,-0.152,-0.427
1635778776747,2021-11-01T07:59:36.747,9.000,-0.122,0.030,-0.396
1635778776787,2021-11-01T07:59:36.787,9.040,-0.274,0.183,-0.305
1635778776827,2021-11-01T07:59:36.827,9.080,-0.732,0.274,-0.366
1635778776867,2021-11-01T07:59:36.867,9.120,-1.555,0.732,-0.549
1635778776907,2021-11-01T07:59:36.907,9.160,-1.067,0.427,-0.549
1635778776947,2021-11-01T07:59:36.947,9.200,-0.579,0.396,-0.488
1635778776987,2021-11-01T07:59:36.987,9.240,-0.579,0.427,-0.488
1635778777027,2021-11-01T07:59:37.027,9.280,-0.457,0.152,-0.366
1635778777067,2021-11-01T07:59:37.067,9.320,-0.183,0.244,-0.396
1635778777107,2021-11-01T07:59:37.107,9.360,-0.457,0.274,-0.335
1635778777147,2021-11-01T07:59:37.147,9.400,-0.488,0.183,-0.305
1635778777187,2021-11-01T07:59:37.187,9.440,-0.366,0.091,-0.366
1635778777227,2021-11-01T07:59:37.227,9.480,-0.244,0.183,-0.396
1635778777267,2021-11-01T07:59:37.267,9.520,-0.152,0.152,-0.427
1635778777307,2021-11-01T07:59:37.307,9.560,-0.213,0.030,-0.488
1635778777347,2021-11-01T07:59:37.347,9.600,0.000,-0.122,-0.427
1635778777387,2021-11-01T07:59:37.387,9.640,-0.701,0.183,-0.549
1635778777427,2021-11-01T07:59:37.427,9.680,-1.280,0.396,-0.488
1635778777467,2021-11-01T07:59:37.467,9.720,-0.732,0.335,-0.396
1635778777507,2021-11-01T07:59:37.507,9.760,-0.396,0.366,-0.244
1635778777547,2021-11-01T07:59:37.547,9.800,1.585,-0.061,-0.396
1635778777587,2021-11-01T07:59:37.587,9.840,3.506,-0.427,-1.067
1635778777627,2021-11-01T07:59:37.627,9.880,0.061,1.677,-1.067
1635778777667,2021-11-01T07:59:37.667,9.920,-0.335,0.915,-0.762
1635778777707,2021-11-01T07:59:37.707,9.960,-0.427,0.976,-0.579
1635778777747,2021-11-01T07:59:37.747,10.000,0.030,0.976,-0.518
1635778777787,2021-11-01T07:59:37.787,10.040,-0.549,1.220,-0.488
1635778777827,2021-11-01T07:59:37.827,10.080,-2.012,1.189,-0.366
1635778777867,2021-11-01T07:59:37.867,10.120,-0.305,0.488,-0.244
1635778777907,2021-11-01T07:59:37.907,10.160,-0.884,0.671,-0.305
1635778777947,2021-11-01T07:59:37.947,10.200,-1.555,0.518,-0.244
1635778777987,2021-11-01T07:59:37.987,10.240,0.549,-0.244,-0.305
1635778778027,2021-11-01T07:59:38.027,10.280,0.183,-0.183,-0.396
1635778778067,2021-11-01T07:59:38.067,10.320,-0.701,-0.030,-0.396
1635778778107,2021-11-01T07:59:38.107,10.360,0.122,-0.213,-0.457
1635778778147,2021-11-01T07:59:38.147,10.400,-0.640,-0.152,-0.579
1635778778187,2021-11-01T07:59:38.187,10.440,-1.921,0.488,-0.274
1635778778227,2021-11-01T07:59:38.227,10.480,-1.402,0.671,-0.274
1635778778267,2021-11-01T07:59:38.267,10.520,-0.915,0.610,-0.396
1635778778307,2021-11-01T07:59:38.307,10.560,-0.762,0.793,-0.213
1635778778347,2021-11-01T07:59:38.347,10.600,-0.305,0.457,-0.213
1635778778387,2021-11-01T07:59:38.387,10.640,-0.122,0.396,-0.274
1635778778427,2021-11-01T07:59:38.427,10.680,-0.610,0.549,-0.335
1635778778467,2021-11-01T07:59:38.467,10.720,-0.945,0.427,-0.366
1635778778507,2021-11-01T07:59:38.507,10.760,-0.030,0.183,-0.122
1635778778547,2021-11-01T07:59:38.547,10.800,-1.189,0.701,-0.213
1635778778587,2021-11-01T07:59:38.587,10.840,-1.524,0.884,0.000
1635778778627,2021-11-01T07:59:38.627,10.880,-0.549,0.457,0.305
1635778778667,2021-11-01T07:59:38.667,10.920,-0.701,1.280,-0.061
1635778778707,2021-11-01T07:59:38.707,10.960,0.213,3.506,0.183
1635778778747,2021-11-01T07:59:38.747,11.000,0.000,4.604,0.091
1635778778787,2021-11-01T07:59:38.787,11.040,1.037,2.866,0.030
1635778778827,2021-11-01T07:59:38.827,11.080,0.030,1.677,0.030
1635778778867,2021-11-01T07:59:38.867,11.120,-0.244,1.220,0.244
1635778778907,2021-11-01T07:59:38.907,11.160,1.372,0.152,0.640
1635778778947,2021-11-01T07:59:38.947,11.200,-0.640,0.396,-0.030
1635778778987,2021-11-01T07:59:38.987,11.240,-1.494,1.738,-0.152
1635778779027,2021-11-01T07:59:39.027,11.280,-0.640,1.189,-0.030
1635778779067,2021-11-01T07:59:39.067,11.320,-1.585,1.311,-0.762
1635778779107,2021-11-01T07:59:39.107,11.360,0.732,0.854,-0.122
1635778779147,2021-11-01T07:59:39.147,11.400,0.701,0.427,-0.335
1635778779187,2021-11-01T07:59:39.187,11.440,-0.244,0.854,-0.305
1635778779227,2021-11-01T07:59:39.227,11.480,-0.976,0.915,-0.183
1635778779267,2021-11-01T07:59:39.267,11.520,-0.640,0.640,-0.183
1635778779307,2021-11-01T07:59:39.307,11.560,-1.128,0.915,-0.396
1635778779347,2021-11-01T07:59:39.347,11.600,-2.073,1.311,-0.244
1635778779387,2021-11-01T07:59:39.387,11.640,-1.402,1.037,-0.183
1635778779427,2021-11-01T07:59:39.427,11.680,0.945,0.091,-0.457
1635778779467,2021-11-01T07:59:39.467,11.720,0.793,2.104,-0.549
1635778779507,2021-11-01T07:59:39.507,11.760,0.671,6.585,-0.335
1635778779547,2021-11-01T07:59:39.547,11.800,-0.976,8.933,-0.366
1635778779587,2021-11-01T07:59:39.587,11.840,-4.970,10.427,-1.311
1635778779627,2021-11-01T07:59:39.627,11.880,-6.189,9.451,-1.677
1635778779667,2021-11-01T07:59:39.667,11.920,-3.262,1.555,-1.829
1635778779707,2021-11-01T07:59:39.707,11.960,-3.415,0.884,-1.982
1635778779747,2021-11-01T07:59:39.747,12.000,-2.287,2.348,-1.159
1635778779787,2021-11-01T07:59:39.787,12.040,-1.067,3.018,-0.610
1635778779827,2021-11-01T07:59:39.827,12.080,0.000,3.567,0.183
1635778779867,2021-11-01T07:59:39.867,12.120,0.976,4.878,0.274
1635778779907,2021-11-01T07:59:39.907,12.160,1.738,5.671,-0.152
1635778779947,2021-11-01T07:59:39.947,12.200,2.835,5.396,0.122
1635778779987,2021-11-01T07:59:39.987,12.240,2.073,4.116,0.122
1635778780027,2021-11-01T07:59:40.027,12.280,1.433,3.049,-0.427
1635778780067,2021-11-01T07:59:40.067,12.320,1.555,1.494,0.793
1635778780107,2021-11-01T07:59:40.107,12.360,-0.213,0.884,1.159
1635778780147,2021-11-01T07:59:40.147,12.400,-0.030,-0.579,0.152
1635778780187,2021-11-01T07:59:40.187,12.440,-0.854,-0.640,0.244
1635778780227,2021-11-01T07:59:40.227,12.480,-0.457,-0.701,0.457
1635778780267,2021-11-01T07:59:40.267,12.520,0.183,-0.762,0.305
1635778780307,2021-11-01T07:59:40.307,12.560,0.396,-0.793,0.671
1635778780347,2021-11-01T07:59:40.347,12.600,0.518,-0.305,1.067
1635778780387,2021-11-01T07:59:40.387,12.640,0.549,-0.152,0.488
1635778780427,2021-11-01T07:59:40.427,12.680,0.732,-0.213,0.091
1635778780467,2021-11-01T07:59:40.467,12.720,1.189,-0.518,0.244
1635778780507,2021-11-01T07:59:40.507,12.760,0.732,-0.244,0.091
1635778780547,2021-11-01T07:59:40.547,12.800,0.152,0.030,-0.091
1635778780587,2021-11-01T07:59:40.587,12.840,-0.274,0.152,-0.244
1635778780627,2021-11-01T07:59:40.627,12.880,0.671,-0.091,0.061
1635778780667,2021-11-01T07:59:40.667,12.920,-0.183,-0.030,-0.183
1635778780707,2021-11-01T07:59:40.707,12.960,0.152,-0.244,-0.122
1635778780747,2021-11-01T07:59:40.747,13.000,0.518,-0.183,-0.061
1635778780787,2021-11-01T07:59:40.787,13.040,-0.061,-0.030,-0.366
1635778780827,2021-11-01T07:59:40.827,13.080,0.610,-0.457,-0.061
1635778780867,2021-11-01T07:59:40.867,13.120,-0.457,0.061,-0.335
1635778780907,2021-11-01T07:59:40.907,13.160,0.244,-0.030,-0.152
1635778780947,2021-11-01T07:59:40.947,13.200,1.585,-0.396,0.274
1635778780987,2021-11-01T07:59:40.987,13.240,2.500,-0.549,0.549
1635778781027,2021-11-01T07:59:41.027,13.280,0.823,-0.122,0.091
1635778781067,2021-11-01T07:59:41.067,13.320,0.396,0.030,-0.244
1635778781107,2021-11-01T07:59:41.107,13.360,0.793,-0.091,-0.152
1635778781147,2021-11-01T07:59:41.147,13.400,0.122,0.152,-0.213
1635778781187,2021-11-01T07:59:41.187,13.440,0.122,0.183,-0.274
1635778781227,2021-11-01T07:59:41.227,13.480,0.488,-0.030,-0.152
1635778781267,2021-11-01T07:59:41.267,13.520,0.213,0.244,-0.213
1635778781307,2021-11-01T07:59:41.307,13.560,0.884,-0.152,-0.152
1635778781347,2021-11-01T07:59:41.347,13.600,1.189,-0.305,0.030
1635778781387,2021-11-01T07:59:41.387,13.640,-0.640,0.213,-0.427
1635778781427,2021-11-01T07:59:41.427,13.680,-0.671,0.000,-0.366
1635778781467,2021-11-01T07:59:41.467,13.720,-0.945,0.183,-0.305
1635778781507,2021-11-01T07:59:41.507,13.760,-1.890,0.183,-0.213
1635778781547,2021-11-01T07:59:41.547,13.800,-0.915,-0.030,0.213
1635778781587,2021-11-01T07:59:41.587,13.840,1.220,-0.122,0.671
1635778781627,2021-11-01T07:59:41.627,13.880,4.390,-1.616,1.646
1635778781667,2021-11-01T07:59:41.667,13.920,6.341,-3.323,2.866
1635778781707,2021-11-01T07:59:41.707,13.960,3.841,-2.805,1.524
1635778781747,2021-11-01T07:59:41.747,14.000,-0.030,-0.823,0.213
1635778781787,2021-11-01T07:59:41.787,14.040,0.335,-1.159,0.396
1635778781827,2021-11-01T07:59:41.827,14.080,0.122,-1.220,0.000
1635778781867,2021-11-01T07:59:41.867,14.120,-1.220,-0.396,-0.213
1635778781907,2021-11-01T07:59:41.907,14.160,-1.921,-0.122,0.000
1635778781947,2021-11-01T07:59:41.947,14.200,-0.213,-0.640,-0.091
1635778781987,2021-11-01T07:59:41.987,14.240,0.366,-0.884,-0.274
