epoc (ms),timestamp (+0200),elapsed (s),pressure (Pa)
1636362118149,2021-11-08T11.01.58.149,0.000,100841.594
1636362118410,2021-11-08T11.01.58.410,0.262,100842.438
1636362118672,2021-11-08T11.01.58.672,0.524,100838.453
1636362118934,2021-11-08T11.01.58.934,0.785,100843.109
1636362119196,2021-11-08T11.01.59.196,1.047,100834.469
1636362119457,2021-11-08T11.01.59.457,1.309,100842.617
1636362119719,2021-11-08T11.01.59.719,1.571,100839.781
1636362119981,2021-11-08T11.01.59.981,1.832,100843.109
1636362120243,2021-11-08T11.02.00.243,2.094,100845.172
1636362120505,2021-11-08T11.02.00.505,2.356,100840.133
1636362120766,2021-11-08T11.02.00.766,2.618,100840.625
1636362121028,2021-11-08T11.02.01.028,2.880,100843.844
1636362121290,2021-11-08T11.02.01.290,3.141,100841.367
1636362121552,2021-11-08T11.02.01.552,3.403,100840.703
1636362121814,2021-11-08T11.02.01.814,3.665,100844.898
1636362122075,2021-11-08T11.02.02.075,3.927,100840.523
1636362122337,2021-11-08T11.02.02.337,4.188,100842.031
1636362122599,2021-11-08T11.02.02.599,4.450,100836.047
1636362122861,2021-11-08T11.02.02.861,4.712,100840.250
1636362123122,2021-11-08T11.02.03.122,4.974,100838.922
1636362123384,2021-11-08T11.02.03.384,5.236,100841.938
1636362123646,2021-11-08T11.02.03.646,5.497,100843.922
1636362123908,2021-11-08T11.02.03.908,5.759,100843.570
1636362124170,2021-11-08T11.02.04.170,6.021,100842.422
1636362124431,2021-11-08T11.02.04.431,6.283,100841.656
1636362124693,2021-11-08T11.02.04.693,6.545,100839.273
1636362124955,2021-11-08T11.02.04.955,6.806,100841.938
1636362125217,2021-11-08T11.02.05.217,7.068,100833.469
1636362125478,2021-11-08T11.02.05.478,7.330,100838.508
1636362125740,2021-11-08T11.02.05.740,7.592,100837.000
1636362126002,2021-11-08T11.02.06.002,7.853,100841.172
1636362126264,2021-11-08T11.02.06.264,8.115,100836.695
1636362126526,2021-11-08T11.02.06.526,8.377,100835.852
1636362126787,2021-11-08T11.02.06.787,8.639,100832.531
