epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635087009078,2021-10-24T17.50.09.078,0.000,-0.366,0.000,1.280
1635087009117,2021-10-24T17.50.09.117,0.039,-0.366,-1.250,-0.579
1635087009158,2021-10-24T17.50.09.158,0.080,-0.488,-0.762,0.427
1635087009198,2021-10-24T17.50.09.198,0.120,-0.549,-0.640,0.610
1635087009237,2021-10-24T17.50.09.237,0.159,-0.610,-0.732,0.518
1635087009278,2021-10-24T17.50.09.278,0.200,-0.732,-0.762,0.457
1635087009318,2021-10-24T17.50.09.318,0.240,-0.396,-0.671,0.427
1635087009359,2021-10-24T17.50.09.359,0.281,-0.274,-0.701,0.427
1635087009399,2021-10-24T17.50.09.399,0.321,-0.274,-0.671,0.457
1635087009440,2021-10-24T17.50.09.440,0.362,-0.457,-0.823,0.518
1635087009479,2021-10-24T17.50.09.479,0.401,-0.183,-0.854,0.549
1635087009520,2021-10-24T17.50.09.520,0.442,0.183,-0.762,0.518
1635087009560,2021-10-24T17.50.09.560,0.482,0.091,-0.762,0.579
1635087009599,2021-10-24T17.50.09.599,0.521,-0.305,-0.732,0.518
1635087009640,2021-10-24T17.50.09.640,0.562,-0.396,-0.671,0.457
1635087009680,2021-10-24T17.50.09.680,0.602,-0.427,-0.762,0.488
1635087009721,2021-10-24T17.50.09.721,0.643,-0.701,-0.732,0.457
1635087009760,2021-10-24T17.50.09.760,0.682,-0.640,-0.671,0.518
1635087009801,2021-10-24T17.50.09.801,0.723,-0.457,-0.793,0.457
1635087009841,2021-10-24T17.50.09.841,0.763,-0.427,-0.762,0.488
1635087009882,2021-10-24T17.50.09.882,0.804,-0.549,-0.732,0.457
1635087009922,2021-10-24T17.50.09.922,0.844,-0.518,-0.762,0.457
1635087009961,2021-10-24T17.50.09.961,0.883,-0.488,-0.671,0.488
1635087010002,2021-10-24T17.50.10.002,0.924,-0.610,-0.671,0.457
1635087010042,2021-10-24T17.50.10.042,0.964,-0.488,-0.732,0.488
1635087010083,2021-10-24T17.50.10.083,1.005,-0.488,-0.732,0.488
1635087010122,2021-10-24T17.50.10.122,1.044,-0.488,-0.701,0.518
1635087010163,2021-10-24T17.50.10.163,1.085,-0.640,-0.732,0.488
1635087010203,2021-10-24T17.50.10.203,1.125,-0.518,-0.762,0.488
1635087010244,2021-10-24T17.50.10.244,1.166,-0.518,-0.732,0.457
1635087010283,2021-10-24T17.50.10.283,1.205,-0.427,-0.671,0.457
1635087010324,2021-10-24T17.50.10.324,1.246,-0.396,-0.671,0.488
1635087010364,2021-10-24T17.50.10.364,1.286,-0.305,-0.732,0.488
1635087010403,2021-10-24T17.50.10.403,1.325,-0.274,-0.640,0.518
1635087010444,2021-10-24T17.50.10.444,1.366,-0.427,-0.762,0.457
1635087010484,2021-10-24T17.50.10.484,1.406,-0.457,-0.732,0.457
1635087010525,2021-10-24T17.50.10.525,1.447,-0.549,-0.701,0.488
1635087010565,2021-10-24T17.50.10.565,1.487,-0.579,-0.701,0.457
1635087010606,2021-10-24T17.50.10.606,1.528,-0.396,-0.762,0.488
1635087010645,2021-10-24T17.50.10.645,1.567,-0.518,-0.671,0.457
1635087010686,2021-10-24T17.50.10.686,1.608,-0.549,-0.671,0.488
1635087010726,2021-10-24T17.50.10.726,1.648,-0.518,-0.732,0.488
1635087010765,2021-10-24T17.50.10.765,1.687,-0.518,-0.701,0.457
1635087010806,2021-10-24T17.50.10.806,1.728,-0.518,-0.640,0.488
1635087010846,2021-10-24T17.50.10.846,1.768,-0.488,-0.671,0.457
1635087010887,2021-10-24T17.50.10.887,1.809,-0.457,-0.732,0.427
1635087010926,2021-10-24T17.50.10.926,1.848,-0.305,-0.701,0.457
1635087010967,2021-10-24T17.50.10.967,1.889,-0.579,-0.701,0.488
1635087011007,2021-10-24T17.50.11.007,1.929,-0.488,-0.732,0.488
1635087011048,2021-10-24T17.50.11.048,1.970,-0.488,-0.823,0.457
1635087011088,2021-10-24T17.50.11.088,2.010,-0.488,-0.701,0.488
1635087011127,2021-10-24T17.50.11.127,2.049,-0.366,-0.701,0.457
1635087011168,2021-10-24T17.50.11.168,2.090,-0.427,-0.732,0.457
1635087011208,2021-10-24T17.50.11.208,2.130,-0.335,-0.671,0.457
1635087011249,2021-10-24T17.50.11.249,2.171,-0.457,-0.701,0.488
1635087011288,2021-10-24T17.50.11.288,2.210,-0.457,-0.732,0.488
1635087011329,2021-10-24T17.50.11.329,2.251,-0.518,-0.732,0.457
1635087011369,2021-10-24T17.50.11.369,2.291,-0.640,-0.701,0.488
1635087011410,2021-10-24T17.50.11.410,2.332,-0.427,-0.701,0.488
1635087011449,2021-10-24T17.50.11.449,2.371,-0.366,-0.732,0.488
1635087011489,2021-10-24T17.50.11.489,2.411,-0.396,-0.671,0.518
1635087011530,2021-10-24T17.50.11.530,2.452,-0.335,-0.701,0.488
1635087011569,2021-10-24T17.50.11.569,2.491,-0.335,-0.732,0.457
1635087011610,2021-10-24T17.50.11.610,2.532,-0.396,-0.701,0.488
1635087011650,2021-10-24T17.50.11.650,2.572,-0.427,-0.671,0.488
1635087011691,2021-10-24T17.50.11.691,2.613,-0.518,-0.732,0.488
1635087011731,2021-10-24T17.50.11.731,2.653,-0.549,-0.732,0.488
1635087011772,2021-10-24T17.50.11.772,2.694,-0.518,-0.671,0.457
1635087011811,2021-10-24T17.50.11.811,2.733,-0.518,-0.671,0.518
1635087011852,2021-10-24T17.50.11.852,2.774,-0.610,-0.732,0.518
1635087011892,2021-10-24T17.50.11.892,2.814,-0.610,-0.701,0.488
1635087011931,2021-10-24T17.50.11.931,2.853,-0.640,-0.671,0.427
1635087011972,2021-10-24T17.50.11.972,2.894,-0.457,-0.762,0.457
1635087012012,2021-10-24T17.50.12.012,2.934,-0.335,-0.732,0.488
1635087012053,2021-10-24T17.50.12.053,2.975,-0.427,-0.671,0.518
1635087012092,2021-10-24T17.50.12.092,3.014,-0.427,-0.701,0.488
1635087012133,2021-10-24T17.50.12.133,3.055,-0.427,-0.732,0.488
1635087012173,2021-10-24T17.50.12.173,3.095,-0.579,-0.701,0.488
1635087012213,2021-10-24T17.50.12.213,3.135,-0.671,-0.701,0.427
1635087012254,2021-10-24T17.50.12.254,3.176,-0.457,-0.671,0.488
1635087012293,2021-10-24T17.50.12.293,3.215,-0.579,-0.732,0.427
1635087012334,2021-10-24T17.50.12.334,3.256,-0.427,-0.762,0.488
1635087012374,2021-10-24T17.50.12.374,3.296,-0.366,-0.732,0.488
1635087012415,2021-10-24T17.50.12.415,3.337,-0.305,-0.793,0.488
1635087012454,2021-10-24T17.50.12.454,3.376,-0.518,-0.732,0.457
1635087012495,2021-10-24T17.50.12.495,3.417,-0.549,-0.701,0.457
1635087012535,2021-10-24T17.50.12.535,3.457,-0.396,-0.701,0.457
1635087012574,2021-10-24T17.50.12.574,3.496,-0.427,-0.762,0.457
1635087012615,2021-10-24T17.50.12.615,3.537,-0.518,-0.671,0.518
1635087012655,2021-10-24T17.50.12.655,3.577,-0.549,-0.701,0.488
1635087012696,2021-10-24T17.50.12.696,3.618,-0.488,-0.701,0.518
1635087012735,2021-10-24T17.50.12.735,3.657,-0.427,-0.732,0.427
1635087012777,2021-10-24T17.50.12.777,3.699,-0.213,-0.732,0.488
1635087012816,2021-10-24T17.50.12.816,3.738,0.000,-0.732,0.488
1635087012857,2021-10-24T17.50.12.857,3.779,0.274,-0.732,0.488
1635087012897,2021-10-24T17.50.12.897,3.819,0.152,-0.732,0.518
1635087012936,2021-10-24T17.50.12.936,3.858,0.061,-0.732,0.579
1635087012977,2021-10-24T17.50.12.977,3.899,-0.701,-0.823,0.579
