epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636392638614,2021-11-08T19.30.38.614,0.000,-0.122,-0.793,0.030
1636392638652,2021-11-08T19.30.38.652,0.038,-0.579,-0.244,-0.335
1636392638691,2021-11-08T19.30.38.691,0.077,-0.061,-0.335,0.091
1636392638731,2021-11-08T19.30.38.731,0.117,0.000,-0.457,0.152
1636392638770,2021-11-08T19.30.38.770,0.156,-0.091,-0.366,0.091
1636392638810,2021-11-08T19.30.38.810,0.196,-0.122,-0.427,0.091
1636392638849,2021-11-08T19.30.38.849,0.235,-0.091,-0.518,0.091
1636392638889,2021-11-08T19.30.38.889,0.275,-0.030,-0.274,0.122
1636392638927,2021-11-08T19.30.38.927,0.313,-0.061,-0.549,0.152
1636392638967,2021-11-08T19.30.38.967,0.353,-0.030,-0.274,0.091
1636392639006,2021-11-08T19.30.39.006,0.392,-0.061,-0.457,0.122
1636392639046,2021-11-08T19.30.39.046,0.432,-0.091,-0.396,0.152
1636392639085,2021-11-08T19.30.39.085,0.471,-0.061,-0.427,0.122
1636392639125,2021-11-08T19.30.39.125,0.511,-0.061,-0.396,0.122
1636392639164,2021-11-08T19.30.39.164,0.550,-0.030,-0.396,0.122
1636392639202,2021-11-08T19.30.39.202,0.588,0.000,-0.366,0.152
1636392639242,2021-11-08T19.30.39.242,0.628,-0.030,-0.518,0.122
1636392639282,2021-11-08T19.30.39.282,0.668,-0.030,-0.335,0.122
1636392639321,2021-11-08T19.30.39.321,0.707,-0.030,-0.457,0.061
1636392639361,2021-11-08T19.30.39.361,0.747,-0.091,-0.396,0.122
1636392639400,2021-11-08T19.30.39.400,0.786,-0.030,-0.396,0.091
1636392639440,2021-11-08T19.30.39.440,0.826,-0.030,-0.396,0.122
1636392639479,2021-11-08T19.30.39.479,0.865,-0.030,-0.366,0.091
1636392639517,2021-11-08T19.30.39.517,0.903,-0.061,-0.457,0.122
1636392639557,2021-11-08T19.30.39.557,0.943,-0.030,-0.396,0.122
1636392639596,2021-11-08T19.30.39.596,0.982,0.030,-0.427,0.122
1636392639636,2021-11-08T19.30.39.636,1.022,-0.061,-0.366,0.122
1636392639676,2021-11-08T19.30.39.676,1.062,-0.061,-0.427,0.122
1636392639715,2021-11-08T19.30.39.715,1.101,-0.061,-0.366,0.091
1636392639755,2021-11-08T19.30.39.755,1.141,-0.061,-0.396,0.122
1636392639793,2021-11-08T19.30.39.793,1.179,-0.030,-0.427,0.122
1636392639832,2021-11-08T19.30.39.832,1.218,-0.030,-0.396,0.091
1636392639872,2021-11-08T19.30.39.872,1.258,-0.061,-0.366,0.061
1636392639911,2021-11-08T19.30.39.911,1.297,-0.122,-0.457,0.091
1636392639951,2021-11-08T19.30.39.951,1.337,-0.061,-0.396,0.122
1636392639990,2021-11-08T19.30.39.990,1.376,-0.061,-0.427,0.122
