epoc (ms),timestamp (+0200),elapsed (s),pressure (Pa)
1636567810612,2021-11-10T20.10.10.612,0.000,101006.164
1636567810877,2021-11-10T20.10.10.877,0.265,101006.164
1636567811141,2021-11-10T20.10.11.141,0.529,101000.859
1636567811406,2021-11-10T20.10.11.406,0.794,101004.008
1636567811671,2021-11-10T20.10.11.671,1.059,101004.500
1636567811935,2021-11-10T20.10.11.935,1.323,101006.984
1636567812200,2021-11-10T20.10.12.200,1.588,101002.680
1636567812465,2021-11-10T20.10.12.465,1.853,101004.836
1636567812729,2021-11-10T20.10.12.729,2.117,101003.344
1636567812994,2021-11-10T20.10.12.994,2.382,101003.016
1636567813259,2021-11-10T20.10.13.259,2.647,101006.328
1636567813523,2021-11-10T20.10.13.523,2.911,101005.500
1636567813788,2021-11-10T20.10.13.788,3.176,101000.859
1636567814052,2021-11-10T20.10.14.052,3.440,101001.016
1636567814317,2021-11-10T20.10.14.317,3.705,101003.672
1636567814582,2021-11-10T20.10.14.582,3.970,101003.672
1636567814846,2021-11-10T20.10.14.846,4.234,101001.852
1636567815111,2021-11-10T20.10.15.111,4.499,101003.172
1636567815376,2021-11-10T20.10.15.376,4.764,101002.344
1636567815640,2021-11-10T20.10.15.640,5.028,101003.672
1636567815905,2021-11-10T20.10.15.905,5.293,101005.664
1636567816168,2021-11-10T20.10.16.168,5.556,100999.531
1636567816433,2021-11-10T20.10.16.433,5.821,101001.688
1636567816699,2021-11-10T20.10.16.699,6.087,101002.844
1636567816962,2021-11-10T20.10.16.962,6.350,101004.672
1636567817227,2021-11-10T20.10.17.227,6.615,101002.344
1636567817493,2021-11-10T20.10.17.493,6.881,101005.664
1636567817756,2021-11-10T20.10.17.756,7.144,101003.344
1636567818021,2021-11-10T20.10.18.021,7.409,101004.828
1636567818285,2021-11-10T20.10.18.285,7.673,101004.828
1636567818550,2021-11-10T20.10.18.550,7.938,101006.828
1636567818815,2021-11-10T20.10.18.815,8.203,101006.656
1636567819079,2021-11-10T20.10.19.079,8.467,101004.008
1636567819344,2021-11-10T20.10.19.344,8.732,101002.016
1636567819609,2021-11-10T20.10.19.609,8.997,101004.336
1636567819873,2021-11-10T20.10.19.873,9.261,101004.008
1636567820138,2021-11-10T20.10.20.138,9.526,101004.172
1636567820402,2021-11-10T20.10.20.402,9.790,100999.188
1636567820667,2021-11-10T20.10.20.667,10.055,101003.172
1636567820932,2021-11-10T20.10.20.932,10.320,101004.008
1636567821196,2021-11-10T20.10.21.196,10.584,101000.688
1636567821461,2021-11-10T20.10.21.461,10.849,101002.680
1636567821726,2021-11-10T20.10.21.726,11.114,101001.188
1636567821990,2021-11-10T20.10.21.990,11.378,101002.680
1636567822255,2021-11-10T20.10.22.255,11.643,101000.688
1636567822518,2021-11-10T20.10.22.518,11.906,101001.516
1636567822784,2021-11-10T20.10.22.784,12.172,101000.188
1636567823049,2021-11-10T20.10.23.049,12.437,101002.016
1636567823312,2021-11-10T20.10.23.312,12.700,101002.680
1636567823577,2021-11-10T20.10.23.577,12.965,100997.375
1636567823843,2021-11-10T20.10.23.843,13.231,100999.531
1636567824106,2021-11-10T20.10.24.106,13.494,100998.859
1636567824371,2021-11-10T20.10.24.371,13.759,101005.328
1636567824635,2021-11-10T20.10.24.635,14.023,100999.531
1636567824900,2021-11-10T20.10.24.900,14.288,101004.500
1636567825165,2021-11-10T20.10.25.165,14.553,101001.352
1636567825429,2021-11-10T20.10.25.429,14.817,101003.344
1636567825694,2021-11-10T20.10.25.694,15.082,100996.875
1636567825959,2021-11-10T20.10.25.959,15.347,100999.859
1636567826223,2021-11-10T20.10.26.223,15.611,101003.172
1636567826488,2021-11-10T20.10.26.488,15.876,100997.375
1636567826752,2021-11-10T20.10.26.752,16.140,100998.859
1636567827017,2021-11-10T20.10.27.017,16.405,101003.672
1636567827282,2021-11-10T20.10.27.282,16.670,101002.016
1636567827546,2021-11-10T20.10.27.546,16.934,101000.859
1636567827811,2021-11-10T20.10.27.811,17.199,101001.352
1636567828076,2021-11-10T20.10.28.076,17.464,101004.008
1636567828340,2021-11-10T20.10.28.340,17.728,101003.172
1636567828605,2021-11-10T20.10.28.605,17.993,100996.875
1636567828870,2021-11-10T20.10.28.870,18.258,101000.023
