epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636646649678,2021-11-11T18.04.09.678,0.000,-0.084,-0.160,0.991
1636646649718,2021-11-11T18.04.09.718,0.040,-0.086,-0.163,1.000
1636646649759,2021-11-11T18.04.09.759,0.081,-0.088,-0.154,0.998
1636646649800,2021-11-11T18.04.09.800,0.122,-0.084,-0.157,0.998
1636646649841,2021-11-11T18.04.09.841,0.163,-0.087,-0.163,0.997
1636646649880,2021-11-11T18.04.09.880,0.202,-0.088,-0.159,0.999
1636646649921,2021-11-11T18.04.09.921,0.243,-0.086,-0.159,0.999
1636646649962,2021-11-11T18.04.09.962,0.284,-0.086,-0.160,0.996
1636646650002,2021-11-11T18.04.10.002,0.324,-0.086,-0.158,0.999
1636646650043,2021-11-11T18.04.10.043,0.365,-0.088,-0.160,0.997
1636646650084,2021-11-11T18.04.10.084,0.406,-0.086,-0.159,0.998
1636646650123,2021-11-11T18.04.10.123,0.445,-0.087,-0.158,0.997
1636646650164,2021-11-11T18.04.10.164,0.486,-0.086,-0.155,0.999
1636646650205,2021-11-11T18.04.10.205,0.527,-0.087,-0.159,0.997
1636646650245,2021-11-11T18.04.10.245,0.567,-0.086,-0.160,0.998
1636646650286,2021-11-11T18.04.10.286,0.608,-0.086,-0.155,0.998
1636646650327,2021-11-11T18.04.10.327,0.649,-0.087,-0.156,0.999
1636646650368,2021-11-11T18.04.10.368,0.690,-0.086,-0.157,0.998
1636646650407,2021-11-11T18.04.10.407,0.729,-0.086,-0.156,0.997
1636646650448,2021-11-11T18.04.10.448,0.770,-0.087,-0.160,0.999
1636646650489,2021-11-11T18.04.10.489,0.811,-0.086,-0.154,0.999
1636646650529,2021-11-11T18.04.10.529,0.851,-0.086,-0.159,1.000
1636646650570,2021-11-11T18.04.10.570,0.892,-0.087,-0.156,0.998
1636646650611,2021-11-11T18.04.10.611,0.933,-0.086,-0.156,0.999
1636646650651,2021-11-11T18.04.10.651,0.973,-0.087,-0.156,0.998
1636646650692,2021-11-11T18.04.10.692,1.014,-0.086,-0.156,1.000
1636646650733,2021-11-11T18.04.10.733,1.055,-0.087,-0.154,0.997
1636646650772,2021-11-11T18.04.10.772,1.094,-0.086,-0.161,1.000
1636646650813,2021-11-11T18.04.10.813,1.135,-0.087,-0.156,0.999
1636646650854,2021-11-11T18.04.10.854,1.176,-0.086,-0.154,0.999
1636646650895,2021-11-11T18.04.10.895,1.217,-0.087,-0.157,0.999
1636646650935,2021-11-11T18.04.10.935,1.257,-0.087,-0.158,0.999
1636646650976,2021-11-11T18.04.10.976,1.298,-0.085,-0.154,0.998
1636646651017,2021-11-11T18.04.11.017,1.339,-0.088,-0.157,0.999
1636646651056,2021-11-11T18.04.11.056,1.378,-0.085,-0.156,1.000
1636646651097,2021-11-11T18.04.11.097,1.419,-0.087,-0.157,1.000
1636646651138,2021-11-11T18.04.11.138,1.460,-0.087,-0.159,0.999
1636646651178,2021-11-11T18.04.11.178,1.500,-0.084,-0.156,0.999
1636646651219,2021-11-11T18.04.11.219,1.541,-0.086,-0.155,0.999
1636646651260,2021-11-11T18.04.11.260,1.582,-0.086,-0.156,0.998
1636646651300,2021-11-11T18.04.11.300,1.622,-0.086,-0.157,0.999
1636646651341,2021-11-11T18.04.11.341,1.663,-0.085,-0.155,0.999
1636646651382,2021-11-11T18.04.11.382,1.704,-0.086,-0.157,0.999
1636646651423,2021-11-11T18.04.11.423,1.745,-0.087,-0.160,0.999
1636646651462,2021-11-11T18.04.11.462,1.784,-0.086,-0.154,0.998
1636646651503,2021-11-11T18.04.11.503,1.825,-0.086,-0.153,0.999
1636646651544,2021-11-11T18.04.11.544,1.866,-0.086,-0.160,1.000
1636646651584,2021-11-11T18.04.11.584,1.906,-0.085,-0.156,0.999
1636646651625,2021-11-11T18.04.11.625,1.947,-0.087,-0.156,0.997
1636646651666,2021-11-11T18.04.11.666,1.988,-0.087,-0.160,0.999
1636646651705,2021-11-11T18.04.11.705,2.027,-0.086,-0.154,0.998
1636646651746,2021-11-11T18.04.11.746,2.068,-0.085,-0.157,1.000
1636646651787,2021-11-11T18.04.11.787,2.109,-0.088,-0.159,0.998
1636646651827,2021-11-11T18.04.11.827,2.149,-0.085,-0.155,0.999
1636646651868,2021-11-11T18.04.11.868,2.190,-0.088,-0.157,1.000
1636646651909,2021-11-11T18.04.11.909,2.231,-0.087,-0.161,0.999
1636646651950,2021-11-11T18.04.11.950,2.272,-0.085,-0.153,0.998
1636646651989,2021-11-11T18.04.11.989,2.311,-0.088,-0.157,0.998
1636646652030,2021-11-11T18.04.12.030,2.352,-0.085,-0.159,0.999
1636646652072,2021-11-11T18.04.12.072,2.394,-0.088,-0.156,0.998
1636646652111,2021-11-11T18.04.12.111,2.433,-0.087,-0.158,1.000
1636646652152,2021-11-11T18.04.12.152,2.474,-0.086,-0.158,0.999
1636646652193,2021-11-11T18.04.12.193,2.515,-0.088,-0.157,0.999
1636646652233,2021-11-11T18.04.12.233,2.555,-0.088,-0.156,1.000
1636646652274,2021-11-11T18.04.12.274,2.596,-0.085,-0.158,0.998
1636646652315,2021-11-11T18.04.12.315,2.637,-0.086,-0.156,0.999
