epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636642296583,2021-11-11T16.51.36.583,0.000,-0.457,-0.152,0.274
1636642296623,2021-11-11T16.51.36.623,0.040,-0.305,-0.396,0.122
1636642296662,2021-11-11T16.51.36.662,0.079,-0.030,-0.488,0.030
1636642296702,2021-11-11T16.51.36.702,0.119,-0.061,-0.396,0.122
1636642296741,2021-11-11T16.51.36.741,0.158,-0.061,-0.427,0.091
1636642296781,2021-11-11T16.51.36.781,0.198,-0.030,-0.396,0.122
1636642296820,2021-11-11T16.51.36.820,0.237,-0.061,-0.396,0.122
1636642296858,2021-11-11T16.51.36.858,0.275,-0.122,-0.427,0.183
1636642296898,2021-11-11T16.51.36.898,0.315,-0.061,-0.427,0.152
1636642296937,2021-11-11T16.51.36.937,0.354,-0.030,-0.396,0.122
1636642296977,2021-11-11T16.51.36.977,0.394,-0.091,-0.457,0.091
1636642297017,2021-11-11T16.51.37.017,0.434,-0.091,-0.396,0.061
1636642297056,2021-11-11T16.51.37.056,0.473,-0.030,-0.427,0.091
1636642297096,2021-11-11T16.51.37.096,0.513,-0.061,-0.427,0.091
1636642297135,2021-11-11T16.51.37.135,0.552,-0.152,-0.427,0.122
1636642297173,2021-11-11T16.51.37.173,0.590,-0.061,-0.457,0.122
1636642297213,2021-11-11T16.51.37.213,0.630,-0.061,-0.396,0.122
1636642297252,2021-11-11T16.51.37.252,0.669,-0.091,-0.427,0.091
1636642297292,2021-11-11T16.51.37.292,0.709,0.030,-0.457,0.122
1636642297332,2021-11-11T16.51.37.332,0.749,-0.061,-0.427,0.091
1636642297371,2021-11-11T16.51.37.371,0.788,-0.030,-0.366,0.122
1636642297411,2021-11-11T16.51.37.411,0.828,-0.030,-0.396,0.122
1636642297449,2021-11-11T16.51.37.449,0.866,-0.091,-0.366,0.122
1636642297488,2021-11-11T16.51.37.488,0.905,-0.030,-0.427,0.152
1636642297528,2021-11-11T16.51.37.528,0.945,-0.061,-0.396,0.122
1636642297567,2021-11-11T16.51.37.567,0.984,-0.030,-0.396,0.122
1636642297607,2021-11-11T16.51.37.607,1.024,-0.061,-0.396,0.122
1636642297646,2021-11-11T16.51.37.646,1.063,-0.061,-0.427,0.091
1636642297686,2021-11-11T16.51.37.686,1.103,-0.061,-0.366,0.122
1636642297726,2021-11-11T16.51.37.726,1.143,-0.030,-0.427,0.091
1636642297764,2021-11-11T16.51.37.764,1.181,-0.030,-0.366,0.030
1636642297803,2021-11-11T16.51.37.803,1.220,-0.030,-0.427,0.122
1636642297843,2021-11-11T16.51.37.843,1.260,-0.091,-0.427,0.091
1636642297882,2021-11-11T16.51.37.882,1.299,-0.091,-0.427,0.061
1636642297922,2021-11-11T16.51.37.922,1.339,-0.061,-0.518,0.061
1636642297961,2021-11-11T16.51.37.961,1.378,-0.091,-0.366,0.091
