epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636616434502,2021-11-11T09.40.34.502,0.000,-1.982,0.427,0.579
1636616434542,2021-11-11T09.40.34.542,0.040,-1.860,0.396,0.518
1636616434582,2021-11-11T09.40.34.582,0.080,-0.457,0.213,0.335
1636616434622,2021-11-11T09.40.34.622,0.120,-0.610,0.457,0.396
1636616434662,2021-11-11T09.40.34.662,0.160,-0.549,-0.091,0.457
1636616434702,2021-11-11T09.40.34.702,0.200,-0.518,-0.244,0.396
1636616434742,2021-11-11T09.40.34.742,0.240,-0.488,0.061,0.427
1636616434782,2021-11-11T09.40.34.782,0.280,0.610,-0.152,0.274
1636616434822,2021-11-11T09.40.34.822,0.320,0.549,-0.396,0.152
1636616434862,2021-11-11T09.40.34.862,0.360,-0.030,-0.366,0.213
1636616434902,2021-11-11T09.40.34.902,0.400,-0.427,-0.213,0.183
1636616434942,2021-11-11T09.40.34.942,0.440,-0.427,-0.274,0.000
1636616434982,2021-11-11T09.40.34.982,0.480,0.091,-0.701,-0.183
1636616435022,2021-11-11T09.40.35.022,0.520,0.061,-0.793,0.152
1636616435062,2021-11-11T09.40.35.062,0.560,-0.366,-0.244,0.427
1636616435102,2021-11-11T09.40.35.102,0.600,-0.884,-0.061,0.335
1636616435142,2021-11-11T09.40.35.142,0.640,-0.884,-0.305,0.274
1636616435182,2021-11-11T09.40.35.182,0.680,-0.549,-0.213,0.366
1636616435222,2021-11-11T09.40.35.222,0.720,-0.152,-0.091,0.457
1636616435262,2021-11-11T09.40.35.262,0.760,-0.518,-0.152,0.396
1636616435302,2021-11-11T09.40.35.302,0.800,-0.671,-0.152,0.335
1636616435342,2021-11-11T09.40.35.342,0.840,-0.732,-0.061,0.457
1636616435382,2021-11-11T09.40.35.382,0.880,-0.701,-0.030,0.518
1636616435422,2021-11-11T09.40.35.422,0.920,-0.549,-0.061,0.396
1636616435462,2021-11-11T09.40.35.462,0.960,-0.305,-0.152,0.274
1636616435502,2021-11-11T09.40.35.502,1.000,-0.579,-0.091,0.366
1636616435542,2021-11-11T09.40.35.542,1.040,-0.549,-0.030,0.366
1636616435582,2021-11-11T09.40.35.582,1.080,-0.122,-0.091,0.183
1636616435622,2021-11-11T09.40.35.622,1.120,0.213,0.000,-0.061
1636616435662,2021-11-11T09.40.35.662,1.160,-0.152,-0.213,0.122
1636616435702,2021-11-11T09.40.35.702,1.200,-0.274,0.061,0.122
1636616435742,2021-11-11T09.40.35.742,1.240,-0.122,0.122,0.122
1636616435782,2021-11-11T09.40.35.782,1.280,-0.335,0.000,0.274
1636616435822,2021-11-11T09.40.35.822,1.320,-0.518,0.122,0.427
1636616435862,2021-11-11T09.40.35.862,1.360,-0.366,0.000,0.457
1636616435902,2021-11-11T09.40.35.902,1.400,-0.305,-0.030,0.396
1636616435942,2021-11-11T09.40.35.942,1.440,-0.671,0.213,0.396
1636616435982,2021-11-11T09.40.35.982,1.480,-0.701,0.244,0.244
1636616436022,2021-11-11T09.40.36.022,1.520,-0.061,0.305,0.213
1636616436062,2021-11-11T09.40.36.062,1.560,-0.061,-0.061,0.488
1636616436102,2021-11-11T09.40.36.102,1.600,0.335,-0.152,0.335
1636616436142,2021-11-11T09.40.36.142,1.640,0.122,-0.152,0.244
1636616436182,2021-11-11T09.40.36.182,1.680,-0.396,-0.061,0.091
1636616436222,2021-11-11T09.40.36.222,1.720,-0.518,0.000,-0.244
1636616436262,2021-11-11T09.40.36.262,1.760,-1.646,0.854,-0.488
1636616436302,2021-11-11T09.40.36.302,1.800,-0.488,1.189,0.183
1636616436342,2021-11-11T09.40.36.342,1.840,0.976,1.189,0.488
1636616436382,2021-11-11T09.40.36.382,1.880,1.890,0.915,0.488
1636616436422,2021-11-11T09.40.36.422,1.920,1.433,1.646,0.488
1636616436462,2021-11-11T09.40.36.462,1.960,1.921,2.500,0.427
1636616436502,2021-11-11T09.40.36.502,2.000,0.579,3.079,-0.518
1636616436542,2021-11-11T09.40.36.542,2.040,-1.799,2.409,-1.463
1636616436582,2021-11-11T09.40.36.582,2.080,0.030,0.884,-2.165
1636616436622,2021-11-11T09.40.36.622,2.120,1.098,2.104,-2.439
1636616436662,2021-11-11T09.40.36.662,2.160,0.152,2.378,-2.317
1636616436702,2021-11-11T09.40.36.702,2.200,0.793,3.415,-2.256
1636616436742,2021-11-11T09.40.36.742,2.240,0.244,3.171,-1.768
1636616436782,2021-11-11T09.40.36.782,2.280,2.195,0.732,-0.335
1636616436822,2021-11-11T09.40.36.822,2.320,1.829,2.774,-4.329
1636616436862,2021-11-11T09.40.36.862,2.360,0.549,2.866,-6.006
1636616436902,2021-11-11T09.40.36.902,2.400,1.006,1.616,-3.872
1636616436942,2021-11-11T09.40.36.942,2.440,1.098,1.280,-2.073
1636616436982,2021-11-11T09.40.36.982,2.480,-1.067,1.799,-0.579
1636616437022,2021-11-11T09.40.37.022,2.520,0.244,-1.738,1.006
1636616437062,2021-11-11T09.40.37.062,2.560,3.659,-3.872,2.043
1636616437102,2021-11-11T09.40.37.102,2.600,-0.610,-0.671,-0.671
1636616437142,2021-11-11T09.40.37.142,2.640,0.061,-1.524,0.366
1636616437182,2021-11-11T09.40.37.182,2.680,0.579,-0.701,0.701
1636616437222,2021-11-11T09.40.37.222,2.720,0.396,-0.671,0.640
1636616437262,2021-11-11T09.40.37.262,2.760,0.152,0.366,0.427
1636616437302,2021-11-11T09.40.37.302,2.800,0.579,0.335,0.518
1636616437342,2021-11-11T09.40.37.342,2.840,-0.030,0.305,0.366
1636616437382,2021-11-11T09.40.37.382,2.880,0.854,-0.884,0.335
1636616437422,2021-11-11T09.40.37.422,2.920,1.220,-0.244,0.549
1636616437462,2021-11-11T09.40.37.462,2.960,0.610,-0.244,0.335
1636616437502,2021-11-11T09.40.37.502,3.000,1.463,-0.366,0.213
1636616437542,2021-11-11T09.40.37.542,3.040,0.915,-0.549,-0.030
1636616437582,2021-11-11T09.40.37.582,3.080,-0.244,-0.030,-0.396
1636616437622,2021-11-11T09.40.37.622,3.120,-0.701,-0.305,0.305
1636616437662,2021-11-11T09.40.37.662,3.160,-0.427,-0.061,0.457
1636616437702,2021-11-11T09.40.37.702,3.200,0.183,-0.671,0.396
1636616437742,2021-11-11T09.40.37.742,3.240,-0.030,-0.854,0.244
1636616437782,2021-11-11T09.40.37.782,3.280,0.244,-0.244,0.366
1636616437822,2021-11-11T09.40.37.822,3.320,-0.457,-0.549,0.152
1636616437862,2021-11-11T09.40.37.862,3.360,-0.640,-0.579,0.091
1636616437902,2021-11-11T09.40.37.902,3.400,-0.061,-0.640,0.366
1636616437942,2021-11-11T09.40.37.942,3.440,0.823,-0.732,0.793
1636616437982,2021-11-11T09.40.37.982,3.480,-0.823,0.183,1.311
1636616438022,2021-11-11T09.40.38.022,3.520,0.579,-0.854,0.091
1636616438062,2021-11-11T09.40.38.062,3.560,0.884,-0.945,0.274
1636616438102,2021-11-11T09.40.38.102,3.600,-1.372,0.030,0.305
1636616438142,2021-11-11T09.40.38.142,3.640,-0.671,-0.030,0.518
1636616438182,2021-11-11T09.40.38.182,3.680,-0.762,0.000,0.244
1636616438222,2021-11-11T09.40.38.222,3.720,-0.213,0.244,-0.213
1636616438262,2021-11-11T09.40.38.262,3.760,-0.549,1.128,0.274
1636616438302,2021-11-11T09.40.38.302,3.800,3.811,3.140,-1.524
1636616438342,2021-11-11T09.40.38.342,3.840,4.573,9.421,-3.354
1636616438382,2021-11-11T09.40.38.382,3.880,-3.750,16.372,-6.006
1636616438422,2021-11-11T09.40.38.422,3.920,-3.720,13.232,-9.939
1636616438462,2021-11-11T09.40.38.462,3.960,-2.652,7.805,-10.274
1636616438502,2021-11-11T09.40.38.502,4.000,-4.299,5.366,-3.506
1636616438542,2021-11-11T09.40.38.542,4.040,-4.573,4.970,1.037
1636616438582,2021-11-11T09.40.38.582,4.080,-4.421,7.165,-1.677
1636616438622,2021-11-11T09.40.38.622,4.120,0.183,1.585,-5.549
1636616438662,2021-11-11T09.40.38.662,4.160,1.616,-2.256,-3.689
1636616438702,2021-11-11T09.40.38.702,4.200,-0.884,0.244,1.067
1636616438742,2021-11-11T09.40.38.742,4.240,1.189,-0.945,-0.335
