epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636231172574,2021-11-06T22:39:32.574,0.000,-0.252,-0.177,-0.949
1636231172614,2021-11-06T22:39:32.614,0.040,-0.256,-0.177,-0.955
1636231172654,2021-11-06T22:39:32.654,0.080,-0.255,-0.175,-0.954
1636231172694,2021-11-06T22:39:32.694,0.120,-0.257,-0.176,-0.954
1636231172734,2021-11-06T22:39:32.734,0.160,-0.256,-0.175,-0.955
1636231172774,2021-11-06T22:39:32.774,0.200,-0.255,-0.176,-0.954
1636231172814,2021-11-06T22:39:32.814,0.240,-0.255,-0.177,-0.954
1636231172854,2021-11-06T22:39:32.854,0.280,-0.257,-0.176,-0.953
1636231172894,2021-11-06T22:39:32.894,0.320,-0.257,-0.175,-0.953
1636231172934,2021-11-06T22:39:32.934,0.360,-0.255,-0.178,-0.954
1636231172974,2021-11-06T22:39:32.974,0.400,-0.255,-0.176,-0.953
1636231173014,2021-11-06T22:39:33.014,0.440,-0.255,-0.176,-0.953
1636231173054,2021-11-06T22:39:33.054,0.480,-0.257,-0.176,-0.954
1636231173094,2021-11-06T22:39:33.094,0.520,-0.256,-0.177,-0.953
1636231173134,2021-11-06T22:39:33.134,0.560,-0.257,-0.177,-0.953
1636231173174,2021-11-06T22:39:33.174,0.600,-0.256,-0.177,-0.954
1636231173214,2021-11-06T22:39:33.214,0.640,-0.254,-0.177,-0.954
1636231173254,2021-11-06T22:39:33.254,0.680,-0.256,-0.177,-0.954
1636231173294,2021-11-06T22:39:33.294,0.720,-0.254,-0.174,-0.953
1636231173334,2021-11-06T22:39:33.334,0.760,-0.254,-0.176,-0.953
1636231173374,2021-11-06T22:39:33.374,0.800,-0.255,-0.179,-0.953
1636231173414,2021-11-06T22:39:33.414,0.840,-0.255,-0.181,-0.953
1636231173454,2021-11-06T22:39:33.454,0.880,-0.255,-0.179,-0.953
1636231173494,2021-11-06T22:39:33.494,0.920,-0.256,-0.173,-0.955
1636231173534,2021-11-06T22:39:33.534,0.960,-0.255,-0.176,-0.954
1636231173574,2021-11-06T22:39:33.574,1.000,-0.254,-0.180,-0.952
1636231173614,2021-11-06T22:39:33.614,1.040,-0.255,-0.177,-0.953
1636231173654,2021-11-06T22:39:33.654,1.080,-0.254,-0.175,-0.954
1636231173694,2021-11-06T22:39:33.694,1.120,-0.256,-0.177,-0.954
1636231173734,2021-11-06T22:39:33.734,1.160,-0.254,-0.179,-0.953
1636231173774,2021-11-06T22:39:33.774,1.200,-0.254,-0.178,-0.951
1636231173814,2021-11-06T22:39:33.814,1.240,-0.251,-0.179,-0.953
1636231173854,2021-11-06T22:39:33.854,1.280,-0.253,-0.180,-0.955
1636231173894,2021-11-06T22:39:33.894,1.320,-0.250,-0.181,-0.954
1636231173934,2021-11-06T22:39:33.934,1.360,-0.247,-0.185,-0.953
1636231173974,2021-11-06T22:39:33.974,1.400,-0.248,-0.182,-0.953
1636231174014,2021-11-06T22:39:34.014,1.440,-0.249,-0.181,-0.953
1636231174054,2021-11-06T22:39:34.054,1.480,-0.245,-0.187,-0.953
1636231174094,2021-11-06T22:39:34.094,1.520,-0.248,-0.184,-0.952
1636231174134,2021-11-06T22:39:34.134,1.560,-0.247,-0.179,-0.955
1636231174174,2021-11-06T22:39:34.174,1.600,-0.246,-0.182,-0.954
1636231174214,2021-11-06T22:39:34.214,1.640,-0.246,-0.185,-0.954
1636231174254,2021-11-06T22:39:34.254,1.680,-0.249,-0.178,-0.955
1636231174294,2021-11-06T22:39:34.294,1.720,-0.248,-0.179,-0.955
1636231174334,2021-11-06T22:39:34.334,1.760,-0.246,-0.183,-0.953
1636231174374,2021-11-06T22:39:34.374,1.800,-0.252,-0.175,-0.953
1636231174414,2021-11-06T22:39:34.414,1.840,-0.249,-0.178,-0.954
1636231174454,2021-11-06T22:39:34.454,1.880,-0.248,-0.181,-0.953
1636231174494,2021-11-06T22:39:34.494,1.920,-0.247,-0.179,-0.954
1636231174534,2021-11-06T22:39:34.534,1.960,-0.252,-0.169,-0.955
1636231174574,2021-11-06T22:39:34.574,2.000,-0.248,-0.174,-0.953
1636231174614,2021-11-06T22:39:34.614,2.040,-0.250,-0.177,-0.954
1636231174654,2021-11-06T22:39:34.654,2.080,-0.252,-0.169,-0.954
1636231174694,2021-11-06T22:39:34.694,2.120,-0.250,-0.172,-0.956
