epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635076836743,2021-10-24T15.00.36.743,0.000,-13.963,-0.671,1.646
1635076836784,2021-10-24T15.00.36.784,0.041,-13.018,-1.067,1.159
1635076836825,2021-10-24T15.00.36.825,0.082,-4.146,-1.921,-1.860
1635076836865,2021-10-24T15.00.36.865,0.122,3.018,-1.524,-3.354
1635076836906,2021-10-24T15.00.36.906,0.163,4.238,-1.433,-3.384
1635076836947,2021-10-24T15.00.36.947,0.204,2.927,0.396,-2.927
1635076836988,2021-10-24T15.00.36.988,0.245,6.280,3.079,-3.171
1635076837029,2021-10-24T15.00.37.029,0.286,4.238,1.829,-4.360
1635076837068,2021-10-24T15.00.37.068,0.325,2.530,-0.701,-1.738
1635076837109,2021-10-24T15.00.37.109,0.366,1.433,-0.884,-0.213
1635076837150,2021-10-24T15.00.37.150,0.407,-2.317,-1.402,-0.274
1635076837191,2021-10-24T15.00.37.191,0.448,1.402,-2.683,0.366
1635076837231,2021-10-24T15.00.37.231,0.488,7.652,-4.299,-0.122
1635076837272,2021-10-24T15.00.37.272,0.529,7.652,-4.268,-0.488
1635076837313,2021-10-24T15.00.37.313,0.570,3.933,-4.390,-0.915
1635076837354,2021-10-24T15.00.37.354,0.611,1.921,-3.506,-2.256
1635076837393,2021-10-24T15.00.37.393,0.650,1.311,-3.262,-2.683
1635076837434,2021-10-24T15.00.37.434,0.691,-4.512,-1.372,-3.140
1635076837476,2021-10-24T15.00.37.476,0.733,-8.140,1.341,-1.646
1635076837517,2021-10-24T15.00.37.517,0.774,-4.543,2.134,3.415
1635076837556,2021-10-24T15.00.37.556,0.813,-4.207,1.402,5.183
1635076837597,2021-10-24T15.00.37.597,0.854,-0.976,1.098,1.982
1635076837638,2021-10-24T15.00.37.638,0.895,12.378,1.494,0.030
1635076837679,2021-10-24T15.00.37.679,0.936,18.994,0.152,-0.488
1635076837719,2021-10-24T15.00.37.719,0.976,12.012,0.122,1.585
1635076837760,2021-10-24T15.00.37.760,1.017,-0.610,0.671,2.896
1635076837801,2021-10-24T15.00.37.801,1.058,-8.079,1.860,1.738
1635076837842,2021-10-24T15.00.37.842,1.099,-3.293,0.823,1.463
1635076837881,2021-10-24T15.00.37.881,1.138,3.811,0.152,1.677
1635076837922,2021-10-24T15.00.37.922,1.179,2.226,-0.762,0.884
1635076837963,2021-10-24T15.00.37.963,1.220,0.213,-0.549,-1.006
1635076838004,2021-10-24T15.00.38.004,1.261,2.652,0.152,-2.195
1635076838045,2021-10-24T15.00.38.045,1.302,4.024,0.335,-1.616
1635076838085,2021-10-24T15.00.38.085,1.342,2.104,-0.549,-0.610
1635076838126,2021-10-24T15.00.38.126,1.383,0.701,0.549,-0.152
1635076838167,2021-10-24T15.00.38.167,1.424,2.409,3.262,1.067
1635076838208,2021-10-24T15.00.38.208,1.465,2.774,2.744,3.079
1635076838247,2021-10-24T15.00.38.247,1.504,-0.183,1.677,3.384
1635076838289,2021-10-24T15.00.38.289,1.546,-2.774,1.189,2.012
1635076838330,2021-10-24T15.00.38.330,1.587,-4.909,0.183,-0.030
1635076838371,2021-10-24T15.00.38.371,1.628,-5.335,-1.982,-1.860
1635076838410,2021-10-24T15.00.38.410,1.667,-3.049,-3.841,-3.110
1635076838451,2021-10-24T15.00.38.451,1.708,0.701,-3.354,-1.921
1635076838492,2021-10-24T15.00.38.492,1.749,1.982,-0.335,1.372
1635076838533,2021-10-24T15.00.38.533,1.790,-2.774,0.945,2.866
1635076838573,2021-10-24T15.00.38.573,1.830,-1.799,1.128,4.177
1635076838614,2021-10-24T15.00.38.614,1.871,-0.213,1.098,3.079
1635076838655,2021-10-24T15.00.38.655,1.912,-0.061,0.396,0.823
1635076838696,2021-10-24T15.00.38.696,1.953,2.988,-0.122,1.402
1635076838737,2021-10-24T15.00.38.737,1.994,3.384,-0.152,2.561
1635076838776,2021-10-24T15.00.38.776,2.033,1.280,0.640,2.622
1635076838817,2021-10-24T15.00.38.817,2.074,4.878,0.610,3.049
1635076838858,2021-10-24T15.00.38.858,2.115,9.238,1.402,3.354
1635076838898,2021-10-24T15.00.38.898,2.155,11.159,3.140,2.988
1635076838939,2021-10-24T15.00.38.939,2.196,13.780,2.409,4.573
1635076838980,2021-10-24T15.00.38.980,2.237,11.220,2.591,5.793
1635076839021,2021-10-24T15.00.39.021,2.278,6.646,1.067,5.793
1635076839062,2021-10-24T15.00.39.062,2.319,1.372,-0.427,2.256
1635076839101,2021-10-24T15.00.39.101,2.358,0.701,-1.494,-1.738
1635076839143,2021-10-24T15.00.39.143,2.400,5.000,-3.445,-2.805
1635076839184,2021-10-24T15.00.39.184,2.441,6.341,-3.232,-2.561
1635076839225,2021-10-24T15.00.39.225,2.482,3.720,-1.921,-2.256
1635076839264,2021-10-24T15.00.39.264,2.521,-0.671,-0.884,-3.262
1635076839305,2021-10-24T15.00.39.305,2.562,1.372,-1.128,-2.713
1635076839346,2021-10-24T15.00.39.346,2.603,2.744,-2.073,-2.134
1635076839387,2021-10-24T15.00.39.387,2.644,-0.030,-2.683,-3.689
1635076839427,2021-10-24T15.00.39.427,2.684,-1.433,-2.652,-4.573
1635076839468,2021-10-24T15.00.39.468,2.725,-1.768,-3.110,-3.689
1635076839509,2021-10-24T15.00.39.509,2.766,-1.463,-2.744,-2.927
1635076839550,2021-10-24T15.00.39.550,2.807,1.159,-1.707,-1.311
1635076839589,2021-10-24T15.00.39.589,2.846,3.902,0.488,1.128
1635076839630,2021-10-24T15.00.39.630,2.887,2.012,0.732,1.494
1635076839671,2021-10-24T15.00.39.671,2.928,3.384,-0.549,1.494
1635076839712,2021-10-24T15.00.39.712,2.969,3.079,-1.128,0.244
1635076839752,2021-10-24T15.00.39.752,3.009,1.829,-1.524,-0.793
1635076839793,2021-10-24T15.00.39.793,3.050,1.768,-1.280,-0.823
1635076839834,2021-10-24T15.00.39.834,3.091,3.049,-1.250,0.091
1635076839875,2021-10-24T15.00.39.875,3.132,3.872,-0.793,1.250
1635076839914,2021-10-24T15.00.39.914,3.171,3.018,-0.457,2.317
1635076839955,2021-10-24T15.00.39.955,3.212,3.841,-2.165,3.384
1635076839997,2021-10-24T15.00.39.997,3.254,0.366,-1.707,1.037
1635076840038,2021-10-24T15.00.40.038,3.295,-1.341,-0.488,-1.280
1635076840079,2021-10-24T15.00.40.079,3.336,2.134,-2.012,-1.341
1635076840118,2021-10-24T15.00.40.118,3.375,4.848,-1.738,-0.213
1635076840159,2021-10-24T15.00.40.159,3.416,8.720,-0.762,4.604
1635076840200,2021-10-24T15.00.40.200,3.457,0.671,-0.335,5.183
1635076840241,2021-10-24T15.00.40.241,3.498,-4.177,1.098,4.299
1635076840281,2021-10-24T15.00.40.281,3.538,-7.165,1.829,1.463
1635076840322,2021-10-24T15.00.40.322,3.579,-13.323,1.159,-1.555
1635076840363,2021-10-24T15.00.40.363,3.620,-8.018,0.274,1.646
1635076840404,2021-10-24T15.00.40.404,3.661,-2.409,0.335,6.128
1635076840443,2021-10-24T15.00.40.443,3.700,-15.488,2.500,1.189
1635076840484,2021-10-24T15.00.40.484,3.741,-12.470,1.524,-2.043
1635076840525,2021-10-24T15.00.40.525,3.782,3.506,0.366,-1.006
1635076840566,2021-10-24T15.00.40.566,3.823,3.171,1.768,0.701
1635076840606,2021-10-24T15.00.40.606,3.863,-22.012,0.183,0.976
1635076840647,2021-10-24T15.00.40.647,3.904,-47.805,0.732,-5.213
1635076840688,2021-10-24T15.00.40.688,3.945,-37.317,-1.463,-12.317
1635076840729,2021-10-24T15.00.40.729,3.986,-0.427,0.793,-11.159
1635076840768,2021-10-24T15.00.40.768,4.025,28.476,1.616,-8.110
1635076840809,2021-10-24T15.00.40.809,4.066,24.329,0.061,-6.860
1635076840851,2021-10-24T15.00.40.851,4.108,7.012,-1.189,-4.329
1635076840892,2021-10-24T15.00.40.892,4.149,-8.537,0.945,-5.518
1635076840933,2021-10-24T15.00.40.933,4.190,-3.049,4.146,-0.671
1635076840972,2021-10-24T15.00.40.972,4.229,-1.311,4.909,6.494
1635076841013,2021-10-24T15.00.41.013,4.270,-5.427,11.220,5.793
1635076841054,2021-10-24T15.00.41.054,4.311,9.024,14.268,8.963
1635076841095,2021-10-24T15.00.41.095,4.352,14.512,12.500,8.384
1635076841135,2021-10-24T15.00.41.135,4.392,5.671,16.220,5.640
1635076841176,2021-10-24T15.00.41.176,4.433,14.146,22.287,10.945
1635076841217,2021-10-24T15.00.41.217,4.474,22.896,30.030,25.061
1635076841258,2021-10-24T15.00.41.258,4.515,-8.323,24.390,17.409
1635076841297,2021-10-24T15.00.41.297,4.554,-18.872,12.500,2.470
1635076841338,2021-10-24T15.00.41.338,4.595,-1.006,2.378,-0.213
1635076841379,2021-10-24T15.00.41.379,4.636,39.909,-11.250,2.561
1635076841420,2021-10-24T15.00.41.420,4.677,57.134,-7.195,12.226
1635076841460,2021-10-24T15.00.41.460,4.717,98.780,10.793,29.116
1635076841501,2021-10-24T15.00.41.501,4.758,169.421,15.793,42.439
1635076841542,2021-10-24T15.00.41.542,4.799,199.268,-4.634,73.201
1635076841583,2021-10-24T15.00.41.583,4.840,92.043,19.970,95.640
1635076841622,2021-10-24T15.00.41.622,4.879,-77.134,57.774,87.957
1635076841664,2021-10-24T15.00.41.664,4.921,-94.177,42.713,97.500
1635076841705,2021-10-24T15.00.41.705,4.962,-28.902,27.713,106.707
