epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636384312483,2021-11-08T17.11.52.483,0.000,0.032,-0.293,-0.967
1636384312523,2021-11-08T17.11.52.523,0.040,0.052,-0.266,-0.981
1636384312563,2021-11-08T17.11.52.563,0.080,0.039,-0.278,-0.976
1636384312603,2021-11-08T17.11.52.603,0.120,0.044,-0.271,-0.978
1636384312643,2021-11-08T17.11.52.643,0.160,0.035,-0.305,-0.971
1636384312683,2021-11-08T17.11.52.683,0.200,0.034,-0.299,-0.974
1636384312723,2021-11-08T17.11.52.723,0.240,0.056,-0.281,-0.974
1636384312763,2021-11-08T17.11.52.763,0.280,0.037,-0.298,-0.973
1636384312803,2021-11-08T17.11.52.803,0.320,0.042,-0.263,-0.976
1636384312843,2021-11-08T17.11.52.843,0.360,0.043,-0.287,-0.974
1636384312883,2021-11-08T17.11.52.883,0.400,0.052,-0.269,-0.981
1636384312923,2021-11-08T17.11.52.923,0.440,0.065,-0.233,-0.989
1636384312963,2021-11-08T17.11.52.963,0.480,0.025,-0.303,-0.970
1636384313003,2021-11-08T17.11.53.003,0.520,0.048,-0.253,-0.980
1636384313043,2021-11-08T17.11.53.043,0.560,0.068,-0.224,-0.984
1636384313083,2021-11-08T17.11.53.083,0.600,0.017,-0.299,-0.978
1636384313123,2021-11-08T17.11.53.123,0.640,0.044,-0.237,-0.984
1636384313163,2021-11-08T17.11.53.163,0.680,0.043,-0.257,-0.982
1636384313203,2021-11-08T17.11.53.203,0.720,0.035,-0.285,-0.978
1636384313243,2021-11-08T17.11.53.243,0.760,0.037,-0.271,-0.979
1636384313283,2021-11-08T17.11.53.283,0.800,0.044,-0.260,-0.979
1636384313323,2021-11-08T17.11.53.323,0.840,0.041,-0.268,-0.979
1636384313363,2021-11-08T17.11.53.363,0.880,0.041,-0.262,-0.980
1636384313403,2021-11-08T17.11.53.403,0.920,0.039,-0.254,-0.978
1636384313443,2021-11-08T17.11.53.443,0.960,0.025,-0.271,-0.975
1636384313483,2021-11-08T17.11.53.483,1.000,0.030,-0.273,-0.977
1636384313523,2021-11-08T17.11.53.523,1.040,0.047,-0.265,-0.984
1636384313563,2021-11-08T17.11.53.563,1.080,0.023,-0.269,-0.984
1636384313603,2021-11-08T17.11.53.603,1.120,0.022,-0.244,-0.983
1636384313643,2021-11-08T17.11.53.643,1.160,0.022,-0.274,-0.977
1636384313683,2021-11-08T17.11.53.683,1.200,0.031,-0.268,-0.982
1636384313723,2021-11-08T17.11.53.723,1.240,0.032,-0.257,-0.981
1636384313763,2021-11-08T17.11.53.763,1.280,0.024,-0.270,-0.979
1636384313803,2021-11-08T17.11.53.803,1.320,0.023,-0.263,-0.981
1636384313843,2021-11-08T17.11.53.843,1.360,0.033,-0.257,-0.981
1636384313883,2021-11-08T17.11.53.883,1.400,0.032,-0.273,-0.980
1636384313923,2021-11-08T17.11.53.923,1.440,0.020,-0.264,-0.981
1636384313963,2021-11-08T17.11.53.963,1.480,0.025,-0.259,-0.980
1636384314003,2021-11-08T17.11.54.003,1.520,0.033,-0.258,-0.981
1636384314043,2021-11-08T17.11.54.043,1.560,0.012,-0.261,-0.981
1636384314083,2021-11-08T17.11.54.083,1.600,0.043,-0.260,-0.979
1636384314123,2021-11-08T17.11.54.123,1.640,0.025,-0.268,-0.980
1636384314163,2021-11-08T17.11.54.163,1.680,0.022,-0.255,-0.982
1636384314203,2021-11-08T17.11.54.203,1.720,0.033,-0.265,-0.979
1636384314243,2021-11-08T17.11.54.243,1.760,0.034,-0.260,-0.982
1636384314283,2021-11-08T17.11.54.283,1.800,0.022,-0.265,-0.979
1636384314323,2021-11-08T17.11.54.323,1.840,0.023,-0.263,-0.978
1636384314363,2021-11-08T17.11.54.363,1.880,0.032,-0.254,-0.981
1636384314403,2021-11-08T17.11.54.403,1.920,0.020,-0.269,-0.981
1636384314443,2021-11-08T17.11.54.443,1.960,0.024,-0.266,-0.980
1636384314483,2021-11-08T17.11.54.483,2.000,0.029,-0.266,-0.978
1636384314523,2021-11-08T17.11.54.523,2.040,0.029,-0.257,-0.982
1636384314563,2021-11-08T17.11.54.563,2.080,0.025,-0.266,-0.977
1636384314603,2021-11-08T17.11.54.603,2.120,0.019,-0.262,-0.980
1636384314643,2021-11-08T17.11.54.643,2.160,0.035,-0.255,-0.983
1636384314683,2021-11-08T17.11.54.683,2.200,0.024,-0.271,-0.979
1636384314723,2021-11-08T17.11.54.723,2.240,0.028,-0.257,-0.983
1636384314763,2021-11-08T17.11.54.763,2.280,0.030,-0.267,-0.979
1636384314803,2021-11-08T17.11.54.803,2.320,0.023,-0.262,-0.981
1636384314843,2021-11-08T17.11.54.843,2.360,0.037,-0.273,-0.979
1636384314883,2021-11-08T17.11.54.883,2.400,0.024,-0.278,-0.976
1636384314923,2021-11-08T17.11.54.923,2.440,0.027,-0.251,-0.980
1636384314963,2021-11-08T17.11.54.963,2.480,0.025,-0.276,-0.977
1636384315003,2021-11-08T17.11.55.003,2.520,0.022,-0.275,-0.978
1636384315043,2021-11-08T17.11.55.043,2.560,0.031,-0.264,-0.980
1636384315083,2021-11-08T17.11.55.083,2.600,0.028,-0.271,-0.975
1636384315123,2021-11-08T17.11.55.123,2.640,0.032,-0.268,-0.982
1636384315163,2021-11-08T17.11.55.163,2.680,0.027,-0.273,-0.978
1636384315203,2021-11-08T17.11.55.203,2.720,0.031,-0.269,-0.978
1636384315243,2021-11-08T17.11.55.243,2.760,0.030,-0.269,-0.977
1636384315283,2021-11-08T17.11.55.283,2.800,0.028,-0.275,-0.978
1636384315323,2021-11-08T17.11.55.323,2.840,0.028,-0.274,-0.977
1636384315363,2021-11-08T17.11.55.363,2.880,0.031,-0.274,-0.977
1636384315403,2021-11-08T17.11.55.403,2.920,0.029,-0.272,-0.977
1636384315443,2021-11-08T17.11.55.443,2.960,0.030,-0.271,-0.977
1636384315483,2021-11-08T17.11.55.483,3.000,0.029,-0.276,-0.976
1636384315523,2021-11-08T17.11.55.523,3.040,0.027,-0.278,-0.976
1636384315563,2021-11-08T17.11.55.563,3.080,0.040,-0.274,-0.976
1636384315603,2021-11-08T17.11.55.603,3.120,0.020,-0.270,-0.979
1636384315643,2021-11-08T17.11.55.643,3.160,0.032,-0.265,-0.979
1636384315683,2021-11-08T17.11.55.683,3.200,0.033,-0.292,-0.974
1636384315723,2021-11-08T17.11.55.723,3.240,0.036,-0.267,-0.979
1636384315763,2021-11-08T17.11.55.763,3.280,0.034,-0.275,-0.978
1636384315803,2021-11-08T17.11.55.803,3.320,0.015,-0.298,-0.973
1636384315843,2021-11-08T17.11.55.843,3.360,0.032,-0.245,-0.978
1636384315883,2021-11-08T17.11.55.883,3.400,0.038,-0.270,-0.979
1636384315923,2021-11-08T17.11.55.923,3.440,0.026,-0.318,-0.968
1636384315963,2021-11-08T17.11.55.963,3.480,0.038,-0.262,-0.979
1636384316003,2021-11-08T17.11.56.003,3.520,0.034,-0.262,-0.980
1636384316043,2021-11-08T17.11.56.043,3.560,0.026,-0.281,-0.975
1636384316083,2021-11-08T17.11.56.083,3.600,0.037,-0.261,-0.978
1636384316123,2021-11-08T17.11.56.123,3.640,0.035,-0.272,-0.978
1636384316163,2021-11-08T17.11.56.163,3.680,0.042,-0.261,-0.981
1636384316203,2021-11-08T17.11.56.203,3.720,0.038,-0.274,-0.978
1636384316243,2021-11-08T17.11.56.243,3.760,0.037,-0.274,-0.977
1636384316283,2021-11-08T17.11.56.283,3.800,0.039,-0.263,-0.980
1636384316323,2021-11-08T17.11.56.323,3.840,0.031,-0.292,-0.973
1636384316363,2021-11-08T17.11.56.363,3.880,0.031,-0.257,-0.979
1636384316403,2021-11-08T17.11.56.403,3.920,0.039,-0.255,-0.981
1636384316443,2021-11-08T17.11.56.443,3.960,0.030,-0.294,-0.975
1636384316483,2021-11-08T17.11.56.483,4.000,0.046,-0.242,-0.982
1636384316523,2021-11-08T17.11.56.523,4.040,0.033,-0.252,-0.984
1636384316563,2021-11-08T17.11.56.563,4.080,0.028,-0.277,-0.978
1636384316603,2021-11-08T17.11.56.603,4.120,0.036,-0.271,-0.977
1636384316643,2021-11-08T17.11.56.643,4.160,0.023,-0.252,-0.979
1636384316683,2021-11-08T17.11.56.683,4.200,0.026,-0.285,-0.976
1636384316723,2021-11-08T17.11.56.723,4.240,0.047,-0.263,-0.981
1636384316763,2021-11-08T17.11.56.763,4.280,0.027,-0.261,-0.981
1636384316803,2021-11-08T17.11.56.803,4.320,0.029,-0.260,-0.979
1636384316843,2021-11-08T17.11.56.843,4.360,0.039,-0.251,-0.982
1636384316883,2021-11-08T17.11.56.883,4.400,0.027,-0.271,-0.979
1636384316923,2021-11-08T17.11.56.923,4.440,0.038,-0.267,-0.979
1636384316963,2021-11-08T17.11.56.963,4.480,0.024,-0.262,-0.979
1636384317003,2021-11-08T17.11.57.003,4.520,0.022,-0.258,-0.982
1636384317043,2021-11-08T17.11.57.043,4.560,0.041,-0.273,-0.979
1636384317083,2021-11-08T17.11.57.083,4.600,0.039,-0.264,-0.981
1636384317123,2021-11-08T17.11.57.123,4.640,0.028,-0.272,-0.978
1636384317163,2021-11-08T17.11.57.163,4.680,0.035,-0.263,-0.979
1636384317203,2021-11-08T17.11.57.203,4.720,0.033,-0.270,-0.976
1636384317243,2021-11-08T17.11.57.243,4.760,0.032,-0.266,-0.979
1636384317283,2021-11-08T17.11.57.283,4.800,0.041,-0.247,-0.983
1636384317323,2021-11-08T17.11.57.323,4.840,0.021,-0.262,-0.980
1636384317363,2021-11-08T17.11.57.363,4.880,0.055,-0.282,-0.977
1636384317403,2021-11-08T17.11.57.403,4.920,0.036,-0.275,-0.978
1636384317443,2021-11-08T17.11.57.443,4.960,0.013,-0.261,-0.981
1636384317483,2021-11-08T17.11.57.483,5.000,0.030,-0.265,-0.979
1636384317523,2021-11-08T17.11.57.523,5.040,0.049,-0.272,-0.978
1636384317563,2021-11-08T17.11.57.563,5.080,0.028,-0.257,-0.980
1636384317603,2021-11-08T17.11.57.603,5.120,0.028,-0.265,-0.980
1636384317643,2021-11-08T17.11.57.643,5.160,0.047,-0.271,-0.977
1636384317683,2021-11-08T17.11.57.683,5.200,0.033,-0.263,-0.979
1636384317723,2021-11-08T17.11.57.723,5.240,0.026,-0.265,-0.979
1636384317763,2021-11-08T17.11.57.763,5.280,0.043,-0.267,-0.978
1636384317803,2021-11-08T17.11.57.803,5.320,0.043,-0.257,-0.981
1636384317843,2021-11-08T17.11.57.843,5.360,0.027,-0.268,-0.978
1636384317883,2021-11-08T17.11.57.883,5.400,0.044,-0.277,-0.975
1636384317923,2021-11-08T17.11.57.923,5.440,0.037,-0.277,-0.977
1636384317963,2021-11-08T17.11.57.963,5.480,0.036,-0.257,-0.980
1636384318003,2021-11-08T17.11.58.003,5.520,0.038,-0.264,-0.977
1636384318043,2021-11-08T17.11.58.043,5.560,0.040,-0.275,-0.976
1636384318083,2021-11-08T17.11.58.083,5.600,0.037,-0.267,-0.979
1636384318123,2021-11-08T17.11.58.123,5.640,0.041,-0.270,-0.978
1636384318163,2021-11-08T17.11.58.163,5.680,0.044,-0.260,-0.980
1636384318203,2021-11-08T17.11.58.203,5.720,0.040,-0.270,-0.978
1636384318243,2021-11-08T17.11.58.243,5.760,0.041,-0.270,-0.978
1636384318283,2021-11-08T17.11.58.283,5.800,0.042,-0.263,-0.978
1636384318323,2021-11-08T17.11.58.323,5.840,0.041,-0.264,-0.980
1636384318363,2021-11-08T17.11.58.363,5.880,0.039,-0.272,-0.977
1636384318403,2021-11-08T17.11.58.403,5.920,0.043,-0.270,-0.977
1636384318443,2021-11-08T17.11.58.443,5.960,0.042,-0.263,-0.980
1636384318483,2021-11-08T17.11.58.483,6.000,0.040,-0.263,-0.980
1636384318523,2021-11-08T17.11.58.523,6.040,0.037,-0.271,-0.978
1636384318563,2021-11-08T17.11.58.563,6.080,0.042,-0.265,-0.977
1636384318603,2021-11-08T17.11.58.603,6.120,0.043,-0.261,-0.979
1636384318643,2021-11-08T17.11.58.643,6.160,0.038,-0.266,-0.979
1636384318683,2021-11-08T17.11.58.683,6.200,0.041,-0.263,-0.979
1636384318723,2021-11-08T17.11.58.723,6.240,0.044,-0.268,-0.978
1636384318763,2021-11-08T17.11.58.763,6.280,0.040,-0.259,-0.980
1636384318803,2021-11-08T17.11.58.803,6.320,0.041,-0.265,-0.979
1636384318843,2021-11-08T17.11.58.843,6.360,0.043,-0.266,-0.979
1636384318883,2021-11-08T17.11.58.883,6.400,0.041,-0.264,-0.980
1636384318923,2021-11-08T17.11.58.923,6.440,0.042,-0.261,-0.979
1636384318963,2021-11-08T17.11.58.963,6.480,0.040,-0.267,-0.978
1636384319003,2021-11-08T17.11.59.003,6.520,0.041,-0.263,-0.980
1636384319043,2021-11-08T17.11.59.043,6.560,0.040,-0.263,-0.979
1636384319083,2021-11-08T17.11.59.083,6.600,0.044,-0.266,-0.979
1636384319123,2021-11-08T17.11.59.123,6.640,0.040,-0.264,-0.980
1636384319163,2021-11-08T17.11.59.163,6.680,0.039,-0.260,-0.979
1636384319203,2021-11-08T17.11.59.203,6.720,0.044,-0.266,-0.979
1636384319243,2021-11-08T17.11.59.243,6.760,0.041,-0.266,-0.978
1636384319283,2021-11-08T17.11.59.283,6.800,0.040,-0.261,-0.979
1636384319323,2021-11-08T17.11.59.323,6.840,0.040,-0.261,-0.979
1636384319363,2021-11-08T17.11.59.363,6.880,0.040,-0.269,-0.979
1636384319403,2021-11-08T17.11.59.403,6.920,0.042,-0.264,-0.979
1636384319443,2021-11-08T17.11.59.443,6.960,0.041,-0.262,-0.978
1636384319483,2021-11-08T17.11.59.483,7.000,0.037,-0.264,-0.979
1636384319523,2021-11-08T17.11.59.523,7.040,0.046,-0.271,-0.979
1636384319563,2021-11-08T17.11.59.563,7.080,0.038,-0.259,-0.979
1636384319603,2021-11-08T17.11.59.603,7.120,0.040,-0.264,-0.980
1636384319643,2021-11-08T17.11.59.643,7.160,0.045,-0.273,-0.977
1636384319683,2021-11-08T17.11.59.683,7.200,0.040,-0.263,-0.979
1636384319723,2021-11-08T17.11.59.723,7.240,0.043,-0.260,-0.981
1636384319763,2021-11-08T17.11.59.763,7.280,0.036,-0.268,-0.979
1636384319803,2021-11-08T17.11.59.803,7.320,0.045,-0.264,-0.979
1636384319843,2021-11-08T17.11.59.843,7.360,0.040,-0.266,-0.978
1636384319883,2021-11-08T17.11.59.883,7.400,0.039,-0.266,-0.979
1636384319923,2021-11-08T17.11.59.923,7.440,0.039,-0.266,-0.979
1636384319963,2021-11-08T17.11.59.963,7.480,0.042,-0.261,-0.980
1636384320003,2021-11-08T17.12.00.003,7.520,0.040,-0.267,-0.979
