epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.63567E+12,2021-10-31T09.44.08.248,0,-0.366,-0.335,0.915
1.63567E+12,2021-10-31T09.44.08.289,0.041,0.305,-0.427,0.366
1.63567E+12,2021-10-31T09.44.08.330,0.082,0.091,-0.732,0.61
1.63567E+12,2021-10-31T09.44.08.371,0.123,1.067,-0.762,0.366
1.63567E+12,2021-10-31T09.44.08.412,0.164,2.317,-0.884,1.402
1.63567E+12,2021-10-31T09.44.08.451,0.203,2.713,-3.354,1.89
1.63567E+12,2021-10-31T09.44.08.493,0.245,5.213,-4.665,1.677
1.63567E+12,2021-10-31T09.44.08.534,0.286,4.268,-1.28,1.037
1.63567E+12,2021-10-31T09.44.08.575,0.327,2.287,0.061,0.427
1.63567E+12,2021-10-31T09.44.08.614,0.366,1.86,-0.396,0.976
1.63567E+12,2021-10-31T09.44.08.655,0.407,1.433,0.213,1.341
1.63567E+12,2021-10-31T09.44.08.696,0.448,0.732,0.244,1.159
1.63567E+12,2021-10-31T09.44.08.737,0.489,0.366,0.03,0.823
1.63567E+12,2021-10-31T09.44.08.777,0.529,2.226,-0.305,2.043
1.63567E+12,2021-10-31T09.44.08.818,0.57,1.555,-0.701,1.738
1.63567E+12,2021-10-31T09.44.08.859,0.611,0.762,-0.976,1.555
1.63567E+12,2021-10-31T09.44.08.900,0.652,0.03,-0.061,0.518
1.63567E+12,2021-10-31T09.44.08.939,0.691,-0.945,1.006,-0.884
1.63567E+12,2021-10-31T09.44.08.980,0.732,-0.305,0.64,-1.098
1.63567E+12,2021-10-31T09.44.09.021,0.773,0.488,-1.098,-0.823
1.63567E+12,2021-10-31T09.44.09.062,0.814,2.957,-1.829,-0.274
1.63567E+12,2021-10-31T09.44.09.102,0.854,4.482,-1.25,-0.366
1.63567E+12,2021-10-31T09.44.09.143,0.895,1.89,2.073,-1.951
1.63567E+12,2021-10-31T09.44.09.184,0.936,2.561,1.677,-2.134
